station_id,date,tmax,tmin_f,precip_in,wind_speed_kmh,humidity_pct,visibility_mi,snow_in,weather_event,station_city,data_source
STN0030,2024-12-18,18.4,2.3,0.03,37.0,55.1,13.9,0.0,Clear,Boston,WMO
STN0040,2020-05-30,63.8,47.9,0.51,0.2,58.6,14.9,0.0,Fog,Dallas,WMO
STN0009,2022-12-11,32.4,15.3,0.09,15.7,34.3,8.7,0.0,Thunderstorm,Miami,Regional
STN0015,2022-06-25,100.6,86.4,0.27,1.2,34.3,12.3,0.0,Fog,Denver,WMO
STN0047,2024-03-01,68.9,60.1,0.08,18.0,78.4,11.3,0.0,Clear,Portland,NOAA
,2024-06-09,45.1,31.5,0.01,2.7,31.0,7.5,0.0,Clear,Miami,NOAA
STN0030,2022-09-19,49.6,29.0,0.02,4.6,100.0,10.4,0.0,Fog,Seattle,NOAA
,2023-02-24,23.4,4.1,0.29,28.4,60.3,6.4,0.0,Rain,Phoenix,NOAA
STN0018,2023-06-30,40.8,19.8,0.04,16.0,43.5,4.3,0.0,Rain,Denver,Regional
STN0031,2022-08-09,87.4,77.3,0.04,12.0,69.6,10.5,0.0,None,Dallas,Estimated
STN0030,2020-12-03,114.1,99.0,0.18,14.2,17.7,10.7,0.3,Snow,Minneapolis,WMO
STN0015,2022-02-21,81.0,64.8,0.1,7.7,56.0,5.4,0.0,Thunderstorm,Denver,WMO
STN0002,2021-03-17,63.0,52.1,0.31,3.0,58.3,8.6,0.0,Fog,Boston,WMO
STN0008,2022-04-27,55.5,44.7,0.06,32.9,39.2,5.4,0.0,Thunderstorm,Dallas,Estimated
STN0048,2023-01-28,44.0,25.1,0.21,27.7,107,7.6,0.0,Snow,Miami,WMO
STN0021,2021-01-17,110.3,92.9,0.29,21.8,89.5,7.7,0.0,Snow,Chicago,Estimated
STN0025,2021-03-31,60.8,43.7,0.16,7.4,65.3,11.2,0.1,None,Seattle,WMO
STN0024,2024-02-11,44.2,99.8,T,13.7,69.2,7.5,0.0,Fog,Denver,WMO
STN0040,2021-11-20,95.7,80.6,0.12,1.5,47.8,5.2,0.0,Hail,Seattle,WMO
STN0004,2020-12-28,26.7,18.4,0.27,5.1,38.2,14.1,0.0,Clear,Miami,WMO
STN0005,2023-07-26,50.3,40.5,0.24,3.7,57.7,10.5,0.0,Snow,Seattle,Regional
STN0014,2023-08-01,50.3,35.0,0.0,11.8,17.8,11.7,0.0,Rain,Denver,WMO
,2024-02-17,63.2,50.9,0.04,0.7,42.3,10.8,0.0,Clear,Minneapolis,NOAA
STN0034,2023-10-19,17.6,42.2,0.03,5.8,39.5,11.8,0.0,None,Seattle,Regional
STN0025,2024-12-16,130.9,116.3,0.18,4.3,25.3,10.3,0.0,Hail,Phoenix,Regional
STN0023,2022-11-15,41.3,32.1,0.11,2.9,73.7,10.4,0.0,Rain,Phoenix,NOAA
STN0047,2021-06-07,70.0,61.8,0.01,12.6,102,9.4,0.0,Rain,Miami,Regional
STN0009,2024-04-24,25.9,60.4,0.1,4.2,50.8,7.7,0.0,Fog,Miami,WMO
STN0029,2021-04-28,65.0,54.6,0.03,21.3,74.1,11.7,0.0,Snow,Denver,Regional
STN0028,2021-06-15,67.4,56.8,0.04,1.9,32.4,8.2,0.0,None,Minneapolis,WMO
STN0024,2024-02-21,42.0,28.1,0.08,0.6,37.8,9.4,0.0,Fog,Dallas,NOAA
STN0041,2024-05-28,19.6,55.6,0.13,999,82.1,10.1,0.0,Thunderstorm,Boston,WMO
STN0014,2021-09-11,76.3,59.7,0.69,1.3,100.0,10.4,0.0,Thunderstorm,Boston,NOAA
STN0048,2023-08-24,72.2,57.4,0.28,2.3,74.3,6.0,0.0,Rain,Seattle,NOAA
STN0017,2024-08-11,77.5,67.9,0.02,31.3,70.5,9.6,0.0,Fog,Boston,NOAA
STN0028,2023-12-29,96.1,77.1,0.02,1.7,51.5,5.9,0.0,Fog,Minneapolis,Regional
STN0027,2020-01-10,29.8,71.6,0.02,1.1,51.9,9.5,0.0,Hail,Denver,NOAA
STN0043,2023-04-28,66.6,50.0,trace,5.7,66.1,11.3,0.0,Fog,Miami,NOAA
,2020-11-06,39.2,31.1,0.01,2.6,86.7,14.4,0.0,Clear,Denver,WMO
STN0015,2024-03-25,51.8,35.0,0.34,29.8,69.7,10.7,0.0,Fog,Boston,Estimated
STN0002,2020-05-02,60.2,48.2,0.03,28.2,79.2,11.6,0.0,Hail,Miami,WMO
STN0019,2024-12-18,70.6,55.7,0.1,28.3,45.5,5.7,0.0,Hail,Seattle,WMO
STN0042,2020-11-19,54.5,42.3,0.16,20.5,73.1,10.6,0.2,Rain,Atlanta,Estimated
STN0001,2022-02-06,44.4,22.5,0.45,4.5,49.9,5.7,0.0,Fog,Portland,Regional
STN0045,2021-03-03,38.9,27.7,0.01,5.0,64.5,12.6,0.0,Thunderstorm,Minneapolis,WMO
STN0028,2024-01-26,28.7,7.9,0.07,12.0,73.1,5.8,0.0,Hail,Seattle,NOAA
STN0008,2021-12-19,59.8,38.9,0.06,2.1,115,6.1,0.0,Snow,Phoenix,Regional
STN0016,2023-09-21,32.7,18.8,0.22,4.5,43.7,11.3,0.0,Snow,Atlanta,Regional
STN0028,2020-05-02,43.0,30.7,0.04,2.6,68.5,14.0,0.0,None,Portland,WMO
STN0016,2022-04-06,56.3,43.0,0.06,10.4,59.6,12.2,0.1,Thunderstorm,Miami,NOAA
STN0006,2024-07-21,35.6,13.7,0.02,15.4,64.5,7.9,0.0,Rain,Miami,WMO
STN0034,2024-08-19,73.4,56.7,0.02,4.2,73.8,6.0,0.0,Snow,Miami,Regional
STN0034,2021-01-16,81.3,65.7,0.01,0.5,85.5,7.7,0.0,Clear,Phoenix,WMO
STN0006,2021-12-21,52.9,44.4,0.19,5.3,73.9,9.4,0.0,Hail,Miami,WMO
STN0015,2022-01-17,55.4,35.5,0.19,5.7,71.6,8.8,0.0,Snow,Dallas,Estimated
STN0013,2022-10-29,76.8,67.6,trace,64.4,53.0,5.9,0.0,Hail,Dallas,Regional
STN0033,2022-09-08,49.3,40.6,0.17,5.9,55.8,12.9,0.0,None,Miami,Estimated
STN0037,2020-07-12,47.8,36.0,0.08,2.0,70.2,12.9,0.0,Snow,Dallas,NOAA
STN0037,2023-10-24,91.3,76.6,0.09,3.4,55.5,14.7,0.0,None,Portland,Regional
STN0047,2021-02-16,84.5,64.0,0.19,14.4,70.1,4.0,0.2,Snow,Denver,Estimated
STN0039,2021-07-29,78.2,59.1,0.07,11.8,47.3,6.6,0.0,Snow,Denver,WMO
STN0017,2024-03-15,29.7,74.6,0.11,19.5,96.7,9.8,0.0,Hail,Atlanta,WMO
STN0006,2023-06-13,21.5,8.3,0.18,5.6,65.5,9.0,0.0,Clear,Minneapolis,WMO
STN0031,2021-12-25,94.8,75.9,0.04,20.3,64.3,7.7,0.0,Thunderstorm,Denver,Regional
STN0046,2024-07-24,73.6,58.2,0.27,7.6,53.3,6.4,0.0,Rain,Portland,Regional
STN0049,2021-12-20,87.2,76.8,0.32,24.1,96.4,6.0,0.0,Thunderstorm,Seattle,WMO
STN0012,2021-03-25,73.5,60.0,0.27,30.4,39.4,15.0,0.3,Rain,Miami,NOAA
STN0012,2020-11-30,66.1,49.3,0.0,53.2,49.3,4.7,0.0,None,Phoenix,Regional
STN0002,2022-06-16,58.9,37.3,Trace,3.3,77.4,4.3,0.0,Snow,Minneapolis,Regional
STN0008,2022-10-25,73.1,55.8,0.15,1.0,66.3,5.4,0.0,Rain,Seattle,Estimated
STN0028,2024-01-11,58.1,49.9,0.07,1.8,51.6,9.6,0.0,Hail,Atlanta,NOAA
STN0028,2021-12-14,28.9,66.2,0.01,62.2,52.1,8.2,0.0,Fog,Portland,Estimated
STN0019,2024-06-22,30.1,18.6,0.15,4.7,56.8,10.2,0.0,Thunderstorm,Dallas,WMO
STN0016,2023-01-14,11.7,33.0,T,999,115,6.9,0.0,Rain,Phoenix,Estimated
STN0042,2020-05-08,110.0,96.6,0.04,4.8,90.0,9.3,0.0,Rain,Miami,WMO
,2023-09-11,10.7,40.4,0.01,6.7,72.9,9.3,0.0,Rain,Dallas,WMO
STN0041,2022-11-15,15.4,45.1,0.06,75.7,80.4,13.7,0.0,Hail,Minneapolis,Regional
STN0049,2021-12-11,45.6,34.0,0.15,7.6,54.2,14.3,0.0,Thunderstorm,Minneapolis,NOAA
STN0016,2022-05-03,72.4,61.1,0.1,7.0,71.3,8.5,0.0,Snow,Chicago,Estimated
STN0011,2021-07-05,48.8,32.8,0.02,10.6,34.0,11.6,0.0,Clear,Boston,WMO
STN0048,2023-01-26,60.9,42.2,0.02,2.7,65.3,9.5,0.0,Thunderstorm,Phoenix,Regional
STN0032,2022-11-01,83.7,64.0,0.19,4.9,64.1,11.3,0.0,Rain,Boston,Estimated
STN0015,2022-03-27,49.6,36.0,0.02,33.8,94.8,10.2,0.0,None,Denver,WMO
,2021-06-04,82.3,73.4,0.11,13.8,90.0,11.2,0.1,Rain,Dallas,WMO
STN0026,2021-12-28,83.1,68.3,0.02,5.3,115,11.6,0.0,Snow,Phoenix,Regional
STN0046,2022-06-28,88.2,74.1,0.02,16.7,47.3,10.3,0.0,Fog,Phoenix,WMO
STN0013,2022-05-11,20.1,57.3,0.09,1.3,47.8,9.4,0.1,Rain,Miami,WMO
STN0050,2021-07-18,136.3,115.8,0.02,20.2,56.7,12.1,0.0,None,Minneapolis,WMO
STN0047,2022-11-28,31.2,66.6,0.16,11.4,85.4,8.6,0.0,Thunderstorm,Portland,Regional
STN0010,2021-02-17,72.1,63.4,0.22,31.4,69.5,7.3,0.0,Thunderstorm,Boston,WMO
STN0009,2022-07-03,45.7,26.6,0.04,0.4,71.3,4.3,0.0,Clear,Boston,Regional
STN0027,2020-08-09,17.2,45.9,0.09,7.3,76.6,10.3,0.0,Thunderstorm,Minneapolis,Regional
STN0003,2022-05-12,35.8,84.7,0.3,7.4,44.1,11.1,0.0,Hail,Dallas,NOAA
STN0015,2023-12-02,102.6,85.7,0.05,50.6,49.2,3.8,0.0,Snow,Seattle,Regional
STN0022,2024-02-02,36.4,87.7,0.06,30.5,71.4,7.2,0.0,Hail,Miami,Regional
STN0049,2023-06-22,82.3,73.3,0.03,14.7,48.0,11.3,0.0,Clear,Chicago,WMO
STN0050,2023-09-23,37.4,15.5,0.16,7.5,34.5,8.6,0.0,Thunderstorm,Dallas,Regional
STN0008,2020-04-30,75.7,58.8,0.09,7.0,42.5,9.2,0.0,Hail,Portland,WMO
STN0045,2021-09-15,37.7,26.2,0.02,12.2,81.0,11.7,0.0,Thunderstorm,Chicago,Regional
,2023-04-09,0.2,18.0,0.11,3.9,55.3,8.7,0.0,Clear,Denver,Estimated
STN0038,2024-01-01,70.3,49.0,0.04,9.2,66.1,10.2,0.0,Fog,Seattle,NOAA
STN0043,2022-11-30,76.5,62.4,0.03,15.5,43.4,5.8,0.0,Hail,Minneapolis,NOAA
STN0045,2024-04-07,84.9,64.3,0.17,9.9,68.8,10.1,0.0,Clear,Phoenix,Regional
STN0012,2021-05-13,75.9,55.7,0.17,9.7,107,5.0,0.0,Snow,Minneapolis,Regional
STN0045,2020-10-07,76.7,63.9,0.03,5.6,70.0,5.1,0.0,Hail,Miami,Regional
STN0006,2020-06-06,43.3,25.6,0.06,3.9,53.4,7.5,0.0,Fog,Miami,Regional
STN0026,2022-11-29,62.7,45.5,0.27,4.1,71.1,10.6,0.0,Fog,Seattle,Regional
STN0024,2023-04-29,31.8,13.0,0.12,15.1,52.5,9.2,0.0,Fog,Portland,WMO
STN0016,2021-06-04,20.9,7.8,0.08,12.1,60.6,6.6,0.0,Fog,Portland,NOAA
STN0002,2023-12-01,81.3,72.6,0.07,3.3,57.1,11.6,0.0,Rain,Minneapolis,Estimated
STN0039,2023-09-11,48.4,38.0,0.41,13.1,62.5,10.0,0.0,Clear,Seattle,WMO
STN0017,2021-10-19,84.2,67.6,0.33,10.4,67.0,12.1,0.0,Thunderstorm,Miami,NOAA
STN0034,2021-03-12,89.4,70.5,0.24,0.2,53.1,6.3,0.0,Hail,Dallas,Regional
STN0021,2023-09-17,51.4,32.8,0.13,4.6,59.8,13.3,0.0,Rain,Portland,Estimated
STN0019,2023-05-10,78.0,61.8,0.34,6.9,65.4,13.7,0.0,Snow,Phoenix,WMO
STN0045,2020-11-07,50.5,41.3,0.07,5.3,71.1,11.7,0.0,Rain,Boston,WMO
STN0005,2021-04-10,-4.2,16.2,0.2,38.1,60.6,10.5,0.0,Rain,Atlanta,Estimated
STN0037,2022-06-06,67.7,48.8,0.08,5.0,46.0,10.5,0.0,Snow,Miami,Estimated
STN0038,2022-07-22,12.6,38.9,0.24,10.6,63.6,10.0,0.0,Hail,Dallas,Estimated
STN0019,2020-10-30,55.3,36.3,trace,14.7,74.1,4.9,0.0,Hail,Seattle,WMO
STN0014,2024-09-28,108.5,98.2,0.25,25.3,38.0,7.2,0.0,None,Minneapolis,NOAA
STN0001,2021-12-10,31.4,17.7,0.23,7.6,38.2,8.7,0.0,Snow,Minneapolis,NOAA
STN0047,2021-11-27,73.4,52.5,0.13,0.6,50.1,5.9,0.0,Rain,Portland,Estimated
STN0048,2020-04-20,43.1,32.7,0.13,7.5,58.5,13.3,0.0,None,Boston,Regional
STN0013,2024-05-18,85.0,76.1,0.01,21.5,22.5,10.5,0.0,Clear,Portland,WMO
STN0002,2021-03-05,71.6,54.5,0.02,0.7,72.3,14.3,0.0,Clear,Boston,Estimated
STN0007,2024-12-07,73.3,57.0,0.04,17.1,58.7,11.4,0.0,Hail,Seattle,NOAA
STN0004,2022-06-24,44.2,22.9,0.06,8.2,19.7,4.8,0.0,Clear,Dallas,NOAA
STN0042,2024-05-16,9.0,27.5,0.12,10.4,42.0,12.9,0.0,Fog,Seattle,WMO
STN0045,2020-11-23,85.4,66.9,0.03,1.2,56.6,7.6,0.0,None,Dallas,Estimated
STN0008,2020-10-29,104.0,95.7,0.0,4.1,30.1,13.1,0.0,None,Seattle,Estimated
STN0038,2024-01-02,24.2,60.9,0.26,2.6,79.5,13.5,0.0,Rain,Miami,Regional
STN0009,2024-02-05,45.3,24.8,0.0,2.8,102,13.1,0.0,Rain,Seattle,NOAA
STN0019,2022-09-18,72.5,58.4,0.3,23.3,74.2,12.2,0.0,Rain,Portland,Estimated
STN0030,2020-02-28,118.4,96.9,0.03,5.4,43.5,10.3,0.0,Fog,Seattle,Estimated
STN0036,2024-09-19,67.3,50.2,0.14,18.4,69.4,9.0,0.0,Hail,Phoenix,Estimated
STN0044,2021-12-19,97.2,87.7,0.06,36.2,50.1,14.7,0.0,Rain,Dallas,Estimated
STN0003,2024-09-05,48.7,33.6,0.34,4.4,58.5,9.8,0.0,Rain,Minneapolis,NOAA
STN0010,2024-05-08,64.1,46.4,0.21,7.9,68.4,7.8,0.0,Snow,Portland,Estimated
STN0015,2024-04-03,78.6,69.7,0.12,31.6,60.7,10.3,0.0,Thunderstorm,Phoenix,WMO
STN0016,2023-06-11,23.2,60.9,0.0,24.5,76.6,12.4,0.0,Snow,Miami,Estimated
STN0050,2023-05-14,48.1,30.1,0.1,6.6,64.5,12.3,0.0,Clear,Denver,Regional
STN0039,2022-08-30,47.2,37.0,0.07,9.1,53.7,5.7,0.0,None,Phoenix,WMO
STN0017,2020-02-15,30.4,73.8,0.14,24.7,77.2,12.2,0.0,None,Atlanta,Estimated
STN0049,2021-12-09,91.2,73.5,0.06,14.1,81.0,11.1,0.0,Fog,Portland,WMO
STN0025,2023-08-26,36.8,79.4,T,1.1,63.6,8.0,0.0,Fog,Boston,WMO
STN0026,2024-01-23,104.7,89.4,0.05,47.5,86.0,6.5,0.0,Snow,Phoenix,NOAA
STN0022,2022-10-18,68.0,46.6,0.03,6.1,57.8,13.3,0.0,Fog,Phoenix,Estimated
STN0008,2023-07-19,58.2,37.2,0.07,3.0,59.7,13.6,0.0,Hail,Portland,NOAA
STN0047,2020-02-09,94.7,80.1,Trace,21.4,62.1,13.7,0.0,Snow,Portland,NOAA
,2022-05-05,80.7,70.5,0.04,13.1,59.7,5.1,0.0,Hail,Minneapolis,NOAA
STN0009,2022-07-16,43.4,24.6,0.12,14.0,56.4,8.4,0.0,Snow,Portland,Regional
STN0012,2024-06-17,42.3,30.9,0.03,12.7,49.1,9.2,0.0,Rain,Dallas,NOAA
STN0014,2021-07-21,75.8,56.0,0.16,1.7,44.1,13.5,0.0,Rain,Miami,Regional
STN0007,2021-02-23,61.1,44.9,0.03,2.9,64.0,11.4,0.0,Fog,Portland,WMO
STN0001,2021-10-05,64.4,50.9,0.25,27.4,83.6,8.3,0.0,None,Minneapolis,Regional
STN0034,2020-11-07,88.6,72.8,0.23,41.6,76.7,9.5,0.7,Thunderstorm,Dallas,Estimated
STN0049,2022-10-16,81.7,66.2,0.02,1.2,69.0,11.1,0.0,Snow,Portland,NOAA
,2023-03-19,94.3,73.4,0.02,14.4,84.5,11.2,0.0,Clear,Boston,Regional
STN0015,2024-01-02,22.5,11.5,0.21,10.5,62.3,14.0,0.0,Rain,Atlanta,WMO
STN0026,2024-11-09,70.6,49.6,0.27,1.1,44.2,13.4,0.0,Snow,Portland,NOAA
STN0047,2020-05-14,80.3,71.9,0.12,14.4,107,12.7,0.0,Fog,Miami,NOAA
STN0035,2021-03-27,31.4,12.6,0.25,10.0,60.9,6.7,0.0,Rain,Phoenix,Regional
STN0039,2021-07-03,50.6,29.7,0.12,5.3,52.8,6.9,0.0,Rain,Boston,Regional
STN0030,2021-03-31,46.5,33.0,0.13,18.9,73.0,6.0,0.0,Rain,Portland,Regional
STN0021,2024-02-19,65.5,56.5,0.1,34.0,78.8,10.3,0.0,Rain,Atlanta,WMO
STN0010,2020-09-11,38.2,81.5,0.11,25.2,30.8,7.6,0.0,Hail,Atlanta,NOAA
STN0044,2020-02-24,109.5,89.7,0.16,49.6,59.4,10.8,0.0,Rain,Chicago,Estimated
STN0041,2024-04-20,8.4,34.4,0.03,3.4,10.0,11.2,0.0,Rain,Seattle,NOAA
STN0002,2024-10-21,76.6,61.3,0.18,12.5,60.4,9.7,0.0,Clear,Phoenix,NOAA
,2021-02-17,77.3,58.0,0.03,8.0,60.2,11.7,0.0,Clear,Denver,NOAA
STN0005,2021-08-30,73.5,62.8,0.07,9.1,94.0,7.2,0.0,None,Minneapolis,WMO
STN0037,2022-07-07,73.8,57.0,0.18,0.8,88.6,4.7,0.0,Hail,Portland,WMO
STN0042,2022-08-18,71.7,57.7,0.06,6.5,78.8,7.0,0.2,Rain,Portland,Estimated
STN0007,2024-12-14,102.1,91.7,0.57,8.1,44.7,11.6,0.0,Rain,Miami,Regional
STN0022,2022-01-07,89.3,69.7,0.11,7.4,43.7,14.6,0.0,Clear,Atlanta,Regional
STN0007,2020-01-23,41.7,29.2,0.31,6.5,42.3,13.5,0.0,Clear,Dallas,NOAA
STN0029,2022-02-10,28.1,61.4,0.17,5.6,89.5,8.5,0.0,Hail,Dallas,NOAA
STN0047,2022-10-13,84.6,68.6,0.07,4.9,45.6,12.0,0.0,Snow,Atlanta,Regional
STN0005,2022-08-01,71.9,56.7,trace,4.6,55.1,4.9,0.2,Fog,Denver,Estimated
STN0020,2024-08-11,89.9,76.0,0.06,28.3,45.8,13.8,0.0,Hail,Seattle,Estimated
STN0049,2024-01-14,69.1,55.5,Trace,19.9,39.4,10.7,0.0,Snow,Minneapolis,WMO
,2021-04-04,69.4,49.9,0.47,9.9,68.0,11.5,0.0,None,Denver,Estimated
STN0007,2021-10-10,67.7,50.2,0.18,6.9,64.8,3.4,0.0,Fog,Boston,Regional
STN0025,2023-05-04,20.6,1.8,0.04,13.2,22.0,10.5,0.2,Rain,Minneapolis,Regional
STN0026,2022-01-19,17.3,49.3,0.06,17.7,38.6,14.7,0.0,Fog,Denver,Regional
STN0034,2022-02-21,50.3,38.6,0.05,1.0,66.6,10.0,0.0,Snow,Minneapolis,Estimated
STN0016,2020-11-02,38.9,29.7,0.22,3.7,60.7,8.9,0.3,Snow,Minneapolis,NOAA
STN0048,2021-04-09,35.8,77.6,T,21.1,54.8,8.4,0.0,Thunderstorm,Seattle,Regional
STN0027,2023-09-14,76.1,62.3,0.35,11.0,115,7.0,0.0,Hail,Denver,Regional
STN0015,2024-03-19,64.3,49.2,0.21,5.2,36.0,9.4,0.0,Fog,Dallas,Regional
STN0049,2023-12-03,11.4,38.0,0.14,25.1,51.3,5.5,0.0,Hail,Denver,Regional
STN0047,2021-07-16,71.5,57.5,0.08,4.5,71.3,10.5,0.0,Snow,Miami,NOAA
STN0025,2020-09-06,86.8,69.2,0.18,0.1,50.3,12.5,0.0,Snow,Atlanta,Regional
STN0002,2020-10-18,8.2,30.3,0.05,3.4,67.6,7.9,0.0,Hail,Miami,Regional
STN0030,2021-12-19,64.9,43.3,0.04,26.6,41.4,10.3,0.0,Rain,Miami,Regional
STN0028,2022-08-03,28.9,74.2,0.08,4.4,47.2,9.0,0.0,Rain,Seattle,Regional
STN0008,2024-06-18,22.4,6.4,0.21,8.8,29.9,10.3,0.0,Fog,Denver,NOAA
STN0032,2024-06-29,63.7,54.8,0.13,4.9,25.0,11.9,0.0,Clear,Denver,Estimated
STN0043,2020-01-05,13.1,36.3,0.06,14.3,53.4,10.4,0.0,Rain,Minneapolis,NOAA
STN0006,2023-07-16,62.1,45.5,0.15,11.2,70.1,11.7,0.0,Thunderstorm,Portland,Estimated
STN0037,2021-06-29,54.0,40.0,0.03,1.9,59.9,10.7,0.0,Rain,Phoenix,NOAA
STN0008,2020-12-27,68.0,48.8,0.0,1.3,82.9,11.7,0.0,Clear,Miami,Regional
STN0038,2022-10-10,41.8,92.9,0.09,10.6,54.9,10.1,0.0,Snow,Dallas,WMO
STN0021,2020-03-02,14.4,46.7,0.08,0.7,23.8,10.1,0.0,Hail,Dallas,Estimated
STN0001,2021-09-02,71.4,56.8,0.11,27.4,68.2,11.2,0.0,Snow,Chicago,WMO
STN0049,2022-10-05,108.9,99.9,0.16,11.9,42.6,8.9,0.0,Snow,Miami,WMO
STN0009,2021-05-11,52.9,32.3,0.05,64.1,64.3,10.5,0.0,Rain,Chicago,WMO
STN0030,2022-12-19,104.9,86.7,0.31,26.0,20.9,6.5,0.9,Snow,Atlanta,WMO
STN0010,2022-04-20,65.1,46.5,0.04,13.5,57.0,3.7,0.0,Fog,Seattle,Estimated
STN0047,2023-12-30,104.2,84.0,0.36,10.8,74.6,9.4,0.1,Snow,Portland,Estimated
STN0037,2020-11-27,27.5,62.4,0.03,37.2,72.4,6.8,0.0,Thunderstorm,Dallas,NOAA
STN0041,2020-04-14,71.8,57.8,0.14,9.5,57.5,14.9,0.0,Fog,Phoenix,Regional
STN0022,2022-08-25,63.6,53.9,0.0,19.8,61.1,6.7,0.0,Thunderstorm,Boston,Estimated
STN0024,2021-04-14,51.3,38.1,0.0,7.0,53.1,11.4,0.0,Hail,Minneapolis,Regional
STN0032,2023-07-14,66.7,45.6,0.05,11.6,56.6,7.0,0.0,Hail,Seattle,WMO
STN0040,2020-06-19,84.7,63.4,0.02,17.5,73.3,9.1,0.0,None,Dallas,Estimated
STN0043,2022-11-16,64.7,45.9,T,16.9,48.5,5.8,0.0,Clear,Denver,Regional
STN0001,2024-12-12,14.4,47.1,0.13,16.3,107,5.5,0.4,Rain,Boston,NOAA
STN0034,2020-06-19,59.5,48.8,0.07,6.3,33.6,10.0,0.4,Rain,Seattle,WMO
STN0006,2021-07-05,86.8,66.5,0.05,10.7,73.6,7.9,0.0,Hail,Atlanta,NOAA
STN0015,2024-03-21,33.3,82.0,0.05,10.3,56.2,11.4,0.0,Fog,Boston,Estimated
STN0042,2022-09-01,50.3,34.1,0.03,3.3,39.3,12.9,0.0,Clear,Chicago,NOAA
STN0013,2020-11-15,50.3,37.0,0.13,38.6,76.8,4.3,0.0,Fog,Atlanta,NOAA
STN0040,2021-01-24,73.3,61.1,0.35,1.4,60.2,12.3,0.0,Fog,Miami,Estimated
STN0024,2024-04-20,98.6,81.1,0.04,9.5,47.7,6.1,0.4,Rain,Boston,WMO
STN0012,2021-10-20,90.2,68.8,0.02,20.8,77.1,8.0,0.5,Snow,Denver,Regional
STN0017,2022-05-15,37.5,18.6,0.29,0.7,54.9,4.8,0.6,Snow,Minneapolis,Estimated
STN0027,2023-11-30,59.2,44.4,0.13,2.1,32.8,4.9,0.6,Fog,Denver,NOAA
STN0039,2020-11-19,44.5,30.3,0.17,21.1,78.3,3.2,0.9,Rain,Chicago,WMO
STN0031,2021-01-11,59.1,38.4,0.14,8.3,45.9,7.8,0.0,Fog,Atlanta,NOAA
STN0047,2023-11-15,100.3,84.2,0.08,10.1,100.0,9.2,0.0,Fog,Chicago,WMO
STN0044,2020-12-06,0.9,18.7,0.04,13.8,53.0,7.9,0.0,Fog,Denver,Estimated
STN0038,2023-11-08,29.4,11.8,0.32,1.1,24.7,3.6,0.0,Fog,Seattle,WMO
STN0031,2022-06-26,46.8,35.5,0.09,19.8,92.6,3.1,0.0,Hail,Minneapolis,NOAA
STN0015,2024-12-12,71.3,62.4,0.02,3.1,60.0,9.0,0.0,Thunderstorm,Dallas,NOAA
STN0021,2020-03-01,78.7,58.7,0.08,14.8,65.6,11.4,0.0,Fog,Minneapolis,Estimated
STN0006,2024-09-23,74.6,58.1,0.04,17.0,67.9,9.7,0.0,Thunderstorm,Seattle,WMO
STN0019,2021-02-15,90.9,80.6,Trace,28.8,36.5,14.6,0.0,Clear,Atlanta,NOAA
STN0047,2020-03-05,26.2,14.0,0.18,1.7,22.0,8.9,0.0,Rain,Denver,WMO
STN0022,2023-08-15,32.8,69.2,0.01,1.9,96.2,9.9,0.0,Rain,Miami,Estimated
STN0006,2022-08-30,58.1,41.2,T,18.6,32.9,8.9,0.0,Hail,Dallas,WMO
STN0033,2024-03-09,81.1,64.2,0.11,9.9,90.5,6.7,0.0,Snow,Denver,Estimated
STN0049,2020-07-16,35.9,26.9,0.07,1.5,70.5,8.5,0.0,Rain,Phoenix,NOAA
STN0044,2020-05-27,65.1,43.5,0.04,5.0,64.2,11.5,0.0,Thunderstorm,Minneapolis,WMO
STN0014,2022-11-01,70.2,49.7,0.33,34.9,52.6,11.6,0.0,Thunderstorm,Dallas,Regional
STN0023,2024-05-29,90.4,74.7,0.0,9.1,100.0,10.1,0.0,Hail,Phoenix,NOAA
STN0027,2022-01-10,30.1,17.8,0.08,28.3,48.6,13.7,0.0,Thunderstorm,Chicago,Regional
STN0013,2023-12-27,18.7,47.9,0.09,16.0,49.1,10.4,0.0,None,Miami,Estimated
STN0014,2024-07-12,41.1,21.4,0.02,20.6,73.1,10.0,0.0,Rain,Minneapolis,Regional
STN0012,2024-05-07,76.1,57.1,0.14,3.8,48.9,13.5,0.0,Fog,Seattle,Estimated
STN0050,2022-07-17,27.8,60.4,0.06,9.3,42.8,6.9,0.0,Rain,Denver,NOAA
STN0038,2023-06-29,93.3,76.4,0.04,9.7,60.0,13.3,0.0,Snow,Miami,WMO
STN0043,2022-08-17,11.8,40.7,0.12,17.2,73.4,6.1,0.0,Clear,Minneapolis,Regional
STN0041,2023-05-16,85.4,70.4,0.03,9.1,94.9,8.2,0.0,Snow,Miami,WMO
STN0048,2022-11-01,94.9,75.5,0.05,14.8,98.5,3.5,0.0,Thunderstorm,Atlanta,Estimated
STN0006,2022-08-16,28.8,17.1,0.14,26.3,28.8,9.8,0.0,Snow,Dallas,Estimated
STN0045,2022-03-08,78.5,67.3,0.03,5.4,79.8,13.0,1.4,Snow,Chicago,Estimated
STN0004,2023-04-06,86.1,68.0,0.06,5.2,43.3,6.2,0.2,Thunderstorm,Phoenix,Regional
STN0024,2023-10-03,59.3,45.1,0.03,4.5,44.2,8.2,0.5,None,Denver,Estimated
