building_id,timestamp,kwh_consumed,peak_demand_kw,outdoor_temp_f,occupancy_pct,floor_area_sqft,building_type,meter_id,data_quality_flag
BLDG002,2023-01-01 22:00:00,166.249,174.83,51.2,0.07,25960,Hotel,MTR-4745,OK
BLDG002,2023-01-01 23:00:00,154.919,189.42,105.3,0.32,7285,Hospital,MTR-4348,OK
BLDG002,2023-01-02 00:00:00,162.641,199.73,31.7,0.21,41295,Office,MTR-2405,OK
BLDG002,2023-01-02 01:00:00,173.2,188.46,33.9,0.03,35915,Office,MTR-1619,OK
BLDG002,2023-01-02 02:00:00,180.458,233.15,98.4,0.34,38307,Hospital,MTR-1984,OK
BLDG002,2023-01-02 03:00:00,227.711,269.99,92.1,0.25,39477,Hotel,MTR-7722,OK
BLDG002,2023-01-02 04:00:00,261.677,327.74,68.6,0.26,40222,School,MTR-3545,OK
BLDG002,2023-01-02 05:00:00,275.165,326.76,92.5,0.0,23322,Retail,MTR-2173,OK
BLDG002,2023-01-02 06:00:00,315.224,338.49,90.0,0.26,8421,Hotel,MTR-1642,OK
BLDG002,2023-01-02 07:00:00,399.703,532.02,74.4,0.33,12051,Hotel,MTR-3675,ERROR
BLDG002,2023-01-02 08:00:00,437.262,534.62,62.0,0.48,8429,Warehouse,MTR-4087,OK
BLDG002,2023-01-02 09:00:00,477.256,494.55,50.6,0.48,45695,Office,MTR-7865,OK
BLDG002,2023-01-02 10:00:00,485.184,665.92,93.7,0.77,27391,Retail,MTR-6989,OK
BLDG002,2023-01-02 11:00:00,517.747,659.92,94.9,0.65,28490,Office,MTR-7156,OK
BLDG002,2023-01-02 12:00:00,496.715,649.21,65.9,0.63,13630,Hotel,MTR-5464,OK
BLDG002,2023-01-02 13:00:00,481.185,648.3,74.8,0.49,26033,Office,MTR-9069,OK
BLDG002,2023-01-02 14:00:00,486.066,511.98,47.7,0.45,20114,Hotel,MTR-3163,OK
BLDG002,2023-01-02 15:00:00,457.237,490.73,68.2,0.95,11116,Retail,MTR-5238,OK
BLDG002,2023-01-02 16:00:00,399.968,430.62,101.5,0.68,43999,School,MTR-1009,OK
BLDG002,2023-01-02 17:00:00,399.071,550.09,104.3,0.3,23023,Retail,MTR-7543,ESTIMATED
BLDG002,2023-01-02 18:00:00,342.215,434.11,101.7,0.49,2555,Warehouse,MTR-2139,ERROR
BLDG002,2023-01-02 19:00:00,282.692,369.57,85.1,0.01,37204,Office,MTR-4426,OK
BLDG002,2023-01-02 20:00:00,264.958,345.87,84.0,0.36,12457,School,MTR-4578,ESTIMATED
BLDG002,2023-01-02 21:00:00,209.996,270.12,95.7,0.09,44566,Retail,MTR-1912,OK
BLDG002,2023-01-02 22:00:00,181.221,230.3,141.4,0.09,7395,School,MTR-9868,OK
BLDG002,2023-01-02 23:00:00,158.107,197.56,38.8,0.06,23507,Hospital,MTR-8776,OK
BLDG002,2023-01-03 00:00:00,175.058,238.35,19.9,0.17,12601,Hospital,MTR-6990,OK
BLDG002,2023-01-03 02:00:00,-175.215,208.09,82.9,0.28,42532,Warehouse,MTR-3766,OK
BLDG002,2023-01-03 03:00:00,226.273,292.83,81.8,0.07,43498,Hospital,MTR-6240,OK
BLDG002,2023-01-03 04:00:00,231.344,245.42,105.4,0.1,31546,Hotel,MTR-4606,OK
BLDG002,2023-01-03 05:00:00,299.315,339.57,88.8,0.28,46490,School,MTR-7236,ESTIMATED
BLDG002,2023-01-03 07:00:00,348.048,464.99,22.1,0.0,47353,Office,MTR-8075,ESTIMATED
BLDG002,2023-01-03 08:00:00,415.048,537.69,42.6,0.48,49633,Warehouse,MTR-4370,OK
BLDG002,2023-01-03 09:00:00,452.189,536.57,68.7,0.38,21954,Office,MTR-8278,ESTIMATED
BLDG002,2023-01-03 10:00:00,483.91,640.18,81.3,0.78,37347,Hotel,MTR-1775,OK
BLDG002,2023-01-03 11:00:00,475.706,633.47,69.0,0.53,40210,Hospital,MTR-7427,OK
BLDG002,2023-01-03 12:00:00,526.905,628.56,54.5,0.83,26764,Hotel,MTR-7807,OK
BLDG002,2023-01-03 13:00:00,457.806,581.4,71.7,0.5,5362,Retail,MTR-4137,OK
BLDG002,2023-01-03 14:00:00,498.74,524.41,70.2,0.62,48395,Warehouse,MTR-3671,OK
BLDG002,2023-01-03 15:00:00,421.088,538.75,53.8,0.84,28411,Office,MTR-6776,ESTIMATED
BLDG002,2023-01-03 16:00:00,426.976,560.39,45.2,0.4,8008,Hospital,MTR-4301,OK
BLDG002,2023-01-03 17:00:00,357.557,401.16,68.4,0.44,10309,Warehouse,MTR-7355,ERROR
BLDG002,2023-01-03 18:00:00,336.931,447.6,62.4,0.55,48749,Retail,MTR-8801,OK
BLDG002,2023-01-03 19:00:00,306.41,389.09,79.1,0.0,15172,Office,MTR-1369,OK
BLDG002,2023-01-03 20:00:00,266.092,268.92,70.4,0.28,48084,Retail,MTR-6940,OK
BLDG002,2023-01-03 21:00:00,211.463,244.35,56.7,0.18,17591,Retail,MTR-2626,OK
BLDG002,2023-01-03 22:00:00,190.183,257.22,68.7,0.38,49100,Office,MTR-5965,OK
BLDG002,2023-01-03 23:00:00,160.938,176.21,89.8,0.14,48098,Retail,MTR-7506,ERROR
BLDG002,2023-01-04 00:00:00,159.696,220.26,9.4,0.33,24961,School,MTR-9643,OK
BLDG002,2023-01-04 01:00:00,178.229,193.1,81.4,0.26,6445,Hotel,MTR-1375,OK
BLDG002,2023-01-04 02:00:00,191.997,243.28,63.6,0.24,46954,Hotel,MTR-9380,ESTIMATED
BLDG002,2023-01-04 03:00:00,225.714,297.98,91.4,0.17,27190,Retail,MTR-2269,OK
BLDG002,2023-01-04 04:00:00,247.301,306.35,31.1,0.03,39991,Retail,MTR-6561,OK
BLDG002,2023-01-04 05:00:00,297.411,351.81,100.0,0.09,14441,Hotel,MTR-7840,ERROR
BLDG002,2023-01-04 06:00:00,309.876,339.2,26.1,0.21,17038,Retail,MTR-7710,OK
BLDG002,2023-01-04 07:00:00,355.045,373.77,68.7,0.34,39599,Office,MTR-6984,OK
BLDG002,2023-01-04 08:00:00,430.733,494.29,59.8,0.65,49322,Office,MTR-6376,OK
BLDG002,2023-01-04 09:00:00,476.837,561.66,84.2,0.45,39432,School,MTR-8206,OK
BLDG002,2023-01-04 10:00:00,458.673,597.05,75.2,0.47,41166,Warehouse,MTR-8805,OK
BLDG002,2023-01-04 11:00:00,511.965,712.88,99.3,0.72,4964,Warehouse,MTR-2642,OK
BLDG002,2023-01-04 12:00:00,458.848,531.26,108.8,0.42,18784,Hospital,MTR-6795,OK
BLDG002,2023-01-04 13:00:00,523.257,667.08,57.0,0.62,33382,Hotel,MTR-7835,OK
BLDG002,2023-01-04 14:00:00,462.822,485.17,46.5,0.83,43091,Warehouse,MTR-3062,OK
BLDG002,2023-01-04 15:00:00,447.462,620.97,64.7,0.49,16698,Hospital,MTR-6140,ESTIMATED
BLDG002,2023-01-04 16:00:00,401.688,522.69,106.9,0.64,25341,Hospital,MTR-1134,OK
BLDG002,2023-01-04 17:00:00,393.794,488.74,66.3,0.65,32401,Hotel,MTR-3873,OK
BLDG002,2023-01-04 18:00:00,345.962,458.33,56.5,0.89,13605,Hotel,MTR-6347,OK
BLDG002,2023-01-04 19:00:00,270.587,272.05,25.6,0.17,26760,Retail,MTR-8022,OK
BLDG002,2023-01-04 20:00:00,237.746,239.22,82.8,0.03,30462,Office,MTR-1951,ESTIMATED
BLDG002,2023-01-04 21:00:00,197.139,212.97,100.5,0.33,10252,Office,MTR-5258,OK
BLDG002,2023-01-04 22:00:00,185.404,232.73,39.4,0.08,26585,Warehouse,MTR-4469,OK
BLDG002,2023-01-04 23:00:00,173.263,209.83,51.6,0.03,40065,Warehouse,MTR-5509,OK
BLDG002,2023-01-05 00:00:00,175.876,230.24,94.3,0.17,44222,Hotel,MTR-1594,ESTIMATED
BLDG002,2023-01-05 01:00:00,166.126,226.42,99.1,0.11,6772,School,MTR-4865,OK
BLDG002,2023-01-05 02:00:00,196.18,272.21,77.5,0.24,32348,Retail,MTR-7086,OK
BLDG002,2023-01-05 03:00:00,205.141,286.81,68.7,0.34,12038,Office,MTR-7709,OK
BLDG002,2023-01-05 05:00:00,297.463,362.85,50.9,0.1,17939,Hospital,MTR-7882,ESTIMATED
BLDG002,2023-01-05 06:00:00,314.221,328.48,65.4,0.13,48109,Retail,MTR-8676,OK
BLDG002,2023-01-05 07:00:00,395.876,508.36,49.9,0.11,31196,Hospital,MTR-7136,OK
BLDG002,2023-01-05 08:00:00,435.061,458.04,75.8,0.59,22312,Hotel,MTR-6840,OK
BLDG002,2023-01-05 09:00:00,413.014,456.34,43.5,0.63,35379,Retail,MTR-5392,OK
BLDG002,2023-01-05 10:00:00,454.766,488.98,88.6,0.84,39409,Hotel,MTR-7060,OK
BLDG002,2023-01-05 11:00:00,464.295,613.47,83.5,0.48,45448,Retail,MTR-5247,OK
BLDG002,2023-01-05 12:00:00,479.953,598.19,57.5,0.67,13158,Office,MTR-6342,OK
BLDG002,2023-01-05 13:00:00,467.561,568.72,64.6,0.7,34834,Hospital,MTR-3341,OK
BLDG002,2023-01-05 14:00:00,506.21,654.82,63.1,0.57,45657,School,MTR-1013,OK
BLDG002,2023-01-05 16:00:00,412.611,491.41,46.0,0.6,19266,Hospital,MTR-7616,ESTIMATED
BLDG002,2023-01-05 17:00:00,371.843,420.91,57.9,0.56,15482,Warehouse,MTR-2286,OK
BLDG002,2023-01-05 18:00:00,319.506,423.62,31.5,0.7,35799,School,MTR-9057,OK
BLDG002,2023-01-05 19:00:00,300.532,304.41,95.7,0.25,34506,Hotel,MTR-6043,ERROR
BLDG002,2023-01-05 20:00:00,233.882,275.09,75.0,0.09,24293,Warehouse,MTR-8424,ERROR
BLDG002,2023-01-05 21:00:00,217.223,242.22,87.6,0.21,15727,Retail,MTR-5969,OK
BLDG002,2023-01-05 22:00:00,193.098,261.74,78.8,0.29,8176,Hotel,MTR-8309,OK
BLDG002,2023-01-05 23:00:00,167.954,223.14,29.2,0.17,39907,Retail,MTR-1242,OK
BLDG002,2023-01-06 00:00:00,161.36,183.09,67.6,0.32,40523,School,MTR-8984,OK
BLDG002,2023-01-06 01:00:00,160.201,165.53,47.1,0.07,46244,Hospital,MTR-4212,OK
BLDG002,2023-01-06 02:00:00,175.934,202.19,77.4,0.11,8710,Hospital,MTR-9591,OK
BLDG002,2023-01-06 03:00:00,227.31,246.18,48.1,0.14,29392,Hospital,MTR-5342,OK
BLDG002,2023-01-06 04:00:00,258.098,260.61,36.6,0.29,31170,Retail,MTR-8694,ERROR
BLDG002,2023-01-06 05:00:00,285.742,310.88,106.5,0.09,49039,Office,MTR-7646,OK
BLDG002,2023-01-06 06:00:00,339.886,342.3,88.4,0.18,15181,Hospital,MTR-8412,OK
BLDG002,2023-01-06 07:00:00,396.63,399.66,70.7,0.0,26584,Office,MTR-5980,OK
BLDG002,2023-01-06 08:00:00,443.158,467.61,48.0,0.7,14082,Warehouse,MTR-5479,OK
BLDG002,2023-01-06 09:00:00,425.62,487.37,63.6,0.75,29997,Office,MTR-4325,OK
BLDG002,2023-01-06 10:00:00,472.507,540.75,93.7,0.71,13065,Hospital,MTR-7906,OK
BLDG002,2023-01-06 11:00:00,480.096,648.28,80.0,0.56,48440,School,MTR-6233,OK
BLDG002,2023-01-06 13:00:00,452.869,615.32,63.2,0.46,45857,Hotel,MTR-3466,OK
BLDG002,2023-01-06 14:00:00,498.1,678.64,48.9,0.5,43810,Hospital,MTR-4325,OK
BLDG002,2023-01-06 15:00:00,431.074,579.75,61.3,0.45,12709,School,MTR-2157,ERROR
BLDG002,2023-01-06 16:00:00,422.309,501.19,17.9,0.49,48767,Hospital,MTR-4210,OK
BLDG002,2023-01-06 17:00:00,390.087,533.09,48.8,0.52,28927,Hospital,MTR-8272,OK
BLDG002,2023-01-06 18:00:00,345.638,349.51,57.2,0.34,11321,Office,MTR-2858,OK
BLDG002,2023-01-06 19:00:00,290.645,343.6,64.6,0.03,6731,Hotel,MTR-9533,OK
BLDG002,2023-01-06 20:00:00,232.834,267.2,81.5,0.33,31903,Retail,MTR-1960,OK
BLDG002,2023-01-06 21:00:00,203.658,246.33,70.2,0.0,26004,Warehouse,MTR-4811,OK
BLDG002,2023-01-06 22:00:00,201.311,218.77,69.6,0.18,44411,Office,MTR-5076,ERROR
BLDG002,2023-01-06 23:00:00,167.113,210.74,30.3,0.1,36396,Hospital,MTR-1343,OK
BLDG002,2023-01-07 00:00:00,131.612,132.54,85.3,0.0,21905,School,MTR-5834,OK
BLDG002,2023-01-07 01:00:00,146.385,182.32,68.7,0.08,35253,School,MTR-9033,OK
BLDG002,2023-01-07 03:00:00,169.176,180.16,52.9,0.0,25625,Warehouse,MTR-5963,OK
BLDG002,2023-01-07 04:00:00,205.504,251.94,58.9,0.39,15153,School,MTR-8262,ESTIMATED
BLDG002,2023-01-07 05:00:00,232.902,272.15,86.2,0.39,9231,Warehouse,MTR-5843,ERROR
BLDG002,2023-01-07 06:00:00,280.396,336.46,84.0,0.2,15784,Retail,MTR-9208,OK
BLDG002,2023-01-07 07:00:00,331.926,354.98,92.2,0.25,10407,School,MTR-6568,OK
BLDG002,2023-01-07 08:00:00,359.902,428.47,63.9,0.22,13982,Retail,MTR-4289,OK
BLDG002,2023-01-07 09:00:00,395.699,420.3,52.4,0.33,12835,Warehouse,MTR-2326,OK
BLDG002,2023-01-07 10:00:00,385.997,452.51,74.0,0.0,32176,Hospital,MTR-7102,ERROR
BLDG002,2023-01-07 11:00:00,398.25,433.99,44.2,0.34,9142,School,MTR-3979,OK
BLDG002,2023-01-07 12:00:00,437.079,442.42,85.0,0.0,14095,School,MTR-3290,OK
BLDG002,2023-01-07 14:00:00,422.905,473.51,102.6,0.22,17759,Office,MTR-7109,OK
BLDG002,2023-01-07 15:00:00,388.07,410.56,66.7,0.28,26843,Office,MTR-6460,OK
BLDG002,2023-01-07 16:00:00,347.037,375.24,85.2,0.33,41661,School,MTR-8059,OK
BLDG002,2023-01-07 18:00:00,266.539,305.19,20.6,0.06,20091,Hospital,MTR-3272,OK
BLDG002,2023-01-07 19:00:00,259.196,276.82,56.8,0.32,36488,Office,MTR-8035,OK
BLDG002,2023-01-07 20:00:00,225.72,302.31,24.9,0.09,49404,Office,MTR-2241,OK
BLDG002,2023-01-07 21:00:00,172.763,241.18,89.7,0.26,49214,Retail,MTR-7298,ESTIMATED
BLDG002,2023-01-07 22:00:00,158.741,201.75,66.0,0.24,21465,Office,MTR-3876,OK
BLDG002,2023-01-07 23:00:00,136.776,182.53,74.1,0.25,29603,Hotel,MTR-1259,OK
BLDG002,2023-01-08 00:00:00,150.724,207.62,89.7,0.06,45473,Retail,MTR-6065,OK
BLDG002,2023-01-08 01:00:00,147.896,154.59,55.0,0.0,33266,Hospital,MTR-4733,OK
BLDG002,2023-01-08 02:00:00,149.099,198.6,98.0,0.24,21980,School,MTR-9174,OK
BLDG002,2023-01-08 03:00:00,192.167,233.06,79.5,0.08,26850,School,MTR-2389,OK
BLDG002,2023-01-08 04:00:00,220.928,251.7,32.7,0.25,10929,Retail,MTR-4052,OK
BLDG002,2023-01-08 05:00:00,234.591,257.43,56.6,0.02,26118,Hospital,MTR-3114,OK
BLDG002,2023-01-08 06:00:00,270.863,368.55,46.4,0.08,41640,Retail,MTR-4936,OK
BLDG002,2023-01-08 07:00:00,294.513,345.77,70.8,0.29,26438,Retail,MTR-7474,OK
BLDG002,2023-01-08 08:00:00,333.613,438.04,65.0,0.0,46393,School,MTR-8079,OK
BLDG002,2023-01-08 09:00:00,405.2,448.92,29.3,0.21,6966,School,MTR-5090,OK
BLDG002,2023-01-08 10:00:00,434.74,510.79,77.1,0.22,14620,Warehouse,MTR-9570,OK
BLDG002,2023-01-08 11:00:00,428.654,573.41,60.3,0.0,35485,School,MTR-8012,OK
BLDG002,2023-01-08 12:00:00,424.566,581.3,56.3,0.16,45337,Hospital,MTR-9958,OK
BLDG002,2023-01-08 13:00:00,434.837,581.2,67.4,0.2,9924,Retail,MTR-2064,OK
BLDG002,2023-01-08 14:00:00,427.962,489.99,60.6,0.32,6765,Hotel,MTR-5044,ESTIMATED
BLDG002,2023-01-08 15:00:00,406.014,559.54,50.2,0.2,36662,School,MTR-9838,OK
BLDG002,2023-01-08 16:00:00,344.126,433.92,41.9,0.09,42120,Hotel,MTR-2731,OK
BLDG002,2023-01-08 17:00:00,302.673,355.08,60.5,0.0,31271,Hotel,MTR-4233,OK
BLDG002,2023-01-08 18:00:00,260.01,337.46,56.0,0.37,38846,Office,MTR-5481,OK
BLDG002,2023-01-08 19:00:00,261.239,351.49,36.3,0.08,35549,Warehouse,MTR-5003,OK
BLDG002,2023-01-08 20:00:00,212.075,269.96,100.4,0.0,5579,Office,MTR-5276,OK
BLDG002,2023-01-08 21:00:00,186.964,197.38,57.2,0.13,26790,Hotel,MTR-1976,OK
BLDG002,2023-01-08 22:00:00,151.18,182.93,97.5,0.28,22601,Office,MTR-9883,ERROR
BLDG002,2023-01-08 23:00:00,137.492,181.76,56.8,0.0,13684,Hospital,MTR-8064,OK
BLDG002,2023-01-09 00:00:00,171.748,173.9,37.9,0.2,10374,Hospital,MTR-2579,OK
BLDG002,2023-01-09 01:00:00,177.214,243.61,61.5,0.11,32986,Office,MTR-8487,OK
BLDG002,2023-01-09 02:00:00,184.376,231.59,119.9,0.31,45972,Hotel,MTR-9736,OK
BLDG002,2023-01-09 03:00:00,203.973,271.24,51.0,0.0,6892,Office,MTR-6685,ERROR
BLDG002,2023-01-09 04:00:00,231.123,280.3,28.1,0.29,25516,Office,MTR-8101,OK
BLDG002,2023-01-09 05:00:00,267.954,297.31,74.4,0.0,35367,Hotel,MTR-4561,OK
BLDG002,2023-01-09 06:00:00,306.889,397.43,29.7,0.09,45416,Hospital,MTR-5617,OK
BLDG002,2023-01-09 07:00:00,362.635,394.83,70.4,0.15,13256,Retail,MTR-7671,OK
BLDG002,2023-01-09 08:00:00,394.766,482.92,84.0,0.5,38080,Office,MTR-9817,OK
BLDG002,2023-01-09 09:00:00,453.586,560.94,84.6,0.74,33816,Office,MTR-8635,OK
BLDG002,2023-01-09 10:00:00,496.905,680.06,70.4,0.97,11633,Office,MTR-8002,OK
BLDG002,2023-01-09 11:00:00,502.334,555.61,76.3,0.69,5905,Hospital,MTR-8508,OK
BLDG002,2023-01-09 12:00:00,515.08,517.83,65.7,0.42,32447,School,MTR-4454,ESTIMATED
BLDG002,2023-01-09 13:00:00,517.169,560.42,73.1,0.52,40401,Warehouse,MTR-2280,OK
BLDG002,2023-01-09 14:00:00,500.501,579.04,41.9,0.65,39516,Office,MTR-6027,ERROR
BLDG002,2023-01-09 15:00:00,472.791,648.71,18.5,0.68,21449,Hospital,MTR-8469,ERROR
BLDG002,2023-01-09 16:00:00,400.472,458.76,68.1,0.52,22993,School,MTR-8348,OK
BLDG002,2023-01-09 17:00:00,367.582,471.08,111.1,0.71,32622,Hospital,MTR-4863,OK
BLDG002,2023-01-09 18:00:00,314.019,317.95,63.4,0.5,47841,Warehouse,MTR-4252,OK
BLDG002,2023-01-09 19:00:00,276.524,293.87,87.9,0.13,39673,Hotel,MTR-5684,OK
BLDG002,2023-01-09 20:00:00,257.179,267.82,22.9,0.21,12334,Retail,MTR-9189,OK
BLDG002,2023-01-09 21:00:00,210.918,289.49,62.6,0.07,48673,School,MTR-9310,OK
BLDG002,2023-01-09 22:00:00,197.143,271.07,38.1,0.12,43708,Hotel,MTR-1217,OK
BLDG002,2023-01-09 23:00:00,176.765,219.36,56.0,0.0,25488,Retail,MTR-6212,ESTIMATED
BLDG002,2023-01-10 00:00:00,164.657,181.33,45.1,0.08,32136,Office,MTR-8677,OK
BLDG002,2023-01-10 01:00:00,177.039,197.49,60.2,0.15,31300,Office,MTR-2851,OK
BLDG002,2023-01-10 02:00:00,191.761,219.44,63.5,0.16,44682,Hospital,MTR-6441,OK
BLDG002,2023-01-10 03:00:00,202.792,263.42,86.4,0.17,40244,School,MTR-5394,OK
BLDG002,2023-01-10 04:00:00,239.01,299.29,78.2,0.04,22978,School,MTR-2643,OK
BLDG002,2023-01-10 05:00:00,279.412,390.72,33.4,0.16,14878,Hotel,MTR-7266,OK
BLDG002,2023-01-10 06:00:00,312.23,318.93,88.8,0.17,31738,Warehouse,MTR-5652,OK
BLDG002,2023-01-10 07:00:00,382.863,433.55,60.3,0.06,4125,Hotel,MTR-5432,OK
BLDG002,2023-01-10 08:00:00,382.029,488.59,20.5,0.74,7060,Retail,MTR-9502,OK
BLDG002,2023-01-10 09:00:00,412.15,531.35,56.5,0.62,47041,Retail,MTR-4196,ESTIMATED
BLDG002,2023-01-10 10:00:00,439.301,458.9,33.4,0.69,17535,Hotel,MTR-9676,OK
BLDG002,2023-01-10 11:00:00,514.062,643.11,79.5,0.65,25907,Warehouse,MTR-4488,OK
BLDG002,2023-01-10 12:00:00,489.865,503.08,48.3,0.55,35354,Hotel,MTR-5852,OK
BLDG002,2023-01-10 13:00:00,459.526,494.13,51.4,0.56,29602,Warehouse,MTR-2217,OK
BLDG002,2023-01-10 14:00:00,436.758,560.81,66.7,0.66,4145,Office,MTR-3607,OK
BLDG002,2023-01-10 15:00:00,428.305,458.56,70.0,0.56,4211,Hotel,MTR-7399,OK
BLDG002,2023-01-10 16:00:00,412.756,446.71,3.4,0.4,28681,Hotel,MTR-5205,OK
BLDG002,2023-01-10 17:00:00,393.332,497.95,71.8,0.45,4855,School,MTR-6845,OK
BLDG002,2023-01-10 18:00:00,322.859,411.69,92.4,0.42,43415,Hotel,MTR-6388,OK
BLDG002,2023-01-10 19:00:00,301.145,353.3,54.5,0.06,5905,Warehouse,MTR-6001,OK
BLDG002,2023-01-10 20:00:00,239.307,298.71,58.0,0.0,3874,Hotel,MTR-3163,OK
BLDG002,2023-01-10 21:00:00,216.511,279.51,76.8,0.25,47738,Hotel,MTR-4993,OK
BLDG002,2023-01-10 22:00:00,202.21,249.34,59.4,0.22,24723,School,MTR-1928,OK
BLDG002,2023-01-10 23:00:00,170.882,190.95,96.0,0.09,19501,Office,MTR-7910,OK
BLDG002,2023-01-11 00:00:00,155.438,195.25,56.5,0.18,16310,Office,MTR-4068,OK
BLDG002,2023-01-11 01:00:00,169.722,218.1,54.3,0.44,39328,Office,MTR-9306,OK
BLDG002,2023-01-11 02:00:00,177.086,212.76,67.6,0.11,6986,Hospital,MTR-9868,OK
BLDG002,2023-01-11 03:00:00,227.736,272.6,39.7,0.0,17986,Hospital,MTR-1700,OK
BLDG002,2023-01-11 04:00:00,237.296,256.0,29.6,0.25,47392,Retail,MTR-6867,OK
BLDG002,2023-01-11 05:00:00,290.501,356.07,68.2,0.23,23855,Hotel,MTR-4089,OK
BLDG002,2023-01-11 06:00:00,333.601,336.23,64.3,0.15,46259,Warehouse,MTR-5618,ESTIMATED
BLDG002,2023-01-11 07:00:00,357.916,382.78,90.2,0.17,27657,School,MTR-3077,ERROR
BLDG002,2023-01-11 08:00:00,422.97,502.61,75.2,0.61,25890,School,MTR-2851,OK
BLDG002,2023-01-11 09:00:00,439.011,484.62,45.7,0.68,7813,Warehouse,MTR-3097,OK
BLDG003,2023-01-01 00:00:00,174.598,177.97,68.2,0.3,18171,Office,MTR-6210,OK
BLDG003,2023-01-01 01:00:00,183.718,185.46,36.5,0.05,14964,Hotel,MTR-7310,OK
BLDG003,2023-01-01 02:00:00,201.496,245.59,42.7,0.0,5588,Retail,MTR-9817,OK
BLDG003,2023-01-01 03:00:00,241.413,275.15,24.9,0.09,6472,Hotel,MTR-9430,ERROR
BLDG003,2023-01-01 04:00:00,286.861,312.91,69.8,0.1,6210,Hotel,MTR-5306,OK
BLDG003,2023-01-01 05:00:00,321.57,399.86,84.3,0.11,13601,Retail,MTR-9578,OK
BLDG003,2023-01-01 06:00:00,359.705,429.83,54.2,0.0,47065,School,MTR-6517,OK
BLDG003,2023-01-01 07:00:00,426.521,494.56,69.1,0.27,19365,Hospital,MTR-5855,OK
BLDG003,2023-01-01 08:00:00,469.921,496.28,90.3,0.21,20190,School,MTR-9172,OK
BLDG003,2023-01-01 09:00:00,497.475,572.89,71.8,0.2,15350,Warehouse,MTR-7057,OK
BLDG003,2023-01-01 10:00:00,511.529,642.25,96.8,0.21,29582,Hotel,MTR-7218,OK
BLDG003,2023-01-01 11:00:00,-584.356,606.11,50.0,0.12,26244,Hospital,MTR-7933,OK
BLDG003,2023-01-01 12:00:00,523.819,534.21,18.1,0.06,47034,Office,MTR-8032,OK
BLDG003,2023-01-01 13:00:00,567.547,644.28,65.5,0.0,12243,Hospital,MTR-7471,OK
BLDG003,2023-01-01 14:00:00,536.645,629.25,33.1,0.0,3954,Hotel,MTR-8332,OK
BLDG003,2023-01-01 15:00:00,525.745,650.71,60.9,0.23,17194,Retail,MTR-9745,OK
BLDG003,2023-01-01 16:00:00,450.493,491.53,75.1,0.18,15848,School,MTR-9974,OK
BLDG003,2023-01-01 17:00:00,406.396,515.04,72.7,0.05,5717,Office,MTR-6694,OK
BLDG003,2023-01-01 18:00:00,363.251,384.49,37.9,0.0,3219,Warehouse,MTR-9857,OK
BLDG003,2023-01-01 20:00:00,275.774,376.04,25.3,0.0,3083,School,MTR-4047,ERROR
BLDG003,2023-01-01 21:00:00,-255.497,313.14,87.6,0.2,5369,Hotel,MTR-7280,OK
BLDG003,2023-01-01 22:00:00,216.193,251.83,19.3,0.0,27531,Office,MTR-5987,OK
BLDG003,2023-01-01 23:00:00,200.264,235.3,38.9,0.28,26889,Warehouse,MTR-6645,OK
BLDG003,2023-01-02 00:00:00,203.305,283.2,45.6,0.41,38875,Office,MTR-6344,OK
BLDG003,2023-01-02 01:00:00,235.764,249.93,49.2,0.39,42727,Retail,MTR-3568,OK
BLDG003,2023-01-02 02:00:00,254.545,309.45,43.7,0.21,29026,Hospital,MTR-2170,OK
BLDG003,2023-01-02 03:00:00,302.998,363.61,43.9,0.01,9978,School,MTR-7957,OK
BLDG003,2023-01-02 04:00:00,320.557,379.32,102.7,0.14,46551,Hotel,MTR-4658,OK
BLDG003,2023-01-02 05:00:00,372.591,439.02,67.9,0.02,21882,Retail,MTR-3172,OK
BLDG003,2023-01-02 06:00:00,403.009,474.54,93.7,0.24,6023,Retail,MTR-3019,OK
BLDG003,2023-01-02 08:00:00,560.516,691.71,106.2,0.48,7975,Hospital,MTR-2295,OK
BLDG003,2023-01-02 09:00:00,551.439,643.4,48.0,0.5,46794,Hotel,MTR-9393,OK
BLDG003,2023-01-02 10:00:00,589.151,722.59,27.5,0.62,21740,Hotel,MTR-9011,OK
BLDG003,2023-01-02 11:00:00,681.588,942.93,53.1,0.56,10836,Hospital,MTR-4365,ESTIMATED
BLDG003,2023-01-02 12:00:00,611.964,690.53,72.4,0.72,43804,Office,MTR-1686,OK
BLDG003,2023-01-02 13:00:00,639.859,717.84,27.2,0.58,32677,School,MTR-4103,OK
BLDG003,2023-01-02 14:00:00,619.802,684.36,73.3,0.56,16386,Office,MTR-1867,OK
BLDG003,2023-01-02 15:00:00,566.358,788.49,70.5,0.89,29745,Office,MTR-4013,OK
BLDG003,2023-01-02 16:00:00,561.463,587.66,73.7,0.57,33571,School,MTR-9700,OK
BLDG003,2023-01-02 17:00:00,498.998,572.56,59.2,0.92,43974,Warehouse,MTR-9707,OK
BLDG003,2023-01-02 18:00:00,426.042,561.09,60.1,0.64,41861,School,MTR-4030,OK
BLDG003,2023-01-02 19:00:00,379.994,404.02,88.4,0.16,41860,Hospital,MTR-7360,OK
BLDG003,2023-01-02 20:00:00,308.16,317.67,47.1,0.1,39637,Retail,MTR-2658,OK
BLDG003,2023-01-02 21:00:00,286.473,302.29,56.0,0.5,43803,Hotel,MTR-9745,ERROR
