device_id,timestamp,sensor_type,temperature_c,humidity_pct,pressure_hpa,vibration_ms2,machine_status,battery_pct,firmware_version
dev_011,2024-01-02 19:41:58,vibration,,,1008.79,,normal,87.3,v1.2.1
dev_048,2024-01-12 19:41:47,humidity,,,1025.28,,normal,59.8,v1.3.0
dev_040,2024-01-09 00:31:36,pressure,,,1018.22,,normal,38.1,v1.2.1
dev_011,2024-01-02 20:31:34,pressure,,,1014.98,,normal,73.4,v1.2.1
dev_039,2024-01-02 20:43:20,pressure,,,1019.71,,normal,100.0,v1.2.1
dev_035,2024-01-02 20:45:24,temperature,,,1017.6,,normal,69.1,v1.2.1
dev_031,2024-01-02 21:07:37,temperature,,,1013.28,,normal,90.1,v1.3.0
dev_011,2024-01-02 21:15:50,combined,,,1012.89,,normal,100.0,v1.2.1
dev_014,2024-01-02 21:36:55,combined,,,1030.93,,normal,90.5,v1.2.1
dev_034,2024-01-02 21:38:42,temperature,,,998.66,,normal,67.0,v2.0.0
dev_039,2024-01-02 21:39:27,pressure,,,1030.44,,normal,100.0,v1.2.1
dev_041,2024-01-02 21:42:17,temperature,,,1009.15,,normal,99.8,v1.2.1
dev_017,2024-01-02 21:57:34,vibration,,,1003.44,,normal,63.4,v1.2.1
dev_015,2024-01-02 22:12:15,pressure,,,1013.33,,normal,98.1,v2.0.0
dev_047,2024-01-02 22:14:06,pressure,,,1021.43,,warning,53.5,v1.3.0
dev_039,2024-01-29 17:46:02,pressure,,,999.14,,normal,83.4,v1.3.0
dev_024,2024-01-02 23:08:57,combined,,,1012.81,,normal,92.0,v1.2.1
dev_004,2024-01-02 23:31:27,temperature,,,1016.02,,normal,68.2,v2.0.0
dev_048,2024-01-02 23:43:42,temperature,,,1004.14,,normal,67.9,v1.3.0
dev_003,2024-01-02 23:44:29,pressure,,,1016.21,,normal,64.1,v2.0.0
dev_030,2024-01-02 23:45:34,vibration,,,1009.91,,normal,75.2,v1.3.0
dev_018,2024-01-06 19:59:07,combined,23,41.4,996.63,2.1045,normal,77.2,v1.2.1
dev_043,2024-01-03 00:08:28,humidity,29,53.7,996.18,0.0139,normal,85.5,v1.3.0
dev_007,2024-01-03 00:09:29,vibration,15,70.3,1012.53,0.4835,normal,88.9,v1.2.1
dev_008,2024-01-03 00:15:32,combined,21,46.0,1013.11,2.0747,normal,94.3,v1.3.0
dev_018,2024-01-03 00:23:35,vibration,21,32.3,1018.9,0.2371,normal,100.0,v1.2.1
dev_032,2024-01-03 00:33:30,vibration,15,57.4,1029.65,0.2288,normal,59.8,v2.0.0
dev_028,2024-01-03 00:40:31,humidity,10,49.0,996.51,0.4366,normal,100.0,v1.3.0
dev_012,2024-01-03 00:58:06,temperature,28,49.5,1019.41,4.4732,normal,79.6,v1.2.1
dev_048,2024-01-03 01:15:12,temperature,25,57.4,1026.67,1.9438,normal,67.7,v1.3.0
dev_034,2024-01-03 01:15:17,humidity,27,65.8,1023.63,0.1346,normal,83.3,v1.2.1
dev_011,2024-01-03 01:16:48,vibration,10,66.2,1012.59,1.6422,normal,72.7,v1.3.0
dev_003,2024-01-03 01:17:27,pressure,17,63.7,1013.57,0.9886,normal,64.7,v2.0.0
dev_019,2024-01-03 01:21:00,vibration,21,77.2,1020.03,0.9129,normal,90.6,v1.3.0
dev_009,2024-01-03 01:26:20,humidity,26,47.2,995.75,5.9293,normal,66.6,v1.3.0
dev_018,2024-01-03 01:36:20,vibration,33,73.0,1015.01,1.9174,warning,81.1,v1.3.0
dev_027,2024-01-03 01:46:40,combined,20,36.5,1030.2,0.9994,normal,78.3,v1.3.0
dev_031,2024-01-03 02:01:48,temperature,15,55.1,1011.42,3.4183,normal,71.7,v1.2.1
dev_024,2024-01-03 02:09:12,pressure,13,50.2,1004.74,0.6964,normal,84.3,v1.2.1
dev_049,2024-01-03 02:11:59,combined,40,91.5,1024.28,2.4403,warning,67.1,v1.3.0
dev_045,2024-01-03 02:13:09,temperature,15,66.3,995.75,6.503,normal,62.2,v1.2.1
dev_035,2024-01-03 02:33:05,humidity,24,66.4,1017.5,2.5011,normal,69.4,v1.2.1
dev_044,2024-01-03 02:34:40,vibration,24,37.1,1007.08,0.924,error,71.6,v1.2.1
dev_039,2024-01-03 02:43:31,pressure,17,77.3,1011.66,2.1105,normal,83.1,v1.2.1
dev_005,2024-01-03 02:44:41,pressure,8,43.4,1006.26,1.7296,normal,100.0,v1.2.1
dev_042,2024-01-03 03:00:54,pressure,28,55.9,990.01,1.2394,normal,97.8,v1.2.1
dev_026,2024-01-03 03:08:52,humidity,35,76.2,1002.24,0.9385,normal,47.1,v1.3.0
dev_047,2024-01-03 03:22:49,vibration,24,48.4,1013.57,6.5541,warning,45.8,v1.2.1
dev_037,2024-01-03 03:23:12,combined,26,41.7,1017.85,6.4986,warning,100.0,v1.3.0
dev_044,2024-01-03 03:32:06,vibration,24,48.2,1024.25,1.8074,normal,41.4,v1.2.1
dev_041,2024-01-03 03:42:11,humidity,15,80.5,1015.19,1.4291,normal,61.4,v1.2.1
dev_032,2024-01-03 03:46:11,combined,29,45.8,1028.57,0.5205,normal,64.3,v1.3.0
dev_050,2024-01-03 03:49:03,pressure,19,44.3,1014.31,4.2377,normal,80.9,v1.2.1
dev_049,2024-01-03 04:05:45,vibration,33,68.4,1026.79,2.9869,normal,44.5,v1.2.1
dev_040,2024-01-03 04:10:42,temperature,20,55.7,1000.33,1.4546,warning,52.7,v1.3.0
dev_018,2024-01-03 04:17:39,vibration,28,35.3,1002.09,3.4303,normal,54.7,v1.2.1
dev_010,2024-01-03 04:18:30,vibration,36,57.0,1025.0,1.4813,normal,59.0,v2.0.0
dev_003,2024-01-03 04:24:41,pressure,12,54.3,1006.63,3.7455,normal,92.5,v1.2.1
dev_001,2024-01-03 04:46:46,vibration,28,72.1,1022.84,2.0634,normal,90.2,v2.0.0
dev_033,2024-01-03 04:46:57,pressure,18,77.1,1022.0,1.4002,normal,59.5,v1.2.1
dev_049,2024-01-03 04:52:03,combined,29,36.8,1020.52,24.7811,normal,79.7,v1.2.1
dev_028,2024-01-03 04:57:13,temperature,31,51.6,1000.42,0.4182,normal,100.0,v1.3.0
dev_029,2024-01-03 05:10:22,pressure,34,67.1,1018.83,0.303,normal,30.3,v1.3.0
dev_023,2024-01-03 05:14:58,vibration,12,47.6,1008.43,0.7784,normal,62.5,v1.2.1
dev_041,2024-01-03 05:19:26,pressure,30,43.4,1016.55,0.8751,normal,47.9,v1.2.1
dev_044,2024-01-17 11:00:56,vibration,28,53.7,1024.74,1.0001,warning,30.8,v1.2.1
dev_042,2024-01-03 05:26:56,combined,37,69.1,1018.75,0.8448,warning,82.2,v2.0.0
dev_023,2024-01-03 05:28:24,vibration,25,58.0,1014.29,3.9423,normal,88.4,v2.0.0
dev_005,2024-01-03 05:48:52,combined,33,30.1,1009.07,0.3626,normal,75.1,v2.0.0
dev_009,2024-01-03 05:53:14,vibration,10,61.0,1014.54,3.1235,normal,67.1,v1.3.0
dev_034,2024-01-27 05:31:14,pressure,22,53.8,1021.21,0.1644,normal,63.9,v1.2.1
dev_042,2024-01-03 06:41:47,temperature,15,53.1,1001.04,2.42,normal,100.0,v1.3.0
dev_007,2024-01-03 07:01:27,temperature,38,61.0,1021.62,1.7634,normal,81.8,v1.2.1
dev_033,2024-01-03 07:08:06,pressure,21,74.0,1026.91,2.2095,warning,62.4,v1.2.1
dev_010,2024-01-03 07:21:35,temperature,29,63.7,1010.93,3.9889,normal,77.1,v1.3.0
dev_021,2024-01-03 07:27:50,vibration,23,55.8,1009.11,0.0492,normal,96.4,v1.2.1
dev_047,2024-01-25 05:49:53,vibration,29,34.2,1000.51,1.0364,normal,59.2,v1.2.1
dev_050,2024-01-03 07:30:50,pressure,26,48.2,1007.0,1.7763,normal,64.3,v1.3.0
dev_030,2024-01-03 07:33:32,pressure,9,71.0,1038.7,4.0434,normal,40.4,v1.3.0
dev_048,2024-01-03 07:39:03,pressure,41,53.2,1005.85,0.787,normal,80.8,v1.2.1
dev_016,2024-01-03 07:41:03,pressure,22,67.4,1014.71,2.1993,normal,100.0,v1.2.1
dev_003,2024-01-03 07:41:29,pressure,24,83.7,1017.3,4.7067,normal,88.8,v1.2.1
dev_007,2024-01-03 07:45:00,combined,43,84.0,1009.94,1.8667,normal,100.0,v1.3.0
dev_020,2024-01-03 07:53:45,combined,7,54.2,1006.32,6.4967,normal,59.5,v1.2.1
dev_026,2024-01-03 08:06:11,humidity,18,45.4,1019.45,9.2845,warning,82.9,v1.2.1
dev_041,2024-01-03 08:15:20,vibration,20,53.8,1029.43,7.8358,normal,56.8,v2.0.0
dev_040,2024-01-03 08:23:51,pressure,12,55.3,1023.61,0.8225,normal,71.7,v1.2.1
dev_031,2024-01-03 08:24:21,pressure,32,57.2,1016.94,0.5882,normal,67.4,v1.3.0
dev_022,2024-01-03 08:39:37,humidity,9,45.9,1000.36,0.1718,normal,84.0,v1.2.1
dev_036,2024-01-03 09:02:53,pressure,22,64.5,1024.57,0.103,normal,66.8,v1.2.1
dev_017,2024-01-03 09:03:53,combined,23,54.2,1038.01,1.2859,normal,100.0,v1.3.0
dev_030,2024-01-03 09:15:13,pressure,22,71.7,1014.4,0.763,warning,80.2,v2.0.0
dev_018,2024-01-03 09:21:21,vibration,21,40.5,1025.5,3.4606,normal,77.0,v1.2.1
dev_027,2024-01-03 09:25:50,combined,13,72.9,1016.32,0.6944,normal,87.6,v1.2.1
dev_015,2024-01-03 09:32:07,vibration,13,43.9,1012.33,2.2334,normal,84.3,v2.0.0
dev_002,2024-01-03 09:44:39,combined,24,73.5,1003.42,0.5412,normal,50.4,v1.3.0
dev_015,2024-01-03 09:46:16,vibration,22,72.7,1013.5,1.4826,error,74.9,v1.3.0
dev_003,2024-01-03 09:48:58,combined,25,73.3,999.21,4.8749,normal,95.6,v2.0.0
dev_024,2024-01-03 09:54:06,combined,16,75.3,1006.02,1.4122,normal,97.7,v1.2.1
dev_023,2024-01-03 09:55:37,temperature,10,47.6,1024.02,1.9987,normal,73.3,v1.3.0
dev_034,2024-01-03 09:57:45,combined,25,67.1,1035.29,0.1136,normal,71.2,v1.3.0
dev_021,2024-01-03 10:06:16,combined,24,35.3,1019.69,0.1044,error,100.0,v1.2.1
dev_031,2024-01-03 10:12:21,combined,27,74.1,1021.97,3.4812,normal,81.5,v1.3.0
dev_033,2024-01-03 10:40:34,temperature,13,50.9,1007.67,5.032,normal,69.5,v1.2.1
dev_047,2024-01-14 16:06:01,temperature,25,53.4,1011.58,6.1351,normal,44.3,v1.2.1
dev_010,2024-01-03 10:48:37,temperature,22,45.9,1005.1,8.3,error,61.8,v1.2.1
dev_035,2024-01-03 11:24:10,combined,7,48.9,1022.31,1.5076,normal,92.9,v1.2.1
dev_050,2024-01-03 11:25:15,combined,24,60.3,1021.64,3.6137,normal,86.2,v2.0.0
dev_009,2024-01-03 11:50:39,humidity,23,62.8,1001.02,5.3917,normal,82.9,v1.2.1
dev_034,2024-01-03 11:54:01,temperature,16,36.1,1011.35,1.7765,normal,82.6,v1.3.0
dev_038,2024-01-03 11:59:37,humidity,19,66.7,1021.24,0.1001,normal,77.3,v2.0.0
dev_032,2024-01-03 12:08:55,humidity,36,63.6,1036.64,1.7562,normal,53.7,v1.3.0
dev_043,2024-01-03 12:35:04,humidity,22,83.3,1021.87,1.8238,normal,72.4,v1.2.1
dev_040,2024-01-03 12:35:15,vibration,18,65.8,1018.68,0.8464,normal,89.5,v1.3.0
dev_034,2024-01-03 12:41:16,pressure,30,48.6,1014.8,6.1634,normal,93.7,v1.2.1
dev_043,2024-01-03 12:49:49,temperature,20,28.4,993.0,0.4809,normal,79.7,v1.2.1
dev_039,2024-01-03 12:52:57,temperature,22,51.4,1014.52,2.7493,normal,59.7,v1.3.0
dev_028,2024-01-03 13:00:06,pressure,29,82.3,1026.21,0.4482,normal,64.4,v2.0.0
dev_030,2024-01-03 13:24:29,pressure,25,44.6,1001.83,2.798,normal,88.0,v1.2.1
dev_021,2024-01-03 13:55:03,temperature,22,60.9,1016.25,0.6193,normal,100.0,v1.3.0
dev_006,2024-01-13 15:37:44,vibration,22,74.7,1017.47,1.3696,normal,97.7,v1.2.1
dev_022,2024-01-03 14:24:53,humidity,31,62.3,1007.12,9.7747,normal,37.5,v2.0.0
dev_027,2024-01-03 14:30:43,pressure,40,36.4,1010.78,2.5794,normal,60.9,v1.2.1
dev_043,2024-01-03 14:38:23,pressure,31,49.5,1018.12,7.4346,normal,100.0,v1.2.1
dev_040,2024-01-03 14:53:43,vibration,24,41.8,1007.05,0.5612,normal,100.0,v2.0.0
dev_045,2024-01-03 14:57:31,combined,24,52.4,1015.08,2.8885,normal,90.9,v2.0.0
dev_040,2024-01-03 15:11:53,vibration,19,42.8,1026.99,1.8576,error,56.0,v1.3.0
dev_029,2024-01-03 15:14:02,temperature,22,37.6,1030.39,0.9462,normal,58.8,v2.0.0
dev_041,2024-01-03 15:20:21,humidity,35,81.2,990.44,0.2461,normal,72.9,v1.2.1
dev_019,2024-01-03 15:33:01,vibration,23,30.9,1007.45,13.214,normal,54.6,v1.3.0
dev_031,2024-01-03 15:50:58,pressure,33,51.9,1006.55,3.4387,normal,57.6,v1.2.1
dev_024,2024-01-03 15:53:57,temperature,13,51.0,1012.75,1.4576,normal,62.5,v1.2.1
dev_016,2024-01-03 16:36:56,temperature,24,77.8,998.86,3.8747,warning,93.8,v1.2.1
dev_013,2024-01-03 16:49:41,pressure,21,63.7,1019.38,0.6991,normal,77.5,v1.3.0
dev_032,2024-01-03 16:51:16,temperature,30,51.3,1022.13,3.7121,normal,100.0,v2.0.0
dev_021,2024-01-28 10:01:56,humidity,28,56.9,1010.8,1.3495,normal,67.4,v1.3.0
dev_021,2024-01-03 17:05:14,humidity,24,62.0,1015.32,0.3856,normal,97.3,v1.3.0
dev_029,2024-01-03 17:23:21,pressure,11,63.7,1012.94,2.9753,normal,100.0,v2.0.0
dev_033,2024-01-03 17:32:26,humidity,21,64.4,1004.99,3.5183,normal,73.4,v1.3.0
dev_001,2024-01-03 17:33:55,temperature,16,27.4,1041.81,0.6109,normal,47.8,v1.3.0
dev_049,2024-01-03 17:39:54,combined,20,37.7,1006.84,2.269,normal,76.4,v1.2.1
dev_026,2024-01-03 17:45:46,combined,24,69.1,1026.67,5.7199,normal,73.1,v1.3.0
dev_002,2024-01-03 17:58:57,temperature,20,27.3,1015.83,0.3256,normal,78.3,v1.3.0
dev_033,2024-01-26 17:06:42,temperature,29,27.3,1026.49,0.7801,error,34.9,v1.2.1
dev_010,2024-01-03 18:09:05,pressure,24,63.7,1019.07,1.5657,error,100.0,v1.3.0
dev_045,2024-01-03 18:21:04,temperature,30,95.0,1038.78,1.0739,normal,81.7,v1.2.1
dev_018,2024-01-03 18:23:26,pressure,16,52.9,1005.81,0.5885,normal,47.2,v1.3.0
dev_022,2024-01-03 18:23:27,vibration,28,49.9,1015.71,8.1233,normal,91.6,v1.2.1
dev_020,2024-01-03 18:25:31,humidity,11,70.9,1021.91,3.3705,normal,63.8,v1.2.1
dev_029,2024-01-03 18:31:40,vibration,22,74.3,1018.0,1.2443,normal,100.0,v2.0.0
dev_022,2024-01-03 18:36:11,combined,28,40.9,1021.21,0.7445,normal,37.8,v1.3.0
dev_040,2024-01-27 09:42:51,humidity,31,47.7,1033.98,3.1462,normal,81.3,v1.3.0
dev_007,2024-01-03 18:52:52,combined,21,67.0,1023.39,1.4339,normal,97.8,v1.3.0
dev_017,2024-01-03 18:53:12,temperature,19,80.9,1000.57,1.5197,normal,67.5,v1.2.1
dev_001,2024-01-03 18:56:24,humidity,24,51.6,997.9,1.7278,error,73.8,v2.0.0
dev_042,2024-01-03 19:08:44,pressure,23,46.4,1012.59,1.2417,normal,68.2,v1.2.1
dev_012,2024-01-03 19:14:05,vibration,23,47.5,1019.78,2.7883,warning,70.4,v1.2.1
dev_017,2024-01-03 19:26:09,temperature,27,41.2,1026.39,1.126,normal,83.2,v1.3.0
dev_045,2024-01-03 19:44:38,humidity,35,54.0,1038.62,1.2771,normal,90.1,v2.0.0
dev_036,2024-01-03 19:45:11,pressure,35,88.2,1011.2,1.5599,normal,42.9,v1.2.1
dev_004,2024-01-03 19:49:42,humidity,38,53.0,1013.91,1.5166,normal,77.6,v1.2.1
dev_017,2024-01-03 20:46:15,temperature,18,48.0,1030.91,0.0116,warning,65.6,v1.2.1
dev_008,2024-01-03 20:48:38,pressure,34,31.9,1017.24,5.8458,normal,73.0,v1.2.1
dev_016,2024-01-03 21:13:46,temperature,23,34.6,1025.08,0.3704,normal,68.6,v1.3.0
dev_001,2024-01-03 21:13:59,humidity,17,79.2,1028.84,0.1453,normal,45.9,v2.0.0
dev_004,2024-01-03 21:14:06,pressure,14,29.2,1016.21,2.9086,normal,100.0,v1.3.0
dev_045,2024-01-03 21:15:50,vibration,36,43.9,1021.44,4.606,normal,100.0,v1.3.0
dev_035,2024-01-03 21:26:44,temperature,10,45.4,1019.73,0.6614,normal,74.0,v1.2.1
dev_021,2024-01-03 21:39:38,humidity,24,36.9,1000.58,2.8589,normal,72.7,v1.3.0
dev_023,2024-01-03 21:48:07,humidity,3,31.7,1015.38,0.5468,error,44.2,v1.2.1
dev_037,2024-01-03 21:50:53,humidity,25,40.7,1014.85,0.12,normal,91.4,v1.3.0
dev_049,2024-01-03 22:24:26,pressure,5,70.4,1011.7,0.1904,normal,100.0,v1.3.0
dev_038,2024-01-03 22:24:34,humidity,24,52.7,1014.3,1.3323,normal,64.3,v1.2.1
dev_004,2024-01-03 23:22:13,humidity,27,28.0,1010.28,0.5356,normal,100.0,v1.2.1
dev_010,2024-01-03 23:23:45,humidity,23,70.6,1023.09,0.089,normal,78.7,v1.3.0
dev_043,2024-01-03 23:44:28,combined,14,68.6,1009.41,0.6538,normal,78.4,v2.0.0
dev_036,2024-01-03 23:48:57,vibration,23,38.5,1010.82,0.3993,normal,62.9,v2.0.0
dev_023,2024-01-03 23:50:31,temperature,35,60.2,1024.05,2.4639,normal,62.3,v2.0.0
dev_009,2024-01-03 23:51:00,vibration,13,58.6,1004.11,1.3674,normal,89.2,v1.2.1
dev_032,2024-01-03 23:52:15,pressure,22,60.7,1016.07,2.0079,normal,66.0,v2.0.0
dev_027,2024-01-04 00:07:00,humidity,19,67.3,1004.33,1.0773,normal,75.6,v1.2.1
dev_049,2024-01-04 00:11:02,vibration,17,61.5,1028.22,3.424,normal,59.6,v1.2.1
dev_039,2024-01-04 00:11:45,pressure,19,70.1,1022.3,0.5998,normal,66.8,v1.2.1
dev_043,2024-01-04 00:12:08,humidity,25,64.8,1031.84,0.3707,normal,73.5,v1.2.1
dev_020,2024-01-04 00:30:29,temperature,37,46.0,1022.76,0.3617,normal,91.8,v1.2.1
dev_014,2024-01-04 00:57:52,humidity,30,43.5,1011.96,0.0607,normal,24.0,v1.2.1
dev_033,2024-01-04 01:01:11,temperature,20,47.5,1001.14,2.9486,normal,60.9,v2.0.0
dev_020,2024-01-04 01:09:21,combined,4,69.3,1018.68,4.8292,normal,33.1,v1.3.0
dev_010,2024-01-04 01:10:20,temperature,19,36.7,1004.74,1.2962,normal,68.6,v2.0.0
dev_045,2024-01-04 01:11:58,pressure,30,71.8,1022.02,3.0029,normal,100.0,v1.2.1
dev_042,2024-01-04 01:18:16,temperature,28,74.2,1005.75,2.9102,normal,47.4,v2.0.0
dev_049,2024-01-04 01:31:53,combined,21,63.4,1010.12,1.7677,error,78.2,v1.2.1
dev_045,2024-01-04 01:44:25,temperature,18,67.1,992.22,2.6065,normal,79.4,v1.2.1
dev_014,2024-01-04 01:48:16,humidity,18,51.2,1007.76,1.8717,normal,95.0,v1.2.1
dev_017,2024-01-04 02:06:34,combined,15,40.5,1014.91,0.7487,normal,61.5,v2.0.0
dev_015,2024-01-04 02:16:26,vibration,22,63.9,1001.46,2.277,normal,72.4,v1.3.0
dev_044,2024-01-04 02:20:32,combined,21,37.6,995.38,0.9297,normal,74.1,v2.0.0
dev_024,2024-01-04 02:20:35,temperature,23,67.6,1027.32,1.6259,normal,91.1,v1.2.1
dev_004,2024-01-04 02:20:56,humidity,17,52.2,1014.65,2.4215,normal,42.9,v1.2.1
dev_018,2024-01-04 02:44:51,vibration,26,66.0,1011.78,1.8256,maintenance,52.6,v1.3.0
dev_005,2024-01-04 03:05:12,pressure,26,32.8,1003.48,1.2568,error,90.2,v1.3.0
dev_012,2024-01-04 03:38:45,combined,8,52.1,1009.78,4.4634,normal,84.1,v1.3.0
dev_032,2024-01-04 03:41:22,temperature,27,41.9,1011.05,2.6818,normal,47.9,v1.2.1
dev_037,2024-01-04 04:02:26,combined,35,24.6,1018.75,1.4334,maintenance,37.4,v1.3.0
dev_025,2024-01-04 04:28:24,humidity,7,73.6,1011.07,3.7922,normal,39.2,v1.2.1
dev_016,2024-01-04 04:35:06,humidity,23,53.1,1018.16,2.9038,error,87.6,v1.3.0
dev_011,2024-01-04 04:38:27,combined,14,59.8,1012.89,0.6283,normal,82.0,v1.3.0
dev_028,2024-01-04 04:42:27,pressure,28,52.2,1015.01,0.2468,normal,100.0,v1.2.1
dev_006,2024-01-04 04:45:41,humidity,30,58.5,999.17,2.0909,normal,57.1,v1.2.1
dev_021,2024-01-04 04:45:48,vibration,27,57.6,996.11,8.3981,normal,79.1,v1.2.1
dev_028,2024-01-04 04:45:51,combined,28,63.7,1016.31,4.1165,normal,32.0,v2.0.0
dev_021,2024-01-04 04:45:55,vibration,29,47.2,1009.65,6.8318,normal,52.6,v1.3.0
dev_031,2024-01-04 04:47:41,humidity,25,59.9,1023.61,4.9684,normal,90.0,v1.2.1
dev_050,2024-01-04 04:53:27,humidity,21,72.6,988.01,7.5318,normal,77.6,v1.3.0
dev_010,2024-01-04 04:58:55,combined,37,70.3,997.48,1.875,normal,80.3,v1.3.0
dev_045,2024-01-04 05:09:05,temperature,11,49.3,995.08,1.2796,normal,69.7,v1.3.0
dev_028,2024-01-04 05:13:30,combined,32,30.2,1003.47,0.298,normal,74.6,v1.2.1
dev_007,2024-01-04 05:30:56,pressure,15,46.2,1013.57,0.2282,normal,100.0,v2.0.0
dev_004,2024-01-04 05:33:32,vibration,27,36.1,1015.49,0.4145,warning,79.3,v1.2.1
dev_020,2024-01-04 05:36:10,pressure,13,34.4,1014.4,0.5433,normal,76.7,v1.2.1
dev_045,2024-01-04 05:38:52,humidity,17,65.2,1020.8,1.2552,normal,46.6,v1.3.0
dev_046,2024-01-04 05:38:54,combined,33,27.2,1035.71,3.4208,normal,93.4,v1.2.1
dev_048,2024-01-04 06:14:15,humidity,12,28.7,1017.89,2.1699,normal,81.6,v1.2.1
dev_005,2024-01-04 06:18:48,vibration,32,52.7,1020.51,3.9016,normal,67.6,v2.0.0
dev_016,2024-01-04 06:22:58,humidity,18,57.9,1000.26,1.2094,normal,53.5,v2.0.0
dev_002,2024-01-04 06:52:06,humidity,34,37.2,1007.25,0.8463,warning,81.4,v1.2.1
dev_035,2024-01-04 07:02:26,humidity,34,45.2,1024.09,1.5178,normal,51.5,v1.3.0
dev_024,2024-01-04 07:19:48,temperature,-1,54.3,1008.93,1.0377,normal,82.7,v1.2.1
dev_019,2024-01-04 07:28:29,humidity,21,49.2,998.42,4.381,warning,70.4,v1.3.0
dev_035,2024-01-04 07:40:14,temperature,20,55.7,1000.94,0.1426,normal,70.0,v1.2.1
dev_025,2024-01-04 07:53:45,temperature,23,65.4,1004.3,0.9497,normal,74.8,v1.2.1
dev_013,2024-01-04 08:00:24,vibration,19,83.4,1009.31,3.6722,normal,58.8,v1.3.0
dev_034,2024-01-04 08:02:58,combined,16,60.8,997.85,1.9018,normal,59.7,v1.3.0
dev_044,2024-01-04 08:03:17,pressure,27,38.4,1013.17,0.1071,normal,83.0,v1.2.1
dev_018,2024-01-04 08:05:26,temperature,23,38.5,1009.36,3.6587,normal,77.6,v1.2.1
dev_045,2024-01-04 08:20:00,temperature,15,77.5,999.9,0.8999,normal,71.5,v1.3.0
dev_038,2024-01-04 08:25:44,combined,25,53.3,988.5,1.9847,warning,57.2,v1.3.0
dev_015,2024-01-04 08:32:25,humidity,27,73.7,1005.19,2.7043,normal,74.1,v1.2.1
dev_050,2024-01-04 08:44:49,pressure,29,46.0,1012.24,0.3283,normal,76.8,v1.2.1
dev_037,2024-01-04 08:49:03,temperature,11,57.2,1006.67,1.9185,normal,46.5,v1.2.1
dev_002,2024-01-04 09:19:16,vibration,22,63.8,1007.06,0.1058,normal,100.0,v1.2.1
dev_002,2024-01-04 09:37:51,temperature,21,29.6,1011.25,3.4691,normal,73.9,v1.2.1
dev_007,2024-01-04 09:42:59,vibration,0,53.7,1017.1,4.1685,normal,83.0,v1.2.1
dev_017,2024-01-04 09:45:45,temperature,20,56.1,1014.47,3.2095,normal,58.9,v1.2.1
dev_040,2024-01-08 05:24:01,humidity,21,56.5,1010.34,1.1708,normal,91.2,v1.3.0
dev_022,2024-01-04 09:59:44,pressure,12,75.3,1016.44,1.6862,warning,99.8,v1.2.1
dev_028,2024-01-04 10:05:37,vibration,14,64.2,1016.58,0.1725,normal,98.1,v1.2.1
dev_030,2024-01-04 10:08:52,combined,21,62.1,1020.57,1.5703,normal,93.9,v1.3.0
dev_050,2024-01-04 10:35:33,pressure,24,38.4,1020.37,0.7375,normal,38.9,v1.2.1
dev_011,2024-01-04 10:44:23,temperature,13,48.7,1013.34,3.4441,normal,65.0,v2.0.0
dev_043,2024-01-04 15:41:48,vibration,17,61.7,1010.27,1.3521,normal,75.7,v1.3.0
dev_001,2024-01-04 11:06:54,pressure,21,27.4,1013.1,3.2839,normal,79.7,v2.0.0
dev_021,2024-01-04 11:07:53,temperature,29,59.2,998.54,1.6794,normal,72.9,v2.0.0
dev_004,2024-01-10 14:56:23,vibration,20,87.0,1014.65,1.9921,normal,72.6,v1.2.1
dev_037,2024-01-04 11:12:27,pressure,19,58.8,1017.7,2.2841,error,57.7,v1.2.1
dev_042,2024-01-04 11:14:13,vibration,22,22.5,1006.56,0.4748,normal,50.7,v1.2.1
dev_032,2024-01-04 11:21:12,vibration,26,90.3,1017.6,3.9665,normal,66.9,v1.2.1
dev_032,2024-01-04 11:21:48,combined,14,49.5,1025.41,0.1884,normal,89.9,v1.2.1
dev_048,2024-01-04 11:48:26,combined,16,45.7,1012.72,0.5784,normal,97.8,v1.2.1
dev_002,2024-01-04 11:56:20,pressure,30,69.6,1012.86,3.944,normal,68.0,v1.2.1
dev_014,2024-01-04 12:04:26,vibration,27,76.8,1024.05,4.5045,normal,75.0,v1.2.1
dev_035,2024-01-04 12:12:03,pressure,33,24.5,1004.72,1.9856,normal,73.5,v1.3.0
dev_018,2024-01-04 12:16:52,combined,28,46.5,1021.55,1.2309,normal,93.5,v1.3.0
dev_038,2024-01-04 12:32:25,combined,19,82.7,1012.04,1.667,normal,35.8,v2.0.0
dev_038,2024-01-04 12:41:42,combined,18,76.9,1012.62,0.4607,normal,64.6,v1.2.1
dev_045,2024-01-04 12:54:09,pressure,24,54.1,1028.0,2.5331,normal,97.5,v1.2.1
dev_029,2024-01-04 12:59:02,temperature,27,46.6,996.93,1.5182,normal,100.0,v1.3.0
dev_003,2024-01-04 13:00:18,vibration,31,55.9,1020.56,0.3827,normal,52.7,v2.0.0
dev_028,2024-01-04 13:12:47,humidity,18,70.3,994.81,2.1775,normal,79.6,v1.2.1
dev_014,2024-01-04 13:24:00,combined,16,41.8,1000.63,1.5337,normal,75.5,v1.3.0
dev_038,2024-01-04 13:30:45,humidity,18,53.7,1012.34,0.9916,normal,69.3,v1.2.1
dev_027,2024-01-04 13:39:38,vibration,19,55.3,1013.53,1.441,normal,82.4,v1.2.1
dev_017,2024-01-04 13:43:57,combined,26,66.0,1018.07,1.6729,normal,90.7,v1.2.1
