employee_id,q01_engagement,q02_engagement,q03_engagement,q04_engagement,q05_engagement,q06_engagement,q07_engagement,q08_engagement,q09_engagement,q10_engagement,q01_satisfaction,q02_satisfaction,q03_satisfaction,q04_satisfaction,q05_satisfaction,q06_satisfaction,q07_satisfaction,q08_satisfaction,q09_satisfaction,q10_satisfaction,q01_mgr_effectiveness,q02_mgr_effectiveness,q03_mgr_effectiveness,q04_mgr_effectiveness,q05_mgr_effectiveness,q01_additional,q02_additional,q03_additional,q04_additional,q05_additional,q06_additional,q07_additional,q08_additional,q09_additional,q10_additional,would_recommend,likely_to_stay,department,tenure_years,age_group,work_location,survey_date
EMP_00123,7,3,4,4,5,3,NA,3,4,5,3,,4,4,4,5,6,5,5,2,6,3,8,7,3,3,3,4,5,3,2,3,4,3,4,Yes,6,Marketing,0.7,35-44,Hybrid,2024-01-01
EMP_00124,5,3,5,?,3,4,3,4,2,2,7,3,4,5,4,6,6,4,5,2,6,6,6,4,6,2,4,4,5,1,5,3,2,1,5,Yes,6,Engineering,1.5,35-44,Hybrid,2024-02-26
EMP_00125,4,4,2,4,4,2,3,2,3,2,4,5,,4,5,6,3,4,3,4,4,9,10,7,6,5,4,4,3,4,3,3,3,2,1,No,4,Sales,5.6,18-24,On-site,2024-01-15 10:00:00
EMP_00126,4,4,4,4,4,4,4,4,Don't know,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Maybe,3,Sales,0.5,18-24,Hybrid,2024-01-10
EMP_00127,4,3,3,3,3,5,3,5,4,4,7,3,4,5,5,3,6,4,5,4,6,4,7,8,0,4,4,5,5,4,1,5,4,5,1,1,7,Finance,5.8,18-24,On-site,2024-01-15 10:00:00
EMP_00128,4,5,2,4,4,2,4,2,3,Don't know,3,3,2,5,3,7,3,4,3,6,6,8,4,6,5,4,3,5,3,4,4,4,3,2,3,0,3,Product,3.1,35-44,On-site,2024-01-05
EMP_00129,4,4,4,4,2,Don't know,4,2,4,4,4,4,4,7,5,7,7,3,6,5,7,9,5,5,6,5,5,3,4,2,4,2,4,3,4,Maybe,1,Product,1.9,35-44,Hybrid,2024-01-15 10:00:00
EMP_00130,3,3,3,3,3,3,3,3,?,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,5,Legal,1.6,25-34,Hybrid,2024-01-15 10:00:00
EMP_00131,4,4,5,3,5,3,4,4,4,n/a,3,5,4,3,,6,,5,7,,3,0,7,5,10,4,4,4,3,4,5,4,2,3,3,no,1,Operations,3.4,35-44,Remote,2024-01-26
EMP_00132,3,3,3,3,3,3,3,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Maybe,4,HR,1.0,45-54,Remote,2024-01-15
EMP_00133,5,2,4,5,2,3,3,4,5,2,,6,4,5,4,6,7,,4,4,3,5,10,5,3,3,2,1,4,4,3,4,4,4,5,Maybe,3,Sales,5.6,25-34,Hybrid,2024-01-15 10:00:00
EMP_00134,3,4,3,4,3,3,5,2,5,5,5,6,2,3,1,4,5,4,6,6,7,7,6,7,8,4,4,2,3,2,3,4,2,2,3,1,3,Marketing,1.9,25-34,Hybrid,2024-01-15 10:00:00
EMP_00135,4,5,Don't know,4,?,4,1,5,2,3,5,4,,7,4,6,2,5,4,7,7,6,8,3,0,5,4,3,3,2,2,2,3,3,5,0,7,Marketing,33.4,35-44,Remote,2024-01-15 10:00:00
EMP_00136,4,3,3,5,2,2,2,n/a,3,3,,7,7,,4,5,2,5,2,5,8,10,6,4,6,5,4,2,4,3,5,3,2,4,2,No,1,Sales,7.4,18-24,On-site,2024-01-04
EMP_00137,?,Don't know,3,0,3,4,5,5,6,4,,,3,5,5,6,5,4,5,4,7,5,6,7,10,2,3,4,4,4,2,3,2,5,1,yes,6,Sales,1.1,25-34,Hybrid,2024-01-15 10:00:00
EMP_00138,4,2,3,5,Don't know,4,4,5,2,4,1,7,5,3,6,7,2,6,4,6,9,9,7,7,10,5,3,3,4,4,3,5,2,5,2,No,1,Engineering,0.8,25-34,Hybrid,2024-02-05
EMP_00139,4,3,4,5,3,4,5,3,3,3,3,5,5,7,,6,6,7,6,,6,8,4,5,8,5,2,5,1,5,3,5,1,4,4,yes,6,Operations,1.6,18-24,On-site,2024-01-16
EMP_00140,5,2,5,3,3,2,4,3,3,2,5,,5,5,4,5,5,2,4,7,6,7,4,10,10,1,4,5,5,4,3,4,2,4,3,0,3,Marketing,4.6,25-34,Hybrid,2024-01-16
EMP_00141,4,4,3,3,4,N/A,3,2,3,4,4,4,6,,4,6,5,5,7,5,3,3,10,7,5,1,1,2,3,3,3,4,4,5,3,0,4,Marketing,1.5,35-44,Hybrid,2024-01-19
EMP_00142,3,4,3,3,4,5,4,5,2,5,7,7,4,,5,7,7,5,7,2,1,7,6,0,3,4,4,5,4,5,3,2,5,3,3,1,5,Operations,0.4,45-54,On-site,2024-01-15 10:00:00
EMP_00143,1,3,4,3,4,3,3,1,5,4,2,4,3,6,6,4,4,4,4,5,8,10,3,8,10,5,2,3,4,3,1,3,4,5,4,No,4,Legal,4.5,45-54,Remote,2024-02-10
EMP_00144,4,4,3,2,3,3,N/A,1,4,4,5,5,6,5,7,4,3,1,3,3,8,8,3,5,8,1,5,4,1,4,4,2,3,4,2,yes,4,Engineering,3.0,55+,On-site,2024-02-21
EMP_00145,3,4,4,3,3,3,3,2,NA,Don't know,7,,,7,4,,3,4,3,4,3,5,0,9,9,4,3,5,3,4,3,3,3,3,2,No,6,Engineering,1.6,25-34,Remote,2024-01-25
EMP_00146,4,1,4,2,2,5,5,2,3,3,3,6,4,4,3,6,4,7,6,7,9,10,7,0,7,2,5,4,3,2,5,4,3,4,3,Maybe,3,Product,2.4,45-54,Remote,2024-01-15 10:00:00
EMP_00147,2,?,3,4,5,2,3,N/A,4,5,4,5,4,6,4,5,4,7,5,5,7,10,5,4,7,2,5,5,4,4,5,2,4,5,3,Maybe,2,Legal,5.1,25-34,On-site,2024-01-15 10:00:00
EMP_00148,2,3,3,2,4,3,5,4,2,4,3,5,,5,7,4,5,4,4,4,3,4,9,8,5,5,3,5,4,3,2,4,4,3,5,Yes,1,Legal,0.3,18-24,Remote,2024-01-15 10:00:00
EMP_00149,4,2,3,3,5,3,3,3,4,2,5,5,3,4,4,4,7,4,5,7,6,10,9,4,5,5,5,1,4,3,2,5,3,2,4,Maybe,5,Legal,7.1,25-34,On-site,2024-01-24
EMP_00150,2,3,3,5,5,4,4,5,4,n/a,2,3,1,6,3,4,6,5,5,3,7,10,5,1,3,1,3,3,2,4,5,3,1,5,2,no,6,Legal,1.2,18-24,Hybrid,2024-01-15 10:00:00
EMP_00151,5,3,4,3,2,2,3,5,3,3,7,7,4,4,3,5,6,3,4,5,5,7,4,5,4,5,2,2,3,4,2,3,3,5,1,No,3,Product,0.3,25-34,Hybrid,2024-01-15 10:00:00
EMP_00152,3,3,4,4,5,5,4,3,3,4,7,5,5,3,5,2,6,5,5,3,5,7,10,5,8,5,4,4,3,3,4,4,5,5,3,yes,6,Operations,3.0,55+,Hybrid,2024-02-17
EMP_00153,3,3,3,3,3,3,3,3,NA,3,3,,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,yes,2,Legal,7.1,45-54,Hybrid,2024-01-07
EMP_00154,4,4,6,4,?,4,3,7,4,3,6,2,5,2,5,7,3,3,3,,3,5,6,9,3,2,2,3,3,1,3,5,3,4,3,0,6,Product,2.7,55+,On-site,2024-02-21
EMP_00155,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,2,Product,6.4,55+,On-site,2024-02-21
EMP_00156,2,4,4,3,n/a,3,4,3,4,3,,7,5,5,4,5,4,3,6,6,3,0,5,9,2,5,5,4,4,4,3,3,2,5,4,0,7,Operations,4.7,25-34,Hybrid,2024-01-25
EMP_00157,4,2,5,5,4,2,4,2,4,3,4,5,3,6,6,,3,5,3,4,7,10,10,7,6,3,5,3,3,4,4,1,3,3,3,No,3,Engineering,0.4,45-54,Remote,2024-02-26
EMP_00158,4,4,0,5,4,2,3,5,2,3,6,6,5,7,3,4,5,2,4,4,7,4,7,8,4,3,3,3,2,4,3,5,1,3,4,no,2,Engineering,7.2,45-54,Hybrid,2024-01-26
EMP_00159,3,4,3,7,4,1,4,5,4,4,5,4,4,4,4,7,5,5,2,4,7,5,8,6,9,4,4,3,3,4,5,4,4,1,2,yes,4,Operations,4.3,35-44,Remote,2024-01-14
EMP_00160,2,5,5,3,3,3,4,2,4,3,5,2,3,7,4,6,6,6,6,4,8,6,2,9,6,4,3,4,4,2,3,4,1,5,1,yes,1,Operations,0.6,55+,Remote,2024-01-15 10:00:00
EMP_00161,?,5,2,3,4,1,3,4,3,3,4,4,2,4,4,4,3,3,7,3,8,5,10,6,9,5,1,5,5,5,5,5,2,5,2,0,1,Legal,10.7,45-54,On-site,2024-02-08
EMP_00162,3,5,3,4,4,5,N/A,3,6,4,4,3,7,5,6,7,7,,4,3,6,7,9,8,10,2,3,4,4,4,4,3,2,5,5,yes,1,Product,2.4,55+,Hybrid,2024-01-15 10:00:00
EMP_00163,5,3,3,4,6,4,4,4,1,N/A,5,7,5,5,,,4,4,5,4,6,9,2,4,2,3,3,3,4,2,4,3,1,4,3,Yes,1,Finance,4.3,55+,Remote,2024-01-15 10:00:00
EMP_00164,4,3,5,4,3,5,4,3,3,5,7,2,5,3,5,6,5,5,3,7,7,0,5,8,9,5,2,4,4,5,3,4,3,3,1,no,7,Product,1.8,25-34,Remote,2024-01-04
EMP_00165,3,n/a,3,2,4,2,4,3,5,4,7,4,3,3,6,5,5,,5,7,4,7,6,2,8,3,2,3,2,4,1,3,4,3,5,Yes,6,Finance,11.8,25-34,Remote,2024-02-14
EMP_00166,5,4,N/A,3,4,5,4,4,5,5,4,4,6,4,5,4,7,3,4,2,6,7,6,6,6,2,3,1,2,5,4,3,4,3,4,0,3,Sales,0.6,45-54,Hybrid,2024-01-26
EMP_01698,3,2,3,5,5,5,0,3,4,3,5,3,2,2,2,,4,3,3,3,4,6,1,5,6,5,5,4,2,1,4,4,3,4,4,No,3,Product,5.4,18-24,Hybrid,2024-01-15 10:00:00
EMP_00168,4,0,3,4,5,3,3,4,5,5,1,6,3,3,7,5,7,3,3,3,10,9,9,2,3,3,4,2,3,4,2,4,5,5,2,no,4,Operations,5.7,55+,On-site,2024-01-15 10:00:00
EMP_00169,3,3,3,4,5,4,3,3,3,2,7,1,5,3,5,3,3,6,3,7,10,9,5,6,9,3,3,3,4,3,3,3,5,4,3,No,5,Engineering,5.1,45-54,Hybrid,2024-02-16
EMP_00301,5,4,4,3,5,3,2,4,4,5,3,7,3,5,2,6,6,5,3,5,5,6,5,8,10,3,4,2,4,3,5,3,3,3,3,no,2,Engineering,1.9,45-54,Remote,2024-01-15 10:00:00
EMP_00171,3,3,4,4,5,3,3,3,4,Don't know,4,4,5,3,4,5,2,1,3,5,10,3,0,1,3,3,3,3,3,2,3,3,2,5,5,0,2,Sales,0.4,25-34,On-site,2024-01-21
EMP_00172,2,3,3,4,5,5,4,4,4,4,5,5,3,3,1,3,1,6,6,4,3,4,4,9,9,3,3,1,3,5,3,5,4,1,4,no,7,Legal,5.2,45-54,Hybrid,2024-01-27
EMP_00173,4,4,7,3,3,3,4,5,3,5,3,5,3,3,6,6,3,4,,5,4,10,10,7,9,4,5,5,3,2,5,4,1,2,4,0,5,Engineering,4.1,55+,Remote,2024-02-03
EMP_00174,3,3,5,4,4,5,2,5,3,5,5,5,2,5,5,4,4,5,7,6,4,10,5,6,3,4,2,5,4,3,1,4,4,3,3,Maybe,4,Sales,1.3,18-24,Remote,2024-01-15 10:00:00
EMP_00175,4,4,3,4,4,3,3,5,3,3,5,5,4,3,6,6,5,3,3,4,10,4,8,5,10,5,4,3,1,3,3,3,5,3,3,Maybe,2,Product,4.0,55+,Hybrid,2024-01-29
EMP_00176,n/a,3,3,?,3,5,Don't know,2,5,3,4,,5,5,6,4,5,5,7,5,8,0,9,7,10,1,2,4,4,3,3,5,4,3,4,No,1,Marketing,0.5,25-34,Hybrid,2024-02-12
EMP_00177,4,4,3,5,4,4,2,5,5,4,5,4,5,7,5,4,5,5,5,3,7,8,8,6,5,3,4,4,3,2,5,2,4,5,5,No,6,Product,4.2,18-24,Hybrid,2024-01-16
EMP_00178,3,3,?,5,4,5,2,5,5,4,5,5,5,5,7,4,2,,6,,5,7,6,9,6,2,4,4,5,2,3,4,4,3,3,1,7,Sales,0.7,25-34,Remote,2024-01-12
EMP_00179,2,5,5,3,3,4,2,7,3,2,5,,7,3,3,4,7,4,6,3,6,8,10,4,8,4,4,4,3,5,3,3,3,4,4,Maybe,1,Sales,18.2,55+,Hybrid,2024-01-29
EMP_00180,NA,5,5,3,4,4,2,4,3,4,6,6,4,4,,7,3,7,7,7,9,10,10,4,6,4,2,3,4,3,4,3,4,4,2,0,7,Operations,12.1,18-24,On-site,2024-01-15 10:00:00
EMP_00181,4,3,4,5,4,1,5,4,3,5,4,3,2,4,4,6,,5,4,3,6,9,4,6,7,4,3,4,2,3,5,4,4,3,5,no,6,Marketing,7.2,18-24,Hybrid,2024-02-26
EMP_00182,5,3,5,5,5,2,5,4,4,3,5,,6,4,4,6,5,6,,4,6,5,9,9,8,4,1,4,2,4,3,3,2,5,4,Yes,6,HR,6.5,35-44,Hybrid,2024-01-15 10:00:00
EMP_00183,3,5,4,5,Don't know,Don't know,4,4,2,5,4,5,6,3,2,5,2,6,3,,6,3,9,9,7,4,4,3,3,4,3,3,4,4,4,yes,2,Marketing,8.2,18-24,Hybrid,2024-01-15 10:00:00
EMP_00184,4,2,5,3,4,5,4,3,4,4,6,3,4,6,5,7,5,5,6,2,5,4,3,10,4,4,5,3,5,5,3,3,2,5,2,no,2,HR,1.0,25-34,Remote,2024-01-15 10:00:00
EMP_00185,5,5,4,4,3,2,4,?,5,5,5,5,3,6,2,4,7,1,7,4,7,4,7,8,5,3,2,4,4,4,5,4,3,3,4,no,3,HR,4.8,25-34,Remote,2024-02-04
EMP_00186,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Maybe,5,Marketing,9.0,35-44,Remote,2024-01-15 10:00:00
EMP_00187,4,Don't know,4,2,2,5,3,3,0,4,5,4,7,5,3,7,4,2,7,5,5,9,2,7,9,4,1,2,1,2,2,4,5,4,3,yes,7,HR,0.1,55+,Remote,2024-01-15 10:00:00
EMP_00188,4,5,2,4,3,3,2,4,4,2,5,5,4,,6,5,5,3,2,6,5,6,8,7,8,4,4,4,2,4,2,2,3,3,3,1,3,Engineering,0.8,25-34,Hybrid,2024-02-06
EMP_00189,2,2,5,5,3,4,3,4,N/A,2,6,,6,5,5,2,6,,6,,10,10,3,3,7,4,3,3,4,4,2,3,5,4,5,Maybe,5,Sales,4.0,18-24,Hybrid,2024-02-05
EMP_00190,2,4,3,3,1,2,3,Don't know,3,4,2,4,3,2,,4,5,4,3,6,10,6,4,9,5,5,4,4,3,3,3,2,3,3,5,No,4,Finance,2.1,25-34,Hybrid,2024-01-15 10:00:00
EMP_00191,5,4,2,5,1,4,5,5,3,3,3,5,4,3,4,,2,3,,4,7,7,4,5,7,3,4,3,5,3,4,3,3,1,3,Yes,2,Operations,1.2,18-24,Hybrid,2024-01-15 10:00:00
EMP_00192,5,5,3,3,3,1,1,5,3,n/a,4,6,3,4,3,,4,5,3,4,6,6,6,8,7,2,2,1,4,4,2,3,2,1,3,yes,4,Product,5.1,35-44,Remote,2024-01-15 10:00:00
EMP_00193,4,5,3,1,5,4,3,2,4,2,6,2,7,7,1,1,6,5,7,3,5,4,10,6,2,2,3,4,3,2,5,4,4,1,3,yes,1,Marketing,7.3,25-34,Hybrid,2024-01-14
EMP_00194,1,5,3,3,4,3,5,4,2,4,5,,4,3,6,7,5,5,5,3,10,6,4,9,9,2,5,5,4,4,4,4,3,3,3,Maybe,5,Legal,0.7,18-24,Hybrid,2024-01-14
EMP_00195,4,3,4,3,3,N/A,3,1,?,3,5,5,5,2,3,3,1,4,7,4,8,10,7,8,10,3,5,3,5,4,3,3,2,2,5,Maybe,6,HR,0.2,45-54,Hybrid,2024-02-03
EMP_00196,3,4,5,4,5,3,3,3,5,2,,3,2,4,3,5,4,5,2,2,5,4,3,7,6,3,5,5,4,5,2,2,4,3,3,1,2,Operations,2.7,35-44,Hybrid,2024-01-15 10:00:00
EMP_00197,5,1,2,4,4,4,3,4,3,3,4,5,3,5,4,5,7,4,5,6,8,6,5,6,4,5,2,4,2,4,1,3,4,4,3,Maybe,2,Marketing,0.9,55+,On-site,2024-01-15
EMP_00198,3,4,4,5,3,5,?,4,3,3,6,3,6,4,5,4,,3,4,,5,5,10,8,3,4,4,5,5,3,4,3,4,3,5,Maybe,5,Marketing,1.0,18-24,Hybrid,2024-01-15 10:00:00
EMP_00199,3,3,4,4,4,2,4,5,2,3,5,5,3,2,6,7,,4,4,3,3,6,8,4,9,4,2,4,2,4,4,4,4,3,3,no,1,HR,0.6,25-34,On-site,2024-01-15 10:00:00
EMP_00200,5,4,4,4,3,4,2,4,4,5,6,6,7,2,,6,6,7,6,7,8,0,6,10,1,4,3,4,3,2,5,5,3,5,3,no,1,Finance,10.8,35-44,On-site,2024-01-19
EMP_00201,3,3,3,Don't know,1,5,3,4,4,4,5,2,3,5,2,6,5,4,7,5,3,3,5,9,1,3,1,4,5,3,4,1,1,3,3,Yes,7,Operations,2.6,25-34,On-site,2024-01-27
EMP_00202,5,5,4,3,4,5,n/a,3,3,4,6,4,2,3,6,3,4,4,5,4,4,5,6,3,6,4,4,5,3,5,4,2,2,3,4,yes,3,HR,5.6,25-34,On-site,2024-01-19
EMP_00203,5,4,3,3,5,2,3,3,3,5,6,5,5,5,4,5,2,3,3,,0,6,6,9,8,4,3,3,4,4,3,4,4,5,5,no,6,Marketing,1.0,45-54,Remote,2024-01-19
EMP_00204,5,4,3,2,2,3,4,5,5,3,5,4,6,3,4,4,5,6,3,7,7,10,5,3,9,3,2,4,4,1,2,4,4,3,3,yes,4,Sales,8.8,35-44,Remote,2024-01-15 10:00:00
EMP_00205,4,3,3,4,5,2,3,4,3,3,4,7,5,5,6,5,,5,4,3,6,8,9,9,5,5,3,5,4,4,5,5,3,3,4,Maybe,5,Sales,4.4,25-34,On-site,2024-01-19
EMP_00206,4,2,1,1,5,5,3,3,1,4,5,,3,3,5,5,3,5,5,4,8,7,5,4,8,3,3,2,3,3,2,5,5,2,2,Yes,2,Product,6.6,35-44,Remote,2024-01-16
EMP_00207,4,4,4,5,4,3,5,2,2,0,4,6,4,4,5,3,5,2,3,4,4,7,4,9,7,4,2,4,5,3,3,2,4,5,3,Yes,2,Legal,4.4,55+,Remote,2024-02-18
EMP_00208,3,4,5,3,4,4,4,1,3,3,2,4,,5,4,6,3,4,6,3,6,4,10,10,2,4,2,3,3,5,3,4,3,4,3,No,5,Legal,5.1,25-34,Remote,2024-02-23
EMP_00209,3,3,4,4,3,3,3,2,0,3,4,3,7,5,6,5,3,4,7,3,10,5,6,5,5,2,3,1,5,5,4,4,3,4,4,Yes,6,Marketing,9.6,35-44,Remote,2024-02-21
EMP_00210,?,5,3,4,5,2,4,4,5,2,,,7,4,,5,3,6,3,6,6,2,5,6,8,5,5,5,2,2,2,3,3,5,4,No,6,Marketing,0.6,35-44,Remote,2024-01-16
EMP_00211,5,5,5,5,n/a,4,2,5,3,3,3,5,6,2,5,2,5,3,6,,10,6,10,7,6,2,4,3,4,2,3,2,5,3,3,Yes,7,Operations,0.4,25-34,Hybrid,2024-02-15
EMP_00212,3,4,2,3,5,4,4,3,4,5,4,5,6,5,5,2,4,4,6,5,6,3,5,10,7,4,2,3,3,4,5,3,4,3,5,0,5,Product,12.5,18-24,On-site,2024-01-15 10:00:00
EMP_00213,4,4,4,4,N/A,5,5,4,5,2,5,6,,2,4,3,7,5,5,4,9,9,3,7,8,2,4,3,3,3,2,4,2,2,3,yes,6,Engineering,5.0,25-34,On-site,2024-01-15 10:00:00
EMP_00214,N/A,3,4,3,4,3,2,6,3,4,4,7,5,5,1,4,4,5,4,6,3,4,6,8,6,5,4,5,4,2,1,4,2,5,5,no,6,Legal,3.2,25-34,Hybrid,2024-02-07
EMP_00215,4,3,3,3,4,2,4,4,0,N/A,5,4,7,4,3,6,3,4,,6,5,10,6,9,5,3,3,4,2,2,5,3,4,3,3,Yes,5,Engineering,0.2,35-44,Remote,2024-01-13
EMP_00216,4,4,2,4,3,5,3,?,4,4,,5,6,3,4,5,6,4,3,2,8,5,8,7,4,4,4,5,3,3,4,3,3,5,3,yes,4,Legal,1.4,25-34,Hybrid,2024-01-17
EMP_00217,3,3,4,5,3,3,4,4,1,5,4,2,5,6,3,5,6,7,4,5,9,7,7,7,8,3,5,5,5,5,3,3,3,3,4,Maybe,4,Product,9.5,55+,Remote,2024-01-15 10:00:00
EMP_00218,Don't know,n/a,5,3,3,4,3,5,4,4,6,,5,5,5,5,6,5,7,4,8,5,8,10,9,3,4,4,3,2,5,3,3,2,3,No,5,Marketing,3.7,25-34,On-site,2024-02-13
EMP_00219,2,4,2,5,3,4,N/A,4,5,5,5,7,3,2,4,5,4,5,,6,4,6,5,8,10,3,3,2,3,1,2,3,3,5,4,1,2,Legal,9.3,18-24,On-site,2024-01-28
EMP_00220,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,Finance,1.1,55+,Hybrid,2024-01-12
EMP_00221,3,3,4,4,n/a,Don't know,4,4,2,2,4,,3,3,2,4,4,6,5,4,5,6,9,10,7,3,3,4,3,3,4,5,3,4,3,1,6,Product,0.7,55+,Hybrid,2024-02-06
EMP_00222,4,3,5,3,2,6,3,3,n/a,4,7,7,6,7,2,5,2,4,4,4,10,6,9,7,8,5,1,3,3,4,4,3,4,2,2,1,6,Sales,2.1,35-44,On-site,2024-01-15 10:00:00
EMP_00223,4,3,4,5,4,n/a,3,3,5,2,3,2,,5,5,4,,3,3,,5,7,4,8,3,4,1,4,4,5,3,3,5,2,4,Yes,4,Legal,2.0,45-54,Hybrid,2024-01-03
EMP_00224,5,3,4,3,3,?,2,3,1,5,4,4,5,2,3,6,4,3,6,5,9,8,9,3,1,5,2,4,1,2,4,1,1,3,4,0,4,Sales,1.2,45-54,Remote,2024-01-05
EMP_00225,4,3,4,5,3,4,3,NA,3,3,3,6,1,6,5,7,3,7,6,7,7,10,6,10,10,4,5,2,4,5,1,5,3,3,4,0,7,Legal,3.0,35-44,Remote,2024-01-15 10:00:00
EMP_00226,3,4,3,5,3,3,3,3,4,3,2,5,6,7,3,,,,4,6,7,4,4,8,6,2,5,4,2,3,4,3,3,4,3,Maybe,6,Product,16.3,45-54,On-site,2024-01-15 10:00:00
EMP_00227,3,2,5,2,4,4,4,?,4,2,3,5,3,6,,1,4,5,3,4,9,4,6,8,7,4,4,3,5,2,3,2,5,5,4,yes,3,Product,0.3,35-44,On-site,2024-02-25
EMP_00228,1,Don't know,3,2,5,4,4,3,3,2,,5,6,5,5,3,,4,4,6,5,4,8,6,7,3,2,4,5,4,2,2,3,2,1,Maybe,2,Legal,1.2,18-24,Hybrid,2024-01-15 10:00:00
EMP_00229,4,3,5,4,5,2,4,5,5,4,5,6,4,,5,,6,4,,5,10,9,6,10,5,4,4,4,3,3,2,3,4,3,4,Yes,7,Finance,4.5,55+,On-site,2024-01-15 10:00:00
EMP_00230,3,5,2,4,5,?,4,3,3,5,5,5,5,2,5,,4,3,,6,4,6,6,7,10,5,3,5,3,2,5,3,5,3,2,Yes,5,Marketing,0.5,18-24,Remote,2024-02-10
EMP_00231,4,3,3,4,4,3,3,3,3,3,4,4,4,4,6,4,6,4,6,1,1,10,7,10,4,4,3,4,2,3,2,2,4,4,4,yes,1,Sales,3.2,25-34,Remote,2024-02-06
EMP_00232,5,4,3,3,3,2,2,3,3,4,2,7,3,4,6,6,6,6,4,3,10,8,4,8,1,3,2,3,3,5,5,5,3,5,3,yes,3,Marketing,4.2,55+,Remote,2024-02-06
EMP_00233,4,5,2,?,3,4,N/A,3,3,4,,5,7,6,6,5,3,4,5,4,6,8,4,8,7,1,1,4,5,1,3,3,4,3,4,0,6,Operations,5.1,35-44,On-site,2024-02-18
EMP_00234,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,no,4,Product,4.2,18-24,Hybrid,2024-01-15 10:00:00
EMP_00235,4,5,3,3,3,Don't know,2,3,N/A,7,5,5,,4,4,4,4,,3,2,8,3,6,5,8,1,3,2,2,4,3,3,3,1,2,1,3,Engineering,4.7,55+,Hybrid,2024-01-15 10:00:00
EMP_02242,5,5,4,4,1,3,4,2,4,4,,4,,6,6,4,5,4,6,4,3,10,8,9,7,4,3,5,2,4,2,3,5,3,4,0,2,HR,12.5,45-54,Remote,2024-01-21
EMP_00237,3,2,4,4,4,4,2,4,3,4,4,1,,4,6,7,4,6,4,5,6,6,9,3,6,2,4,3,3,2,1,5,5,2,4,No,1,Marketing,1.1,35-44,Remote,2024-01-15 10:00:00
EMP_00238,3,Don't know,4,4,5,4,3,3,1,4,6,4,5,,3,4,2,3,5,7,10,6,6,6,9,3,5,2,4,2,4,4,5,3,5,No,6,Operations,1.2,25-34,Hybrid,2024-01-29
EMP_00239,2,4,4,3,5,4,4,4,5,4,6,4,7,7,3,4,4,4,5,,7,10,6,8,5,5,2,4,1,3,2,2,5,3,3,1,7,Sales,1.5,45-54,Remote,2024-01-12
EMP_00240,3,4,4,3,4,4,3,3,4,3,3,4,4,2,,7,7,7,5,5,2,4,5,5,8,2,3,1,2,3,2,3,3,3,2,1,5,Legal,0.1,35-44,Hybrid,2024-01-15 10:00:00
EMP_00241,3,4,4,5,3,5,5,4,4,3,6,7,7,7,1,5,5,7,4,5,6,8,5,5,5,4,4,3,5,4,4,3,5,2,3,Maybe,2,Operations,4.3,18-24,Remote,2024-01-15 10:00:00
EMP_00242,2,0,4,4,NA,5,5,2,4,2,7,5,5,5,4,5,6,3,3,6,9,10,9,5,9,2,4,4,4,3,4,5,3,3,2,1,4,Sales,1.6,45-54,Hybrid,2024-01-19
EMP_00243,3,3,5,0,3,3,4,5,2,3,5,5,,5,7,7,4,6,3,6,7,10,7,7,9,5,2,4,3,5,4,1,5,5,5,Yes,3,Product,1.3,45-54,Remote,2024-01-15 10:00:00
EMP_00244,4,2,4,3,5,5,?,4,5,5,5,5,6,,3,5,6,6,2,3,6,4,8,4,10,3,3,2,2,1,3,5,4,4,3,yes,2,Marketing,3.7,45-54,Remote,2024-01-06
EMP_00245,4,5,N/A,3,4,4,5,4,4,4,,5,3,7,2,5,3,5,3,5,2,9,7,4,7,3,3,3,5,3,4,4,1,4,3,Maybe,6,Finance,3.6,45-54,Remote,2024-02-19
EMP_00246,3,4,3,2,4,Don't know,1,NA,5,4,5,7,3,3,2,6,5,7,4,,7,4,4,10,10,4,2,3,2,3,3,5,4,2,2,No,1,Marketing,1.5,55+,Hybrid,2024-01-06
EMP_00247,3,3,5,3,4,1,5,3,3,4,4,4,3,2,3,3,7,7,7,4,10,5,6,2,3,3,3,5,1,4,3,2,4,3,4,0,2,Legal,3.2,45-54,Hybrid,2024-02-14
EMP_00248,4,4,3,4,3,3,4,4,3,3,5,4,5,5,3,3,6,3,5,6,5,1,7,5,6,5,5,5,3,2,5,3,3,4,1,0,4,HR,7.1,45-54,Hybrid,2024-01-15 10:00:00
