shipment_id,order_date,ship_date,delivery_date,carrier,origin_city,destination_city,product_id,product_category,weight,quantity,shipping_cost,delivery_status,days_in_transit,on_time,damage_reported,tracking_number,customer_id,region,priority
SHP-133004,2022-02-19,2022-02-23,2022-03-06,USPS,Miami,Austin,SKU-71034,Furniture,543.2,28,321.3,returned,11,yes,True,1Z5498562228,CUST-14847,Midwest,Medium
SHP-936240,2022-07-07,2022-07-11,2022-07-17,ups,Atlanta,Las Vegas,SKU-33068,Industrial,77.71,66,782.42,returned,6,0,False,1Z4396033561,CUST-93553,West,Standard
SHP-963229,2023-01-24,2023-01-28,2023-02-13,USPS,Miami,Portland,SKU-41067,Clothing,257.53,27,357.31,PENDING,16,N,False,1Z2054011758,CUST-37267,West,URGENT
SHP-510277,2023-10-08,2023-10-12,2023-10-29,USPS,New York,Seattle,SKU-56154,Medical,125.56,13,149.45,Delivered,17,Y,False,,CUST-31642,Midwest,Low
SHP-297536,2022-10-03,2022-10-04,2022-10-20,usps,Chicago,Boston,SKU-41869,Auto,449.41,43,403.57,DELIVERED,16,Y,True,1Z4951906855,CUST-97662,West,Medium
SHP-911434,2022-10-11,2022-10-13,2022-11-02,DHL,Phoenix,Boston,SKU-91447,Medical,105.7,4,70.33,Pending,20,yes,False,1Z6850042900,CUST-34391,Southwest,Low
SHP-114365,2023-07-02,2023-07-03,2023-07-19,FedEx,Miami,Austin,SKU-92397,Medical,194.39,40,498.11,In Transit,16,yes,False,1Z6383144071,CUST-10890,West,Standard
SHP-284946,2022-12-16,2022-12-17,2022-12-21,UPS,Los Angeles,Las Vegas,SKU-41466,Auto,364.65,27,688.45,Delivered,4,N,False,1Z2522734465,CUST-97462,Southwest,Medium
SHP-264015,2022-05-27,2022-05-30,2022-06-06,dhl,New York,Boston,SKU-58874,Food,242.19,97,100.45,delivered,7,no,False,1Z9574177180,CUST-32490,Southwest,High
SHP-357603,2022-07-23,2022-07-25,2022-08-02,dhl,Phoenix,Las Vegas,SKU-50000,Electronics,404.19,10,387.11,In Transit,8,no,False,1Z1911022758,CUST-11483,Northeast,High
SHP-578239,2022-10-29,2022-11-02,2022-11-16,DHL,Atlanta,Portland,SKU-37091,Food,403.28,67,615.19,delivered,14,N,False,1Z7546142527,CUST-90309,Northeast,standard
SHP-483448,2022-11-08,2022-11-11,2022-11-16,USPS,Los Angeles,Denver,SKU-11639,Electronics,174.05,37,246.68,In Transit,5,0,False,1Z6670796213,CUST-30908,South,standard
SHP-912301,2022-11-19,2022-11-22,2022-11-27,USPS,Dallas,Austin,SKU-94866,Medical,67.15,43,302.94,Delivered,5,no,False,1Z9159238554,CUST-60861,South,Low
SHP-186314,2022-09-14,2022-09-15,2022-10-01,DHL,New York,Detroit,SKU-60339,Electronics,328.91,43,426.78,returned,16,yes,False,1Z9938925820,CUST-25438,South,standard
SHP-442028,2023-11-20,2023-11-23,2023-12-01,DHL,Phoenix,Las Vegas,SKU-48569,Furniture,264.16,67,317.4,Delivered,8,1,False,,CUST-80943,West,High
SHP-784959,2023-05-18,2023-05-20,2023-05-31,USPS,Phoenix,Boston,SKU-77194,Furniture,345.13,85,710.28,Delivered,11,N,False,,CUST-35174,Southwest,Standard
SHP-451009,2022-06-10,2022-06-14,2022-06-27,fedex,Los Angeles,Seattle,SKU-50690,Industrial,48.44,55,394.3,DELIVERED,13,N,True,1Z1425980606,CUST-57178,Southwest,Medium
SHP-426881,2023-06-17,2023-06-19,2023-06-28,UPS,Phoenix,Seattle,SKU-55070,Electronics,261.7,34,723.3,In Transit,9,1,False,1Z8024141423,CUST-24928,Midwest,Standard
SHP-564330,2022-11-04,2022-11-07,2022-11-19,DHL,Atlanta,Detroit,SKU-95265,Food,245.66,98,369.16,TRANSIT,12,Y,False,1Z5789511894,CUST-75706,South,URGENT
SHP-481023,2024-03-17,2024-03-20,2024-04-06,USPS,Atlanta,Seattle,SKU-76527,Industrial,795.85,60,343.81,in_transit,17,yes,False,1Z5031191441,CUST-67451,South,standard
SHP-405593,2023-04-01,2023-04-02,2023-04-10,usps,New York,Austin,SKU-89465,Industrial,124.25,44,619.05,Delivered,8,No,False,,CUST-43786,Midwest,Standard
SHP-666094,2022-03-08,2022-03-09,2022-03-06,USPS,New York,Detroit,SKU-87084,Electronics,33.15,62,491.24,In Transit,14,1,False,1Z5855396511,CUST-66226,Midwest,Medium
SHP-839872,2023-09-15,2023-09-17,2023-09-28,dhl,Atlanta,Minneapolis,SKU-91629,Industrial,343.39,9,798.26,In Transit,11,0,False,1Z1131005949,CUST-98197,West,Standard
SHP-900046,2023-02-06,2023-02-09,2023-02-20,ups,Chicago,Austin,SKU-54692,Food,348.99,28,558.09,returned,11,1,False,1Z6193241240,CUST-89957,Northeast,standard
SHP-174569,2023-03-18,2023-03-21,2023-04-03,Federal Express,New York,Boston,SKU-89367,Furniture,0.63,96,61.48,Pending,13,N,False,1Z1936661895,CUST-35277,Northeast,High
SHP-979312,2022-04-26,2022-04-29,2022-05-04,USPS,Los Angeles,Las Vegas,SKU-20340,Electronics,424.72,82,260.09,In Transit,5,1,1,1Z7657130963,CUST-26227,South,Medium
SHP-456399,2023-04-12,2023-04-15,2023-04-24,dhl,Atlanta,Boston,SKU-85399,Industrial,128.78,44,723.67,Delivered,9,0,False,,CUST-35848,Southwest,Medium
SHP-858587,2024-06-20,2024-06-21,2024-06-30,USPS,New York,Minneapolis,SKU-69259,Medical,1088.66,75,374.48,In Transit,9,no,False,1Z1698247079,CUST-77222,Midwest,Medium
SHP-759347,2022-07-18,2022-07-22,2022-08-01,dhl,Phoenix,Portland,SKU-33296,Clothing,281.37,81,67.62,Delivered,10,Y,False,1Z2574595444,CUST-81208,Midwest,Standard
SHP-610727,2024-06-08,2024-06-12,2024-06-15,usps,Chicago,Detroit,SKU-32284,Industrial,218.85,47,159.51,Delivered,3,yes,False,1Z5247430436,CUST-79603,Northeast,standard
SHP-886784,2023-04-27,2023-04-30,2023-05-08,usps,Phoenix,Denver,SKU-18372,Auto,293.87,41,540.11,Delivered,8,no,False,1Z3049552892,CUST-81020,Midwest,Low
SHP-337535,2023-11-12,2023-11-15,2023-11-22,dhl,New York,Las Vegas,SKU-98824,Auto,85.11,26,163.48,DELIVERED,7,Y,False,1Z2542794923,CUST-58649,Southwest,URGENT
SHP-127098,2023-10-01,2023-10-02,2023-10-21,UPS,Phoenix,Austin,SKU-11675,Auto,664.1,93,595.1,TRANSIT,19,No,False,1Z1448103189,CUST-11870,Midwest,URGENT
SHP-938613,2024-04-23,2024-04-27,2024-05-16,ups,Miami,Las Vegas,SKU-86669,Electronics,970.36,58,517.01,Pending,19,N,False,1Z5352106216,CUST-78516,South,URGENT
SHP-783220,2022-08-22,2022-08-24,2022-09-01,UPS,Dallas,Portland,SKU-78303,Furniture,268.86,77,457.5,Delivered,8,Y,False,1Z1197368067,CUST-60893,Southwest,High
SHP-419122,2022-11-28,2022-12-01,2022-11-28,ups,Miami,Portland,SKU-95548,Industrial,262.31,86,477.25,Del.,8,0,False,1Z9421435437,CUST-55672,South,URGENT
SHP-503153,2024-02-13,2024-02-16,2024-02-22,fedex,Houston,Portland,SKU-92906,Medical,19.64,52,687.97,In Transit,6,N,False,1Z5776428887,CUST-34381,South,standard
SHP-271871,2022-09-19,2022-09-23,2022-10-07,usps,Houston,Denver,SKU-40357,Auto,310.37,65,283.54,delivered,14,No,False,1Z3195503323,CUST-40841,Northeast,Medium
SHP-207013,2023-03-08,2023-03-10,2023-03-15,DHL,Atlanta,Las Vegas,SKU-40530,Auto,34.06,64,499.85,TRANSIT,5,No,False,1Z5601219389,CUST-12860,South,standard
SHP-675743,2022-07-29,2022-08-01,2022-08-17,UPS,Chicago,Detroit,SKU-83495,Clothing,286.5,33,126.53,Delivered,16,No,True,,CUST-81925,Midwest,Medium
SHP-692441,2022-01-28,2022-01-30,2022-02-18,usps,Los Angeles,Portland,SKU-21469,Food,280.35,9,372.34,TRANSIT,19,N,False,1Z1303429391,CUST-43998,South,standard
SHP-444179,2022-12-21,2022-12-24,2023-01-02,FedEx,New York,Denver,SKU-39173,Industrial,133.38,80,204.36,in_transit,9,no,False,1Z1198582559,CUST-70793,West,Standard
SHP-213147,2024-05-20,2024-05-23,2024-06-03,USPS,Los Angeles,Seattle,SKU-10519,Clothing,1055.29,89,44.58,Delivered,11,N,False,,CUST-70524,Midwest,standard
SHP-852038,2022-07-09,2022-07-10,2022-07-15,DHL,Dallas,Denver,SKU-39779,Electronics,85.49,70,611.67,Delivered,5,No,False,,CUST-32162,South,Medium
SHP-755165,2022-04-09,2022-04-11,2022-04-16,usps,Houston,Portland,SKU-46956,Auto,334.02,50,363.52,In Transit,5,no,0,1Z9382334785,CUST-36604,Midwest,standard
SHP-979398,2024-05-11,2024-05-12,2024-05-18,DHL,New York,Minneapolis,SKU-94659,Clothing,426.92,20,590.03,Del.,6,1,True,1Z7248773941,CUST-68989,West,URGENT
SHP-834846,2023-03-20,2023-03-23,2023-04-10,USPS,Phoenix,Seattle,SKU-48550,Electronics,477.1,37,155.22,Delivered,18,Yes,False,,CUST-34627,West,Standard
SHP-832807,2022-12-27,2022-12-31,2023-01-12,USPS,Phoenix,Austin,SKU-59425,Food,1027.75,75,93.69,Delivered,12,No,False,,CUST-12851,Southwest,standard
SHP-590685,2024-03-27,2024-03-28,2024-04-06,ups,Chicago,Minneapolis,SKU-87641,Food,394.56,38,74.7,In Transit,9,No,False,1Z9871406297,CUST-62815,Southwest,URGENT
SHP-342901,2022-11-24,2022-11-27,2022-11-24,United Parcel Service,Miami,Seattle,SKU-23775,Medical,136.86,90,715.92,Delivered,4,no,False,,CUST-85097,West,standard
SHP-724023,2024-04-23,2024-04-24,2024-04-30,UPS,Houston,Las Vegas,SKU-40370,Electronics,15.93,25,75.26,delivered,6,no,False,1Z2529042478,CUST-49438,Northeast,Low
SHP-781731,2022-09-23,2022-09-24,2022-09-29,ups,New York,Seattle,SKU-37930,Food,192.12,96,162.58,Delivered,5,yes,False,1Z4273403086,CUST-71667,South,URGENT
SHP-549149,2024-02-21,2024-02-24,2024-02-22,dhl,Phoenix,Austin,SKU-23964,Industrial,825.89,85,144.89,D,3,0,False,1Z5992368219,CUST-31181,Midwest,standard
SHP-169364,2022-08-03,2022-08-05,2022-08-25,USPS,Phoenix,Minneapolis,SKU-69215,Food,1099.14,54,631.71,Delivered,20,0,False,,CUST-69347,South,standard
SHP-309745,2022-11-20,2022-11-21,2022-12-08,DHL,Dallas,Boston,SKU-24832,Auto,418.06,35,671.33,Pending,17,1,False,1Z5755215368,CUST-99260,West,Low
SHP-333282,2022-10-15,2022-10-17,2022-10-30,Federal Express,Atlanta,Boston,SKU-41391,Medical,443.62,69,299.19,D,13,0,True,1Z7509469677,CUST-38159,Northeast,URGENT
SHP-360228,2022-07-04,2022-07-07,2022-07-26,UPS,Chicago,Las Vegas,SKU-24550,Food,199.93,69,290.36,Delivered,19,0,False,,CUST-40532,Midwest,URGENT
SHP-916417,2022-06-12,2022-06-14,2022-06-21,usps,Atlanta,Denver,SKU-36966,Furniture,136.46,27,531.62,delivered,7,no,False,1Z4798153908,CUST-29933,South,standard
SHP-723376,2023-12-18,2023-12-21,2023-12-19,USPS,Dallas,Boston,SKU-28720,Food,492.98,24,788.24,Delivered,16,No,True,1Z8591765951,CUST-17441,Northeast,URGENT
SHP-898739,2022-10-01,2022-10-02,2022-10-09,FedEx,Atlanta,Seattle,SKU-81002,Clothing,224.19,95,134.79,Delivered,7,No,False,1Z2414833875,CUST-98321,West,Medium
SHP-183804,2024-01-03,2024-01-06,2024-01-15,FedEx,Houston,Detroit,SKU-24672,Clothing,665.31,25,141.15,Delivered,9,N,False,,CUST-44226,South,standard
SHP-714728,2022-03-04,2022-03-08,2022-03-28,dhl,Los Angeles,Minneapolis,SKU-78578,Auto,20.14,74,436.39,In Transit,20,no,False,1Z4408180782,CUST-79765,West,URGENT
SHP-407790,2024-05-18,2024-05-20,2024-05-24,DHL,Los Angeles,Minneapolis,SKU-97105,Food,623.84,22,479.5,In Transit,4,0,1,1Z4814108452,CUST-92938,South,Standard
SHP-965713,2022-04-28,2022-05-02,2022-05-14,DHL,Atlanta,Seattle,SKU-30404,Clothing,80.01,6,142.73,Delivered,12,N,False,1Z6723355065,CUST-50813,West,High
SHP-523829,2022-12-27,2022-12-31,2023-01-07,USPS,Dallas,Las Vegas,SKU-60105,Industrial,55.43,73,278.38,In Transit,7,N,False,1Z8663598345,CUST-70325,West,Standard
SHP-338998,2022-09-08,2022-09-12,2022-09-17,UPS,Chicago,Minneapolis,SKU-89340,Auto,517.95,66,56.62,In Transit,5,No,0,1Z2105930805,CUST-74363,Southwest,High
SHP-763857,2022-11-10,2022-11-12,2022-11-17,Federal Express,Phoenix,Austin,SKU-41751,Food,625.49,32,572.32,returned,5,Y,False,1Z4186489167,CUST-33639,Southwest,Medium
SHP-595380,2023-01-18,2023-01-19,2023-01-17,usps,New York,Las Vegas,SKU-84862,Furniture,348.47,24,769.47,Delivered,6,no,1,1Z9926169014,CUST-88592,Midwest,URGENT
SHP-708131,2024-06-24,2024-06-25,2024-07-13,DHL,Dallas,Minneapolis,SKU-43017,Food,363.81,8,672.82,Delivered,18,no,False,1Z4132474391,CUST-75930,Northeast,URGENT
SHP-952093,2024-06-15,2024-06-17,2024-07-03,UPS,Houston,Seattle,SKU-88012,Medical,463.43,77,52.42,In Transit,16,Y,False,1Z3534233001,CUST-21352,Midwest,URGENT
SHP-643147,2023-03-12,2023-03-14,2023-04-02,ups,Chicago,Seattle,SKU-94468,Furniture,34.01,50,289.01,In Transit,19,Y,False,1Z7908031747,CUST-24019,Northeast,URGENT
SHP-131409,2023-06-30,2023-07-03,2023-07-18,usps,Phoenix,Austin,SKU-64637,Clothing,475.49,23,561.26,Delivered,15,no,False,,CUST-87556,West,Standard
SHP-120603,2024-02-22,2024-02-26,2024-03-04,fedex,Atlanta,Denver,SKU-73039,Industrial,782.66,9,98.91,TRANSIT,7,yes,True,1Z9683115021,CUST-25281,Northeast,standard
SHP-304678,2023-08-29,2023-09-02,2023-09-13,USPS,Los Angeles,Seattle,SKU-44791,Clothing,192.9,18,534.91,in_transit,11,no,True,1Z7114830931,CUST-68507,Southwest,URGENT
SHP-771694,2023-04-05,2023-04-08,2023-04-26,FedEx,Houston,Las Vegas,SKU-58978,Furniture,876.2,97,323.36,Delivered,18,0,False,,CUST-38340,Southwest,URGENT
SHP-762193,2022-04-25,2022-04-28,2022-05-06,dhl,Houston,Portland,SKU-58831,Electronics,277.87,73,646.62,Returned,8,No,False,1Z6491093698,CUST-70885,Midwest,Standard
SHP-985389,2024-02-09,2024-02-13,2024-02-20,DHL,Chicago,Portland,SKU-22795,Furniture,359.28,49,211.96,delivered,7,0,True,1Z8048642758,CUST-15920,Southwest,standard
SHP-752285,2024-01-16,2024-01-18,2024-02-03,ups,Atlanta,Minneapolis,SKU-98591,Medical,38.38,81,496.03,in_transit,16,N,False,1Z3533985846,CUST-74833,South,Medium
SHP-606636,2022-03-24,2022-03-26,2022-04-05,DHL,Los Angeles,Las Vegas,SKU-49012,Clothing,171.09,44,571.33,Del.,10,no,False,1Z5880837345,CUST-70997,Midwest,standard
SHP-781005,2022-03-28,2022-03-30,2022-04-06,USPS,Dallas,Las Vegas,SKU-33828,Clothing,163.18,95,558.76,DELIVERED,7,1,False,1Z9358742955,CUST-34742,West,URGENT
SHP-865991,2022-04-09,2022-04-11,2022-05-01,FedEx,Los Angeles,Boston,SKU-96259,Clothing,289.9,75,464.46,delivered,20,0,False,1Z4946233910,CUST-32137,West,Standard
SHP-217793,2022-12-25,2022-12-26,2023-01-04,DHL,Atlanta,Minneapolis,SKU-41736,Medical,374.01,47,84.62,Delivered,9,1,False,1Z3051192212,CUST-72739,Midwest,URGENT
SHP-684771,2022-10-26,2022-10-30,2022-11-09,DHL,Phoenix,Minneapolis,SKU-88477,Food,213.47,87,285.73,Returned,10,No,True,1Z8689235409,CUST-51545,South,Medium
SHP-416790,2023-05-09,2023-05-11,2023-05-30,fedex,Dallas,Austin,SKU-35712,Electronics,372.04,75,648.16,In Transit,19,yes,False,1Z4900825856,CUST-75430,West,Low
SHP-224342,2023-11-19,2023-11-20,2023-12-08,USPS,Atlanta,Austin,SKU-45596,Industrial,303.61,77,638.73,Delivered,18,0,False,,CUST-91050,West,High
SHP-419625,2022-05-04,2022-05-08,2022-05-16,dhl,Chicago,Las Vegas,SKU-23358,Medical,335.61,66,368.37,Pending,8,No,True,1Z1438379840,CUST-65261,West,Medium
SHP-368796,2023-02-12,2023-02-13,2023-03-01,USPS,Dallas,Minneapolis,SKU-35442,Medical,203.05,28,686.95,TRANSIT,16,N,False,1Z1893127602,CUST-89785,West,Standard
SHP-540979,2023-06-22,2023-06-24,2023-07-05,FedEx,New York,Austin,SKU-35305,Electronics,89.64,96,429.37,Delivered,11,Y,False,,CUST-15205,South,Medium
SHP-341386,2022-07-22,2022-07-23,2022-08-09,DHL,Miami,Las Vegas,SKU-98039,Food,224.59,80,691.34,delivered,17,no,False,1Z2831934184,CUST-70012,South,High
SHP-245613,2022-09-22,2022-09-25,2022-10-01,UPS,New York,Seattle,SKU-96383,Clothing,349.54,70,54.39,Delivered,6,Y,False,1Z1755964449,CUST-83899,Midwest,Low
SHP-608173,2022-10-07,2022-10-11,2022-10-18,United Parcel Service,Atlanta,Detroit,SKU-68278,Electronics,489.21,35,17.77,DELIVERED,7,1,False,1Z9255874201,CUST-72646,South,High
SHP-806875,2022-11-16,2022-11-18,2022-11-21,DHL,Houston,Boston,SKU-47037,Industrial,725.39,92,425.89,In Transit,3,Y,False,1Z4090157541,CUST-70240,Southwest,Low
SHP-142424,2024-04-11,2024-04-12,2024-04-23,UPS,Atlanta,Seattle,SKU-25961,Food,142.68,83,749.19,In Transit,11,1,0,1Z2015008383,CUST-88736,South,standard
SHP-439718,2023-05-20,2023-05-22,2023-06-01,DHL,Phoenix,Denver,SKU-80368,Food,484.92,50,230.31,in_transit,10,Y,False,1Z8990246199,CUST-12446,Southwest,standard
SHP-902359,2023-07-17,2023-07-18,2023-07-30,usps,Houston,Minneapolis,SKU-97909,Clothing,140.63,82,727.67,Pending,12,yes,False,1Z6406266960,CUST-99741,Northeast,High
SHP-814189,2024-02-22,2024-02-25,2024-03-01,DHL,Atlanta,Austin,SKU-77469,Electronics,991.02,53,619.07,Delivered,5,No,False,1Z9120192333,CUST-68983,South,Low
SHP-331639,2023-07-27,2023-07-30,2023-08-12,DHL,Houston,Detroit,SKU-33197,Electronics,235.85,59,281.6,in_transit,13,yes,True,1Z3889384621,CUST-97866,Northeast,standard
SHP-608943,2022-11-10,2022-11-11,2022-11-28,USPS,New York,Detroit,SKU-12345,Industrial,316.43,33,461.91,returned,17,No,False,1Z6388062074,CUST-95348,Southwest,Low
SHP-949460,2022-08-06,2022-08-08,2022-08-25,FedEx,Miami,Las Vegas,SKU-18369,Industrial,268.47,90,687.4,Del.,17,No,False,1Z1476438827,CUST-25399,South,Medium
SHP-624074,2023-07-10,2023-07-13,2023-07-18,DHL,New York,Boston,SKU-70873,Medical,831.6,39,120.04,delivered,5,1,,1Z5829293496,CUST-63982,West,URGENT
SHP-143054,2024-04-08,2024-04-10,2024-04-26,usps,Dallas,Boston,SKU-32180,Furniture,104.11,35,667.83,Delivered,16,Yes,False,1Z2499988640,CUST-66749,Northeast,Low
SHP-610284,2023-05-26,2023-05-29,2023-06-17,Federal Express,Atlanta,Boston,SKU-64671,Clothing,971.29,91,415.86,Delivered,19,Y,False,,CUST-52825,South,URGENT
SHP-816245,2023-02-17,2023-02-18,2023-02-25,United Parcel Service,Atlanta,Minneapolis,SKU-79695,Food,179.41,64,640.12,Delivered,7,0,False,1Z2309950522,CUST-50091,West,URGENT
SHP-522684,2024-06-26,2024-06-28,2024-07-13,DHL,New York,Denver,SKU-78195,Electronics,479.13,45,489.59,PENDING,15,N,False,1Z2261196514,CUST-60428,South,Standard
SHP-389126,2022-11-10,2022-11-12,2022-12-01,usps,Chicago,Denver,SKU-45650,Medical,343.31,31,122.89,In Transit,19,1,False,1Z1725229958,CUST-32479,Northeast,Standard
SHP-947404,2024-01-31,2024-02-01,2024-02-05,UPS,Atlanta,Detroit,SKU-58274,Electronics,109.71,95,755.07,Delivered,4,N,False,1Z2826621886,CUST-14621,West,Medium
SHP-849780,2023-06-03,2023-06-04,2023-06-21,ups,New York,Detroit,SKU-57233,Food,428.23,24,720.61,Pending,17,yes,False,1Z1352985083,CUST-45512,West,High
SHP-748886,2024-01-30,2024-02-03,2024-02-11,USPS,Chicago,Detroit,SKU-19692,Auto,494.47,69,135.89,Pending,8,No,False,1Z4603095024,CUST-93442,West,Low
SHP-419093,2022-01-21,2022-01-25,2022-02-13,UPS,New York,Denver,SKU-40039,Medical,234.13,26,141.34,Delivered,19,1,False,1Z3276903073,CUST-99628,West,Low
SHP-488421,2022-09-30,2022-10-02,2022-10-08,UPS,Houston,Detroit,SKU-82489,Clothing,199.39,71,674.1,In Transit,6,no,False,1Z4670574828,CUST-32003,Southwest,Medium
SHP-125509,2023-01-01,2023-01-05,2023-01-15,dhl,New York,Seattle,SKU-99839,Industrial,1005.0,28,102.9,In Transit,10,yes,True,1Z3262223455,CUST-87168,South,URGENT
SHP-912679,2023-02-07,2023-02-10,2023-03-02,UPS,Phoenix,Seattle,SKU-72936,Furniture,441.04,95,45.37,PENDING,20,No,False,1Z1344387360,CUST-84143,Midwest,URGENT
SHP-218377,2022-03-07,2022-03-09,2022-03-06,UPS,New York,Boston,SKU-79949,Medical,849.46,66,152.2,Pending,13,no,False,1Z6334526996,CUST-36590,Southwest,URGENT
SHP-316379,2024-03-27,2024-03-28,2024-04-06,USPS,Chicago,Detroit,SKU-86044,Food,346.61,8,414.24,In Transit,9,no,True,1Z6266879528,CUST-52814,Northeast,High
SHP-683869,2022-11-16,2022-11-18,2022-12-02,FedEx,Houston,Portland,SKU-49430,Clothing,700.01,25,547.83,in_transit,14,Y,False,1Z4489130235,CUST-58557,Northeast,standard
SHP-598918,2023-04-26,2023-04-30,2023-05-04,USPS,Houston,Detroit,SKU-96939,Industrial,307.37,58,306.04,Del.,4,no,False,1Z9457837082,CUST-15628,Northeast,Medium
SHP-638033,2022-07-18,2022-07-20,2022-07-26,FedEx,Miami,Denver,SKU-20635,Food,388.35,72,407.85,In Transit,6,Yes,False,1Z6524569400,CUST-28452,Southwest,Standard
SHP-286384,2023-03-17,2023-03-21,2023-04-07,dhl,Miami,Seattle,SKU-78521,Medical,355.51,16,311.96,delivered,17,no,True,1Z7907074139,CUST-72924,Southwest,Low
SHP-614669,2023-12-04,2023-12-05,2023-12-09,Federal Express,Atlanta,Las Vegas,SKU-83327,Auto,959.16,74,191.63,Del.,4,1,False,1Z8687155387,CUST-29766,West,Medium
SHP-738730,2022-11-24,2022-11-25,2022-11-22,DHL,Dallas,Las Vegas,SKU-50441,Clothing,379.84,36,139.63,Pending,7,N,False,1Z8633676835,CUST-66436,Midwest,standard
SHP-402424,2023-12-03,2023-12-05,2023-12-10,FedEx,Atlanta,Denver,SKU-85564,Food,765.51,29,88.41,Delivered,5,N,False,,CUST-44461,South,Low
SHP-451446,2023-12-04,2023-12-07,2023-12-14,USPS,New York,Denver,SKU-53708,Food,455.45,68,147.76,In Transit,7,0,False,1Z3930300248,CUST-72958,West,Low
SHP-689395,2024-02-07,2024-02-11,2024-02-19,UPS,Dallas,Detroit,SKU-68773,Food,105.59,63,225.86,Delivered,8,no,False,1Z3955124633,CUST-28763,Midwest,High
SHP-819150,2023-12-18,2023-12-22,2023-12-27,UPS,Atlanta,Seattle,SKU-60240,Clothing,153.29,26,211.12,In Transit,5,Y,False,1Z9020227046,CUST-46292,Northeast,Standard
SHP-744612,2023-12-24,2023-12-27,2024-01-05,USPS,Dallas,Las Vegas,SKU-73842,Medical,40.99,32,65.29,Delivered,9,No,False,,CUST-44161,Northeast,URGENT
SHP-407307,2022-05-14,2022-05-16,2022-06-03,USPS,New York,Boston,SKU-41607,Furniture,163.63,22,662.82,Pending,18,yes,False,1Z7457483084,CUST-21047,West,High
SHP-293670,2022-08-12,2022-08-15,2022-08-30,DHL,Chicago,Seattle,SKU-23468,Furniture,318.41,10,367.41,D,15,Y,False,1Z7341264067,CUST-50106,Midwest,URGENT
SHP-360350,2022-03-17,2022-03-18,2022-03-28,FedEx,Houston,Detroit,SKU-27568,Food,964.72,25,457.77,TRANSIT,10,no,False,1Z2337842737,CUST-79215,Northeast,High
SHP-157322,2023-05-07,2023-05-09,2023-05-19,USPS,Los Angeles,Detroit,SKU-61645,Food,138.36,56,748.03,Delivered,10,1,False,1Z3569784543,CUST-36459,Southwest,Standard
SHP-818336,2024-01-24,2024-01-27,2024-02-16,ups,Miami,Seattle,SKU-70141,Furniture,83.36,49,346.74,Delivered,20,N,False,1Z4664347451,CUST-65421,Southwest,URGENT
SHP-142734,2022-12-21,2022-12-22,2023-01-02,USPS,Chicago,Las Vegas,SKU-55000,Food,808.17,61,584.84,Delivered,11,0,False,,CUST-32312,Southwest,High
SHP-810901,2023-07-28,2023-07-31,2023-08-08,UPS,Phoenix,Austin,SKU-61277,Food,318.01,29,276.28,Pending,8,no,False,1Z8113744759,CUST-37468,South,Medium
SHP-498179,2024-04-17,2024-04-18,2024-04-30,DHL,Phoenix,Denver,SKU-24673,Clothing,969.28,28,755.94,delivered,12,Yes,,1Z3482180005,CUST-70327,Midwest,URGENT
SHP-195408,2023-03-06,2023-03-08,2023-03-13,USPS,Dallas,Denver,SKU-76200,Medical,271.58,52,468.2,Delivered,5,Yes,False,1Z1537041042,CUST-61430,Northeast,URGENT
SHP-584827,2023-08-28,2023-08-31,2023-09-10,FedEx,Los Angeles,Boston,SKU-86634,Furniture,640.35,92,69.75,Pending,10,yes,False,1Z8400513595,CUST-93037,South,Standard
SHP-114611,2023-06-27,2023-06-30,2023-07-07,Federal Express,Chicago,Las Vegas,SKU-90053,Auto,171.21,50,93.24,PENDING,7,Yes,False,1Z4812596051,CUST-37543,Southwest,Standard
SHP-480130,2023-05-24,2023-05-25,2023-06-10,USPS,New York,Portland,SKU-69807,Medical,875.01,26,113.92,Pending,16,yes,False,1Z1734425133,CUST-79333,South,Medium
SHP-110614,2023-07-28,2023-07-31,2023-08-05,dhl,Atlanta,Boston,SKU-39707,Food,204.18,69,362.65,Pending,5,1,False,1Z3437910175,CUST-29999,Southwest,Medium
SHP-537910,2024-01-04,2024-01-05,2024-01-11,United Parcel Service,Los Angeles,Minneapolis,SKU-86306,Clothing,303.96,68,655.68,TRANSIT,6,1,False,1Z4152453064,CUST-30792,South,High
