ip_address,timestamp,method,endpoint,status_code,response_size_bytes,referrer,user_agent,response_time
179.210.43.252,01/Jan/2024:00:54:08 +0000,GET,/api/auth/token,400,4044,https://google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,5.69
214.155.95.68,01/Jan/2024:00:54:25 +0000,GET,/favicon.ico,200,40346,-,curl/7.88.1,4092
151.237.104.246,01/Jan/2024:00:54:43 +0000,GET,/api/analytics,404,9199,https://bing.com,python-requests/2.31.0,6.76
12.222.81.19,01/Jan/2024:00:55:00 +0000,POST,/api/search,200,30396,-,curl/7.88.1,2132
100.85.121.104,01/Jan/2024:00:55:17 +0000,GET,/dashboard,500,1177,-,Scrapy/2.11.0 (+http://scrapy.org),2.35
28.177.1.90,01/Jan/2024:00:55:35 +0000,GET,/api/search,401,45371,-,Googlebot/2.1 (+http://www.google.com/bot.html),9.8
143.57.129.179,01/Jan/2024:00:55:52 +0000,GET,/api/users,200,5974,-,curl/7.88.1,1.07
135.214.8.12,01/Jan/2024:00:56:09 +0000,GET,/api/search,200,48076,-,python-requests/2.31.0,4.75
11.105.81.162,01/Jan/2024:00:56:26 +0000,GET,/search,503,10431,-,python-requests/2.31.0,0.16
84.6.30.214,01/Jan/2024:00:56:44 +0000,PUT,/settings,403,33526,https://google.com,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,3463
104.195.226.81,01/Jan/2024:00:57:01 +0000,GET,/api/auth/token,400,39176,-,Scrapy/2.11.0 (+http://scrapy.org),0.6
142.45.91.16,01/Jan/2024:00:57:18 +0000,POST,/health,200,16663,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2.08
70.142.130.154,01/Jan/2024:00:57:36 +0000,GET,/api/auth/token,200,16521,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1.48
::1,01/Jan/2024:00:57:53 +0000,GET,/api/metrics,200,25536,-,Googlebot/2.1 (+http://www.google.com/bot.html),7.84
36.133.59.248,01/Jan/2024:00:58:10 +0000,GET,/favicon.ico,200,45265,,python-requests/2.31.0,51.91
192.194.17.115,01/Jan/2024:00:58:27 +0000,POST,/static/main.css,404,22828,-,python-requests/2.31.0,10.03
224.123.133.81,01/Jan/2024:00:58:45 +0000,GET,/api/products,200,27985,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,3.0
170.184.108.229,01/Jan/2024:00:59:02 +0000,PUT,/api/analytics,200,14208,-,PostmanRuntime/7.36.1,5.42
225.254.226.161,01/Jan/2024:00:59:19 +0000,GET,/favicon.ico,401,32077,,PostmanRuntime/7.36.1,555
230.250.105.216,01/Jan/2024:00:59:36 +0000,GET,/dashboard,301,43431,-,PostmanRuntime/7.36.1,0.67
132.70.171.122,01/Jan/2024:00:59:54 +0000,GET,/api/users,200,31456,-,Scrapy/2.11.0 (+http://scrapy.org),9009
242.211.232.2,01/Jan/2024:01:00:11 +0000,GET,/api/auth/token,503,27653,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.33
113.44.108.95,01/Jan/2024:01:00:28 +0000,POST,/api/v2/data,403,26618,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,18.22
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:01:00:46 +0000,GET,/,200,741,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,19.0
10.245.99.26,01/Jan/2024:01:01:03 +0000,GET,/login,401,18902,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,42.62
58.166.15.153,01/Jan/2024:01:01:20 +0000,GET,%2Fdashboard,200,34157,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,11.09
fe80::1%eth0,01/Jan/2024:01:01:37 +0000,POST,/robots.txt,201,5293,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,17349
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:01:01:55 +0000,GET,/favicon.ico,400,10719,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.04
97.103.178.192,01/Jan/2024:01:02:12 +0000,GET,/static/main.css,200,47435,-,curl/7.88.1,21.98
191.243.159.29,01/Jan/2024:01:02:29 +0000,GET,/api/search,301,15432,-,PostmanRuntime/7.36.1,20.97
72.56.244.34,01/Jan/2024:01:02:47 +0000,GET,/api/users,200,6305,-,python-requests/2.31.0,27.11
37.112.185.246,01/Jan/2024:01:03:04 +0000,GET,/api/analytics,200,39972,-,PostmanRuntime/7.36.1,6208
8.78.51.168,01/Jan/2024:01:03:21 +0000,DELETE,/api/search,200,20445,-,curl/7.88.1,1.39
2001:db8::1,01/Jan/2024:01:03:38 +0000,POST,/settings,200,11934,-,Googlebot/2.1 (+http://www.google.com/bot.html),6.06
47.241.254.137,01/Jan/2024:01:03:56 +0000,POST,/api/users,200,46712,-,curl/7.88.1,17522
fe80::1%eth0,01/Jan/2024:01:04:13 +0000,GET,/search,401,28216,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.35
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:01:04:30 +0000,GET,/api/users,200,0,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2916
27.45.205.192,01/Jan/2024:01:04:48 +0000,DELETE,/static/main.css,301,30646,-,python-requests/2.31.0,6.71
219.17.168.228,01/Jan/2024:01:05:05 +0000,GET,/api/reports,503,16332,-,curl/7.88.1,53.0
139.241.167.34,01/Jan/2024:01:05:22 +0000,GET,/search,200,46438,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1.96
143.156.136.35,01/Jan/2024:01:05:39 +0000,GET,/dashboard,200,23140,-,python-requests/2.31.0,1446
203.64.117.73,01/Jan/2024:01:05:57 +0000,GET,/favicon.ico,400,939,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,5.36
235.92.218.195,01/Jan/2024:01:06:14 +0000,GET,/health,200,21097,-,PostmanRuntime/7.36.1,1.16
fe80::1%eth0,01/Jan/2024:01:06:31 +0000,PUT,/health,201,35997,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.71
100.115.218.79,01/Jan/2024:01:06:48 +0000,PUT,%2Flogout,200,5099,-,python-requests/2.31.0,5609
95.54.178.8,01/Jan/2024:01:07:06 +0000,PUT,/search,200,0,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2.92
192.45.245.145,01/Jan/2024:01:07:23 +0000,GET,/search,200,43831,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,3856
202.244.52.37,01/Jan/2024:01:07:40 +0000,POST,/api/orders,201,33691,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.59
58.169.38.60,01/Jan/2024:01:07:58 +0000,GET,/robots.txt,404,44110,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,4.42
160.44.50.182,01/Jan/2024:01:08:15 +0000,GET,/search,200,18892,-,Scrapy/2.11.0 (+http://scrapy.org),1989
221.201.15.92,01/Jan/2024:01:08:32 +0000,POST,/api/products,200,29220,-,python-requests/2.31.0,729
214.223.182.61,01/Jan/2024:01:08:49 +0000,POST,/api/analytics,200,38370,-,PostmanRuntime/7.36.1,6293
10.35.112.183,01/Jan/2024:01:09:07 +0000,PUT,/dashboard,401,43908,-,Scrapy/2.11.0 (+http://scrapy.org),4.7
181.158.214.88,01/Jan/2024:01:09:24 +0000,GET,/static/main.css,404,12700,https://google.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,23.41
172.26.181.143,01/Jan/2024:01:09:41 +0000,POST,/logout,200,32380,,Scrapy/2.11.0 (+http://scrapy.org),10330
172.23.51.228,01/Jan/2024:01:09:59 +0000,GET,/api/reports,200,0,-,Scrapy/2.11.0 (+http://scrapy.org),4.55
40.233.9.16,01/Jan/2024:01:10:16 +0000,GET,/robots.txt,200,9688,,Scrapy/2.11.0 (+http://scrapy.org),5.96
75.140.134.111,01/Jan/2024:01:10:33 +0000,DELETE,/robots.txt,200,41378,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,11.85
220.23.78.111,01/Jan/2024:01:10:50 +0000,GET,/api/search,301,26684,-,curl/7.88.1,6967
::1,01/Jan/2024:01:11:08 +0000,GET,/,200,28596,-,python-requests/2.31.0,18.44
54.247.229.65,01/Jan/2024:01:11:25 +0000,GET,/api/auth/token,201,2249,-,PostmanRuntime/7.36.1,7870
6.143.41.14,01/Jan/2024:01:11:42 +0000,POST,/api/v2/data,200,30079,-,curl/7.88.1,822
64.167.196.238,01/Jan/2024:01:12:00 +0000,PUT,/api/auth/token,200,5710,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,3.97
12.195.167.245,01/Jan/2024:01:12:17 +0000,DELETE,/,302,4306,-,Scrapy/2.11.0 (+http://scrapy.org),4.7
161.147.17.243,01/Jan/2024:01:12:34 +0000,GET,/api/reports,200,22506,-,Googlebot/2.1 (+http://www.google.com/bot.html),2644
142.215.183.124,01/Jan/2024:01:12:51 +0000,GET,/login,301,402,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,8.6
188.208.178.8,01/Jan/2024:01:13:09 +0000,DELETE,/api/auth/token,200,7411,-,curl/7.88.1,62.14
226.62.207.162,01/Jan/2024:01:13:26 +0000,GET,/settings,200,39867,https://google.com,PostmanRuntime/7.36.1,693
36.94.38.97,01/Jan/2024:01:13:43 +0000,GET,/logout,201,30036,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,56366
::ffff:192.0.2.1,01/Jan/2024:01:14:00 +0000,GET,/api/analytics,201,11986,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,1180
10.128.113.95,01/Jan/2024:01:14:18 +0000,GET,/favicon.ico,400,16458,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,5150
170.48.146.240,01/Jan/2024:01:14:35 +0000,GET,/api/analytics,200,36709,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,2.6
197.136.8.233,01/Jan/2024:01:14:52 +0000,GET,/api/search,200,48574,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,31.48
100.176.211.44,01/Jan/2024:01:15:10 +0000,POST,/search,200,17778,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.63
217.172.85.125,01/Jan/2024:01:15:27 +0000,POST,/robots.txt,200,17653,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,661
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:01:15:44 +0000,GET,%2Fapi%20%2Fauth%2Ftoken,500,12366,-,Scrapy/2.11.0 (+http://scrapy.org),3.22
198.93.135.251,01/Jan/2024:01:16:01 +0000,GET,/api/metrics,200,28810,-,python-requests/2.31.0,0.69
41.145.221.81,01/Jan/2024:01:16:19 +0000,GET,/settings,301,28715,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.44
174.109.221.144,01/Jan/2024:01:16:36 +0000,PUT,/api/search,302,11124,-,python-requests/2.31.0,138
236.7.190.252,01/Jan/2024:01:16:53 +0000,POST,/settings,400,2511,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,4049
104.194.95.185,01/Jan/2024:01:17:11 +0000,POST,/api/users,200,29169,,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.14
202.8.18.97,01/Jan/2024:01:17:28 +0000,GET,/api/metrics,200,21600,https://bing.com,python-requests/2.31.0,16.52
64.108.215.152,01/Jan/2024:01:17:45 +0000,GET,/dashboard,500,37965,https://bing.com,curl/7.88.1,6126
176.242.184.90,01/Jan/2024:01:18:02 +0000,GET,/api/metrics,404,16380,-,curl/7.88.1,2049
160.147.0.128,01/Jan/2024:01:18:20 +0000,GET,/api/search,201,21369,-,curl/7.88.1,24.41
236.220.138.90,01/Jan/2024:01:18:37 +0000,GET,/api/reports,200,24303,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.3
250.40.242.121,01/Jan/2024:01:18:54 +0000,GET,/favicon.ico,500,13574,,Scrapy/2.11.0 (+http://scrapy.org),3.22
fe80::1%eth0,01/Jan/2024:01:19:12 +0000,DELETE,%2Fsettings,400,19483,-,python-requests/2.31.0,1.28
fe80::1%eth0,01/Jan/2024:01:19:29 +0000,GET,/logout,301,19249,-,curl/7.88.1,7.06
103.234.17.184,01/Jan/2024:01:19:46 +0000,GET,/static/main.css,201,49407,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1242
124.133.204.37,01/Jan/2024:01:20:03 +0000,GET,/favicon.ico,200,41687,https://google.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,4.13
210.234.216.154,01/Jan/2024:01:20:21 +0000,GET,/settings,400,19183,https://bing.com,Scrapy/2.11.0 (+http://scrapy.org),761
234.209.56.13,01/Jan/2024:01:20:38 +0000,GET,/search,200,727,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,1.47
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:01:20:55 +0000,GET,/api/orders,200,22851,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,54
176.12.90.111,01/Jan/2024:01:21:12 +0000,GET,/profile,401,20554,-,PostmanRuntime/7.36.1,23274
127.92.106.163,01/Jan/2024:01:21:30 +0000,GET,/api/users,401,22747,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.96
95.119.121.109,01/Jan/2024:01:21:47 +0000,GET,/api/users,200,35790,-,Googlebot/2.1 (+http://www.google.com/bot.html),1285
198.151.217.40,01/Jan/2024:01:22:04 +0000,POST,/api/users,200,31331,https://bing.com,Scrapy/2.11.0 (+http://scrapy.org),0.92
71.8.197.35,01/Jan/2024:01:22:22 +0000,POST,/api/reports,500,10833,-,python-requests/2.31.0,7.06
172.27.139.26,01/Jan/2024:01:22:39 +0000,GET,/api/reports,200,47236,,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,993
240.97.40.229,01/Jan/2024:01:22:56 +0000,GET,/login,200,0,https://google.com,python-requests/2.31.0,1792
236.119.175.145,01/Jan/2024:01:23:13 +0000,GET,/api/users,500,25386,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,10.02
123.145.8.103,01/Jan/2024:01:23:31 +0000,GET,/api/reports,200,33428,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1261
182.239.48.231,01/Jan/2024:01:23:48 +0000,GET,/logout,201,5490,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.88
168.145.49.216,01/Jan/2024:01:24:05 +0000,DELETE,/api/reports,200,38808,-,PostmanRuntime/7.36.1,547
241.221.53.166,01/Jan/2024:01:24:23 +0000,GET,/api/reports,200,37382,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.21
76.243.12.67,01/Jan/2024:01:24:40 +0000,POST,/api/users,201,29501,-,Scrapy/2.11.0 (+http://scrapy.org),4.22
147.226.220.144,01/Jan/2024:01:24:57 +0000,GET,/api/metrics,200,35565,,Scrapy/2.11.0 (+http://scrapy.org),0.19
250.28.6.59,01/Jan/2024:01:25:14 +0000,GET,/favicon.ico,200,4606,https://google.com,curl/7.88.1,7.87
127.217.76.253,01/Jan/2024:01:25:32 +0000,POST,/static/main.css,200,20989,-,PostmanRuntime/7.36.1,0.31
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:01:25:49 +0000,GET,%2Fapi%20%2Fanalytics,200,38483,https://google.com,curl/7.88.1,2.71
205.127.82.141,01/Jan/2024:01:26:06 +0000,POST,%2Fapi%20%2Forders,200,29758,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.52
220.68.32.155,01/Jan/2024:01:26:24 +0000,GET,/profile,503,27588,-,PostmanRuntime/7.36.1,2.99
52.12.250.216,01/Jan/2024:01:26:41 +0000,POST,/search,404,18304,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.17
10.160.120.35,01/Jan/2024:01:26:58 +0000,POST,/,200,31706,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1.56
fe80::1%eth0,01/Jan/2024:01:27:15 +0000,POST,/search,200,26201,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,0.67
16.225.109.225,01/Jan/2024:01:27:33 +0000,GET,/api/metrics,200,20288,-,Scrapy/2.11.0 (+http://scrapy.org),105.72
198.174.207.32,01/Jan/2024:01:27:50 +0000,POST,/robots.txt,201,23220,-,Scrapy/2.11.0 (+http://scrapy.org),2765
23.34.216.61,01/Jan/2024:01:28:07 +0000,GET,/api/metrics,201,47150,-,Googlebot/2.1 (+http://www.google.com/bot.html),52.07
::1,01/Jan/2024:01:28:24 +0000,GET,/api/users,400,24428,-,python-requests/2.31.0,4.12
164.148.51.102,01/Jan/2024:01:28:42 +0000,DELETE,/api/search,404,24423,-,python-requests/2.31.0,11.08
94.80.218.199,01/Jan/2024:01:28:59 +0000,POST,/api/auth/token,200,38322,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,820
8.90.36.192,01/Jan/2024:01:29:16 +0000,POST,/favicon.ico,200,3818,https://google.com,python-requests/2.31.0,15.76
126.55.178.109,01/Jan/2024:01:29:34 +0000,GET,/api/reports,201,32653,https://google.com,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,12103
197.249.236.253,01/Jan/2024:01:29:51 +0000,GET,/api/reports,201,17285,-,PostmanRuntime/7.36.1,1379
155.176.161.45,01/Jan/2024:01:30:08 +0000,PUT,/login,200,2556,,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,1047
157.98.118.45,01/Jan/2024:01:30:25 +0000,PUT,/search,404,35697,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,14.86
235.120.64.146,01/Jan/2024:01:30:43 +0000,GET,/robots.txt,200,26203,-,python-requests/2.31.0,14.81
172.30.74.238,01/Jan/2024:01:31:00 +0000,POST,/,301,17311,-,Scrapy/2.11.0 (+http://scrapy.org),10199
170.88.155.224,01/Jan/2024:01:31:17 +0000,GET,/robots.txt,301,569,-,Scrapy/2.11.0 (+http://scrapy.org),1.04
161.165.66.122,01/Jan/2024:01:31:35 +0000,GET,/api/search,200,2917,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,2.21
10.254.75.15,01/Jan/2024:01:31:52 +0000,POST,/api/products,500,32095,-,Googlebot/2.1 (+http://www.google.com/bot.html),2.18
172.18.203.41,01/Jan/2024:01:32:09 +0000,GET,/search,200,0,-,python-requests/2.31.0,6181
fe80::1%eth0,01/Jan/2024:01:32:26 +0000,GET,/robots.txt,200,2616,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,3.13
79.199.73.160,01/Jan/2024:01:32:44 +0000,GET,/logout,200,16070,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.98
155.94.23.37,01/Jan/2024:01:33:01 +0000,PUT,/health,500,11689,,Scrapy/2.11.0 (+http://scrapy.org),14.18
127.201.51.252,01/Jan/2024:01:33:18 +0000,PUT,/api/orders,404,40761,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,1424
27.20.65.98,01/Jan/2024:01:33:36 +0000,PUT,/api/users,401,35509,-,python-requests/2.31.0,64067
74.180.160.173,01/Jan/2024:01:33:53 +0000,GET,/api/analytics,200,13916,-,Googlebot/2.1 (+http://www.google.com/bot.html),6.38
23.217.238.56,01/Jan/2024:01:34:10 +0000,GET,/api/reports,503,19163,-,Scrapy/2.11.0 (+http://scrapy.org),3.45
73.58.253.194,01/Jan/2024:01:34:27 +0000,GET,/settings,200,15854,https://google.com,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,17.86
153.109.52.135,01/Jan/2024:01:34:45 +0000,POST,/health,404,24625,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.85
181.138.215.134,01/Jan/2024:01:35:02 +0000,GET,/robots.txt,200,16001,,curl/7.88.1,1428
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:01:35:19 +0000,POST,/api/auth/token,200,0,-,PostmanRuntime/7.36.1,0.85
89.219.185.65,01/Jan/2024:01:35:36 +0000,GET,/logout,401,34361,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,3.4
188.77.63.92,01/Jan/2024:01:35:54 +0000,GET,/api/orders,200,20673,-,Googlebot/2.1 (+http://www.google.com/bot.html),4.07
129.29.187.89,01/Jan/2024:01:36:11 +0000,GET,/api/analytics,200,41042,https://bing.com,Googlebot/2.1 (+http://www.google.com/bot.html),0.14
240.51.153.192,01/Jan/2024:01:36:28 +0000,GET,/settings,404,7288,-,curl/7.88.1,1982
172.27.228.116,01/Jan/2024:01:36:46 +0000,GET,/api/reports,200,11646,,Googlebot/2.1 (+http://www.google.com/bot.html),18.61
75.104.20.114,01/Jan/2024:01:37:03 +0000,DELETE,/login,200,14773,-,Mozilla/5.0 (X11; Linux x86_64; rv:109.0) Gecko Firefox/121.0,14.92
76.170.152.106,01/Jan/2024:01:37:20 +0000,POST,/api/search,201,9970,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,2.35
108.1.43.181,01/Jan/2024:01:37:37 +0000,GET,/favicon.ico,401,45313,https://google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,399
172.25.94.216,01/Jan/2024:01:37:55 +0000,GET,/api/analytics,200,23286,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,0.46
33.132.15.33,01/Jan/2024:01:38:12 +0000,POST,/api/v2/data,200,41086,https://google.com,python-requests/2.31.0,2232
144.1.227.208,01/Jan/2024:01:38:29 +0000,GET,/dashboard,201,29994,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,6.27
192.168.39.201,01/Jan/2024:01:38:47 +0000,GET,/favicon.ico,200,3643,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.75
106.247.47.147,01/Jan/2024:01:39:04 +0000,GET,/api/metrics,200,258,-,curl/7.88.1,3121
16.50.167.210,01/Jan/2024:01:39:21 +0000,GET,/static/main.css,302,15896,-,curl/7.88.1,4.45
252.254.235.7,01/Jan/2024:01:39:38 +0000,GET,/search,200,896,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,6.57
fe80::1%eth0,01/Jan/2024:01:39:56 +0000,GET,/static/main.css,200,17311,-,PostmanRuntime/7.36.1,1.03
2001:db8::1,01/Jan/2024:01:40:13 +0000,GET,/api/search,200,25562,https://google.com,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,6.22
52.205.16.97,01/Jan/2024:01:40:30 +0000,POST,%2F,200,27456,-,curl/7.88.1,0.59
184.177.107.42,01/Jan/2024:01:40:48 +0000,GET,/search,400,1401,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,318
250.67.160.78,01/Jan/2024:01:41:05 +0000,PUT,/dashboard,200,0,,PostmanRuntime/7.36.1,1210
150.131.53.226,01/Jan/2024:01:41:22 +0000,POST,/api/metrics,200,26545,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.52
55.171.24.181,01/Jan/2024:01:41:39 +0000,POST,/api/orders,200,0,-,python-requests/2.31.0,889
192.168.250.10,01/Jan/2024:01:41:57 +0000,POST,/api/orders,404,16640,-,Googlebot/2.1 (+http://www.google.com/bot.html),0.68
133.157.24.35,01/Jan/2024:01:42:14 +0000,GET,/favicon.ico,301,39792,-,Scrapy/2.11.0 (+http://scrapy.org),2914
153.25.148.164,01/Jan/2024:01:42:31 +0000,GET,/api/analytics,500,15786,https://bing.com,python-requests/2.31.0,2.58
126.160.0.131,01/Jan/2024:01:42:48 +0000,DELETE,/api/reports,200,0,-,python-requests/2.31.0,18.35
172.118.209.182,01/Jan/2024:01:43:06 +0000,POST,/api/search,404,2046,,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,6.62
247.181.70.48,01/Jan/2024:01:43:23 +0000,POST,/profile,404,21853,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,5849
149.160.22.10,01/Jan/2024:01:43:40 +0000,GET,/profile,200,0,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1.56
57.183.200.73,01/Jan/2024:01:43:58 +0000,PUT,%2F,200,9292,-,python-requests/2.31.0,30.07
72.163.171.81,01/Jan/2024:01:44:15 +0000,GET,/settings,400,11913,-,curl/7.88.1,0.31
205.239.159.204,01/Jan/2024:01:44:32 +0000,POST,/api/v2/data,201,38373,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,3945
127.161.101.146,01/Jan/2024:01:44:49 +0000,GET,/api/v2/data,200,34426,-,python-requests/2.31.0,2.38
71.137.233.112,01/Jan/2024:01:45:07 +0000,DELETE,/api/search,200,18136,-,Mozilla/5.0 (Macintosh; Intel Mac OS X 14_0) Safari/605,2.05
253.49.113.40,01/Jan/2024:01:45:24 +0000,POST,/api/analytics,400,24192,-,Scrapy/2.11.0 (+http://scrapy.org),4.1
168.27.216.60,01/Jan/2024:01:45:41 +0000,DELETE,/logout,200,11571,-,Mozilla/5.0 (iPhone; CPU iPhone OS 17_0) Mobile Safari/604,1393
4.30.240.172,01/Jan/2024:01:45:59 +0000,PATCH,/api/users,200,23179,-,Googlebot/2.1 (+http://www.google.com/bot.html),12.83
128.223.89.118,01/Jan/2024:01:46:16 +0000,GET,/api/auth/token,500,7476,-,PostmanRuntime/7.36.1,1571
2001:db8:85a3::8a2e:370:7334,01/Jan/2024:01:46:33 +0000,GET,/api/products,301,48718,-,Scrapy/2.11.0 (+http://scrapy.org),657
183.228.126.128,01/Jan/2024:01:46:50 +0000,GET,/api/orders,403,13959,-,Scrapy/2.11.0 (+http://scrapy.org),918
24.244.122.95,01/Jan/2024:01:47:08 +0000,GET,/api/users,200,24918,,Googlebot/2.1 (+http://www.google.com/bot.html),147
10.144.105.220,01/Jan/2024:01:47:25 +0000,GET,/health,200,21947,https://bing.com,PostmanRuntime/7.36.1,4521
164.196.121.82,01/Jan/2024:01:47:42 +0000,GET,/api/reports,400,13294,-,Mozilla/5.0 (Windows NT 10.0; Win64; x64) Chrome/120.0,0.46
206.94.125.160,01/Jan/2024:01:48:00 +0000,POST,%2Frobots.txt,201,2385,-,Scrapy/2.11.0 (+http://scrapy.org),5088
76.74.74.242,01/Jan/2024:01:48:17 +0000,GET,/api/orders,200,35793,-,python-requests/2.31.0,8.38
212.68.9.76,01/Jan/2024:01:48:34 +0000,GET,/api/products,302,19462,-,PostmanRuntime/7.36.1,331
10.223.98.224,01/Jan/2024:01:48:51 +0000,GET,/dashboard,401,49182,-,Scrapy/2.11.0 (+http://scrapy.org),0.47
33.6.195.228,01/Jan/2024:01:49:09 +0000,GET,/login,200,3062,-,Scrapy/2.11.0 (+http://scrapy.org),237.63
