campaign_id,campaign_name,channel,objective,start_date,end_date,budget_usd,actual_spend_usd,impressions,clicks,conversions,ctr,revenue_generated,roi_pct,target_audience
CMP-5505,Campaign_505,TIKTOK,awareness,19-Dec-2022,07-Jan-2023,"4,922.11","4,922.11",1086460,23285,401,0.0214,,542.26,18-24
CMP-5639,Campaign_639,fb,awareness,06-Nov-2022,01/04/2023,"16,007.28","16,007.28",1055932,96005,7151,,2307712.57,14316.64,all
CMP-5889,Campaign_889,organic,ENGAGEMENT,01/01/2023,22-Mar-2023,$40021,$40021,4458593,453789,112888,,35004721.12,87366.8,All
CMP-5846,Campaign_846,instagram,,2023-02-10,2023-04-08,"$3,632.67","$3,632.67",3928500,429010,18303,,1706838.52,46885.79,18-24
CMP-5824,Campaign_824,email,Brand Awareness,26-Apr-2022,07/13/2022,,,3319311,115016,7108,,854119.5,18522.63,All
CMP-5619,Campaign_619,meta,,24-Mar-2022,2022-04-28,"9,407.18","9,407.18",4888228,47492,5200,0.97%,1680090.78,17759.66,25-34
CMP-5779,Campaign_779,Organic,Awareness,05/25/2022,18-Jul-2022,31334.17,31334.17,1318697,154102,16311,11.69%,1818028.87,5702.06,25-34
CMP-5645,Campaign_645,Instagram,TRAFFIC,12/04/2022,2023-01-13,$13886,$13886,492744,51098,8626,,2500161.09,17905.37,ALL
CMP-5783,Campaign_783,instagram,Traffic,05/28/2023,01-Aug-2023,8182.89,8182.89,4504176,501305,42066,,1606226.28,19529.08,ALL
CMP-5556,Campaign_556,LI,,29-Nov-2022,01/11/2023,$49323,$49323,4841142,350356,67915,7.24%,19389718.22,39212.03,ALL
CMP-5873,Campaign_873,Google Ads,Awareness,2022-01-16,28-Jan-2022,$6320,$6320,773931,74333,10740,,380244.16,5916.36,All
CMP-5577,Campaign_577,Email,CONVERSIONS,06/19/2021,07/23/2021,,,2517451,24325,4620,0.97%,892153.71,1722.33,All
CMP-5085,Campaign_85,organic,AWARENESS,04/05/2021,04-May-2021,"18,977.57","18,977.57",1113970,51771,7649,4.65%,,8692.51,all
CMP-5242,Campaign_242,,,2021-02-03,03/26/2021,31383.43,31383.43,4088628,169048,26100,4.13%,655942.1,1990.09,ALL
CMP-5698,,tiktok,Conversions,13-May-2023,02-May-2023,"$3,118.50","$3,118.50",255256,16045,492,6.29%,,2374.63,"18-24,25-34"
CMP-5159,Campaign_159,Google Ads,ENGAGEMENT,27-Feb-2022,19-Apr-2022,$19841,$19841,1398909,54388,7472,,,1715.45,all
CMP-5524,,fb,CONVERSIONS,05/18/2022,07/07/2022,"$25,498.49","$25,498.49",3613807,413172,83508,11.43%,9852825.62,38540.82,35-44
CMP-5035,Campaign_35,seo,Traffic,04/29/2022,2022-05-30,$8853,$8853,2234288,91575,22386,0.041,7304390.27,82411.24,45-54
CMP-5540,Campaign_540,Instagram,,06-Apr-2021,05/08/2021,"$24,064.09","$24,064.09",1283417,90088,10690,0.0702,1724150.47,7064.83,18-24
CMP-5170,Campaign_170,Email Marketing,traffic,05-Jun-2021,27-Aug-2021,$28048,$28048,4419868,35369,7456,,2537974.29,8948.72,25-34
CMP-5654,Campaign_654,LinkedIn,TRAFFIC,2023-06-09,06-Jul-2023,"27,196.70","27,196.70",4162572,452115,19684,0.1086,758782.86,2689.98,ALL
CMP-5781,Campaign_781,,Awareness,07/13/2021,06/05/2021,"$44,253.40","$44,253.40",818889,13571,1091,,256417.97,479.43,"18-24,25-34"
CMP-5773,Campaign_773,LI,Traffic,2022-06-29,2022-07-22,"$3,496.51","$3,496.51",3242250,124630,27044,,2234520.78,63807.18,18-24
CMP-5861,Campaign_861,GOOGLE,Conversions,2022-02-15,03/09/2022,"$45,980.95","$45,980.95",1204778,68195,10623,5.66%,2434833.81,5195.31,ALL
CMP-5733,Campaign_733,ig,Awareness,2022-10-08,11/19/2022,,,129843,2874,186,,38343.39,2132.0,18-24
CMP-5095,Campaign_95,TIKTOK,engagement,2022-02-22,04/25/2022,10556.86,10556.86,2201581,74275,10264,0.0337,768614.73,-104.30724465475623,all
CMP-5563,Campaign_563,Meta,,02/05/2022,2022-04-09,"11,693.82","11,693.82",182628,1834,69,0.01,20010.77,-398.3831995918731,All
CMP-5240,,instagram,Conversions,2022-12-17,27-Dec-2022,32136.4,32136.4,3212947,44113,8149,0.0137,2626875.15,8074.14,All
CMP-5742,Campaign_742,,AWARENESS,05/20/2021,03/13/2021,$17234,$17234,57707,1549,69,,7187.4,-58.3,"18-24,25-34"
CMP-5574,,facebook,AWARENESS,07/09/2022,09/11/2022,36234.05,36234.05,4288601,51551,4157,1.2%,1111813.16,2968.42,all
CMP-5690,,EMAIL,Traffic,01-Mar-2023,27-May-2023,36272.94,36272.94,1708141,79549,14540,,,10854.64,All
CMP-5460,Campaign_460,e-mail,conversions,05/18/2022,2022-06-24,"$26,220.45","$26,220.45",2986690,260106,19707,8.71%,895651.67,3315.85,"18-24,25-34"
CMP-5553,,Organic,,08/12/2022,03-Oct-2022,"27,756.42","27,756.42",761686,59591,11935,,510493.25,1739.19,25-34
CMP-5799,Campaign_799,seo,engagement,11/14/2021,07-Feb-2022,"$35,615.41","$35,615.41",70889,727,11,0.0103,1850.82,-94.8,18-24
CMP-5206,Campaign_206,Email Marketing,CONVERSIONS,2023-04-12,2023-05-25,"$35,955.81","$35,955.81",794653,18587,3717,0.0234,175356.89,387.7,35-44
CMP-5392,,Email Marketing,TRAFFIC,01/24/2021,21-Mar-2021,,,133982,3466,603,2.59%,187941.34,402.0,
CMP-5397,Campaign_397,GOOGLE,AWARENESS,24-Nov-2022,10-Dec-2022,"29,487.28","29,487.28",1251557,48556,5136,3.88%,1213047.52,-143.80253799234754,All
CMP-5774,Campaign_774,fb,Brand Awareness,15-Jul-2023,31-May-2023,"37,508.91","37,508.91",4393443,446423,16113,0.1016,5284127.91,13987.66,all
CMP-5217,,Google,Conversions,13-Jan-2023,2023-01-21,$13940,$13940,1628430,148751,35761,9.13%,11087271.45,79435.61,45-54
CMP-5004,,Email,Conversions,07/21/2022,08/22/2022,"22,689.21","22,689.21",3752448,448490,89307,,26789546.51,117971.75,18-24
CMP-5642,Campaign_642,,Conversions,2021-07-08,2021-07-22,"15,135.34","15,135.34",0,0,0,,0.0,-100.0,
CMP-5817,Campaign_817,Email,Conversions,15-Mar-2023,2023-05-26,20137.2,20137.2,4052003,262080,43550,6.47%,7789095.22,38580.13,All
CMP-5612,Campaign_612,Facebook,Conversions,11/12/2022,2023-01-30,$14313,$14313,567849,44881,10921,7.9%,2234865.52,15514.22,25-34
CMP-5738,Campaign_738,,awareness,2021-07-10,16-Aug-2021,"$4,571.47","$4,571.47",2882290,44860,1972,1.56%,140865.95,2981.41,25-34
CMP-5546,Campaign_546,Instagram,AWARENESS,2022-03-06,2022-03-21,28157.74,28157.74,2830852,260540,33639,9.2%,6654226.55,23531.96,25-34
CMP-5725,Campaign_725,Instagram,awareness,01/23/2021,02/17/2021,"13,758.79","13,758.79",606165,56481,13281,0.0932,2327525.1,16816.64,"18-24,25-34"
CMP-5683,Campaign_683,LI,TRAFFIC,10/20/2022,2023-01-16,"$49,046.17","$49,046.17",1109147,36388,5520,,1668754.32,3302.42,all
CMP-5098,Campaign_98,e-mail,ENGAGEMENT,08/23/2021,10/07/2021,4053.95,4053.95,3823447,37960,1260,0.99%,249235.23,6047.96,18-24
CMP-5727,Campaign_727,linkedin,Traffic,2022-01-01,29-Mar-2022,"$5,967.59","$5,967.59",2398172,286087,45044,0.1193,11384931.57,190679.39,45-54
CMP-5573,Campaign_573,TIKTOK,Brand Awareness,22-Aug-2021,2021-11-01,"$44,965.63","$44,965.63",0,0,0,,0.0,-100.0,all
CMP-5406,Campaign_406,LI,CONVERSIONS,2022-03-17,25-May-2022,44407.79,44407.79,3616536,237140,7684,0.0656,633241.44,1325.97,35-44
CMP-5502,Campaign_502,instagram,Awareness,03/14/2021,2021-03-27,"$26,188.20","$26,188.20",4490955,387574,13353,8.63%,557366.6,2028.31,25-34
CMP-5047,Campaign_47,TikTok,AWARENESS,2022-08-03,08/19/2022,$39106,$39106,2892529,80577,6927,2.79%,1362538.76,3384.23,18-24
CMP-5032,Campaign_32,EMAIL,Engagement,10-May-2021,05/28/2021,"$2,259.60","$2,259.60",2057035,174858,3316,,502089.36,22120.28,
CMP-5200,Campaign_200,,TRAFFIC,01/26/2023,02/05/2023,$46832,$46832,2085666,35575,4652,0.0171,888001.15,1796.16,
CMP-5134,Campaign_134,TikTok,conversions,2021-04-26,18-Jun-2021,"17,675.30","17,675.30",4138804,459448,43825,0.111,1375282.38,7680.81,all
CMP-5027,Campaign_27,Organic,Brand Awareness,2021-04-07,05/21/2021,"$30,950.87","$30,950.87",238405,8790,1658,,432850.92,1298.51,All
CMP-5801,Campaign_801,GOOGLE,CONVERSIONS,07-Sep-2022,11/01/2022,"11,061.42","11,061.42",0,0,0,,0.0,-100.0,18-24
CMP-5230,Campaign_230,instagram,traffic,06/10/2021,2021-08-09,$6602,$6602,3919535,40396,1820,0.0103,68082.86,931.21,"18-24,25-34"
CMP-5489,,fb,traffic,09/15/2022,2022-10-19,,,3343627,142279,20243,,854006.57,101222.47,25-34
CMP-5772,Campaign_772,Organic,conversions,01/26/2021,2021-04-14,"$28,538.90","$28,538.90",1680426,12753,1138,0.76%,327416.02,1047.26,35-44
CMP-5378,Campaign_378,EMAIL,traffic,2023-03-27,25-Apr-2023,"$4,139.15","$4,139.15",2934930,72169,17342,,1121860.01,-312.37057737472384,
CMP-5288,Campaign_288,LI,traffic,12/23/2021,14-Mar-2022,"$7,000.86","$7,000.86",2140309,40500,9781,0.0189,1946419.05,27702.57,all
CMP-5418,Campaign_418,EMAIL,conversions,21-Apr-2021,06/09/2021,8642.63,8642.63,2045571,152369,7465,,2232063.17,25726.2,55+
CMP-5674,Campaign_674,instagram,Engagement,03/21/2021,31-May-2021,"38,717.45","38,717.45",262280,5958,664,2.27%,199386.38,414.98,45-54
CMP-5391,Campaign_391,LI,traffic,08/07/2022,2022-10-01,"$17,859.80","$17,859.80",2058933,182489,41853,0.0886,11604224.82,64873.99,35-44
CMP-5592,Campaign_592,instagram,engagement,03/24/2021,02/24/2021,"$14,805.67","$14,805.67",1134958,46711,8504,4.12%,2195587.55,14729.37,55+
CMP-5498,Campaign_498,Email Marketing,Engagement,07-Jun-2023,15-Aug-2023,"7,561.48","7,561.48",66567,3306,177,0.0497,60078.86,694.54,
CMP-5138,Campaign_138,linkedin,engagement,2023-05-04,2023-05-23,$3096,$3096,428069,41901,9829,9.79%,,34655.34,55+
CMP-5062,Campaign_62,IG,CONVERSIONS,2022-06-05,09/01/2022,"43,112.11","43,112.11",3356815,-128819,32201,3.84%,9914522.42,22897.07,All
CMP-5471,Campaign_471,FB,Traffic,2021-08-04,15-Aug-2021,$26854,$26854,2529013,50026,1161,0.0198,276122.22,928.25,18-24
CMP-5647,Campaign_647,email,Traffic,04/22/2021,30-Apr-2021,$12882,$12882,4772346,260755,46738,0.0546,14118318.0,109499.21,45-54
CMP-5128,Campaign_128,e-mail,conversions,23-Jun-2022,07-Aug-2022,"$12,404.38","$12,404.38",1961423,29861,3396,,287924.31,2221.15,all
CMP-5891,Campaign_891,Instagram,awareness,27-Sep-2022,2022-12-23,$7492,$7492,4346148,187853,17226,,1633536.33,21703.31,All
CMP-5520,,Email,,31-Dec-2022,02/15/2023,32377.03,32377.03,1434939,128167,6834,8.93%,2111275.67,6420.91,All
CMP-5064,Campaign_64,,Awareness,2023-02-17,28-Apr-2023,"20,547.61","20,547.61",1757538,63194,7751,0.036,601372.82,-238.2153490239175,"18-24,25-34"
CMP-5014,Campaign_14,EMAIL,Engagement,2023-02-21,2023-04-25,21879.75,21879.75,1645803,57942,9802,3.52%,598478.61,2635.31,ALL
CMP-5156,Campaign_156,Instagram,Conversions,01/08/2022,2022-02-27,"31,155.60","31,155.60",2640633,181147,22988,0.0686,5945935.48,18984.64,25-34
CMP-5040,Campaign_40,LI,awareness,02-Aug-2022,28-Oct-2022,$3064,$3064,4878299,413001,61941,0.0847,,292227.45,45-54
CMP-5492,Campaign_492,SEO,Engagement,15-Oct-2021,23-Oct-2021,$31301,$31301,1967747,39591,7146,2.01%,741730.95,2269.67,45-54
CMP-5379,Campaign_379,facebook,AWARENESS,21-May-2023,05/28/2023,"25,200.80","25,200.80",3158806,123450,6873,3.91%,1930919.12,7562.13,
CMP-5187,,seo,traffic,01/08/2021,01/20/2021,"31,221.17","31,221.17",1199990,122054,8152,,1396734.28,4373.68,all
CMP-5763,,Email,Engagement,04/10/2021,05/31/2021,49660.95,49660.95,1214013,96344,9443,7.94%,421938.72,749.64,18-24
CMP-5216,Campaign_216,TIKTOK,awareness,23-Apr-2023,05/04/2023,$23910,$23910,2215537,261662,27730,11.81%,8902688.43,37133.43,18-24
CMP-5791,Campaign_791,linkedin,Traffic,20-Apr-2022,03/15/2022,"$26,204.52","$26,204.52",4169293,184647,23738,4.43%,6081404.09,-271.795796643326,"18-24,25-34"
CMP-5052,Campaign_52,facebook,AWARENESS,01/23/2021,01-Mar-2021,48088.31,48088.31,497227,58044,1881,,,-313.8508413237129,35-44
CMP-5337,Campaign_337,Google,Conversions,09/13/2021,2021-10-01,$27910,$27910,417586,31636,4307,0.0758,1045826.57,3647.07,35-44
CMP-5748,Campaign_748,TIKTOK,traffic,03-Jan-2022,15-Jan-2022,"4,199.39","4,199.39",3785276,64548,13523,,,64519.58,55+
CMP-5719,Campaign_719,organic,ENGAGEMENT,16-Jan-2023,27-Mar-2023,$12595,$12595,1206596,47818,8554,3.96%,387571.85,2977.1,ALL
CMP-5724,,facebook,Traffic,25-Oct-2022,2023-01-08,"$29,319.19","$29,319.19",3840616,24799,3990,0.65%,1126425.89,3741.94,
CMP-5295,Campaign_295,organic,traffic,03/17/2022,2022-05-11,,,2078800,34582,6303,,493524.28,17169.68,"18-24,25-34"
CMP-5701,Campaign_701,Organic,,06/21/2022,08/30/2022,24800.86,24800.86,2949729,290012,37601,0.0983,2577570.41,10293.07,"18-24,25-34"
CMP-5251,Campaign_251,TikTok,awareness,31-Oct-2022,24-Jan-2023,21500.42,21500.42,240115,28539,478,,77770.8,261.72,ALL
CMP-5726,,Google Ads,TRAFFIC,01/13/2021,03/25/2021,$30309,$30309,3774686,62477,15166,1.66%,1454218.38,4697.91,
CMP-5461,Campaign_461,Facebook,awareness,2022-09-10,2022-10-03,49807.73,49807.73,1311438,64068,13724,4.89%,4264446.44,8461.82,35-44
CMP-5455,Campaign_455,fb,conversions,19-Aug-2022,07-Nov-2022,"8,271.83","8,271.83",3161596,372290,44670,,10368702.45,125249.56,45-54
CMP-5838,Campaign_838,Instagram,ENGAGEMENT,2022-06-01,2022-04-06,"6,115.87","6,115.87",488299,48831,10096,10.0%,1768358.96,28814.27,
CMP-5815,Campaign_815,SEO,conversions,12/07/2021,21-Jan-2022,"$6,393.02","$6,393.02",152223,2113,335,1.39%,76158.27,1091.27,55+
CMP-5269,Campaign_269,organic,engagement,02-Jan-2021,02/07/2021,"45,445.21","45,445.21",4964616,196607,21348,3.96%,6315585.21,13797.14,All
CMP-5201,Campaign_201,google,,02-Sep-2021,2021-09-29,"$31,775.96","$31,775.96",3185433,259160,17953,0.0814,,11569.63,45-54
CMP-5161,Campaign_161,TIKTOK,Engagement,03-Mar-2021,03/26/2021,"$8,988.48","$8,988.48",4365160,459585,93467,0.1053,25877328.18,287794.37,35-44
CMP-5555,Campaign_555,EMAIL,AWARENESS,08/26/2022,17-Sep-2022,"40,763.00","40,763.00",4126566,466000,56435,0.1129,6798185.78,16577.34,45-54
CMP-5729,,Google Ads,Conversions,2021-06-13,08/30/2021,12380.63,12380.63,908843,78490,17099,8.64%,,28351.37,ALL
CMP-5401,Campaign_401,ig,conversions,03/22/2023,03-Apr-2023,$21311,$21311,4394094,509742,77202,,,16605.06,all
CMP-5702,Campaign_702,SEO,Awareness,12/08/2021,18-Feb-2022,"35,079.55","35,079.55",2786603,294851,13690,10.58%,4379673.16,12384.98,18-24
CMP-5476,Campaign_476,FB,Brand Awareness,24-Jan-2022,2021-11-03,"$20,284.27","$20,284.27",4572295,439454,6882,9.61%,2043389.54,9973.76,45-54
CMP-5821,Campaign_821,google,conversions,2022-12-08,2023-02-22,"$23,797.33","$23,797.33",538090,49887,6598,,1932502.53,8020.67,ALL
CMP-5771,Campaign_771,Email,TRAFFIC,01-Oct-2022,06-Dec-2022,"12,725.49","12,725.49",3496299,58831,3603,1.68%,328181.9,2478.93,25-34
CMP-5105,Campaign_105,email,engagement,2021-08-12,2021-08-23,"19,023.32","19,023.32",3204055,241287,13946,7.53%,3565710.66,18643.89,35-44
CMP-5565,Campaign_565,Organic,AWARENESS,07-Apr-2021,06/01/2021,"5,083.92","5,083.92",4773585,113777,25443,,3082403.62,60530.45,all
CMP-5389,Campaign_389,google,Conversions,05/11/2022,06/07/2022,16463.73,16463.73,2731365,56032,2300,2.05%,657152.0,3891.51,ALL
CMP-5001,Campaign_1,LinkedIn,Awareness,16-Feb-2023,2023-03-20,"$38,181.15","$38,181.15",2152946,27703,4820,0.0129,925404.57,-120.47977207516061,45-54
CMP-5854,,GOOGLE,Conversions,08/22/2022,30-Sep-2022,"$8,209.00","$8,209.00",3631121,319695,52206,8.8%,,138626.31,25-34
CMP-5561,,FB,traffic,2022-07-14,20-Sep-2022,"37,956.65","37,956.65",2454784,210382,35552,,9189849.61,24111.43,18-24
CMP-5080,Campaign_80,Meta,traffic,03/13/2023,24-May-2023,$27302,$27302,437242,20624,3639,,793550.94,2806.56,All
CMP-5205,Campaign_205,email,,2021-01-31,02/21/2021,$32291,$32291,1510042,167235,24371,,2322928.23,7093.8,18-24
CMP-5034,Campaign_34,GOOGLE,Conversions,09/09/2021,24-Sep-2021,"$38,270.86","$38,270.86",658740,16173,911,2.46%,265690.6,594.24,55+
CMP-5775,Campaign_775,Google,awareness,14-Nov-2021,12/27/2021,$40222,$40222,4208205,64935,11571,0.0154,614021.7,1426.58,18-24
CMP-5508,Campaign_508,email,awareness,10/15/2021,2021-12-06,$25907,$25907,1688111,174063,27821,10.31%,8274446.77,31838.62,"18-24,25-34"
CMP-5427,Campaign_427,Meta,traffic,02-Sep-2021,2021-10-30,567.25,567.25,1898177,196329,24490,10.34%,2124397.27,374408.11,all
CMP-5454,Campaign_454,seo,Engagement,2022-12-17,2023-02-10,$30851,$30851,3804669,19873,345,0.0052,32178.63,4.3,55+
CMP-5366,,Email,awareness,19-Apr-2021,27-Apr-2021,"$43,898.60","$43,898.60",3098418,279607,22845,9.02%,7432756.11,16831.65,all
CMP-5091,,TikTok,TRAFFIC,03/04/2023,2023-04-27,32996.17,32996.17,4376259,257536,24748,,,19433.85,18-24
CMP-5339,Campaign_339,LinkedIn,AWARENESS,2023-02-25,2023-03-21,$9203,$9203,1031092,61742,1487,5.99%,268746.99,2820.25,35-44
CMP-5564,Campaign_564,instagram,Traffic,01-Jan-2023,18-Feb-2023,"$3,730.87","$3,730.87",3684554,432440,32927,11.74%,3711989.69,99393.94,All
CMP-5345,Campaign_345,Instagram,Brand Awareness,22-Oct-2022,2022-12-16,"$26,443.76","$26,443.76",2850687,70535,1027,0.0247,107047.87,304.81,55+
CMP-5776,Campaign_776,Facebook,Conversions,2023-05-18,2023-06-05,"$6,788.97","$6,788.97",3464178,128744,10058,3.72%,933557.75,13651.1,25-34
CMP-5241,Campaign_241,EMAIL,AWARENESS,06/04/2023,26-Mar-2023,"9,533.67","9,533.67",4335418,29261,4220,0.67%,832648.54,8633.77,55+
CMP-5013,Campaign_13,instagram,,28-Oct-2021,12/15/2021,"$15,057.56","$15,057.56",429681,40807,8391,0.095,1506827.17,9907.11,25-34
CMP-5315,Campaign_315,instagram,engagement,2021-06-01,12-Aug-2021,$39752,$39752,2401043,170692,25517,7.11%,803005.52,1920.03,45-54
CMP-5600,Campaign_600,GOOGLE,TRAFFIC,21-Feb-2023,01/18/2023,31488.86,31488.86,2764859,302818,38586,10.95%,7634616.65,24145.45,all
CMP-5387,Campaign_387,ig,engagement,18-Jul-2021,08-Aug-2021,"$15,046.28","$15,046.28",4521474,528015,99375,0.1168,6045080.27,40076.58,All
CMP-5273,Campaign_273,Email,TRAFFIC,19-Sep-2021,11/11/2021,43785.19,43785.19,1084804,15733,2256,,455744.71,940.86,all
CMP-5166,Campaign_166,seo,engagement,08-Apr-2021,2021-06-20,$28218,$28218,4784242,-482676,66391,,12207486.75,-187.53108086836556,"18-24,25-34"
CMP-5840,Campaign_840,Email Marketing,CONVERSIONS,2023-05-13,05-Aug-2023,$25917,$25917,3899869,267924,44897,6.87%,,20930.49,45-54
CMP-5730,Campaign_730,SEO,Engagement,02/12/2021,04/26/2021,"$30,937.10","$30,937.10",1632866,77703,14193,4.76%,4661030.62,14966.15,ALL
CMP-5646,Campaign_646,IG,Traffic,12/08/2021,19-Dec-2021,"$35,249.72","$35,249.72",1217213,140485,20487,11.54%,6277658.02,17709.1,ALL
CMP-5818,Campaign_818,ig,Brand Awareness,2021-03-27,16-Apr-2021,$21299,$21299,4731999,362096,73371,7.65%,3916232.46,18286.95,
CMP-5484,Campaign_484,fb,awareness,10-Mar-2021,2021-05-18,$17231,$17231,1718254,-177398,12273,,1216297.99,6958.74,All
CMP-5895,,facebook,conversions,09/24/2021,2021-12-16,"49,664.85","49,664.85",1287731,113481,15698,0.0881,2906080.97,5751.38,55+
CMP-5504,Campaign_504,Facebook,traffic,2022-04-28,02/22/2022,$37604,$37604,3892054,156048,25860,,1222287.14,3150.43,55+
CMP-5831,Campaign_831,fb,CONVERSIONS,28-Dec-2021,07-Jan-2022,43228.48,43228.48,2786787,312188,53675,,9155355.26,21078.99,45-54
CMP-5243,Campaign_243,FB,Conversions,2022-03-30,2022-06-18,30494.46,30494.46,1356930,62540,12221,,2918999.83,9472.23,55+
CMP-5566,Campaign_566,EMAIL,Traffic,04/04/2021,05/17/2021,"$16,849.06","$16,849.06",3656014,94579,1221,2.59%,198927.91,1080.65,all
CMP-5562,Campaign_562,facebook,ENGAGEMENT,09-May-2022,21-Jul-2022,"$16,660.45","$16,660.45",3793960,179673,7830,,1206857.41,7143.85,All
CMP-5686,,Google Ads,Conversions,05/04/2022,2022-06-16,"$6,108.35","$6,108.35",3320083,377714,63389,,20924640.73,342457.99,35-44
CMP-5189,Campaign_189,instagram,ENGAGEMENT,22-Sep-2021,2021-08-19,"16,583.84","16,583.84",2618980,228984,14799,,3904694.03,23445.17,all
CMP-5782,Campaign_782,GOOGLE,engagement,03/06/2023,2023-01-27,$39971,$39971,3249736,248670,46953,7.65%,5415513.66,13448.44,"18-24,25-34"
CMP-5699,,LinkedIn,CONVERSIONS,08/19/2021,2021-07-23,,,4120271,405092,79456,,18669149.45,130960.41,
CMP-5475,Campaign_475,,engagement,2022-05-29,31-Jul-2022,27604.15,27604.15,3384377,223008,10677,0.0659,1714080.86,6109.5,All
CMP-5681,Campaign_681,SEO,Engagement,12-Feb-2023,28-Apr-2023,39893.41,39893.41,2901212,70075,11087,2.42%,327325.99,720.5,All
CMP-5510,Campaign_510,Instagram,Conversions,05/12/2023,06-Jun-2023,"38,740.70","38,740.70",670216,46285,7206,6.91%,1258660.04,3148.93,all
CMP-5058,Campaign_58,email,traffic,2021-11-12,21-Nov-2021,"$20,926.60","$20,926.60",2616875,22823,743,0.87%,219738.67,950.04,ALL
CMP-5474,Campaign_474,,engagement,01/03/2023,2023-03-10,$47048,$47048,2697125,240805,11985,8.93%,1850673.79,3833.6,ALL
CMP-5560,Campaign_560,Google,Traffic,26-May-2022,13-Aug-2022,"$8,125.23","$8,125.23",3839111,140352,18280,,3253908.3,39946.97,"18-24,25-34"
CMP-5856,Campaign_856,IG,AWARENESS,17-Sep-2022,10/17/2022,$3109,$3109,3393518,76639,11915,,1487468.65,47743.65,35-44
CMP-5747,Campaign_747,email,Awareness,02/24/2023,28-Apr-2023,"$29,159.22","$29,159.22",2797335,319613,39243,11.43%,5097821.28,17382.71,45-54
CMP-5252,,tiktok,,2022-12-26,03/23/2023,28376.51,28376.51,3530918,60520,9916,1.71%,2700298.15,9415.96,"18-24,25-34"
CMP-5021,Campaign_21,SEO,Traffic,19-Jan-2021,2021-02-22,$3378,$3378,2277933,127940,30172,5.62%,2612358.08,-224.13947193574523,
CMP-5313,Campaign_313,LinkedIn,CONVERSIONS,23-Feb-2023,05/21/2023,11051.06,11051.06,4694711,97440,12907,0.0208,1202135.16,10778.01,All
CMP-5459,Campaign_459,Instagram,engagement,2022-11-08,2022-11-24,"23,065.99","23,065.99",1333593,89420,15443,0.0671,1301477.62,-181.57925246553452,35-44
CMP-5160,Campaign_160,email,awareness,2022-05-07,2022-04-03,$472.37,$472.37,2742224,118902,13264,4.34%,655051.16,138573.32,
CMP-5276,Campaign_276,google,,2022-07-09,07/22/2022,$4051,$4051,964614,87646,4303,9.09%,703969.03,17278.48,55+
CMP-5191,Campaign_191,google,awareness,02/23/2023,20-May-2023,"$41,195.81","$41,195.81",4655502,537957,37189,0.1156,7407162.45,17880.38,45-54
CMP-5385,Campaign_385,TIKTOK,awareness,27-Apr-2022,16-May-2022,"$12,590.62","$12,590.62",1218699,44383,5217,3.64%,1037093.69,8137.03,18-24
CMP-5805,Campaign_805,EMAIL,traffic,2022-10-28,2023-01-22,"$26,057.59","$26,057.59",3737847,156234,19519,,5396498.4,20609.89,"18-24,25-34"
CMP-5413,,GOOGLE,traffic,15-Jun-2021,08/31/2021,$44318,$44318,4892474,569134,39807,11.63%,2413229.14,5345.32,All
CMP-5491,Campaign_491,SEO,Engagement,07-Aug-2021,02-Oct-2021,"$38,899.50","$38,899.50",2341664,99779,1566,0.0426,118263.89,204.02,45-54
CMP-5343,,Email,ENGAGEMENT,08/12/2021,2021-09-06,"2,781.63","2,781.63",0,0,0,,0.0,-100.0,All
CMP-5769,Campaign_769,organic,Brand Awareness,2021-03-15,03/28/2021,"41,908.49","41,908.49",3181379,72368,16906,,,4657.83,All
CMP-5308,Campaign_308,Email Marketing,awareness,20-Feb-2021,2021-05-14,$17304,$17304,1151276,54161,10609,4.7%,1737200.49,9939.07,all
CMP-5661,Campaign_661,Facebook,awareness,2021-12-12,11-Jan-2022,$29357,$29357,1218346,110335,15805,9.06%,1329986.46,4430.39,"18-24,25-34"
CMP-5130,,TikTok,Engagement,09/01/2021,2021-11-22,"$43,599.05","$43,599.05",1891205,83050,4604,0.0439,835291.6,1815.85,
CMP-5663,Campaign_663,TikTok,TRAFFIC,2021-08-09,06/29/2021,,,514275,3271,457,0.64%,146780.79,311.05,
CMP-5871,Campaign_871,Organic,conversions,10/11/2022,11/22/2022,"45,902.53","45,902.53",2228280,256775,13668,11.52%,3641212.14,7832.49,All
CMP-5099,Campaign_99,GOOGLE,awareness,2021-04-21,06/16/2021,"39,587.83","39,587.83",2819160,151767,29010,,4865779.25,12191.1,ALL
CMP-5372,,instagram,Traffic,03-Mar-2021,16-Mar-2021,41939.16,41939.16,3936061,253047,11905,,3078369.81,7240.08,"18-24,25-34"
CMP-5087,Campaign_87,email,AWARENESS,07/30/2022,10/14/2022,16370.2,16370.2,4745268,462809,29907,0.0975,10171353.59,62033.35,35-44
CMP-5458,Campaign_458,Facebook,awareness,2023-06-15,05-Jul-2023,,,4257796,243602,2514,0.0572,74897.28,6252.72,all
CMP-5330,Campaign_330,ig,conversions,2021-06-20,07/03/2021,,,3702360,297115,69002,0.0803,23676607.84,111279.44,55+
CMP-5214,,LI,conversions,21-Mar-2022,01/06/2022,$18156,$18156,3349615,376654,75086,0.1124,16645323.88,91580.93,55+
CMP-5466,,Google,CONVERSIONS,14-Jul-2021,19-Sep-2021,,,4115456,115975,19915,0.0282,4056462.53,26363.84,all
