shipment_id,order_id,origin_city,origin_state,dest_city,dest_state,carrier,ship_date,delivery_date,delivery_days,weight_kg,length_cm,width_cm,height_cm,shipping_cost_usd,delivery_status,tracking_number,priority,insurance_value,damage_reported
SHP-50127,ORD-33968,Durham,NC,Erie,PA,Old Dominion,2025-02-15,2025-02-17,2,124.56,13.5,66.9,7.4,247.59,In Transit,1Z5ORZRIH5CQHQBFVU,Express,1426.52,No
SHP-50128,ORD-18563,Albany,NY,Worcester,MA,Amazon Logistics,2025-10-07,2025-10-19,12,108.34,112.9,88.4,8.0,252.47,Delivered,1Z10WDHXZKHG1VYTA5,Standard,1436.63,Yes
SHP-50129,ORD-24854,Springfield,MA,Riverside,NJ,USPS,2024-07-01,2024-07-15,14,34.49,112.2,11.1,26.8,61.82,Delivered,1Z0MCP90384VDMEEJ9,Overnight,3684.03,No
SHP-50130,ORD-45968,Boston,MA,Bellevue,WA,Old Dominion,2025-07-16,2025-07-20,4,110.81,68.0,39.8,50.7,166.11,Delivered,1Z29GMLE0L3U90JJ4T,Economy,2094.6,No
SHP-50131,ORD-29536,Akron,OH,Springfield,VA,Old Dominion,2023-02-27,2023-03-04,5,42.16,48.9,6.1,50.6,137.15,Delivered,1ZIG934LAL3F75O89X,Economy,4025.25,No
SHP-50132,ORD-21817,Riverside,VA,Worcester,MA,UPS,2025-05-11,2025-05-13,2,53.89,63.2,6.4,61.4,124.3,Delivered,1ZBRKLH6EP7I7KBQX2,Express,4999.53,No
SHP-50133,ORD-16245,Erie,PA,Chicago,IL,USPS,2022-07-23,2022-08-02,10,72.4,176.0,25.2,74.2,90.6,In Transit,1ZVZOL6PY1K1GCBNZM,Express,3981.52,No
SHP-50134,ORD-37145,New York,NY,Pittsburgh,PA,Old Dominion,2023-06-06,2023-06-19,13,67.99,189.4,94.8,28.1,75.82,Delayed,1Z1KRYX4083BQ8FX0B,Express,1887.49,No
SHP-50135,ORD-44853,Fairview,AZ,Wilmington,NC,OnTrac,2022-10-20,2022-10-27,7,81.07,152.4,43.6,16.7,166.37,Delivered,1ZG4XFD8QY8RT1DQVY,Express,4812.29,Yes
SHP-50136,ORD-17483,Boston,MA,Lowell,MA,USPS,2023-11-21,2023-11-25,4,138.15,198.9,35.7,28.3,419.24,Delivered,1Z2UCHQ5L0MMR6MQPH,Economy,1137.55,No
SHP-50137,ORD-45543,Wilmington,NC,Orlando,FL,OnTrac,2024-07-10,2024-07-15,5,29.76,162.0,69.0,11.8,30.84,Delivered,1ZFXO2YIVOR8TCLR6B,Standard,4345.52,Yes
SHP-50138,ORD-55837,New York,NY,Austin,TX,USPS,2024-11-19,2024-11-26,7,106.35,41.1,72.0,38.7,94.7,Delivered,1Z4E3CVNC1OX6AO3LH,Overnight,2936.49,No
SHP-50139,ORD-21098,Cincinnati,OH,Riverside,MI,OnTrac,2024-10-06,2024-10-18,12,98.51,136.6,21.4,47.8,61.54,Delivered,1Z5XTK42LNXHW0WA3Z,Express,2295.66,No
SHP-50140,ORD-32604,Madison,AZ,Rochester,NY,USPS,2024-03-29,2024-03-30,1,37.3,13.5,73.0,6.7,96.02,Delivered,1ZYESMW3F3KB5NVP9G,Standard,872.99,No
SHP-50141,ORD-33129,Savannah,GA,Fort Lauderdale,FL,DHL,2024-03-14,2024-03-26,12,100.28,38.3,8.0,61.0,252.96,In Transit,1ZEJEQY6Z8Z8WR2HRZ,Economy,2089.92,No
SHP-50142,ORD-45012,Pittsburgh,PA,Wilmington,NC,DHL,2022-04-24,2022-05-06,12,87.03,28.0,28.7,22.1,193.4,Out for Delivery,1ZLF52X2QZTMV4WG8Q,Economy,4430.17,No
SHP-50143,ORD-30063,Columbus,OH,Cambridge,MA,Amazon Logistics,2024-10-10,2024-10-23,13,26.34,81.1,89.5,18.3,18.47,Returned,1ZJMRFDQJUPMNPQUW7,Economy,1337.01,No
SHP-50144,ORD-38058,Augusta,GA,Fairview,NJ,Old Dominion,2025-05-21,2025-06-01,11,87.14,200.0,48.7,70.2,184.46,In Transit,1ZW3PWDXQ58IPEX9N6,Express,1627.0,No
SHP-50145,ORD-15077,Cleveland,OH,Fairview,MI,XPO Logistics,2025-08-04,2025-08-16,12,58.52,24.5,6.8,69.8,118.78,Delivered,1ZPIZQN988TZ60MAOP,Economy,575.76,No
SHP-50146,ORD-46253,Jacksonville,FL,Rockford,IL,FedEx,2025-01-31,2025-02-12,12,134.11,194.4,9.1,23.4,117.06,Delivered,1ZOJESGDD6YYNP6123,Standard,2679.77,No
SHP-50147,ORD-13290,Tampa,FL,Akron,OH,DHL,2024-10-29,2024-11-11,13,44.65,76.4,22.4,26.1,103.62,Out for Delivery,1ZXWSJ70I3YYPM7UWA,Standard,1085.65,No
SHP-50148,ORD-45723,Orlando,FL,New York,NY,OnTrac,2023-06-01,2023-06-04,3,117.77,111.4,29.0,26.2,119.86,In Transit,1Z05G0T13101P0YXJF,Standard,3048.18,No
SHP-50149,ORD-51757,Miami,FL,Springfield,AZ,DHL,2024-01-11,2024-01-13,2,145.72,41.5,20.7,65.4,127.29,Delayed,1ZRMUH0H3QJYT4IUQV,Overnight,765.53,No
SHP-50150,ORD-56167,Jacksonville,FL,Houston,TX,OnTrac,2025-08-11,2025-08-22,11,37.07,185.1,37.9,74.3,84.92,Delivered,1ZQDR7TUGR8URHTJZU,Express,1148.53,No
SHP-50151,ORD-59519,Springfield,NJ,Springfield,MI,XPO Logistics,2025-09-21,2025-09-22,1,38.21,47.9,29.7,12.6,111.36,Delivered,1ZRVZW9P90AZYF99M5,Standard,1367.7,No
SHP-50152,ORD-45823,Springfield,MA,Rockford,IL,UPS,2023-03-04,2023-03-09,5,103.76,170.5,29.4,6.5,248.45,Delivered,1Z7VON3IIC1D7I06TG,Overnight,3177.57,No
SHP-50153,ORD-49539,Riverside,VA,Riverside,AZ,UPS,2022-09-05,2022-09-17,12,121.77,86.0,7.4,47.5,219.51,Returned,1ZZLRJ0JTEFQNIUH5L,Express,4940.02,No
SHP-50154,ORD-24548,Riverside,VA,NJ City,NJ,DHL,2024-01-01,2024-01-13,12,101.64,195.8,26.2,33.5,59.11,Delayed,1Z8QY0N4EKPT049BAO,Overnight,3249.05,No
SHP-50155,ORD-36952,Madison,AZ,Philadelphia,PA,Old Dominion,2022-12-19,2022-12-20,1,120.41,78.4,31.3,22.8,119.75,Delivered,1ZS7PHAU2OZLSQC4MB,Express,74.12,Yes
SHP-50156,ORD-21956,Orlando,FL,Fairview,NJ,UPS,2025-10-17,2025-10-27,10,104.46,34.4,59.6,39.4,195.98,Delivered,1ZQSJCLDRJCPB9G0E9,Economy,1319.45,No
SHP-50157,ORD-48027,Springfield,VA,Riverside,NJ,Old Dominion,2025-02-08,2025-02-13,5,141.76,9.1,78.0,68.3,185.26,Delivered,1ZA82DY1PGOIK8NE66,Economy,1082.59,No
SHP-50158,ORD-41369,Worcester,MA,San Diego,CA,FedEx,2025-11-01,2025-11-03,2,105.98,55.3,44.8,37.3,275.38,In Transit,1Z1J9IJB2AC3B4FDQU,Overnight,1507.88,No
SHP-50159,ORD-15322,Fairview,AZ,Rochester,NY,OnTrac,2024-12-26,2025-01-03,8,45.76,165.4,94.5,72.4,42.06,In Transit,1ZVZ2ACI9DF4CNORFJ,Express,747.96,No
SHP-50160,ORD-56896,Durham,NC,San Jose,CA,XPO Logistics,2025-05-23,2025-06-06,14,24.09,101.4,18.6,75.7,69.19,Delivered,1ZB660H6WILM1794OO,Express,4838.68,No
SHP-50161,ORD-26068,Savannah,GA,Spokane,WA,FedEx,2025-02-17,2025-02-23,6,40.52,71.0,87.1,9.4,52.55,Delivered,1ZSJAJTK05G622199J,Standard,3381.61,Yes
SHP-50162,ORD-53564,Worcester,MA,Durham,NC,XPO Logistics,2025-05-12,2025-05-20,8,142.66,114.8,39.7,57.1,273.27,Delivered,1ZV3NVNVAJ1O14SLTO,Express,1169.18,Yes
SHP-50163,ORD-11497,San Francisco,CA,Miami,FL,DHL,2024-09-26,2024-10-06,10,136.67,39.0,82.1,13.1,257.99,Out for Delivery,1ZVFJLS3ER8BGME83N,Standard,2274.7,Yes
SHP-50164,ORD-38590,Toledo,OH,Naperville,IL,XPO Logistics,2023-04-07,2023-04-09,2,30.39,160.7,87.2,67.1,55.41,Delivered,1ZWL1IQHZKQWV6Y43H,Express,1336.39,No
SHP-50165,ORD-43712,Madison,VA,Madison,NJ,DHL,2023-01-11,2023-01-22,11,76.32,195.8,90.7,7.2,172.46,Delivered,1ZU3WJL6IP64KHY5QY,Economy,2300.8,No
SHP-50166,ORD-27980,Sacramento,CA,Fort Worth,TX,UPS,2025-04-13,2025-04-27,14,60.2,195.4,69.4,36.8,102.43,In Transit,1ZC2Z2WGU650LCK6OE,Express,555.47,No
SHP-50167,ORD-59297,Springfield,VA,Pittsburgh,PA,XPO Logistics,2023-06-09,2023-06-13,4,138.07,112.4,25.2,67.5,76.83,Delivered,1ZCT84TBNUXDOHNJX5,Overnight,281.0,No
SHP-50168,ORD-23127,San Antonio,TX,Atlanta,GA,USPS,2022-04-26,2022-04-28,2,49.03,176.3,22.3,12.2,41.71,Delivered,1ZJN6I1JMBWEP13QTW,Standard,4815.03,No
SHP-50169,ORD-56610,Spokane,WA,Sacramento,CA,Old Dominion,2022-06-17,2022-06-29,12,26.81,30.1,14.6,9.5,83.81,Delivered,1ZTFI8C1V9XII3NPLT,Express,3836.68,No
SHP-50170,ORD-22893,Raleigh,NC,Macon,GA,DHL,2024-08-04,2024-08-15,11,72.37,187.8,36.7,33.6,186.01,Out for Delivery,1ZG2NMPVOIXI19O848,Overnight,3014.9,No
SHP-50171,ORD-51973,Wilmington,NC,Rochester,NY,XPO Logistics,2022-05-12,2022-05-24,12,122.76,33.5,80.1,6.5,214.28,In Transit,1Z7U0KUGDWKJ0E2HOR,Standard,2065.2,Yes
SHP-50172,ORD-20597,AZ City,AZ,Bellevue,WA,XPO Logistics,2024-11-28,2024-11-29,1,97.8,58.2,64.1,15.2,169.18,In Transit,1ZWWGAJVRWQ2D8U41N,Overnight,4819.06,No
SHP-50173,ORD-24863,Cincinnati,OH,Allentown,PA,Old Dominion,2023-03-31,2023-04-13,13,87.11,91.9,28.0,61.2,139.87,Delayed,1ZHB9WTIWJ823MSC7J,Express,617.44,No
SHP-50174,ORD-42381,Riverside,NJ,Philadelphia,PA,Old Dominion,2023-10-23,2023-10-26,3,118.82,113.2,88.5,16.8,327.69,Returned,1Z3254QZU5A90156R3,Economy,2194.01,No
SHP-50175,ORD-40002,Austin,TX,San Francisco,CA,Amazon Logistics,2023-05-28,2023-06-08,11,74.25,33.4,56.6,24.1,88.06,Delivered,1Z9SXWQJOH1RRX2R0C,Express,2339.39,Yes
SHP-50176,ORD-12726,Raleigh,NC,Boston,MA,USPS,2022-03-20,2022-03-26,6,68.27,139.5,50.9,12.9,178.74,Delivered,1ZWN81ZNZA0DJSZ3YJ,Overnight,2593.92,No
SHP-50177,ORD-37812,Spokane,WA,Springfield,NJ,UPS,2023-04-16,2023-04-30,14,110.88,166.9,44.3,23.5,326.21,Delivered,1ZD0H9NAZWS9MEGAYV,Standard,4647.97,Yes
SHP-50178,ORD-36317,Springfield,MI,Charlotte,NC,Amazon Logistics,2023-04-19,2023-04-24,5,143.28,159.0,27.9,43.8,183.0,Returned,1ZL1JRI5W25QJR22M7,Standard,1353.71,No
SHP-50179,ORD-56362,Chicago,IL,Orlando,FL,OnTrac,2022-10-15,2022-10-29,14,103.18,91.1,37.4,78.6,67.68,Out for Delivery,1ZEWS0KUWBFAGF4BU7,Express,3576.98,No
SHP-50180,ORD-47640,Raleigh,NC,Springfield,VA,UPS,2024-11-03,2024-11-17,14,118.78,62.0,76.2,54.4,163.71,Delivered,1ZUOD0DQRHF3191ZB7,Express,4326.67,No
SHP-50181,ORD-23214,Reading,PA,Buffalo,NY,XPO Logistics,2024-03-25,2024-04-06,12,52.87,83.8,83.7,65.7,51.97,Delayed,1Z3GR8DH2Y755RIKG3,Express,4988.15,No
SHP-50182,ORD-40962,Worcester,MA,Peoria,IL,DHL,2023-10-08,2023-10-11,3,83.38,163.7,26.0,5.7,232.01,Delivered,1ZQ91WEY7WL4VMJY8T,Express,2711.76,No
SHP-50183,ORD-33469,Fairview,AZ,Macon,GA,USPS,2023-06-05,2023-06-14,9,104.0,157.2,22.2,13.0,173.91,Delivered,1ZXZDJ5XSFVNJZNXDP,Express,3726.22,No
SHP-50184,ORD-38454,Buffalo,NY,Springfield,AZ,FedEx,2022-06-02,2022-06-07,5,4.5,168.8,28.9,47.5,13.99,Delivered,1Z8XCYURFFPMT36DEU,Standard,1687.5,No
SHP-50185,ORD-40791,Miami,FL,Rockford,IL,FedEx,2023-04-26,2023-05-04,8,53.16,197.7,79.0,25.0,149.87,Delivered,1ZDG0BT6XFXCMTQE6Q,Overnight,2416.03,No
SHP-50186,ORD-30821,Spokane,WA,San Antonio,TX,OnTrac,2023-05-06,2023-05-15,9,85.03,79.0,23.4,19.9,53.09,In Transit,1ZO5I2C4AU7XOPJ3BI,Express,3772.9,No
SHP-50187,ORD-35669,Madison,MI,Greensboro,NC,DHL,2025-11-02,2025-11-03,1,129.91,19.5,16.4,10.0,152.47,Delivered,1Z18RN0IU59HWZRH5O,Express,3577.96,No
SHP-50188,ORD-48405,Vancouver,WA,Cincinnati,OH,USPS,2024-01-11,2024-01-25,14,107.95,13.5,8.1,33.0,196.89,Delivered,1ZNCPK1BTK0TQDAOZT,Express,1169.69,No
SHP-50189,ORD-40196,Cambridge,MA,Naperville,IL,FedEx,2025-09-28,2025-10-04,6,17.41,58.5,12.5,56.5,39.16,Delivered,1Z3LXB276O18LIFNV8,Overnight,1864.81,No
SHP-50190,ORD-35718,Los Angeles,CA,Lowell,MA,FedEx,2023-08-14,2023-08-22,8,15.66,171.4,5.5,53.0,52.09,Out for Delivery,1Z6UIY57E2ZVYDSH59,Standard,769.46,Yes
SHP-50191,ORD-24825,Bellevue,WA,San Francisco,CA,FedEx,2023-09-16,2023-09-20,4,27.09,26.5,23.9,68.0,79.32,Delivered,1ZHCGQPQCS6B0BZX8G,Economy,4140.56,No
SHP-50192,ORD-37628,NJ City,NJ,Springfield,NJ,UPS,2022-06-15,2022-06-21,6,53.15,62.3,8.1,15.1,45.66,Delayed,1ZX0SJDDE5YZ2991PF,Standard,4984.54,No
SHP-50193,ORD-46358,Miami,FL,Naperville,IL,XPO Logistics,2023-07-21,2023-07-27,6,4.05,147.8,16.8,16.9,15.3,Delivered,1ZV9IUMDX9WV2U8XEN,Express,229.84,No
SHP-50194,ORD-44174,Greensboro,NC,Madison,AZ,UPS,2025-10-29,2025-11-12,14,62.3,39.4,13.0,56.8,58.74,Delayed,1ZJ7UF4LWFWN1VG5TS,Economy,3461.53,No
SHP-50195,ORD-58151,Fairview,AZ,Fort Worth,TX,USPS,2022-06-22,2022-07-06,14,113.37,37.8,90.1,52.9,157.06,Returned,1ZDI6K6CVFYWXRFN8L,Standard,1275.02,No
SHP-50196,ORD-22051,Fairview,AZ,Houston,TX,XPO Logistics,2024-07-16,2024-07-19,3,22.95,72.4,59.4,69.7,49.96,Out for Delivery,1ZFSSNN3V8L28U48IJ,Standard,1401.95,No
SHP-50197,ORD-52631,Madison,MI,Peoria,IL,XPO Logistics,2025-10-30,2025-11-08,9,10.68,60.9,8.1,55.5,38.1,In Transit,1ZXPO0GQDAXPKWLBO2,Express,281.11,No
SHP-50198,ORD-18999,New York,NY,Allentown,PA,UPS,2022-01-20,2022-01-30,10,17.01,5.5,12.0,72.3,45.62,Delivered,1ZGFEY5IBCB2PHO4P3,Standard,841.38,No
SHP-50199,ORD-49537,Los Angeles,CA,New York,NY,DHL,2024-05-28,2024-06-07,10,58.96,6.8,77.9,64.7,114.43,Returned,1ZPVTOYUV1AL7VXQUU,Overnight,3143.12,No
SHP-50200,ORD-39614,Vancouver,WA,Buffalo,NY,DHL,2022-03-14,2022-03-21,7,15.05,68.4,23.6,66.7,35.74,Returned,1ZFH6VLC263CT6KQV8,Standard,1059.8,Yes
SHP-50201,ORD-45237,Fort Worth,TX,Akron,OH,OnTrac,2023-02-21,2023-03-06,13,58.29,172.4,66.6,7.1,42.55,Delivered,1ZH05EZEL365Z8ROPD,Economy,902.03,Yes
SHP-50202,ORD-31140,Fairview,VA,Charlotte,NC,Old Dominion,2022-02-12,2022-02-26,14,7.04,150.1,51.3,20.9,29.04,Delivered,1Z5OWCJWH7QPV6CRLK,Overnight,2155.63,No
SHP-50203,ORD-20262,Fairview,AZ,Savannah,GA,OnTrac,2022-11-19,2022-11-21,2,20.2,91.1,86.5,31.7,52.47,Delivered,1ZVBVMP10K92S3MH9Z,Standard,3009.32,Yes
SHP-50204,ORD-33034,Dallas,TX,Riverside,VA,Amazon Logistics,2024-08-19,2024-08-29,10,145.19,27.5,79.6,74.6,341.67,Delivered,1ZXK96RKOT5HB1FV5K,Express,3188.86,No
SHP-50205,ORD-58785,Rochester,NY,Sacramento,CA,FedEx,2022-05-22,2022-05-27,5,1.56,169.6,75.9,56.2,12.32,Delivered,1ZCKRVFIILDOU83YA9,Standard,4027.27,Yes
SHP-50206,ORD-29927,Riverside,MI,Raleigh,NC,OnTrac,2023-09-04,2023-09-16,12,2.92,119.3,42.8,15.6,17.4,Delivered,1ZR3TMPQ29KVQTVLP3,Economy,2981.26,No
SHP-50207,ORD-25339,Columbus,OH,Riverside,VA,FedEx,2022-04-19,2022-04-22,3,36.4,115.9,15.4,13.4,113.11,Returned,1ZLJHZ2QI1S5NJ13OX,Overnight,4458.64,No
SHP-50208,ORD-43232,Pittsburgh,PA,Erie,PA,OnTrac,2024-07-05,2024-07-09,4,102.99,97.6,89.5,21.0,179.81,Delivered,1ZA2FW4YW7K5KF2V6L,Express,3712.5,No
SHP-50209,ORD-50240,Springfield,AZ,Macon,GA,XPO Logistics,2023-08-22,2023-09-02,11,119.18,45.6,81.8,55.8,290.1,Returned,1ZK5XPH1A1ERU2I478,Standard,3206.08,Yes
SHP-50210,ORD-40342,Naperville,IL,Spokane,WA,DHL,2022-01-18,2022-01-24,6,119.84,158.7,40.3,44.9,131.32,Delivered,1Z5A9C1NDBNN3KFH22,Overnight,292.11,No
SHP-50211,ORD-50617,Rochester,NY,Dallas,TX,FedEx,2023-05-08,2023-05-13,5,136.1,119.4,70.8,60.4,322.26,Out for Delivery,1ZW88VMKV5B2XKP80J,Overnight,2199.94,No
SHP-50212,ORD-51851,Atlanta,GA,Fort Worth,TX,USPS,2023-10-23,2023-10-27,4,8.42,77.0,71.3,23.7,18.01,Delivered,1Z1ES3D5ZN2CPRKFKE,Express,3424.39,No
SHP-50213,ORD-33787,Savannah,GA,Riverside,VA,OnTrac,2024-04-18,2024-04-24,6,104.64,126.5,31.8,54.0,109.01,Delayed,1Z2SOXDZF237N9GMO1,Standard,3442.66,No
SHP-50214,ORD-36198,Raleigh,NC,Atlanta,GA,USPS,2024-06-25,2024-07-09,14,97.24,83.3,20.7,66.8,132.1,Delivered,1ZDNYOOD1SGBVOXL5O,Express,4900.19,Yes
SHP-50215,ORD-33571,Buffalo,NY,Bellevue,WA,UPS,2025-07-11,2025-07-24,13,61.85,60.7,6.1,77.8,163.29,Delivered,1ZO43FTBU57WALMUT0,Economy,1681.57,No
SHP-50216,ORD-39530,Akron,OH,AZ City,AZ,Amazon Logistics,2023-09-17,2023-09-28,11,145.01,35.5,51.2,20.1,289.64,Delivered,1ZEY2F02EHFB2V4KQM,Standard,2963.61,No
SHP-50217,ORD-43159,Springfield,IL,Cleveland,OH,XPO Logistics,2024-08-10,2024-08-16,6,147.56,38.0,59.7,35.8,218.68,In Transit,1ZU6IUR84COYEGHUQ4,Economy,1746.72,Yes
SHP-50218,ORD-14604,Madison,VA,Greensboro,NC,USPS,2022-02-11,2022-02-15,4,63.29,29.7,84.4,64.8,162.57,Delivered,1ZB1I2QIN28YV7WK81,Economy,4496.65,No
SHP-50219,ORD-59767,Springfield,AZ,Houston,TX,FedEx,2022-01-15,2022-01-16,1,140.25,23.3,35.6,54.6,174.37,In Transit,1Z9HR21TE66M8UDIGI,Express,2251.03,No
SHP-50220,ORD-11861,Atlanta,GA,Houston,TX,OnTrac,2023-03-22,2023-03-24,2,100.72,116.4,87.1,13.7,263.17,Delivered,1ZO2KF47UH1VRC2II3,Express,2353.91,No
SHP-50221,ORD-39757,Philadelphia,PA,Riverside,AZ,Amazon Logistics,2022-04-22,2022-05-05,13,47.96,96.2,81.4,11.8,93.47,Delivered,1Z01XZCU5NS2ZUPZQE,Express,4411.37,Yes
SHP-50222,ORD-53908,Durham,NC,Chicago,IL,UPS,2024-01-06,2024-01-17,11,52.31,35.2,62.5,27.0,153.86,Out for Delivery,1Z38PAWM91YDZWABRP,Overnight,1406.61,No
SHP-50223,ORD-15375,MI City,MI,Dallas,TX,Amazon Logistics,2024-12-20,2024-12-22,2,44.88,190.2,33.1,10.9,127.21,Out for Delivery,1Z23SPJZH27RHMPG7C,Overnight,2072.42,No
SHP-50224,ORD-53849,San Francisco,CA,Columbus,OH,DHL,2023-05-06,2023-05-10,4,19.11,153.3,89.8,68.9,51.4,Returned,1ZP8ZMLQD6D0F50UNF,Express,0.68,No
SHP-50225,ORD-51146,Rochester,NY,Cincinnati,OH,Old Dominion,2024-06-20,2024-06-26,6,93.91,130.7,44.8,25.2,252.64,Delayed,1ZV416G9A712G71QM2,Economy,3830.05,No
SHP-50226,ORD-41510,Jacksonville,FL,Cambridge,MA,Old Dominion,2024-03-13,2024-03-24,11,70.83,63.4,41.2,46.3,122.79,In Transit,1ZA4MC6UE727GDJ0P4,Standard,3567.77,No
SHP-50227,ORD-48280,Toledo,OH,Wilmington,NC,OnTrac,2024-06-29,2024-07-02,3,99.22,122.5,49.8,14.4,116.51,Delayed,1ZKQAOCFJIGFS84AHN,Express,3710.82,No
SHP-50228,ORD-17777,NJ City,NJ,Peoria,IL,XPO Logistics,2025-06-07,2025-06-11,4,88.91,195.2,41.9,11.9,159.99,Delivered,1ZJD457UZOLR4YEAM9,Economy,121.58,No
SHP-50229,ORD-18414,Jacksonville,FL,Madison,AZ,OnTrac,2024-07-21,2024-07-23,2,84.44,59.3,47.8,53.7,108.05,Delivered,1ZDNGHOMWZV0FER4BG,Express,1305.73,No
SHP-50230,ORD-43563,Pittsburgh,PA,Cambridge,MA,XPO Logistics,2023-06-10,2023-06-24,14,69.71,60.4,88.3,52.9,75.72,Delivered,1ZWO5SR7Z9SMS04TDM,Standard,162.09,No
SHP-50231,ORD-46252,Peoria,IL,San Antonio,TX,Old Dominion,2025-04-22,2025-04-28,6,83.52,45.3,13.2,79.6,103.34,In Transit,1ZV5T6BNI5SFEDNCON,Overnight,4120.79,No
SHP-50232,ORD-30020,Rochester,NY,MI City,MI,Amazon Logistics,2025-10-19,2025-10-28,9,2.93,126.2,83.2,29.5,12.02,Delivered,1Z597RS23X0TYV664Q,Economy,4792.87,No
SHP-50233,ORD-19292,Riverside,AZ,Rockford,IL,UPS,2023-01-15,2023-01-22,7,3.55,141.4,5.7,20.7,17.55,Delivered,1ZXLLA6RL008QJIBF7,Express,1740.69,No
SHP-50234,ORD-12686,San Diego,CA,Sacramento,CA,Old Dominion,2025-07-27,2025-08-04,8,12.48,142.7,44.8,43.2,42.56,Returned,1ZIEED1H03LXYVF3MY,Standard,2870.65,No
SHP-50235,ORD-17768,Miami,FL,Albany,NY,FedEx,2022-04-15,2022-04-27,12,80.89,13.9,81.1,73.2,124.12,Delivered,1ZRXH4QR866HW6136C,Express,2634.68,No
SHP-50236,ORD-27983,NJ City,NJ,Springfield,VA,DHL,2022-04-17,2022-04-25,8,63.03,54.7,30.1,5.6,76.83,Delivered,1ZENC5NJBQZUWBNMIW,Standard,4642.69,No
SHP-50237,ORD-58956,Pittsburgh,PA,Springfield,MI,XPO Logistics,2022-10-13,2022-10-22,9,35.84,32.4,71.2,8.0,72.76,In Transit,1Z9F7SAB92DOWBPWK4,Standard,3878.16,No
SHP-50238,ORD-52955,Riverside,NJ,Fairview,NJ,OnTrac,2023-03-07,2023-03-08,1,50.92,97.7,57.8,52.7,65.89,Delayed,1ZMBYTG0KD629NUYL7,Standard,3920.92,No
SHP-50239,ORD-10936,Augusta,GA,Athens,GA,Old Dominion,2025-06-30,2025-07-14,14,9.84,72.3,43.1,32.0,21.22,Delivered,1ZZCG6XIL6RRHLH3F9,Express,1611.72,Yes
SHP-50240,ORD-33465,Riverside,NJ,Tacoma,WA,FedEx,2025-10-29,2025-11-01,3,127.29,38.9,80.9,53.6,246.42,In Transit,1Z7P8BWDOO2QKBGVRW,Overnight,4388.79,No
SHP-50241,ORD-20624,New York,NY,Bellevue,WA,USPS,2025-04-12,2025-04-25,13,10.32,121.5,88.5,41.7,13.75,Delayed,1ZWS0G6N5L92GHDGHP,Economy,4510.92,Yes
SHP-50242,ORD-52773,Madison,MI,Greensboro,NC,XPO Logistics,2022-11-22,2022-12-02,10,143.61,24.7,32.6,35.1,399.07,Delivered,1ZKQTUD24R8RNAHF5E,Standard,3868.07,No
SHP-50243,ORD-22002,Boston,MA,Madison,AZ,USPS,2022-10-07,2022-10-20,13,58.75,69.6,98.4,71.9,152.0,Delivered,1Z5Y5PDM78C28O9WSZ,Express,265.22,No
SHP-50244,ORD-31202,Pittsburgh,PA,Riverside,AZ,DHL,2025-09-05,2025-09-17,12,129.55,174.2,19.7,7.6,94.38,Delivered,1ZDQPCF17HCUNI6K95,Economy,1261.32,No
SHP-50245,ORD-57595,New York,NY,Springfield,IL,UPS,2022-08-26,2022-09-05,10,45.35,56.9,85.0,28.3,40.13,Returned,1Z0IJ1I67N16E5SLY2,Standard,1590.36,Yes
SHP-50246,ORD-44824,Lowell,MA,Syracuse,NY,OnTrac,2025-01-26,2025-02-03,8,28.02,32.5,36.5,57.4,43.15,Delivered,1Z6JVR9Y76DBM1E8CO,Economy,4071.48,No
SHP-50247,ORD-29511,Akron,OH,Wilmington,NC,OnTrac,2023-01-09,2023-01-13,4,148.91,85.4,64.9,40.6,384.54,Delivered,1ZBMT766GJSE93C2U4,Overnight,4895.69,No
SHP-50248,ORD-28287,Rockford,IL,Rockford,IL,UPS,2023-08-30,2023-09-07,8,85.2,48.9,78.3,11.9,84.93,Delivered,1Z9Z4F72R6B7XY3U1F,Standard,2560.76,No
SHP-50249,ORD-52806,Philadelphia,PA,Reading,PA,UPS,2023-06-02,2023-06-08,6,40.47,123.3,89.0,70.8,114.82,Delivered,1Z4CR1OB3XB1WF2RY1,Economy,116.06,No
SHP-50250,ORD-28486,Reading,PA,Cleveland,OH,Old Dominion,2024-05-06,2024-05-09,3,46.45,121.9,80.9,56.3,65.73,Delivered,1ZHOYCI30G09PQIY2R,Economy,189.12,No
SHP-50251,ORD-12815,MI City,MI,Vancouver,WA,UPS,2024-05-29,2024-06-07,9,30.87,107.5,56.6,42.8,76.13,Returned,1ZEQMECXX92TFGTM12,Overnight,259.86,No
SHP-50252,ORD-41761,Toledo,OH,Albany,NY,Amazon Logistics,2023-05-29,2023-06-01,3,75.89,31.0,59.9,26.3,108.56,In Transit,1Z5PFWADJO28CECMNA,Economy,3393.71,Yes
SHP-50253,ORD-33203,Atlanta,GA,Fairview,NJ,Old Dominion,2024-03-28,2024-04-09,12,33.45,57.2,70.8,30.0,51.83,Delivered,1ZGUY6OYYTPC0W1IO3,Standard,1191.33,Yes
SHP-50254,ORD-34988,Rochester,NY,Greensboro,NC,USPS,2024-11-30,2024-12-13,13,60.8,107.8,29.7,49.4,138.21,Returned,1Z8E8NW6M45191G1E5,Overnight,685.43,No
