date,ticker,open,high,low,close,volume,adjusted_close,dividend
2022-01-26,PYPL,396.17,401.85,395.73,400.1,11411325,399.93,0.0
2022-01-26,INTC,493.55,497.73,484.65,490.32,17478513,489.64,0.0
2022-01-26,AMD,415.97,425.46,411.52,418.06,30626308,417.93,0.0
2022-01-26,CRM,264.7,267.35,264.13,264.25,14433390,264.2,0.0
2022-01-26,ORCL,358.88,365.31,354.18,360.21,42483690,360.06,0.0
2022-01-27,AAPL,70.54,72.12,69.52,70.82,45763311,70.82,0.0
2022-01-27,MSFT,310.83,316.21,305.31,309.65,35124861,309.26,0.0
2022-01-27,GOOGL,321.06,325.35,316.71,323.52,67815353,323.14,0.0
2022-01-27,AMZN,147.9,150.44,145.56,148.94,56698528,148.93,0.0
2022-01-27,TSLA,407.6,409.4,400.52,409.29,30156347,409.27,0.29
2022-01-27,META,63.36,63.75,62.85,63.04,19264596,62.97,0.0
2022-01-27,NVDA,221.73,226.96,220.86,222.77,24967907,222.65,0.0
2022-01-27,JPM,318.56,319.91,315.21,315.73,60581396,315.67,0.0
2022-01-27,JNJ,214.35,216.22,211.07,215.21,71900984,215.07,0.0
2022-01-27,V,242.99,248.15,242.41,243.39,70226758,243.35,0.0
2022-01-27,PG,444.7,451.74,433.09,441.08,36736958,441.04,0.0
2022-01-27,UNH,227.63,227.95,224.11,227.41,33880448,227.02,0.0
2022-01-27,HD,477.63,481.4,473.05,477.01,27030002,476.4,0.0
2022-01-27,DIS,353.66,362.95,347.09,356.58,24227510,355.95,0.0
2022-01-27,NFLX,175.24,177.2,173.47,173.92,24312226,173.58,0.0
2022-01-27,PYPL,408.65,413.15,402.93,407.0,7105894,406.22,0.0
2022-01-27,INTC,489.37,491.52,483.48,488.79,40911265,488.08,0.0
2022-01-27,AMD,428.21,432.61,419.72,424.97,69152886,424.33,0.0
2022-01-27,CRM,262.28,265.51,257.26,261.23,75125526,260.9,0.0
2022-01-27,ORCL,375.61,378.72,366.25,372.43,60348204,372.34,0.0
2022-01-28,AAPL,68.95,70.11,67.7,69.19,53281726,69.06,0.0
2022-01-28,MSFT,306.75,310.42,301.73,306.38,45035972,306.0,0.0
2022-01-28,GOOGL,315.03,318.21,313.86,317.96,79112499,317.68,0.0
2022-01-28,AMZN,147.69,150.47,146.61,148.59,46920500,148.34,0.0
2022-01-28,TSLA,402.51,408.8,397.24,403.21,71711013,403.11,0.0
2022-01-28,META,64.97,66.34,64.61,65.06,12240392,64.98,0.0
2022-01-28,NVDA,225.79,227.5,221.61,223.89,75029811,223.66,0.0
2022-01-28,JPM,308.77,312.76,308.56,309.92,39782061,309.7,0.0
2022-01-28,JNJ,217.56,218.4,212.79,216.37,10222831,215.94,0.0
2022-01-28,V,245.49,248.91,242.72,246.19,75437935,246.04,0.0
2022-01-28,PG,430.88,438.91,423.12,433.39,60115430,433.05,0.0
2022-01-28,UNH,227.39,230.44,226.3,228.29,78573995,227.86,0.0
2022-01-28,HD,473.47,477.05,470.56,475.09,58010860,474.38,0.0
2022-01-28,DIS,353.14,355.88,347.65,355.73,3120287,355.58,0.0
2022-01-28,NFLX,170.11,172.05,167.16,171.48,23386907,171.25,0.0
2022-01-28,PYPL,419.39,420.44,413.13,415.57,47624026,415.56,0.0
2022-01-28,INTC,477.49,483.41,469.48,480.15,58193879,479.83,0.0
2022-01-28,AMD,421.93,426.24,418.16,424.7,1947078,424.55,0.0
2022-01-28,CRM,266.34,266.4,261.38,264.57,50022210,264.07,0.0
2022-01-28,ORCL,373.52,376.18,372.14,373.58,50319411,372.98,0.0
2022-01-31,AAPL,69.3,70.23,68.47,68.76,25247772,68.74,0.0
2022-01-31,MSFT,307.86,310.39,306.52,309.32,11612401,308.76,0.0
2022-01-31,GOOGL,312.18,320.97,311.38,315.2,73246470,314.62,0.0
2022-01-31,AMZN,151.55,154.35,149.44,150.19,32136934,150.12,0.0
2022-01-31,TSLA,396.73,401.38,396.02,398.45,46196778,398.36,0.0
2022-01-31,META,64.99,65.71,63.2,64.37,29016268,64.36,0.0
2022-01-31,NVDA,224.11,226.8,223.33,225.47,62651747,225.42,0.0
2022-01-31,JPM,312.32,315.51,309.31,314.6,72207741,314.47,0.0
2022-01-31,JNJ,216.24,220.97,214.81,217.57,15535828,217.56,0.0
2022-01-31,V,241.49,244.41,237.04,243.34,59089656,243.17,0.0
2022-01-31,PG,439.6,445.98,434.79,436.18,39596630,435.86,0.0
2022-01-31,UNH,228.07,231.55,224.46,226.11,70175031,225.95,0.0
2022-01-31,HD,471.43,475.3,463.19,470.81,42576980,470.19,0.0
2022-01-31,DIS,350.02,356.84,347.94,352.28,19673281,351.88,0.0
2022-01-31,NFLX,174.0,175.28,171.71,173.89,24735228,173.6,0.0
2022-01-31,PYPL,409.64,409.86,404.1,409.68,8930368,409.03,0.0
2022-01-31,INTC,486.28,498.9,478.08,489.75,22330742,489.53,0.0
2022-01-31,AMD,438.84,441.44,431.36,436.6,23660016,436.38,0.0
2022-01-31,CRM,265.34,269.55,263.57,264.77,58178207,264.59,0.0
2022-01-31,ORCL,376.71,383.24,371.75,374.92,45070778,374.43,0.0
2022-02-01,AAPL,68.19,68.85,67.4,67.84,62820850,67.74,0.0
2022-02-01,MSFT,304.68,307.82,304.41,307.12,29491938,306.77,0.0
2022-02-01,GOOGL,310.77,317.32,308.97,312.5,59497804,311.97,0.0
2022-02-01,AMZN,150.13,150.5,148.74,150.01,53481867,149.93,0.0
2022-02-01,TSLA,396.8,405.74,392.3,399.01,24048522,398.47,0.0
2022-02-01,META,62.15,62.99,61.42,62.05,23402025,62.0,0.0
2022-02-01,NVDA,223.88,228.23,219.8,222.3,26305127,222.11,0.0
2022-02-01,JPM,315.62,322.1,312.77,318.54,16980169,318.16,0.0
2022-02-01,JNJ,225.27,228.38,220.38,224.02,65337714,223.86,0.0
2022-02-01,V,248.17,250.3,242.5,246.3,67904735,246.03,0.0
2022-02-01,PG,438.58,446.62,438.38,438.68,53467862,438.09,0.0
2022-02-01,UNH,228.58,230.49,224.6,227.27,8237031,227.0,0.0
2022-02-01,HD,456.35,460.81,453.28,453.56,14650368,453.21,0.0
2022-02-01,DIS,355.25,362.13,348.8,356.54,15307365,356.22,0.0
2022-02-01,NFLX,172.93,175.58,170.63,173.11,7272238,173.02,0.0
2022-02-01,PYPL,409.62,417.47,403.58,406.56,71894828,406.54,0.0
2022-02-01,INTC,483.05,487.59,479.27,485.23,26941396,484.85,0.0
2022-02-01,AMD,426.18,433.89,415.08,423.2,16802545,422.85,0.0
2022-02-01,CRM,271.21,274.48,269.12,269.32,70227277,269.08,0.0
2022-02-01,ORCL,375.53,384.11,371.84,376.63,1835352,376.46,0.0
2022-02-02,AAPL,67.83,68.56,67.21,67.73,30542702,67.66,0.0
2022-02-02,MSFT,308.1,309.7,306.23,307.76,64614769,307.43,0.0
2022-02-02,GOOGL,312.38,317.0,308.77,315.51,19740107,315.07,0.0
2022-02-02,AMZN,147.58,149.24,147.48,148.65,53095345,148.42,0.0
2022-02-02,TSLA,394.11,401.24,391.51,393.19,72198959,392.41,0.0
2022-02-02,META,60.41,61.85,60.06,60.84,57499099,60.82,0.0
2022-02-02,NVDA,223.62,225.14,221.38,222.55,6769215,222.54,0.0
2022-02-02,JPM,320.02,321.55,316.23,321.5,21677529,321.03,0.0
2022-02-02,JNJ,228.55,231.06,223.2,226.55,18964739,226.5,0.0
2022-02-02,V,247.01,248.48,242.87,247.5,20149938,247.16,0.0
2022-02-02,PG,445.73,454.57,444.76,448.05,58282484,447.96,0.0
2022-02-02,UNH,228.11,231.39,222.0,225.91,42478848,225.66,0.0
2022-02-02,HD,459.6,460.9,455.0,457.25,1911678,456.91,0.0
2022-02-02,DIS,360.7,370.14,356.14,363.47,1878906,363.22,0.0
2022-02-02,NFLX,169.64,172.29,169.03,169.56,69009687,169.39,0.0
2022-02-02,PYPL,409.68,409.68,404.06,408.97,26678258,408.89,0.0
2022-02-02,INTC,484.95,489.09,478.96,489.0,65300894,488.87,0.0
2022-02-02,AMD,423.16,431.59,418.36,423.83,73314342,423.37,0.0
2022-02-02,CRM,270.88,275.17,269.27,270.16,47243412,269.89,0.0
2022-02-02,ORCL,375.2,383.2,368.4,378.19,20887323,378.06,0.0
2022-02-03,AAPL,66.63,66.76,65.2,66.05,33168194,65.97,0.0
2022-02-03,MSFT,313.98,315.64,307.19,311.32,56951657,310.89,0.0
2022-02-03,GOOGL,309.48,317.44,306.95,312.09,75333860,311.98,0.0
2022-02-03,AMZN,149.51,151.62,147.34,148.19,49398505,148.05,0.0
2022-02-03,TSLA,405.31,408.24,402.14,404.15,50621830,403.8,0.0
2022-02-03,META,59.52,59.82,58.53,59.0,11007534,58.9,0.0
2022-02-03,NVDA,222.22,227.19,220.95,222.9,62614891,222.71,0.0
2022-02-03,JPM,322.67,328.1,313.31,319.7,65768550,319.69,0.0
2022-02-03,JNJ,223.97,228.45,220.53,224.48,32305105,224.25,0.0
2022-02-03,V,251.02,254.93,246.5,251.91,73989746,251.61,0.0
2022-02-03,PG,443.83,448.87,442.15,444.12,50886504,443.63,0.0
2022-02-03,UNH,220.61,223.12,219.54,222.7,66033134,222.31,0.0
2022-02-03,HD,467.14,467.51,457.16,465.41,63668760,464.88,0.0
2022-02-03,DIS,370.79,374.78,368.77,372.28,41409892,371.57,0.0
2022-02-03,NFLX,168.02,170.43,165.62,166.38,41211840,166.27,0.0
2022-02-03,PYPL,405.56,408.98,399.58,407.45,77693989,407.21,0.0
2022-02-03,INTC,487.01,496.68,481.1,483.96,44133701,483.05,0.0
2022-02-03,AMD,434.15,440.08,427.5,431.27,14810226,430.91,0.0
2022-02-03,CRM,277.52,280.96,275.36,275.69,1374906,275.49,0.0
2022-02-03,ORCL,369.92,373.33,367.24,372.14,64199415,371.99,0.0
2022-02-04,AAPL,66.28,67.23,66.06,66.28,17143240,66.28,0.0
2022-02-04,MSFT,311.62,315.09,303.88,309.99,70907595,309.51,0.0
2022-02-04,GOOGL,308.88,309.77,302.89,307.78,17620857,307.35,0.0
2022-02-04,AMZN,145.96,146.73,144.9,145.67,9581029,145.52,0.0
2022-02-04,TSLA,406.84,409.71,402.14,408.03,46276411,407.25,0.0
2022-02-04,META,59.08,59.25,58.42,58.64,45423944,58.55,0.0
2022-02-04,NVDA,224.41,225.8,222.42,224.96,25205152,224.66,0.0
2022-02-04,JPM,331.0,332.09,325.03,330.62,53383678,330.13,0.0
2022-02-04,JNJ,219.93,224.83,215.66,221.01,61742655,220.81,0.0
2022-02-04,V,252.98,255.04,249.13,252.16,4391968,252.13,0.0
2022-02-04,PG,427.96,435.07,422.75,424.41,64855953,423.59,0.0
2022-02-04,UNH,222.33,226.7,219.76,220.3,1111630,219.98,0.0
2022-02-04,HD,464.83,464.88,459.78,464.65,74099800,464.53,0.0
2022-02-04,DIS,373.37,376.49,369.49,371.27,10084979,370.79,0.0
2022-02-04,NFLX,166.4,169.03,163.29,166.0,4849378,165.77,0.0
2022-02-04,PYPL,414.45,420.06,408.42,415.31,49884634,415.07,0.0
2022-02-04,INTC,477.98,479.08,475.65,478.08,3903886,477.2,0.0
2022-02-04,AMD,436.29,442.05,427.95,437.08,70620205,436.63,0.0
2022-02-04,CRM,272.55,274.29,268.2,274.1,58471529,273.72,0.0
2022-02-04,ORCL,372.35,375.54,370.52,373.48,31297417,373.27,0.0
2022-02-07,AAPL,65.8,66.62,64.37,65.66,69485157,65.53,0.0
2022-02-07,MSFT,306.44,314.38,303.42,308.88,16250470,308.68,0.0
2022-02-07,GOOGL,303.92,309.44,301.54,306.51,66220948,306.47,0.0
2022-02-07,AMZN,147.15,150.58,146.79,148.01,52824414,147.8,0.0
2022-02-07,TSLA,410.24,413.18,403.48,410.03,35134245,409.64,0.0
2022-02-07,META,60.48,60.62,59.85,60.15,3335919,60.07,0.0
2022-02-07,NVDA,223.14,223.17,218.45,221.79,6563890,221.4,0.0
2022-02-07,JPM,335.16,336.33,333.38,333.52,60817872,333.51,0.0
2022-02-07,JNJ,216.8,219.19,214.41,218.21,47594806,217.94,0.0
2022-02-07,V,252.86,256.72,247.49,251.7,1811055,251.24,0.0
2022-02-07,PG,437.88,440.56,428.84,434.86,65523408,434.43,0.0
2022-02-07,UNH,218.67,222.34,214.94,218.5,26237283,218.19,0.0
2022-02-07,HD,464.16,471.44,460.2,460.49,20257471,459.61,0.0
2022-02-07,DIS,381.13,387.5,371.63,377.42,2804564,376.99,0.0
2022-02-07,NFLX,167.28,168.37,165.24,166.25,42276911,166.19,0.0
2022-02-07,PYPL,419.85,424.26,413.86,421.41,75300889,420.88,0.0
2022-02-07,INTC,461.66,469.01,460.2,463.89,33686249,463.63,0.0
2022-02-07,AMD,434.19,442.33,432.21,437.66,40018158,437.42,0.0
2022-02-07,CRM,276.76,281.25,273.86,277.98,7634241,277.46,0.0
2022-02-07,ORCL,375.34,376.2,367.35,372.55,44706809,372.12,0.0
2022-02-08,AAPL,65.78,66.77,64.82,65.39,76433136,65.37,0.0
2022-02-08,MSFT,309.52,313.41,304.69,312.56,32627687,312.36,0.0
2022-02-08,GOOGL,299.84,303.9,293.99,302.76,37711199,302.74,0.0
2022-02-08,AMZN,151.74,154.52,148.61,151.26,28543994,151.18,0.0
2022-02-08,TSLA,401.71,409.1,397.06,404.17,45276237,403.84,0.0
2022-02-08,META,59.27,59.6,58.12,58.95,5758618,58.94,0.0
2022-02-08,NVDA,228.39,228.98,223.66,227.34,24956054,227.24,0.0
2022-02-08,JPM,333.65,338.68,330.21,331.88,21426399,331.31,0.0
2022-02-08,JNJ,218.64,220.09,214.81,217.3,32310878,217.22,0.0
2022-02-08,V,252.13,252.47,246.37,251.38,7552958,251.19,0.0
2022-02-08,PG,435.15,444.43,434.04,438.0,26875151,437.76,0.0
2022-02-08,UNH,220.39,221.38,217.06,220.25,31240350,220.17,0.0
2022-02-08,HD,462.46,465.35,453.57,465.13,17283180,464.37,0.0
2022-02-08,DIS,386.86,393.11,383.56,385.07,32831826,384.55,0.0
2022-02-08,NFLX,165.18,165.48,162.15,164.82,78502276,164.65,0.0
2022-02-08,PYPL,416.36,423.0,411.08,420.29,30796575,419.65,0.0
2022-02-08,INTC,461.07,468.59,448.73,457.22,32120022,457.12,0.0
2022-02-08,AMD,439.49,440.29,430.9,439.66,44642704,439.0,0.0
2022-02-08,CRM,284.41,285.93,279.45,282.82,3268697,282.69,0.0
2022-02-08,ORCL,370.94,377.23,360.96,367.74,35031483,367.2,0.0
2022-02-09,AAPL,65.3,66.65,65.23,65.36,29253658,65.27,0.0
2022-02-09,MSFT,316.43,318.82,308.29,313.33,13986585,313.26,0.0
2022-02-09,GOOGL,310.32,313.63,304.71,310.18,54974135,309.67,0.0
2022-02-09,AMZN,151.6,153.21,150.1,151.33,20012024,151.21,0.0
2022-02-09,TSLA,397.66,403.34,394.4,397.46,59948109,397.01,0.0
2022-02-09,META,58.47,59.54,58.37,58.39,78884613,58.38,0.0
2022-02-09,NVDA,225.66,230.7,223.02,226.98,30747217,226.62,0.0
2022-02-09,JPM,328.9,333.54,327.86,330.11,66619940,329.93,0.0
2022-02-09,JNJ,223.49,225.0,218.76,222.63,27544114,222.63,0.0
2022-02-09,V,248.05,250.98,244.9,249.4,15727385,249.01,0.0
2022-02-09,PG,423.31,429.75,419.59,426.82,52238114,426.64,0.0
2022-02-09,UNH,215.51,220.54,212.12,216.38,17115177,216.2,0.0
2022-02-09,HD,463.43,472.36,454.05,461.52,56770333,460.79,0.0
2022-02-09,DIS,394.58,397.24,389.37,391.99,26209750,391.62,0.0
2022-02-09,NFLX,164.32,168.23,162.9,164.99,27741859,164.89,0.0
2022-02-09,PYPL,415.19,417.23,405.82,412.31,47122962,411.83,0.0
2022-02-09,INTC,473.08,476.95,467.13,471.24,11568531,470.88,0.0
2022-02-09,AMD,434.45,440.84,429.41,437.16,8855278,436.42,0.0
2022-02-09,CRM,280.92,283.03,278.95,282.84,68670317,282.28,0.0
2022-02-09,ORCL,374.05,375.12,367.82,371.77,71024594,371.74,0.0
2022-02-10,AAPL,63.93,64.4,63.07,64.39,2510314,64.34,0.0
2022-02-10,MSFT,308.6,316.67,307.8,311.33,17805538,310.99,0.0
2022-02-10,GOOGL,309.36,315.44,307.32,311.0,72320311,310.58,0.0
2022-02-10,AMZN,151.46,152.49,149.23,151.86,37011524,151.61,0.0
2022-02-10,TSLA,400.18,407.36,394.99,403.65,8008381,403.23,0.0
2022-02-10,META,58.23,58.9,57.68,57.74,70437454,57.65,0.0
2022-02-10,NVDA,225.66,228.55,225.64,227.3,20135550,227.08,0.0
2022-02-10,JPM,323.55,324.3,318.19,321.44,38195348,321.28,0.0
2022-02-10,JNJ,225.9,229.31,223.88,224.99,79656307,224.56,0.0
2022-02-10,V,251.62,254.87,248.3,250.88,48350531,250.72,0.0
2022-02-10,PG,422.13,429.86,421.21,422.53,73011624,422.52,0.0
2022-02-10,UNH,218.37,220.81,214.21,218.06,50508202,217.92,0.0
2022-02-10,HD,465.07,466.27,457.29,463.56,3717032,463.44,0.0
2022-02-10,DIS,384.68,392.7,378.86,388.35,39743549,388.17,0.0
2022-02-10,NFLX,161.87,164.81,160.56,162.34,28633431,162.33,0.0
2022-02-10,PYPL,407.99,409.95,402.4,409.65,44937358,409.04,0.0
2022-02-10,INTC,462.23,462.32,454.53,461.2,28342224,460.48,0.0
2022-02-10,AMD,450.36,455.31,445.02,449.97,32479143,449.21,0.0
2022-02-10,CRM,286.17,289.6,282.86,288.42,25358365,287.87,0.0
2022-02-10,ORCL,377.27,381.4,373.98,377.82,25020851,377.27,0.0
2022-02-11,AAPL,62.8,63.63,62.24,62.47,56673811,62.38,0.0
2022-02-11,MSFT,310.85,313.74,305.98,312.09,29118078,311.94,0.0
2022-02-11,GOOGL,309.41,313.42,303.55,306.99,21969172,306.57,0.0
2022-02-11,AMZN,148.26,149.0,146.93,147.23,59571273,146.99,0.0
2022-02-11,TSLA,412.2,414.67,406.14,409.64,3534039,409.61,0.0
2022-02-11,META,57.92,58.52,57.61,58.29,24290827,58.19,0.0
2022-02-11,NVDA,233.38,235.23,231.85,233.62,71646086,233.32,0.0
2022-02-11,JPM,317.73,322.05,312.38,320.17,75222033,319.63,0.0
2022-02-11,JNJ,226.8,228.64,226.78,226.89,8898295,226.64,0.0
2022-02-11,V,248.62,251.28,246.21,247.65,42233938,247.65,0.0
2022-02-11,PG,416.68,420.29,410.04,417.73,3621841,417.38,0.0
2022-02-11,UNH,218.54,221.24,217.12,218.47,74885904,218.4,0.0
2022-02-11,HD,472.38,477.29,462.98,474.81,18886944,474.36,0.0
2022-02-11,DIS,392.92,394.75,387.72,389.91,34153583,389.86,0.0
2022-02-11,NFLX,161.06,162.28,160.73,161.01,33390256,160.83,0.0
2022-02-11,PYPL,410.05,412.24,404.19,411.27,2123319,410.67,0.0
2022-02-11,INTC,471.63,481.59,470.49,473.06,66734542,472.59,0.0
2022-02-11,AMD,455.73,459.6,451.4,453.86,53846136,453.53,0.0
2022-02-11,CRM,292.31,293.02,288.14,291.74,23323639,291.18,0.0
2022-02-11,ORCL,377.81,384.26,369.16,375.05,48987838,374.52,0.0
2022-02-14,AAPL,60.75,61.19,60.09,60.92,78555287,60.91,0.0
2022-02-14,MSFT,305.99,313.23,305.18,308.01,12000952,307.67,0.0
2022-02-14,GOOGL,297.11,302.16,294.08,299.09,48638979,298.95,0.0
2022-02-14,AMZN,143.5,145.76,142.22,144.32,64322790,144.22,0.0
2022-02-14,TSLA,407.74,411.09,406.48,407.09,48067534,407.01,0.0
2022-02-14,META,56.44,56.96,55.34,56.66,51142937,56.62,0.0
2022-02-14,NVDA,223.98,229.34,223.61,225.83,72329306,225.74,0.0
2022-02-14,JPM,322.43,330.18,317.98,324.07,46313072,323.43,0.0
2022-02-14,JNJ,224.24,225.76,221.6,224.19,13117213,223.86,0.0
2022-02-14,V,248.46,251.04,244.17,246.87,13086060,246.55,0.0
2022-02-14,PG,416.25,423.76,410.01,417.27,28830687,416.52,0.0
2022-02-14,UNH,222.76,224.7,220.47,222.77,39732235,222.75,0.0
2022-02-14,HD,468.44,476.66,463.49,471.16,55111767,470.9,0.0
2022-02-14,DIS,387.16,395.22,379.56,388.11,43957628,387.53,0.0
2022-02-14,NFLX,160.45,162.39,160.21,160.41,35230009,160.31,0.0
2022-02-14,PYPL,415.27,415.47,412.58,414.14,57700324,413.84,0.0
2022-02-14,INTC,471.45,477.71,466.86,468.14,67601957,467.55,0.0
2022-02-14,AMD,461.29,462.08,453.31,460.75,4349621,460.67,0.0
2022-02-14,CRM,290.55,292.91,287.78,289.08,40676767,288.81,0.0
2022-02-14,ORCL,377.39,382.49,371.0,374.33,31491460,373.63,0.0
2022-02-15,AAPL,60.55,61.09,59.64,60.96,47441292,60.95,0.0
2022-02-15,MSFT,300.86,301.27,295.37,300.38,20556598,299.86,0.0
2022-02-15,GOOGL,304.05,308.82,302.72,306.89,3912152,306.39,0.0
2022-02-15,AMZN,145.2,146.39,143.23,145.01,40339473,144.94,0.0
2022-02-15,TSLA,408.41,416.49,403.26,405.65,31887799,405.03,0.0
2022-02-15,META,55.2,56.09,54.69,55.58,12442107,55.54,0.0
2022-02-15,NVDA,231.83,232.47,226.4,229.73,56971799,229.5,0.0
2022-02-15,JPM,333.35,334.78,332.53,333.14,68124002,332.68,0.0
2022-02-15,JNJ,230.33,231.04,224.24,228.45,70006163,228.05,0.0
2022-02-15,V,248.33,251.1,244.04,248.98,27792170,248.72,0.0
2022-02-15,PG,422.21,431.26,421.62,425.5,49118085,425.01,0.0
2022-02-15,UNH,220.68,222.55,216.67,218.94,46835485,218.93,0.0
2022-02-15,HD,464.74,469.39,457.22,462.23,69862400,462.01,0.0
2022-02-15,DIS,389.73,397.45,381.88,385.98,33951091,385.79,0.0
2022-02-15,NFLX,162.5,164.06,158.91,161.61,17142059,161.29,0.0
2022-02-15,PYPL,405.77,406.65,399.33,402.91,38276679,402.19,0.0
2022-02-15,INTC,471.29,473.21,471.18,472.67,8256966,472.09,0.0
2022-02-15,AMD,462.85,467.45,459.96,467.11,4779789,466.27,0.0
2022-02-15,CRM,285.17,292.15,281.07,287.44,76140835,286.97,0.0
2022-02-15,ORCL,363.66,370.68,355.77,361.56,43209591,361.39,0.0
2022-02-16,AAPL,59.53,59.65,58.83,59.44,32181309,59.4,0.0
2022-02-16,MSFT,300.02,305.27,294.23,301.09,55767226,300.92,0.0
2022-02-16,GOOGL,305.7,309.5,305.66,307.57,38575138,307.5,0.0
2022-02-16,AMZN,143.79,146.59,141.6,145.17,34017665,145.09,0.0
2022-02-16,TSLA,405.3,409.44,398.97,408.05,9847644,407.43,0.0
2022-02-16,META,55.74,56.68,55.48,56.21,28266345,56.15,0.0
2022-02-16,NVDA,230.34,232.01,227.01,228.3,38365796,227.96,0.0
2022-02-16,JPM,333.14,336.93,328.0,330.6,78342866,330.02,0.0
2022-02-16,JNJ,228.18,232.11,227.04,227.24,3687875,226.98,0.0
2022-02-16,V,246.27,248.51,242.39,247.42,31183981,247.2,0.0
2022-02-16,PG,413.33,425.12,407.53,417.26,50008547,417.06,0.0
2022-02-16,UNH,213.07,218.29,211.6,214.9,37994629,214.6,0.0
2022-02-16,HD,458.36,463.18,452.27,462.01,60834583,461.6,0.0
2022-02-16,DIS,385.27,389.76,381.27,387.71,48028893,386.99,0.0
2022-02-16,NFLX,161.84,163.8,160.5,163.39,7624469,163.36,0.0
2022-02-16,PYPL,410.08,415.75,403.37,410.76,35615039,410.71,0.0
2022-02-16,INTC,478.3,490.69,473.48,482.21,53626942,481.61,0.0
2022-02-16,AMD,474.79,477.38,470.05,472.93,4182874,472.4,0.0
2022-02-16,CRM,289.62,295.02,283.75,289.38,69116704,289.35,0.0
2022-02-16,ORCL,373.16,381.14,371.68,374.18,73854898,373.94,0.0
2022-02-17,AAPL,57.67,58.54,56.98,57.86,7865685,57.79,0.0
2022-02-17,MSFT,300.83,303.12,296.09,298.37,68930376,298.03,0.0
2022-02-17,GOOGL,307.95,313.86,300.64,306.41,5802130,306.04,0.0
2022-02-17,AMZN,143.44,143.76,142.03,142.69,27265711,142.52,0.0
2022-02-17,TSLA,409.07,411.69,403.64,410.31,19333338,410.18,0.0
2022-02-17,META,55.7,56.69,54.84,55.56,65184361,55.45,0.0
2022-02-17,NVDA,227.55,231.98,223.97,225.85,50267553,225.51,0.0
2022-02-17,JPM,332.57,338.19,328.67,331.68,33751045,331.2,0.0
2022-02-17,JNJ,222.9,223.84,220.1,223.41,35550612,223.07,0.0
2022-02-17,V,248.69,254.97,247.43,250.29,23404222,249.89,0.0
2022-02-17,PG,417.6,419.24,411.78,419.03,7721842,418.38,0.0
2022-02-17,UNH,215.73,218.38,213.16,216.8,54869787,216.41,0.0
2022-02-17,HD,454.66,454.69,452.29,452.74,65547171,451.92,0.0
2022-02-17,DIS,390.8,395.61,383.11,387.24,45040371,386.63,0.0
2022-02-17,NFLX,162.32,166.62,161.3,163.61,56347069,163.38,0.0
2022-02-17,PYPL,414.14,418.88,406.99,414.47,69109430,414.2,0.0
2022-02-17,INTC,482.74,493.39,480.83,485.0,23920977,484.04,0.0
2022-02-17,AMD,466.7,473.02,458.7,464.5,26892431,464.06,0.0
2022-02-17,CRM,294.74,298.82,291.96,292.0,22353692,291.9,0.0
2022-02-17,ORCL,373.22,379.51,368.94,374.49,62507677,374.07,0.0
2022-02-18,AAPL,57.36,58.46,56.59,57.65,10563940,57.63,0.0
2022-02-18,MSFT,300.87,302.28,294.55,300.29,22561081,300.04,0.0
2022-02-18,GOOGL,312.34,316.34,307.72,312.97,6768456,312.76,0.0
2022-02-18,AMZN,140.96,142.31,138.26,141.86,2331316,141.7,0.0
2022-02-18,TSLA,407.4,413.64,399.33,403.72,27018441,403.27,0.0
2022-02-18,META,55.03,56.12,54.88,55.55,13589681,55.49,0.0
2022-02-18,NVDA,225.43,229.19,219.25,223.63,1062244,223.54,0.0
2022-02-18,JPM,328.62,333.3,328.21,330.19,54343263,329.69,0.0
2022-02-18,JNJ,228.22,230.95,226.93,227.27,44261127,226.88,0.0
2022-02-18,V,249.33,251.31,247.5,248.73,48972785,248.44,0.0
2022-02-18,PG,417.76,423.61,410.55,420.7,28246565,420.47,0.0
2022-02-18,UNH,220.69,224.58,216.13,219.46,75361335,219.07,0.0
2022-02-18,HD,458.27,460.19,450.86,454.7,20688390,453.87,0.0
2022-02-18,DIS,380.42,381.77,376.52,377.09,56012816,377.0,0.0
2022-02-18,NFLX,159.29,160.46,157.43,159.81,25471739,159.61,0.0
2022-02-18,PYPL,415.67,422.86,410.91,419.77,17013537,419.26,0.0
2022-02-18,INTC,495.12,500.06,488.57,491.39,57088615,491.27,0.0
2022-02-18,AMD,452.59,455.99,447.26,455.72,64557763,455.36,0.0
2022-02-18,CRM,288.52,293.71,283.0,286.74,54895250,286.35,0.0
2022-02-18,ORCL,372.23,375.79,365.65,368.75,61436879,368.61,0.0
2022-02-21,AAPL,58.02,58.54,57.6,58.01,7297390,57.93,0.0
2022-02-21,MSFT,306.92,311.48,300.21,304.48,33805397,304.18,0.0
2022-02-21,GOOGL,317.44,319.07,315.88,317.65,39468186,317.24,0.0
2022-02-21,AMZN,138.51,142.35,136.2,139.72,27916049,139.71,0.0
2022-02-21,TSLA,405.73,408.98,405.71,407.11,16483086,406.4,0.0
2022-02-21,META,55.66,56.58,54.58,55.46,45088086,55.4,0.0
2022-02-21,NVDA,222.15,222.77,217.83,220.84,30579397,220.77,0.0
2022-02-21,JPM,320.84,322.95,317.29,322.5,68538644,322.48,0.0
2022-02-21,JNJ,221.01,223.24,218.9,220.69,15169827,220.61,0.0
2022-02-21,V,248.9,256.15,244.75,251.16,12358021,250.76,0.0
