company_id,company_name,plan,mrr_usd,usage_events,account_age_days,region,industry,contract_months,signup_date,churn_date,churned,nps_score,support_tickets,last_login_date,seats
CO-6216,Spark AI,Professional,123.47,4175,389,North America,Government,12,2024-12-07,,False,81,21,2025-10-24,424
CO-6217,Pulse AI,Professional,444.62,34483,519,Europe,Education,3,2024-07-30,,False,69,36,2024-11-14,18
CO-6218,Pulse Digital,Enterprise,2895.31,5957,1357,Europe,Healthcare,24,2022-04-14,,False,76,7,2024-05-06,468
CO-6219,Zenith Cloud,Free,0.0,7499,961,North America,Retail,1,2023-05-15,,False,62,0,2023-09-01,10
CO-6220,Nova Solutions,Starter,56.33,30346,971,North America,Healthcare,12,2023-05-05,,False,11,44,2024-03-22,107
CO-6221,Wave Analytics,Free,0.0,34280,1220,Latin America,Consulting,1,2022-08-29,,False,89,24,2023-01-23,11
CO-6222,Vertex Tech,Starter,85.35,47507,606,Latin America,Finance,24,2024-05-04,,False,36,5,2024-06-14,131
CO-6223,Acme Inc,Enterprise,917.55,17455,1540,Asia Pacific,Consulting,1,2021-10-13,,False,40,40,2022-07-02,248
CO-6224,Wave Solutions,Professional,128.41,6873,1163,Asia Pacific,Technology,24,2022-10-25,,False,-94,37,2025-11-18,303
CO-6225,Spark Cloud,Professional,127.23,30517,816,Asia Pacific,Education,6,2023-10-07,,False,-86,23,2023-10-19,281
CO-6226,Acme Tech,Free,0.0,22470,1972,North America,Education,24,2020-08-07,,False,-88,40,2024-05-03,102
CO-6227,Vertex Labs,Starter,92.49,29921,1033,Latin America,Education,12,2023-03-04,,False,-44,31,2024-10-17,246
CO-6228,Wave Digital,Enterprise,1167.11,5497,1181,Latin America,Government,12,2022-10-07,,False,-39,2,2024-07-21,497
CO-6229,Zenith Digital,Starter,45.62,16621,349,North America,Finance,3,2025-01-16,,False,-40,7,2025-03-15,242
CO-6230,Nimbus Systems,Professional,313.05,8280,1747,Middle East,Manufacturing,6,2021-03-20,,False,100,5,2022-11-12,163
CO-6231,Apex AI,Starter,79.35,47304,644,Latin America,Government,3,2024-03-27,,False,-74,35,2024-10-11,5
CO-6232,Pulse AI,Enterprise,3071.42,5364,814,Europe,Non-profit,6,2023-10-09,2025-11-23,True,-93,13,2024-03-13,288
CO-6233,Pulse Digital,Starter,82.48,29424,1564,Middle East,Technology,24,2021-09-19,2023-08-25,True,73,29,2022-01-30,491
CO-6234,Nova Systems,Starter,97.01,30437,1190,Asia Pacific,Education,12,2022-09-28,,False,-57,41,2025-07-04,4
CO-6235,Nimbus Inc,Starter,74.27,3742,2099,Middle East,Consulting,6,2020-04-02,,False,39,49,2020-04-17,190
CO-6236,Vertex Cloud,Free,0.0,9909,1969,Europe,Government,12,2020-08-10,,False,65,42,2024-05-06,335
CO-6237,Apex AI,Free,0.0,47908,1639,Middle East,Technology,1,2021-07-06,,False,-33,29,2025-09-13,90
CO-6238,Zenith Labs,Professional,202.52,41410,416,Latin America,Government,12,2024-11-10,,False,-57,33,2024-12-16,4
CO-6239,Nova Analytics,Professional,463.06,22763,1842,Asia Pacific,Media,12,2020-12-15,2022-09-19,True,81,35,2021-04-04,19
CO-6240,Pulse Solutions,Professional,339.48,23675,397,Asia Pacific,Retail,24,2024-11-29,,False,76,25,2025-02-27,45
CO-6241,Apex Analytics,Free,0.0,28879,541,Middle East,Technology,6,2024-07-08,,False,-99,22,2025-04-24,244
CO-6242,Acme AI,Starter,49.01,32724,602,Asia Pacific,Healthcare,24,2024-05-08,,False,1,40,2025-10-25,137
CO-6243,Vertex Tech,Starter,62.01,24772,1192,Latin America,Healthcare,1,2022-09-26,2023-07-14,True,53,38,2023-07-02,453
CO-6244,Apex Solutions,Starter,66.59,44490,1740,Europe,Consulting,24,2021-03-27,,False,-78,42,2021-04-06,359
CO-6245,Wave Digital,Professional,179.48,37749,385,Europe,Government,1,2024-12-11,2026-01-05,True,86,4,2025-10-25,463
CO-6246,Forge Analytics,Starter,83.28,10312,616,Europe,Media,12,2024-04-24,,False,-8,45,2025-02-14,378
CO-6247,Pulse Inc,Enterprise,4853.98,8955,996,Europe,Media,1,2023-04-10,,False,66,43,2023-11-22,230
CO-6248,Spark Solutions,Enterprise,2815.66,5122,594,Middle East,Education,6,2024-05-16,,False,11,50,2024-08-14,471
CO-6249,Apex Inc,Professional,222.6,42589,1788,Latin America,Manufacturing,3,2021-02-07,,False,-66,7,2023-08-31,274
CO-6250,Wave Solutions,Starter,69.2,29868,644,North America,Finance,12,2024-03-27,2025-05-19,True,-38,31,2025-03-03,416
CO-6251,Apex Tech,Starter,34.51,5984,953,Europe,Consulting,1,2023-05-23,,False,23,38,2024-11-07,396
CO-6252,Nimbus Solutions,Professional,318.49,15857,2100,Middle East,Technology,12,2020-04-01,,False,76,31,2025-12-02,361
CO-6253,Apex Labs,Enterprise,2457.04,10936,1284,North America,Consulting,24,2022-06-26,2022-09-06,True,14,43,2024-10-17,336
CO-6254,Forge Corp,Free,0.0,46918,2058,Asia Pacific,Technology,6,2020-05-13,2020-07-28,True,-78,48,2021-02-03,364
CO-6255,Pulse AI,Starter,71.38,44345,285,Europe,Healthcare,6,2025-03-21,2027-03-27,True,-79,23,2025-12-20,181
CO-6256,Wave AI,Professional,473.24,44273,1955,Latin America,Education,12,2020-08-24,,False,-98,42,2021-10-03,183
CO-6257,Vertex Inc,Enterprise,3063.72,22747,330,Latin America,Education,1,2025-02-04,,False,12,22,2025-10-24,475
CO-6258,Zenith Inc,Free,0.0,21022,1440,North America,Education,3,2022-01-21,,False,-67,0,2023-08-04,72
CO-6259,Spark Inc,Starter,84.88,3751,1831,Latin America,Manufacturing,12,2020-12-26,,False,-75,26,2024-03-12,88
CO-6260,Vertex Solutions,Professional,379.56,48115,1205,Latin America,Technology,1,2022-09-13,2023-04-01,True,-53,33,2022-12-14,453
CO-6261,Apex Cloud,Starter,52.58,33371,1163,Asia Pacific,Healthcare,12,2022-10-25,2023-08-05,True,-86,7,2023-10-04,296
CO-6262,Apex Cloud,Enterprise,1608.56,48467,1704,Latin America,Media,12,2021-05-02,2022-09-30,True,-3,17,2021-11-04,429
CO-6263,Acme Digital,Free,0.0,39390,1576,Latin America,Non-profit,1,2021-09-07,2022-05-04,True,-71,37,2021-11-10,381
CO-6264,Pulse Analytics,Professional,203.76,2713,1659,Middle East,Government,3,2021-06-16,,False,91,24,2024-04-29,34
CO-6265,Apex AI,Starter,73.17,12643,454,Middle East,Non-profit,3,2024-10-03,2026-11-11,True,-50,23,2025-04-27,31
CO-6266,Nova Solutions,Starter,78.96,28053,1739,Europe,Consulting,24,2021-03-28,,False,-15,30,2023-09-26,426
CO-6267,Pulse Digital,Enterprise,2464.39,7703,1354,Middle East,Consulting,3,2022-04-17,2023-07-24,True,-44,19,2022-09-05,34
CO-6268,Acme Digital,Professional,126.41,10770,1002,Middle East,Consulting,3,2023-04-04,,False,35,42,2024-05-26,160
CO-6269,Wave Analytics,Enterprise,1999.81,39551,1125,Latin America,Healthcare,24,2022-12-02,,False,79,7,2025-04-06,17
CO-6270,Spark Solutions,Starter,44.46,33403,1018,Asia Pacific,Healthcare,24,2023-03-19,2023-04-30,True,19,5,2024-08-10,13
CO-6271,Nimbus Digital,Professional,161.84,21839,864,North America,Consulting,24,2023-08-20,,False,-72,30,2025-10-19,119
CO-6272,Zenith Inc,Enterprise,1587.34,27276,1339,Europe,Government,24,2022-05-02,,False,41,34,2023-10-21,230
CO-6273,Wave Labs,Professional,367.31,33000,2118,Europe,Education,24,2020-03-14,,False,60,2,2021-03-12,198
CO-6274,Apex AI,Professional,383.26,15917,1769,North America,Healthcare,24,2021-02-26,2022-05-12,True,67,39,2022-05-30,219
CO-6275,Forge Digital,Starter,41.61,30440,442,Asia Pacific,Media,24,2024-10-15,,False,31,23,2025-11-01,18
CO-6276,Wave Corp,Professional,452.16,18113,1827,Middle East,Healthcare,6,2020-12-30,,False,-66,45,2021-05-16,62
CO-6277,Forge Digital,Starter,65.35,23386,2088,North America,Consulting,6,2020-04-13,2021-04-21,True,-55,8,2021-01-27,42
CO-6278,Wave AI,Starter,88.65,17586,1500,Asia Pacific,Manufacturing,1,2021-11-22,,False,74,3,2024-09-04,318
CO-6279,Wave Corp,Professional,139.16,36194,595,North America,Finance,6,2024-05-15,,False,97,17,2024-07-19,466
CO-6280,Spark Labs,Free,0.0,43761,241,Middle East,Technology,6,2025-05-04,,False,-18,19,2025-09-04,313
CO-6281,Pulse Tech,Starter,85.68,43180,1542,Europe,Government,1,2021-10-11,,False,-9,35,2024-08-18,286
CO-6282,Apex Systems,Enterprise,1680.78,27229,1694,Asia Pacific,Manufacturing,24,2021-05-12,2021-12-26,True,-26,41,2023-05-27,263
CO-6283,Zenith Labs,Professional,293.76,15873,1512,Europe,Media,1,2021-11-10,,False,-25,38,2023-04-22,428
CO-6284,Vertex Cloud,Starter,90.52,3809,617,Asia Pacific,Media,1,2024-04-23,,False,77,40,2024-09-21,497
CO-6285,Pulse Corp,Professional,139.67,29606,1470,Europe,Non-profit,3,2021-12-22,2022-06-17,True,-100,9,2024-09-13,361
CO-6286,Nimbus Analytics,Enterprise,4311.64,23251,2137,Asia Pacific,Non-profit,1,2020-02-24,,False,-41,39,2024-10-12,499
CO-6287,Forge Cloud,Enterprise,1980.16,42153,1153,North America,Technology,1,2022-11-04,,False,-99,11,2025-04-22,105
CO-6288,Wave Digital,Professional,392.62,22667,2011,Europe,Manufacturing,6,2020-06-29,,False,61,28,2021-04-26,186
CO-6289,Pulse Cloud,Starter,91.59,35614,672,Europe,Retail,12,2024-02-28,2024-04-14,True,53,0,2024-10-17,261
CO-6290,Pulse Labs,Enterprise,1705.07,27175,2166,Latin America,Manufacturing,24,2020-01-26,,False,73,18,2022-09-13,164
CO-6291,Pulse Tech,Professional,377.07,19974,431,North America,Manufacturing,24,2024-10-26,,False,5,29,2025-06-03,337
CO-6292,Nova Corp,Professional,241.37,4993,1985,North America,Non-profit,1,2020-07-25,,False,-56,49,2024-02-12,307
CO-6293,Forge Digital,Professional,298.9,22494,1411,Asia Pacific,Education,24,2022-02-19,,False,-76,8,2024-02-26,357
CO-6294,Apex Digital,Starter,46.12,45189,1860,North America,Non-profit,12,2020-11-27,2022-12-24,True,15,42,2024-08-19,177
CO-6295,Spark Digital,Starter,75.57,14321,1934,Asia Pacific,Government,3,2020-09-14,,False,-77,21,2024-01-16,403
CO-6296,Pulse Digital,Free,0.0,3129,1965,North America,Consulting,12,2020-08-14,,False,85,13,2021-01-07,167
CO-6297,Forge Cloud,Starter,31.58,43230,1394,Middle East,Government,1,2022-03-08,2022-10-26,True,-86,2,2023-07-19,493
CO-6298,Vertex Inc,Professional,335.53,36576,2081,Asia Pacific,Technology,6,2020-04-20,2020-12-22,True,-5,8,2021-08-08,410
CO-6299,Nimbus Cloud,Free,0.0,41307,825,Asia Pacific,Healthcare,24,2023-09-28,,False,-10,49,2025-04-06,63
CO-6300,Vertex Systems,Professional,241.48,31924,1168,Europe,Retail,12,2022-10-20,,False,-11,1,2025-10-03,458
CO-6301,Wave Inc,Enterprise,4276.08,4575,415,North America,Education,3,2024-11-11,,False,31,42,2025-10-20,270
CO-6302,Zenith Inc,Starter,40.97,42888,680,Latin America,Finance,1,2024-02-20,,False,90,14,2024-12-04,115
CO-6303,Zenith Labs,Starter,80.61,45268,1127,Middle East,Finance,12,2022-11-30,,False,11,39,2023-04-07,238
CO-6304,Acme AI,Enterprise,1285.66,1502,482,North America,Consulting,3,2024-09-05,,False,-95,35,2025-04-06,131
CO-6305,Apex Tech,Starter,61.36,9755,754,Asia Pacific,Retail,12,2023-12-08,2024-11-11,True,-71,42,2024-12-22,364
CO-6306,Forge Digital,Professional,297.51,14053,500,Middle East,Non-profit,24,2024-08-18,,False,-51,1,2024-11-10,395
CO-6307,Vertex Tech,Free,0.0,8810,1700,Asia Pacific,Retail,6,2021-05-06,2022-09-22,True,-16,42,2021-05-14,86
CO-6308,Apex Solutions,Enterprise,3127.67,4204,1228,North America,Non-profit,6,2022-08-21,,False,-83,50,2023-11-17,420
CO-6309,Apex Digital,Professional,357.0,35887,865,Europe,Education,3,2023-08-19,,False,75,30,2024-03-29,265
CO-6310,Nova Labs,Enterprise,4168.65,31605,1647,Asia Pacific,Non-profit,3,2021-06-28,,False,97,18,2023-04-09,401
CO-6311,Zenith Labs,Starter,43.11,40465,531,Asia Pacific,Technology,3,2024-07-18,,False,32,28,2025-09-12,380
CO-6312,Pulse Labs,Professional,123.62,3214,1246,Europe,Media,24,2022-08-03,,False,99,33,2023-06-08,311
CO-6313,Spark Labs,Starter,54.71,20899,421,North America,Manufacturing,12,2024-11-05,,False,9,34,2025-05-14,419
CO-6314,Acme Systems,Starter,82.76,16518,1586,Middle East,Non-profit,1,2021-08-28,2022-07-29,True,-61,11,2023-11-03,79
CO-6315,Wave Systems,Starter,70.86,25624,1422,North America,Education,12,2022-02-08,,False,0,48,2023-12-29,370
CO-6316,Forge Inc,Professional,428.12,35027,1901,Europe,Media,12,2020-10-17,,False,23,23,2025-01-03,108
CO-6317,Forge Labs,Professional,328.37,44064,2162,Asia Pacific,Education,12,2020-01-30,,False,-31,31,2022-06-23,405
CO-6318,Apex Corp,Enterprise,1013.07,10094,1988,Asia Pacific,Media,6,2020-07-22,,False,19,40,2025-03-23,131
CO-6319,Apex Solutions,Free,0.0,7024,2158,Middle East,Education,12,2020-02-03,,False,-25,33,2021-03-22,226
CO-6320,Acme Systems,Free,0.0,26730,905,North America,Non-profit,6,2023-07-10,2025-02-19,True,-60,9,2024-12-16,116
CO-6321,Nova Systems,Starter,92.69,3666,856,Middle East,Healthcare,1,2023-08-28,2024-05-10,True,-34,25,2024-05-23,86
CO-6322,Wave Solutions,Enterprise,2915.37,23035,1134,North America,Consulting,6,2022-11-23,,False,-40,4,2023-01-19,16
CO-6323,Pulse AI,Starter,79.76,12740,324,Asia Pacific,Government,3,2025-02-10,2026-09-13,True,-39,49,2025-09-04,158
CO-6324,Acme Tech,Professional,362.54,38118,1371,North America,Technology,24,2022-03-31,,False,-33,31,2024-06-26,283
CO-6325,Pulse Solutions,Starter,68.76,26412,1958,Europe,Media,1,2020-08-21,2021-10-27,True,51,12,2023-11-24,331
CO-6326,Nimbus Digital,Starter,36.48,12110,1803,Europe,Government,12,2021-01-23,,False,30,31,2025-08-05,135
CO-6327,Zenith Corp,Professional,389.16,9182,897,Europe,Education,24,2023-07-18,,False,87,28,2025-09-22,300
CO-6328,Pulse Inc,Starter,67.84,47260,1595,Europe,Retail,12,2021-08-19,2023-06-30,True,-14,25,2022-12-26,252
CO-6329,Nimbus Inc,Professional,229.63,1085,312,Asia Pacific,Retail,12,2025-02-22,,False,35,22,2025-02-24,396
CO-6330,Apex Tech,Professional,245.94,30768,1997,Latin America,Finance,6,2020-07-13,2022-07-01,True,28,14,2023-10-24,23
CO-6331,Acme Inc,Starter,62.75,13963,468,Asia Pacific,Healthcare,3,2024-09-19,,False,-78,12,2025-02-26,90
CO-6332,Forge Tech,Professional,339.24,2976,329,Europe,Government,3,2025-02-05,,False,-56,37,2025-06-18,35
CO-6333,Apex Corp,Professional,256.56,25490,2036,Asia Pacific,Retail,6,2020-06-04,,False,0,38,2022-05-02,457
CO-6334,Nova Labs,Starter,39.3,12278,495,Middle East,Healthcare,3,2024-08-23,,False,-1,32,2025-05-19,118
CO-6335,Wave Inc,Starter,56.26,16527,1547,Latin America,Manufacturing,6,2021-10-06,2023-04-15,True,65,1,2021-10-09,46
CO-6336,Nimbus Systems,Enterprise,1307.74,30712,1745,Europe,Healthcare,1,2021-03-22,,False,-38,28,2025-02-13,158
CO-6337,Apex Cloud,Professional,347.66,9259,1373,Asia Pacific,Education,24,2022-03-29,,False,45,23,2023-11-11,297
CO-6338,Vertex Analytics,Starter,83.78,44391,1278,Latin America,Healthcare,6,2022-07-02,,False,-87,13,2024-11-21,407
CO-6339,Nova Digital,Enterprise,3466.54,37974,1426,Latin America,Finance,6,2022-02-04,,False,92,23,2022-09-02,468
CO-6340,Apex Cloud,Starter,73.79,23451,652,North America,Non-profit,24,2024-03-19,2026-03-19,True,-65,45,2025-10-13,55
CO-6341,Wave Solutions,Professional,413.55,3469,2155,Asia Pacific,Education,6,2020-02-06,,False,24,16,2021-03-19,216
CO-6342,Pulse Inc,Free,0.0,44120,1061,North America,Technology,3,2023-02-04,2024-12-05,True,10,38,2023-02-19,87
CO-6343,Forge Tech,Professional,387.81,1693,934,Europe,Consulting,24,2023-06-11,,False,96,9,2025-02-16,8
CO-6344,Pulse AI,Professional,103.6,44849,1116,Europe,Finance,1,2022-12-11,,False,-24,29,2024-04-10,333
CO-6345,Nova Analytics,Free,0.0,48536,690,Latin America,Retail,12,2024-02-10,2024-10-31,True,-23,30,2025-10-17,224
CO-6346,Vertex Cloud,Professional,329.87,16997,1267,Europe,Manufacturing,12,2022-07-13,2024-09-18,True,-84,10,2024-10-08,12
CO-6347,Nimbus AI,Starter,63.72,1847,1253,Europe,Retail,24,2022-07-27,,False,-24,16,2025-11-14,174
CO-6348,Forge Analytics,Starter,40.19,38285,1762,Latin America,Finance,24,2021-03-05,,False,-68,4,2024-12-02,338
CO-6349,Pulse Tech,Professional,139.17,34997,281,Europe,Media,3,2025-03-25,,False,42,7,2025-11-19,373
CO-6350,Zenith Analytics,Starter,39.87,279,547,Asia Pacific,Consulting,12,2024-07-02,,False,23,25,2024-12-13,105
CO-6351,Forge Cloud,Professional,148.99,48833,1363,Latin America,Manufacturing,24,2022-04-08,,False,90,45,2025-03-08,144
CO-6352,Wave Solutions,Starter,56.73,16813,1918,North America,Consulting,24,2020-09-30,,False,-78,6,2023-04-25,292
CO-6353,Nova Analytics,Enterprise,4569.58,14610,1086,Latin America,Healthcare,12,2023-01-10,,False,-97,36,2023-09-03,245
CO-6354,Acme Inc,Professional,391.66,568,1434,Latin America,Non-profit,3,2022-01-27,2023-01-08,True,6,42,2025-05-21,35
CO-6355,Zenith AI,Enterprise,1922.75,32827,1529,Europe,Healthcare,6,2021-10-24,,False,-73,9,2024-04-30,245
CO-6356,Pulse Digital,Starter,39.55,35055,742,Europe,Technology,6,2023-12-20,,False,91,2,2024-04-22,443
CO-6357,Vertex Systems,Professional,439.1,26312,1643,Latin America,Retail,24,2021-07-02,,False,-21,41,2025-06-05,44
CO-6358,Spark Cloud,Enterprise,3858.73,8589,1205,Latin America,Finance,12,2022-09-13,,False,-77,3,2023-12-21,431
CO-6359,Forge Analytics,Professional,293.98,32366,566,North America,Finance,6,2024-06-13,,False,33,0,2025-10-07,46
CO-6360,Spark Corp,Free,0.0,25383,1976,Latin America,Government,12,2020-08-03,,False,30,17,2025-11-18,386
CO-6361,Apex Solutions,Enterprise,3955.46,38036,1705,Asia Pacific,Government,12,2021-05-01,,False,14,10,2021-11-30,51
CO-6362,Spark Corp,Free,0.0,858,1314,Middle East,Non-profit,12,2022-05-27,2024-05-24,True,-76,9,2024-11-02,343
CO-6363,Nimbus Labs,Enterprise,2751.08,16980,719,North America,Manufacturing,6,2024-01-12,,False,-51,7,2025-10-01,181
CO-6364,Spark Inc,Enterprise,2246.33,46394,952,Middle East,Healthcare,12,2023-05-24,,False,26,13,2024-07-19,58
CO-6365,Zenith Labs,Professional,274.29,29186,2097,Asia Pacific,Retail,3,2020-04-04,,False,58,9,2021-10-15,381
CO-6366,Acme Digital,Starter,33.9,13505,765,Latin America,Education,6,2023-11-27,,False,66,4,2024-11-21,67
CO-6367,Apex Corp,Professional,227.81,16476,1773,Asia Pacific,Non-profit,24,2021-02-22,,False,-70,8,2022-10-26,150
CO-6368,Nimbus Cloud,Professional,240.91,43898,2122,Europe,Media,6,2020-03-10,,False,-35,38,2020-04-19,240
CO-6369,Nova Tech,Starter,34.69,16790,2191,Latin America,Finance,1,2020-01-01,,False,-57,0,2024-09-27,248
CO-6370,Vertex AI,Professional,397.22,37274,1495,Middle East,Government,3,2021-11-27,,False,-55,50,2022-06-19,443
CO-6371,Pulse Cloud,Enterprise,4372.71,9904,619,North America,Technology,24,2024-04-21,,False,-91,16,2025-06-02,430
CO-6372,Spark Cloud,Enterprise,3208.64,28154,563,Latin America,Technology,6,2024-06-16,2026-04-21,True,-61,24,2025-09-01,141
CO-6373,Nova Solutions,Enterprise,2646.6,25568,2087,Latin America,Education,1,2020-04-14,,False,-90,10,2025-12-27,418
CO-6374,Forge Corp,Professional,139.95,18463,692,Europe,Retail,12,2024-02-08,,False,-28,45,2025-09-03,190
CO-6375,Forge AI,Starter,39.84,10540,1463,Latin America,Manufacturing,1,2021-12-29,,False,4,14,2023-06-10,20
CO-6376,Acme Tech,Starter,35.53,42626,1365,Europe,Non-profit,6,2022-04-06,,False,49,19,2024-11-16,175
CO-6377,Nova Digital,Starter,54.33,47605,1913,North America,Technology,3,2020-10-05,,False,-4,38,2023-01-17,51
CO-6378,Forge Corp,Enterprise,2324.25,29150,813,Asia Pacific,Technology,24,2023-10-10,2025-05-23,True,10,22,2025-11-28,348
CO-6379,Nova Digital,Enterprise,2355.81,38066,985,Europe,Retail,3,2023-04-21,,False,90,39,2025-02-18,494
CO-6380,Acme Digital,Professional,397.27,7323,687,North America,Media,24,2024-02-13,2024-07-30,True,24,16,2025-10-09,125
CO-6381,Pulse Inc,Professional,452.61,13451,1009,North America,Manufacturing,24,2023-03-28,,False,7,34,2024-08-12,489
CO-6382,Forge Analytics,Starter,50.7,5620,421,Europe,Healthcare,6,2024-11-05,,False,-78,23,2024-12-12,60
CO-6383,Forge Labs,Professional,327.19,34496,1173,Middle East,Healthcare,1,2022-10-15,,False,79,2,2023-07-24,453
CO-6384,Vertex Tech,Enterprise,1617.99,11236,1722,North America,Healthcare,3,2021-04-14,,False,66,30,2025-05-18,246
CO-6385,Wave Labs,Enterprise,3932.44,22568,1891,Latin America,Manufacturing,24,2020-10-27,2021-08-04,True,-30,22,2024-08-29,379
CO-6386,Vertex Analytics,Free,0.0,3453,1634,Latin America,Technology,12,2021-07-11,,False,20,45,2023-08-23,328
CO-6387,Apex Inc,Starter,33.85,28386,2028,Europe,Finance,6,2020-06-12,,False,10,47,2021-07-28,115
CO-6388,Spark Systems,Professional,424.45,40145,673,Europe,Media,12,2024-02-27,2026-05-03,True,16,22,2025-01-30,456
CO-6389,Forge Corp,Free,0.0,14519,2021,North America,Technology,12,2020-06-19,,False,5,28,2020-11-29,80
CO-6390,Wave AI,Free,0.0,11373,463,Europe,Education,3,2024-09-24,,False,76,47,2024-12-05,13
CO-6391,Nimbus Corp,Enterprise,544.36,18463,924,Latin America,Education,1,2023-06-21,,False,69,11,2023-09-12,248
CO-6392,Apex AI,Starter,47.5,26512,1375,Middle East,Consulting,24,2022-03-27,,False,28,16,2023-10-12,173
CO-6393,Forge Labs,Free,0.0,43268,494,Latin America,Media,24,2024-08-24,2025-06-04,True,41,36,2025-07-15,410
