station_id,date,temp_celsius,temp_fahrenheit,humidity_pct,precipitation_inches,wind_speed_kmh,wind_direction,pressure_hpa,visibility_km,conditions,uv_index
WX-2,2023-03-07,-1.5,29.3,71,0,24.9,NW,1021.4,11.4,Haze,2
WX-1,2023-03-07,1.9,35.4,94,0,30.7,NE,1024.2,10.5,Cloudy,9
WX-10,2023-03-07,0.4,32.7,64,0.05,21.2,N,1010.9,8.2,Drizzle,8
WX-1,2023-03-08,-0.5,31.1,59,0,19.9,NE,995.4,12.0,Clear,0
WX-3,2023-03-08,-0.4,31.3,25,0,17.8,NW,996.3,7.7,Haze,4
WX-6,2023-03-08,-1.7,28.9,13,0,13.6,SE,1001.5,12.5,Drizzle,9
WX-9,2023-03-08,-0.2,31.6,31,0.69,6.5,SE,1008.0,12.0,Rain,5
WX-9,2023-03-09,-0.1,31.8,80,0.3,7.4,S,1023.3,14.6,Drizzle,5
WX-2,2023-03-09,4.2,39.6,44,0.11,14.3,W,1001.8,14.0,Drizzle,9
WX-9,2023-03-09,7.3,45.1,17,0,10.0,N,986.7,9.7,Rain,2
WX-7,2023-03-09,-3.1,26.4,99,0.21,2.4,SE,1009.2,8.3,Windy,5
WX-7,2023-03-10,-3.8,25.2,34,0.17,1.3,N,1016.2,11.6,Rain,9
WX-8,2023-03-10,3.7,38.7,30,0.33,10.7,SW,1011.8,11.3,Fog,1
WX-9,2023-03-10,-1.3,29.7,40,0,20.1,NE,1022.0,13.0,Clear,11
WX-8,2023-03-10,-7.4,18.7,46,0,19.9,S,1016.0,9.8,Clear,1
WX-6,2023-03-11,-1.5,29.3,65,0.11,15.3,E,1017.5,7.0,Partly Cloudy,4
WX-2,2023-03-11,-9.2,15.4,39,0,0,N,1012.4,13.8,Clear,8
WX-6,2023-03-11,-1.2,29.8,38,0.08,24.5,SE,1005.1,14.6,Windy,5
WX-8,2023-03-11,-6.6,20.1,60,0,6.0,SE,1008.8,7.7,Haze,7
WX-7,2023-03-11,-10.1,13.8,52,0.07,10.7,S,1015.6,15.3,Snow,4
WX-10,2023-03-12,-3.7,25.3,50,0,20.0,NE,1014.6,12.7,Rain,0
WX-8,2023-03-12,1.6,34.9,59,0.47,18.2,S,1017.9,13.9,Haze,1
WX-3,2023-03-12,-10.0,14.0,23,0,6.4,E,1025.0,16.8,Partly Cloudy,5
WX-6,2023-03-12,-3.5,25.7,71,0.22,12.1,W,1004.6,6.3,Clear,7
WX-9,2023-03-13,-4.0,24.8,31,0.17,14.4,SW,1028.1,12.1,Haze,10
WX-5,2023-03-13,-1.2,29.8,15,0.22,16.4,S,1009.6,10.9,Fog,10
WX-5,2023-03-13,0.2,32.4,62,0,31.3,SW,1018.0,10.5,Haze,9
WX-9,2023-03-13,-9.0,15.8,18,0,5.5,SE,1013.9,7.5,Windy,3
WX-2,2023-03-14,-3.1,26.4,74,0.04,8.9,N,1013.1,12.4,Drizzle,8
WX-6,2023-03-14,-0.1,31.8,38,0,25.3,NW,1007.4,12.0,Clear,5
WX-3,2023-03-14,-13.0,8.6,82,0.48,14.9,NE,1002.5,10.8,Haze,9
WX-7,2023-03-14,9.1,48.4,48,0,10.7,W,1008.3,10.7,Snow,1
WX-3,2023-03-15,7.1,44.8,27,0.01,26.3,N,993.1,8.8,Partly Cloudy,7
WX-6,2023-03-15,1.6,34.9,62,0.16,12.7,NE,1005.0,9.4,Thunderstorm,6
WX-2,2023-03-15,-0.1,31.8,60,0.35,14.6,S,992.6,12.4,Cloudy,2
WX-7,2023-03-15,7.5,45.5,91,0,11.6,E,1009.3,12.3,Cloudy,10
WX-7,2023-03-16,-5.9,21.4,17,0.23,17.8,S,997.8,10.4,Drizzle,3
WX-6,2023-03-16,-6.6,20.1,37,0,31.4,S,1035.0,7.3,Clear,7
WX-4,2023-03-16,2.0,35.6,18,0.38,22.2,E,1017.1,10.5,Clear,8
WX-8,2023-03-17,-0.8,30.6,78,0.61,18.3,SW,986.5,9.2,Snow,7
WX-10,2023-03-17,1.0,33.8,70,0,0,SW,1022.4,15.0,Fog,6
WX-8,2023-03-17,5.0,41.0,95,0,16.3,SW,995.4,8.5,Fog,2
WX-6,2023-03-17,-3.9,25.0,84,0.19,17.2,S,1020.0,15.4,Windy,8
WX-4,2023-03-18,-6.6,20.1,37,0.46,7.4,NW,1037.0,11.0,Thunderstorm,11
WX-2,2023-03-18,-2.8,27.0,39,0.13,19.0,NE,1017.8,8.8,Windy,0
WX-2,2023-03-18,2.0,35.6,30,0,13.5,NW,1002.0,9.7,Drizzle,11
WX-3,2023-03-18,-4.3,24.3,73,0.06,10.5,NW,1027.0,11.7,Snow,4
WX-2,2023-03-18,-3.1,26.4,93,0.51,17.0,W,1002.1,11.3,Cloudy,9
WX-3,2023-03-18,-5.6,21.9,90,0.2,14.1,E,1002.7,13.6,Windy,6
WX-5,2023-03-19,-2.9,26.8,25,0.53,10.2,NW,989.1,6.1,Haze,8
WX-7,2023-03-19,4.6,40.3,87,0.17,23.3,SW,1034.5,6.1,Thunderstorm,7
WX-7,2023-03-19,3.5,38.3,90,0,21.6,NW,1025.1,5.8,Snow,7
WX-8,2023-03-19,-2.7,27.1,10,0.48,10.3,SW,1013.9,9.5,Partly Cloudy,8
WX-1,2023-03-20,0.6,33.1,59,0,23.9,NE,1017.2,9.2,Fog,3
WX-5,2023-03-20,-0.0,32.0,83,0,12.7,SW,1020.8,12.4,Cloudy,8
WX-2,2023-03-20,8.1,46.6,88,0.15,13.9,E,1007.9,9.4,Partly Cloudy,9
WX-2,2023-03-20,-1.3,29.7,65,0.15,24.1,NW,1001.1,18.2,Thunderstorm,5
WX-5,2023-03-21,1.0,33.8,10,0,6.6,S,1015.1,8.8,Haze,5
WX-6,2023-03-21,-0.6,30.9,31,0.25,28.2,E,1020.4,9.2,Rain,11
WX-9,2023-03-21,-2.6,27.3,99,0,0.2,NW,1014.5,6.3,Rain,10
WX-4,2023-03-21,2.0,35.6,17,0,17.0,NE,1022.9,4.3,Thunderstorm,8
WX-8,2023-03-22,0.0,32.0,32,0.2,22.1,NE,1013.6,15.7,Snow,0
WX-5,2023-03-22,3.1,37.6,77,0.25,25.6,E,1021.9,7.6,Partly Cloudy,8
WX-4,2023-03-22,-8.6,16.5,90,0.31,12.9,E,1007.9,9.1,Fog,3
WX-4,2023-03-22,-3.0,26.6,96,0,22.3,N,1006.6,11.7,Clear,4
WX-8,2023-03-23,-6.6,20.1,67,0,15.8,SE,1012.5,9.4,Drizzle,5
WX-4,2023-03-23,1.6,34.9,60,0,20.6,SE,995.5,15.2,Fog,9
WX-9,2023-03-23,2.1,35.8,36,0,22.9,NW,1007.3,9.8,Partly Cloudy,3
WX-9,2023-03-23,-13.5,7.7,90,0.08,9.1,NW,1001.2,8.5,Cloudy,5
WX-8,2023-03-23,-3.0,26.6,83,0.12,2.1,NW,995.8,8.0,Fog,9
WX-6,2023-03-24,-8.3,17.1,41,0,19.4,SW,1000.9,9.9,Thunderstorm,0
WX-1,2023-03-24,-5.4,22.3,62,0,2.5,SE,1008.5,13.5,Rain,6
WX-7,2023-03-24,-6.6,20.1,86,0,7.4,SE,1001.7,12.2,Partly Cloudy,10
WX-1,2023-03-24,-7.1,19.2,76,0.07,17.2,S,1004.8,14.3,Drizzle,6
WX-7,2023-03-24,-2.4,27.7,82,0,2.5,SE,1005.5,8.4,Snow,9
WX-8,2023-03-25,8.4,47.1,83,0.24,12.7,N,1008.5,8.7,Rain,4
WX-7,2023-03-25,-1.6,29.1,26,0,19.7,N,1003.8,5.8,Snow,7
WX-2,2023-03-25,1.8,35.2,20,0.54,20.9,NE,1025.0,4.7,Fog,11
WX-8,2023-03-25,-3.4,25.9,98,0.39,11.6,SE,1012.8,5.9,Rain,2
WX-7,2023-03-25,-2.0,28.4,61,0.41,19.4,S,1032.5,4.3,Drizzle,1
WX-1,2023-03-26,-7.6,18.3,81,0.11,9.7,E,1006.5,12.1,Drizzle,1
WX-7,2023-03-26,-7.2,19.0,87,0.15,16.4,SW,1006.5,6.9,Haze,7
WX-2,2023-03-26,0.1,32.2,58,0.37,1.4,NE,1008.2,8.5,Windy,11
WX-8,2023-03-26,-4.1,24.6,66,0.91,7.1,W,1013.8,9.6,Windy,8
WX-5,2023-03-27,8.9,48.0,55,0.51,3.5,NW,1014.3,12.2,Drizzle,7
WX-8,2023-03-27,-3.2,26.2,17,0.51,12.6,NW,1017.6,12.5,Thunderstorm,8
WX-10,2023-03-27,-1.4,29.5,24,0.3,23.6,SE,1016.0,10.4,Partly Cloudy,4
WX-7,2023-03-27,-4.9,23.2,10,0.67,11.2,W,1012.0,2.2,Clear,9
WX-5,2023-03-28,-4.1,24.6,16,0.06,12.0,NW,1005.6,6.1,Rain,5
WX-8,2023-03-28,-5.1,22.8,63,0.13,20.2,NE,1029.8,7.2,Fog,1
WX-1,2023-03-28,-2.4,27.7,59,0.44,17.2,E,1011.5,1.1,Haze,5
WX-4,2023-03-28,-8.9,16.0,36,0.11,9.9,NE,1006.9,10.9,Rain,6
WX-1,2023-03-28,-3.0,26.6,87,0.37,33.1,W,1017.3,1.9,Haze,6
WX-7,2023-03-29,-3.4,25.9,23,0,12.9,NE,1007.9,1.7,Clear,0
WX-1,2023-03-29,-12.0,10.4,99,0.05,2.3,N,1013.0,11.9,Windy,11
WX-4,2023-03-29,-8.9,16.0,25,0.31,9.5,S,1002.8,13.9,Snow,4
WX-9,2023-03-29,-2.8,27.0,81,0.38,0,SE,997.8,9.6,Thunderstorm,9
WX-3,2023-03-29,-7.1,19.2,39,0,27.2,SW,1012.3,13.6,Cloudy,6
WX-4,2023-03-30,0.5,32.9,13,0,4.5,SE,1020.7,17.9,Drizzle,4
WX-5,2023-03-30,-2.5,27.5,43,0.29,5.3,E,1019.2,11.5,Rain,3
WX-6,2023-03-30,-0.8,30.6,66,0,12.0,W,1004.2,6.4,Drizzle,10
WX-9,2023-03-30,2.1,35.8,72,0,17.0,W,1026.4,11.7,Partly Cloudy,1
WX-9,2023-03-30,-6.3,20.7,91,0,0.9,SE,988.4,13.8,Fog,5
WX-7,2023-03-31,-12.8,9.0,44,0,11.8,NW,1023.3,9.8,Windy,2
WX-5,2023-03-31,-2.7,27.1,38,0,5.7,W,1001.8,0.5,Windy,1
WX-2,2023-03-31,-1.6,29.1,14,0.14,0.7,W,998.3,11.3,Partly Cloudy,11
WX-6,2023-03-31,-5.2,22.6,47,0.17,0,NE,1009.6,8.4,Drizzle,1
WX-8,2023-04-01,10.5,50.9,23,0,17.4,S,1021.0,5.5,Rain,2
WX-10,2023-04-01,3.6,38.5,77,0.08,4.2,E,1031.0,13.3,Fog,8
WX-3,2023-04-01,-3.2,26.2,74,0.26,23.8,W,995.8,0.5,Cloudy,2
WX-4,2023-04-01,7.1,44.8,45,0.21,21.6,NE,1023.8,13.6,Drizzle,3
WX-2,2023-04-02,4.1,39.4,52,0.12,20.2,S,1009.7,10.7,Drizzle,3
WX-10,2023-04-02,9.8,49.6,71,0,11.1,SW,992.9,18.1,Partly Cloudy,3
WX-9,2023-04-02,10.3,50.5,49,0.56,16.4,NE,1034.2,14.1,Windy,10
WX-2,2023-04-02,-1.5,29.3,13,0.46,9.0,NE,1017.2,11.0,Fog,11
WX-6,2023-04-02,6.6,43.9,54,0.19,15.4,W,1006.7,15.2,Cloudy,7
WX-6,2023-04-02,5.2,41.4,46,0,25.2,SW,1022.6,8.0,Drizzle,9
WX-4,2023-04-03,11.6,52.9,83,0,12.1,S,1022.4,8.5,Drizzle,4
WX-6,2023-04-03,10.1,50.2,47,0.15,13.1,NW,1019.9,11.6,Thunderstorm,6
WX-2,2023-04-03,11.8,53.2,59,0,12.5,W,1001.0,10.4,Drizzle,8
WX-4,2023-04-03,16.4,61.5,13,0.15,13.4,N,1019.5,11.6,Drizzle,6
WX-7,2023-04-04,-2.6,27.3,28,0,15.4,N,1004.2,9.9,Partly Cloudy,1
WX-1,2023-04-04,-6.3,20.7,26,0.1,25.5,NW,1003.9,11.9,Clear,4
WX-3,2023-04-04,1.5,34.7,90,0.22,7.9,N,1014.0,10.8,Rain,10
WX-7,2023-04-04,12.3,54.1,68,0,20.3,NW,1002.0,12.4,Fog,0
WX-4,2023-04-05,2.4,36.3,52,0.12,10.0,SW,1000.1,8.5,Windy,7
WX-6,2023-04-05,-4.7,23.5,80,0.14,11.5,N,1017.8,11.8,Snow,10
WX-10,2023-04-05,7.0,44.6,50,0,12.6,SW,1006.4,8.5,Windy,2
WX-1,2023-04-05,13.4,56.1,97,0.12,0,NW,1004.2,9.7,Thunderstorm,9
WX-1,2023-04-05,-4.6,23.7,29,0,16.0,N,1016.0,6.4,Clear,3
WX-4,2023-04-06,-5.3,22.5,18,0.16,11.1,NE,1035.5,15.5,Windy,1
WX-5,2023-04-06,-0.6,30.9,33,0.43,11.1,N,1020.0,13.8,Drizzle,1
WX-7,2023-04-06,6.4,43.5,82,0,28.9,W,1014.8,19.6,Windy,5
WX-4,2023-04-06,6.3,43.3,95,0.05,10.5,NW,1016.7,4.1,Rain,7
WX-3,2023-04-06,10.4,50.7,51,0.53,19.2,SW,1015.9,13.1,Snow,9
WX-6,2023-04-07,4.6,40.3,31,0.56,21.1,E,1017.9,2.4,Cloudy,1
WX-1,2023-04-07,1.6,34.9,88,0.11,0.7,S,997.7,15.3,Thunderstorm,9
WX-1,2023-04-07,4.1,39.4,87,0.03,13.0,E,1019.6,15.5,Haze,0
WX-10,2023-04-08,5.4,41.7,72,0,17.5,N,1005.8,19.8,Windy,4
WX-4,2023-04-08,8.1,46.6,11,0,12.5,S,1013.3,13.0,Rain,2
WX-5,2023-04-08,1.1,34.0,23,0,16.5,NE,1014.7,13.1,Cloudy,8
WX-6,2023-04-08,-2.5,27.5,67,0.18,5.2,NE,1025.4,11.8,Thunderstorm,11
WX-5,2023-04-08,9.6,49.3,77,0.63,3.4,W,1029.1,8.8,Thunderstorm,9
WX-9,2023-04-09,3.5,38.3,93,0,10.5,E,1019.8,6.5,Haze,6
WX-4,2023-04-09,14.2,57.6,66,0.1,19.3,SE,1005.6,9.1,Drizzle,1
WX-5,2023-04-09,9.8,49.6,81,0.07,5.2,NW,1013.7,13.8,Snow,2
WX-3,2023-04-10,10.6,51.1,56,0.18,11.0,NE,1000.3,12.1,Haze,1
WX-2,2023-04-10,5.9,42.6,34,0,7.9,SW,1026.2,8.1,Windy,7
WX-10,2023-04-10,1.2,34.2,84,0,0.4,SW,1032.1,13.1,Cloudy,3
WX-10,2023-04-10,0.8,33.4,55,0.21,6.9,S,1019.4,6.9,Partly Cloudy,11
WX-3,2023-04-10,8.9,48.0,78,0.09,16.0,S,1026.2,9.5,Fog,4
WX-9,2023-04-11,3.6,38.5,90,0.3,16.8,SE,1031.9,8.5,Thunderstorm,9
WX-5,2023-04-11,12.3,54.1,11,0.39,9.0,NW,1025.3,5.3,Windy,6
WX-5,2023-04-11,4.7,40.5,84,0,7.2,W,1013.3,8.4,Rain,1
WX-2,2023-04-11,0.3,32.5,55,0.78,20.6,S,1010.9,6.2,Clear,4
WX-1,2023-04-12,9.3,48.7,44,0.35,22.6,NE,1015.6,7.9,Clear,7
WX-9,2023-04-12,1.4,34.5,36,0.25,13.0,SE,1021.0,6.9,Partly Cloudy,6
WX-6,2023-04-12,7.8,46.0,52,0,19.3,SW,1002.1,15.9,Windy,7
WX-3,2023-04-12,-4.2,24.4,54,0.53,14.4,S,1011.2,11.2,Drizzle,1
WX-3,2023-04-13,-2.6,27.3,90,0.34,16.9,SW,1025.5,14.9,Drizzle,0
WX-8,2023-04-13,2.4,36.3,17,0.14,15.7,S,994.8,15.3,Drizzle,7
WX-4,2023-04-13,-1.9,28.6,55,0.15,12.3,NE,1011.6,16.0,Clear,0
WX-4,2023-04-13,0.6,33.1,35,0.33,33.4,SE,1016.0,15.4,Fog,11
WX-2,2023-04-14,0.8,33.4,43,0.38,17.9,E,1032.4,13.2,Thunderstorm,5
WX-10,2023-04-14,10.5,50.9,91,0.15,8.7,N,1020.7,6.2,Windy,7
WX-8,2023-04-14,1.7,35.1,29,0,27.8,NE,999.5,7.1,Snow,7
WX-5,2023-04-14,3.2,37.8,11,0,0.7,NE,1006.9,10.6,Rain,7
WX-5,2023-04-14,7.4,45.3,24,0.08,2.4,E,1001.5,11.6,Snow,2
WX-8,2023-04-15,4.0,39.2,87,0.02,4.0,SE,1021.9,6.5,Windy,1
WX-1,2023-04-15,4.7,40.5,69,0.08,27.0,E,1012.3,5.7,Windy,9
WX-8,2023-04-15,0.0,32.0,72,0.27,16.3,SE,1022.8,14.5,Cloudy,7
WX-4,2023-04-15,11.4,52.5,46,0,18.4,NE,1018.2,13.6,Cloudy,7
WX-2,2023-04-16,2.9,37.2,60,0.12,11.7,S,1021.8,7.0,Clear,0
WX-2,2023-04-16,3.8,38.8,39,0,27.6,N,1018.0,3.0,Fog,11
WX-10,2023-04-16,6.4,43.5,14,0.02,20.3,N,1020.8,8.2,Drizzle,6
WX-10,2023-04-16,-0.9,30.4,85,0,15.6,SW,999.3,12.1,Rain,5
WX-3,2023-04-17,2.4,36.3,95,0.5,27.0,E,1017.2,10.4,Fog,11
WX-1,2023-04-17,3.6,38.5,60,0.57,0.1,S,1003.6,16.4,Cloudy,7
WX-3,2023-04-17,-2.6,27.3,56,0,19.7,E,1010.8,2.5,Cloudy,11
WX-3,2023-04-17,6.9,44.4,47,0.75,30.0,W,1013.7,16.9,Cloudy,4
WX-9,2023-04-17,13.0,55.4,93,0.75,5.5,NW,999.8,15.7,Snow,11
WX-9,2023-04-18,12.0,53.6,41,0,16.9,NE,1035.0,3.6,Thunderstorm,11
WX-5,2023-04-18,5.7,42.3,21,0.13,10.4,SW,1005.1,9.1,Fog,5
WX-3,2023-04-18,-0.4,31.3,80,0.44,8.1,SE,1015.8,7.4,Thunderstorm,9
WX-5,2023-04-18,2.5,36.5,70,0,21.0,SE,1005.9,8.2,Drizzle,5
WX-7,2023-04-18,10.8,51.4,37,0.04,14.6,N,999.0,11.9,Clear,7
WX-10,2023-04-19,5.4,41.7,30,0.49,16.5,NE,1007.8,9.4,Thunderstorm,11
WX-6,2023-04-19,1.3,34.3,33,0,9.0,W,1022.0,16.2,Clear,6
WX-7,2023-04-19,-2.3,27.9,16,0.96,19.2,S,1030.9,2.7,Fog,8
WX-9,2023-04-19,11.0,51.8,36,0,1.3,SW,1019.6,13.0,Windy,11
WX-1,2023-04-19,5.6,42.1,12,0.09,11.0,N,1015.3,11.2,Drizzle,2
WX-1,2023-04-20,0.8,33.4,39,0.75,7.1,NW,1025.3,7.7,Clear,10
WX-9,2023-04-20,5.5,41.9,54,0,18.8,NW,1009.2,13.8,Snow,3
WX-7,2023-04-20,4.8,40.6,73,0.16,20.7,S,1019.1,7.5,Haze,0
WX-9,2023-04-20,6.5,43.7,21,0.26,12.6,W,995.4,8.0,Fog,4
WX-6,2023-04-20,2.0,35.6,85,0.25,18.5,W,1013.1,13.9,Thunderstorm,2
WX-7,2023-04-21,10.9,51.6,77,0,18.7,W,1009.6,13.2,Cloudy,11
WX-3,2023-04-21,8.8,47.8,18,0,15.3,SE,1018.5,11.9,Clear,1
WX-3,2023-04-21,2.0,35.6,32,0.18,20.2,NW,1014.5,9.7,Rain,7
WX-1,2023-04-21,-2.3,27.9,55,0.51,8.0,NW,999.6,16.8,Rain,11
WX-10,2023-04-21,3.3,37.9,91,0.15,0,N,1019.0,10.1,Rain,5
WX-10,2023-04-22,2.8,37.0,32,0,18.4,NE,1021.7,13.0,Partly Cloudy,7
WX-1,2023-04-22,10.1,50.2,26,0.24,6.6,E,1000.6,8.2,Fog,9
WX-1,2023-04-22,5.4,41.7,78,0,9.6,SW,998.7,5.4,Partly Cloudy,7
WX-8,2023-04-22,2.6,36.7,96,0,16.8,W,1009.5,9.0,Drizzle,8
WX-2,2023-04-23,8.5,47.3,24,0,15.5,N,1017.6,14.0,Fog,4
WX-9,2023-04-23,2.3,36.1,98,0.05,24.7,NW,1007.8,17.5,Cloudy,10
WX-10,2023-04-23,4.2,39.6,84,0.32,14.7,S,1005.3,7.1,Snow,1
WX-9,2023-04-23,11.9,53.4,27,1.1,9.8,NW,1015.5,12.1,Fog,7
WX-9,2023-04-24,-4.7,23.5,69,0,15.5,SE,998.3,11.3,Thunderstorm,9
WX-7,2023-04-24,11.0,51.8,100,0,19.7,N,1017.3,7.2,Fog,9
WX-2,2023-04-24,6.1,43.0,32,0,11.5,SW,1003.0,8.3,Fog,11
WX-5,2023-04-24,-3.4,25.9,10,0.07,4.5,E,1000.5,10.6,Drizzle,6
WX-6,2023-04-24,3.1,37.6,63,0,18.4,SW,1027.3,9.4,Drizzle,10
WX-1,2023-04-25,8.7,47.7,40,0.41,11.5,N,1000.7,3.1,Windy,6
WX-3,2023-04-25,11.3,52.3,94,0.21,19.6,S,1003.4,10.9,Windy,0
WX-7,2023-04-25,1.5,34.7,54,0.44,1.1,SE,1007.7,14.8,Windy,7
WX-10,2023-04-25,4.7,40.5,73,0.51,4.8,N,1006.0,8.2,Haze,1
WX-2,2023-04-26,11.9,53.4,19,0.06,8.6,N,1012.2,6.9,Snow,4
WX-10,2023-04-26,-4.5,23.9,22,0.51,21.3,SE,1005.1,3.6,Rain,10
WX-6,2023-04-26,4.9,40.8,45,0.35,21.7,W,1015.7,8.4,Windy,5
WX-3,2023-04-26,9.3,48.7,72,0.35,13.0,NW,1013.7,6.2,Haze,11
WX-1,2023-04-26,4.5,40.1,30,0.28,1.9,S,1015.9,6.5,Drizzle,9
WX-5,2023-04-27,4.9,40.8,30,0.3,4.1,W,1005.6,3.5,Fog,2
WX-3,2023-04-27,11.3,52.3,55,0.43,15.3,SE,1005.0,13.4,Fog,8
WX-7,2023-04-27,-2.4,27.7,77,0,14.9,S,1013.4,11.8,Thunderstorm,3
WX-6,2023-04-27,2.1,35.8,79,0,7.3,SW,1020.9,7.6,Partly Cloudy,11
WX-7,2023-04-28,3.9,39.0,79,0,17.2,S,1024.4,7.3,Windy,5
WX-8,2023-04-28,12.1,53.8,40,0,26.4,SE,1025.0,3.4,Rain,7
WX-5,2023-04-28,2.1,35.8,82,0.08,17.0,S,998.0,5.7,Partly Cloudy,0
WX-6,2023-04-28,1.1,34.0,89,0,15.9,E,1024.2,12.4,Snow,3
WX-8,2023-04-29,-0.4,31.3,63,0.44,10.4,E,1008.8,13.3,Drizzle,7
WX-10,2023-04-29,9.6,49.3,71,0.19,10.2,NW,1008.7,4.7,Cloudy,9
WX-10,2023-04-29,9.7,49.5,28,0,9.3,E,1017.6,10.2,Thunderstorm,1
WX-1,2023-04-29,8.2,46.8,14,0,13.5,SW,1009.3,7.0,Partly Cloudy,2
WX-10,2023-04-30,14.7,58.5,56,0,19.3,NW,1022.3,14.9,Clear,2
WX-7,2023-04-30,0.2,32.4,62,0.39,12.9,W,1013.9,9.4,Fog,3
WX-7,2023-04-30,2.5,36.5,15,0.55,7.2,N,1018.4,12.4,Thunderstorm,9
WX-4,2023-04-30,-0.7,30.7,71,0.28,3.0,NW,1002.2,8.7,Clear,4
WX-7,2023-04-30,8.4,47.1,35,0.11,10.8,S,1013.7,8.2,Partly Cloudy,2
WX-6,2023-05-01,13.3,55.9,38,0.22,18.8,SE,1016.7,5.6,Snow,2
WX-9,2023-05-01,15.4,59.7,41,0,8.8,NW,1006.1,9.2,Rain,4
WX-9,2023-05-01,7.9,46.2,79,0.01,8.3,N,999.6,7.6,Fog,7
WX-2,2023-05-02,16.3,61.3,25,0.4,11.1,W,1007.5,8.2,Windy,1
WX-1,2023-05-02,21.4,70.5,86,0.09,24.3,SW,1003.5,12.7,Clear,8
WX-7,2023-05-02,14.9,58.8,26,0,9.1,N,1008.3,9.5,Drizzle,5
WX-4,2023-05-02,8.0,46.4,40,0.49,9.9,SW,1007.6,13.7,Drizzle,2
WX-10,2023-05-03,15.9,60.6,83,0.01,3.9,NW,1017.9,12.0,Cloudy,1
WX-9,2023-05-03,10.1,50.2,72,0,7.5,S,1021.8,14.2,Rain,5
WX-6,2023-05-03,6.4,43.5,44,0.09,17.8,E,1020.2,6.1,Windy,3
WX-1,2023-05-03,5.4,41.7,94,0.11,24.3,SE,1010.4,11.7,Haze,7
WX-4,2023-05-04,15.9,60.6,32,0,15.1,NW,1014.9,7.8,Snow,6
WX-10,2023-05-04,15.7,60.3,66,0,28.3,SW,1010.4,11.4,Cloudy,4
WX-6,2023-05-04,11.7,53.1,50,0,16.9,SE,1021.7,13.7,Fog,1
WX-10,2023-05-04,7.4,45.3,99,0,8.5,NE,1012.1,10.9,Thunderstorm,2
WX-2,2023-05-04,11.1,52.0,30,0,20.2,N,1009.8,13.0,Drizzle,0
WX-9,2023-05-05,8.2,46.8,36,0.11,8.2,W,1006.0,2.3,Fog,0
WX-5,2023-05-05,12.3,54.1,61,0.01,13.2,NE,1000.5,7.2,Snow,0
WX-6,2023-05-05,16.8,62.2,47,0.42,0,E,1014.4,12.1,Partly Cloudy,4
WX-4,2023-05-05,-4.3,24.3,20,0,6.6,S,1007.9,13.9,Snow,10
WX-8,2023-05-05,14.0,57.2,56,0.4,17.4,E,1021.7,11.4,Cloudy,10
WX-7,2023-05-06,2.5,36.5,93,0,19.5,NE,1005.0,8.0,Drizzle,0
WX-5,2023-05-06,11.3,52.3,53,0,20.5,SW,993.8,7.2,Fog,10
WX-10,2023-05-06,15.8,60.4,93,0.35,13.3,S,1028.4,9.1,Snow,9
WX-6,2023-05-07,12.6,54.7,67,0.73,10.6,S,1004.5,18.3,Snow,1
WX-6,2023-05-07,16.6,61.9,55,0,22.9,SW,1023.1,16.5,Clear,10
WX-9,2023-05-07,11.9,53.4,76,0.4,22.2,W,979.0,11.7,Rain,8
WX-9,2023-05-07,11.7,53.1,90,0.28,15.1,SE,1005.7,0.5,Fog,0
WX-9,2023-05-07,24.4,75.9,60,0,12.8,S,1010.0,12.9,Rain,0
WX-2,2023-05-07,11.7,53.1,86,0,8.0,SE,1003.6,11.2,Windy,4
WX-6,2023-05-08,7.9,46.2,73,0.04,17.3,SW,1005.5,11.7,Partly Cloudy,9
WX-5,2023-05-08,18.4,65.1,50,0.12,5.8,W,1018.2,4.0,Partly Cloudy,1
WX-8,2023-05-08,8.8,47.8,29,0,30.4,N,1001.5,12.6,Clear,3
WX-1,2023-05-08,14.2,57.6,98,0.67,14.2,W,1019.8,15.3,Haze,2
WX-5,2023-05-09,9.1,48.4,24,0.18,15.7,S,1021.1,7.7,Windy,8
WX-8,2023-05-09,15.3,59.5,96,0.33,10.1,N,1015.8,4.4,Windy,5
WX-1,2023-05-09,11.2,52.2,57,0,11.5,NE,1026.9,9.9,Haze,10
WX-1,2023-05-10,11.8,53.2,36,0,12.2,N,1010.3,12.3,Haze,4
WX-1,2023-05-10,21.1,70.0,52,0.51,14.3,W,1020.1,9.7,Windy,5
WX-10,2023-05-10,12.9,55.2,70,0,16.8,E,999.6,12.6,Haze,9
WX-4,2023-05-10,16.7,62.1,36,0.02,14.6,N,1011.5,4.8,Windy,2
WX-8,2023-05-10,19.2,66.6,42,0,19.5,NE,1015.8,12.5,Clear,4
WX-7,2023-05-11,9.9,49.8,33,0.17,9.7,SW,996.8,3.4,Rain,1
WX-1,2023-05-11,14.3,57.7,98,0.28,15.4,SE,1009.0,13.0,Haze,2
WX-8,2023-05-11,8.9,48.0,93,0.46,10.4,SE,1016.9,12.4,Windy,6
WX-9,2023-05-11,10.2,50.4,18,0.13,12.8,NW,1033.8,7.5,Clear,7
WX-5,2023-05-12,3.3,37.9,69,0.41,33.4,W,1023.9,4.4,Clear,7
WX-7,2023-05-12,16.1,61.0,91,0.29,23.1,SE,1024.5,10.2,Thunderstorm,10
WX-8,2023-05-12,10.5,50.9,71,0.25,8.6,SW,1019.0,10.0,Partly Cloudy,6
