timestamp,building_id,energy_kwh,temperature_f,humidity_pct,occupancy,building_type,floor_area_sqft,hvac_mode,is_weekend
2024-01-14 03:00:00,BLD-5,53.75,21.7,65,0,School,79525,Auto,True
2024-01-14 04:00:00,BLD-2,59.73,1.1,73,0,Retail,87908,Heating,True
2024-01-14 05:00:00,BLD-2,74.83,5.2,67,0,Retail,87908,Off,True
2024-01-14 06:00:00,BLD-4,10.14,15.6,81,0,Office,18430,Off,True
2024-01-14 07:00:00,BLD-2,66.9,12.0,57,0,Retail,87908,Cooling,True
2024-01-14 08:00:00,BLD-4,11.12,4.7,38,0,Office,18430,Auto,True
2024-01-14 09:00:00,BLD-1,37.98,15.6,88,0,Data Center,69880,Heating,True
2024-01-14 10:00:00,BLD-3,8.74,12.4,79,0,Warehouse,14407,Cooling,True
2024-01-14 11:00:00,BLD-3,10.56,3.8,52,0,Warehouse,14407,Heating,True
2024-01-14 12:00:00,BLD-1,35.86,10.5,42,0,Data Center,69880,Auto,True
2024-01-14 13:00:00,BLD-1,24.15,5.5,91,0,Data Center,69880,Cooling,True
2024-01-14 14:00:00,BLD-1,38.76,12.5,33,0,Data Center,69880,Heating,True
2024-01-14 15:00:00,BLD-2,64.09,10.0,53,0,Retail,87908,Auto,True
2024-01-14 16:00:00,BLD-1,42.66,6.3,94,0,Data Center,69880,Cooling,True
2024-01-14 17:00:00,BLD-2,54.39,12.0,41,0,Retail,87908,Heating,True
2024-01-14 18:00:00,BLD-1,19.92,3.6,90,0,Data Center,69880,Off,True
2024-01-14 19:00:00,BLD-5,43.43,9.6,90,0,School,79525,Auto,True
2024-01-14 20:00:00,BLD-2,34.88,11.7,20,0,Retail,87908,Heating,True
2024-01-14 21:00:00,BLD-4,7.33,1.8,44,0,Office,18430,Cooling,True
2024-01-14 22:00:00,BLD-2,34.71,10.8,41,0,Retail,87908,Auto,True
2024-01-14 23:00:00,BLD-5,47.57,17.2,36,0,School,79525,Auto,True
2024-01-15 00:00:00,BLD-4,7.39,9.2,63,0,Office,18430,Auto,False
2024-01-15 01:00:00,BLD-5,65.72,16.0,89,1,School,79525,Off,False
2024-01-15 02:00:00,BLD-3,5.86,4.6,57,1,Warehouse,14407,Auto,False
2024-01-15 03:00:00,BLD-4,11.16,2.7,68,1,Office,18430,Off,False
2024-01-15 04:00:00,BLD-5,37.0,9.8,15,1,School,79525,Cooling,False
2024-01-15 05:00:00,BLD-2,65.21,16.4,72,0,Retail,87908,Off,False
2024-01-15 06:00:00,BLD-1,43.9,7.5,85,0,Data Center,69880,Auto,False
2024-01-15 07:00:00,BLD-3,5.95,13.6,80,0,Warehouse,14407,Cooling,False
2024-01-15 08:00:00,BLD-2,220.34,8.3,44,1,Retail,87908,Cooling,False
2024-01-15 09:00:00,BLD-1,131.43,13.9,91,1,Data Center,69880,Heating,False
2024-01-15 10:00:00,BLD-3,34.4,3.4,63,1,Warehouse,14407,Auto,False
2024-01-15 11:00:00,BLD-3,39.88,11.2,75,0,Warehouse,14407,Heating,False
2024-01-15 12:00:00,BLD-2,212.59,5.3,80,0,Retail,87908,Heating,False
2024-01-15 13:00:00,BLD-1,153.11,2.4,73,0,Data Center,69880,Heating,False
2024-01-15 14:00:00,BLD-2,187.12,-0.4,61,0,Retail,87908,Heating,False
2024-01-15 15:00:00,BLD-1,117.85,8.7,24,1,Data Center,69880,Auto,False
2024-01-15 16:00:00,BLD-4,52.01,11.8,23,0,Office,18430,Heating,False
2024-01-15 17:00:00,BLD-4,32.95,16.0,22,0,Office,18430,Off,False
2024-01-15 18:00:00,BLD-4,51.23,9.2,31,0,Office,18430,Off,False
2024-01-15 19:00:00,BLD-5,39.95,8.3,30,1,School,79525,Off,False
2024-01-15 20:00:00,BLD-3,10.56,5.4,88,1,Warehouse,14407,Off,False
2024-01-15 21:00:00,BLD-2,28.86,9.9,80,0,Retail,87908,Off,False
2024-01-15 22:00:00,BLD-1,33.48,13.4,81,0,Data Center,69880,Heating,False
2024-01-15 23:00:00,BLD-5,41.38,14.4,92,0,School,79525,Cooling,False
2024-01-16 00:00:00,BLD-2,40.82,-0.1,29,1,Retail,87908,Cooling,False
2024-01-16 01:00:00,BLD-1,46.83,3.1,22,0,Data Center,69880,Auto,False
2024-01-16 02:00:00,BLD-1,45.42,4.2,36,1,Data Center,69880,Auto,False
2024-01-16 03:00:00,BLD-1,38.64,8.7,81,0,Data Center,69880,Cooling,False
2024-01-16 04:00:00,BLD-3,5.34,13.6,56,0,Warehouse,14407,Off,False
2024-01-16 05:00:00,BLD-1,35.59,1.0,62,1,Data Center,69880,Cooling,False
2024-01-16 06:00:00,BLD-3,9.98,6.1,68,1,Warehouse,14407,Off,False
2024-01-16 07:00:00,BLD-1,16.2,9.0,48,1,Data Center,69880,Cooling,False
2024-01-16 08:00:00,BLD-2,236.17,10.4,64,0,Retail,87908,Off,False
2024-01-16 09:00:00,BLD-1,181.05,8.6,17,0,Data Center,69880,Auto,False
2024-01-16 10:00:00,BLD-2,223.44,8.3,48,1,Retail,87908,Auto,False
2024-01-16 11:00:00,BLD-5,168.69,8.8,74,0,School,79525,Heating,False
2024-01-16 12:00:00,BLD-1,150.21,13.6,16,0,Data Center,69880,Cooling,False
2024-01-16 13:00:00,BLD-2,193.23,2.6,95,0,Retail,87908,Off,False
2024-01-16 14:00:00,BLD-4,31.02,7.5,55,1,Office,18430,Cooling,False
2024-01-16 15:00:00,BLD-4,35.98,7.2,33,1,Office,18430,Auto,False
2024-01-16 16:00:00,BLD-2,141.65,5.9,17,1,Retail,87908,Off,False
2024-01-16 17:00:00,BLD-5,128.05,14.8,69,1,School,79525,Cooling,False
2024-01-16 18:00:00,BLD-5,173.94,13.8,55,0,School,79525,Cooling,False
2024-01-16 19:00:00,BLD-2,33.83,1.5,79,1,Retail,87908,Off,False
2024-01-16 20:00:00,BLD-4,12.56,5.2,73,1,Office,18430,Heating,False
2024-01-16 21:00:00,BLD-2,21.16,3.0,82,1,Retail,87908,Cooling,False
2024-01-16 22:00:00,BLD-4,10.74,10.3,95,1,Office,18430,Off,False
2024-01-16 23:00:00,BLD-4,7.66,8.8,91,0,Office,18430,Cooling,False
2024-01-17 00:00:00,BLD-1,29.81,5.7,63,1,Data Center,69880,Heating,False
2024-01-17 01:00:00,BLD-1,34.55,9.6,19,0,Data Center,69880,Off,False
2024-01-17 02:00:00,BLD-4,7.95,11.9,16,1,Office,18430,Off,False
2024-01-17 03:00:00,BLD-5,42.95,9.8,59,0,School,79525,Auto,False
2024-01-17 04:00:00,BLD-1,41.94,14.2,50,1,Data Center,69880,Cooling,False
2024-01-17 05:00:00,BLD-1,61.82,12.0,85,0,Data Center,69880,Cooling,False
2024-01-17 06:00:00,BLD-1,20.59,20.6,53,1,Data Center,69880,Heating,False
2024-01-17 07:00:00,BLD-1,42.77,14.1,44,0,Data Center,69880,Cooling,False
2024-01-17 08:00:00,BLD-5,192.85,4.2,92,0,School,79525,Off,False
2024-01-17 09:00:00,BLD-4,29.78,3.7,76,0,Office,18430,Auto,False
2024-01-17 10:00:00,BLD-2,235.44,7.1,68,0,Retail,87908,Auto,False
2024-01-17 11:00:00,BLD-1,199.48,8.6,29,0,Data Center,69880,Cooling,False
2024-01-17 12:00:00,BLD-4,41.83,19.6,37,1,Office,18430,Cooling,False
2024-01-17 13:00:00,BLD-5,189.51,9.2,39,1,School,79525,Cooling,False
2024-01-17 14:00:00,BLD-2,164.65,8.5,16,1,Retail,87908,Off,False
2024-01-17 15:00:00,BLD-4,43.01,5.6,44,0,Office,18430,Cooling,False
2024-01-17 16:00:00,BLD-3,25.94,5.6,18,0,Warehouse,14407,Auto,False
2024-01-17 17:00:00,BLD-1,126.66,9.3,30,1,Data Center,69880,Off,False
2024-01-17 18:00:00,BLD-1,189.15,2.3,51,1,Data Center,69880,Off,False
2024-01-17 19:00:00,BLD-4,15.14,15.5,58,0,Office,18430,Off,False
2024-01-17 20:00:00,BLD-1,33.34,8.3,22,0,Data Center,69880,Heating,False
2024-01-17 21:00:00,BLD-2,40.77,10.3,44,0,Retail,87908,Auto,False
2024-01-17 22:00:00,BLD-4,7.61,-0.4,24,1,Office,18430,Auto,False
2024-01-17 23:00:00,BLD-3,10.94,15.0,79,0,Warehouse,14407,Cooling,False
2024-01-18 00:00:00,BLD-3,8.68,16.4,87,0,Warehouse,14407,Heating,False
2024-01-18 01:00:00,BLD-1,15.12,12.0,90,0,Data Center,69880,Cooling,False
2024-01-18 02:00:00,BLD-4,12.65,8.2,93,1,Office,18430,Cooling,False
2024-01-18 03:00:00,BLD-2,81.72,6.1,51,1,Retail,87908,Heating,False
2024-01-18 04:00:00,BLD-5,65.68,8.7,76,0,School,79525,Heating,False
2024-01-18 05:00:00,BLD-2,55.97,8.0,79,1,Retail,87908,Auto,False
2024-01-18 06:00:00,BLD-2,37.35,2.4,74,1,Retail,87908,Cooling,False
2024-01-18 07:00:00,BLD-5,68.57,8.6,73,1,School,79525,Cooling,False
2024-01-18 08:00:00,BLD-5,117.96,6.6,35,1,School,79525,Heating,False
2024-01-18 09:00:00,BLD-2,192.17,1.8,72,0,Retail,87908,Heating,False
2024-01-18 10:00:00,BLD-5,185.66,11.3,70,1,School,79525,Off,False
2024-01-18 11:00:00,BLD-4,32.07,19.5,36,0,Office,18430,Auto,False
2024-01-18 12:00:00,BLD-5,214.24,13.7,57,1,School,79525,Heating,False
2024-01-18 13:00:00,BLD-5,129.89,17.1,77,0,School,79525,Auto,False
2024-01-18 14:00:00,BLD-4,36.22,12.3,49,0,Office,18430,Cooling,False
2024-01-18 15:00:00,BLD-2,134.71,11.3,62,1,Retail,87908,Cooling,False
2024-01-18 16:00:00,BLD-1,136.77,12.3,24,1,Data Center,69880,Cooling,False
2024-01-18 17:00:00,BLD-1,158.85,16.7,91,1,Data Center,69880,Heating,False
2024-01-18 18:00:00,BLD-1,128.57,12.0,82,1,Data Center,69880,Cooling,False
2024-01-18 19:00:00,BLD-2,39.56,4.6,88,1,Retail,87908,Off,False
2024-01-18 20:00:00,BLD-5,21.16,4.0,34,0,School,79525,Off,False
2024-01-18 21:00:00,BLD-3,10.75,6.8,49,1,Warehouse,14407,Heating,False
2024-01-18 22:00:00,BLD-4,9.78,15.3,72,1,Office,18430,Cooling,False
2024-01-18 23:00:00,BLD-3,6.51,6.7,78,0,Warehouse,14407,Cooling,False
2024-01-19 00:00:00,BLD-5,57.17,16.8,35,1,School,79525,Off,False
2024-01-19 01:00:00,BLD-5,43.18,6.5,37,1,School,79525,Off,False
2024-01-19 02:00:00,BLD-2,31.12,14.8,35,0,Retail,87908,Auto,False
2024-01-19 03:00:00,BLD-1,53.18,15.1,57,0,Data Center,69880,Auto,False
2024-01-19 04:00:00,BLD-2,65.3,10.0,42,1,Retail,87908,Auto,False
2024-01-19 05:00:00,BLD-3,5.61,14.9,32,0,Warehouse,14407,Cooling,False
2024-01-19 06:00:00,BLD-3,7.73,6.8,95,0,Warehouse,14407,Heating,False
2024-01-19 07:00:00,BLD-5,46.86,18.8,49,0,School,79525,Off,False
2024-01-19 08:00:00,BLD-3,37.66,6.0,59,1,Warehouse,14407,Heating,False
2024-01-19 09:00:00,BLD-1,186.55,0.4,51,0,Data Center,69880,Auto,False
2024-01-19 10:00:00,BLD-4,54.07,8.2,82,1,Office,18430,Cooling,False
2024-01-19 11:00:00,BLD-1,200.2,13.5,22,1,Data Center,69880,Auto,False
2024-01-19 12:00:00,BLD-4,41.17,7.8,84,1,Office,18430,Heating,False
2024-01-19 13:00:00,BLD-4,39.02,13.6,39,0,Office,18430,Heating,False
2024-01-19 14:00:00,BLD-4,49.88,4.8,31,0,Office,18430,Heating,False
2024-01-19 15:00:00,BLD-3,41.6,12.0,83,1,Warehouse,14407,Heating,False
2024-01-19 16:00:00,BLD-5,180.53,9.0,37,1,School,79525,Auto,False
2024-01-19 17:00:00,BLD-2,214.46,5.5,31,1,Retail,87908,Heating,False
2024-01-19 18:00:00,BLD-5,183.2,19.5,17,0,School,79525,Cooling,False
2024-01-19 19:00:00,BLD-1,43.88,9.8,23,1,Data Center,69880,Auto,False
2024-01-19 20:00:00,BLD-1,43.36,16.3,76,0,Data Center,69880,Off,False
2024-01-19 21:00:00,BLD-1,24.36,14.6,77,0,Data Center,69880,Heating,False
2024-01-19 22:00:00,BLD-1,45.78,6.4,79,0,Data Center,69880,Heating,False
2024-01-19 23:00:00,BLD-2,37.25,-1.1,32,1,Retail,87908,Off,False
2024-01-20 00:00:00,BLD-4,11.65,7.0,67,0,Office,18430,Off,True
2024-01-20 01:00:00,BLD-3,8.63,15.3,57,0,Warehouse,14407,Cooling,True
2024-01-20 02:00:00,BLD-4,11.02,10.2,56,0,Office,18430,Off,True
2024-01-20 03:00:00,BLD-4,12.06,4.8,89,0,Office,18430,Heating,True
2024-01-20 04:00:00,BLD-3,7.03,8.2,87,0,Warehouse,14407,Off,True
2024-01-20 05:00:00,BLD-2,37.37,0.5,31,0,Retail,87908,Off,True
2024-01-20 06:00:00,BLD-3,7.28,9.7,52,0,Warehouse,14407,Auto,True
2024-01-20 07:00:00,BLD-4,10.36,21.1,42,0,Office,18430,Off,True
2024-01-20 08:00:00,BLD-4,10.5,3.8,37,0,Office,18430,Off,True
2024-01-20 09:00:00,BLD-4,7.52,13.3,16,0,Office,18430,Off,True
2024-01-20 10:00:00,BLD-2,58.32,14.0,84,0,Retail,87908,Auto,True
2024-01-20 11:00:00,BLD-2,56.17,19.2,17,0,Retail,87908,Heating,True
2024-01-20 12:00:00,BLD-1,46.92,9.5,29,0,Data Center,69880,Off,True
2024-01-20 13:00:00,BLD-3,13.1,14.4,68,0,Warehouse,14407,Heating,True
2024-01-20 14:00:00,BLD-5,41.3,9.1,94,0,School,79525,Cooling,True
2024-01-20 15:00:00,BLD-4,11.28,9.8,66,0,Office,18430,Heating,True
2024-01-20 16:00:00,BLD-3,4.81,10.6,41,0,Warehouse,14407,Cooling,True
2024-01-20 17:00:00,BLD-3,8.87,13.7,66,0,Warehouse,14407,Auto,True
2024-01-20 18:00:00,BLD-5,20.8,12.1,52,0,School,79525,Auto,True
2024-01-20 19:00:00,BLD-5,16.99,5.9,20,0,School,79525,Auto,True
2024-01-20 20:00:00,BLD-3,5.71,7.6,68,0,Warehouse,14407,Cooling,True
2024-01-20 21:00:00,BLD-2,36.4,13.5,25,0,Retail,87908,Auto,True
2024-01-20 22:00:00,BLD-5,39.24,7.5,54,0,School,79525,Heating,True
2024-01-20 23:00:00,BLD-2,51.16,19.4,47,0,Retail,87908,Cooling,True
2024-01-21 00:00:00,BLD-4,8.74,13.5,27,0,Office,18430,Auto,True
2024-01-21 01:00:00,BLD-3,10.68,-0.3,47,0,Warehouse,14407,Heating,True
2024-01-21 02:00:00,BLD-1,31.65,9.3,26,0,Data Center,69880,Heating,True
2024-01-21 03:00:00,BLD-3,7.51,8.5,37,0,Warehouse,14407,Off,True
2024-01-21 04:00:00,BLD-5,25.43,5.0,71,0,School,79525,Cooling,True
2024-01-21 05:00:00,BLD-3,6.17,8.8,20,0,Warehouse,14407,Cooling,True
2024-01-21 06:00:00,BLD-5,14.36,4.8,94,0,School,79525,Heating,True
2024-01-21 07:00:00,BLD-5,37.76,12.6,23,0,School,79525,Cooling,True
2024-01-21 08:00:00,BLD-5,28.27,6.7,70,0,School,79525,Auto,True
2024-01-21 09:00:00,BLD-3,7.47,8.7,17,0,Warehouse,14407,Heating,True
2024-01-21 10:00:00,BLD-2,82.79,11.5,31,0,Retail,87908,Auto,True
2024-01-21 11:00:00,BLD-2,63.06,8.8,55,0,Retail,87908,Cooling,True
2024-01-21 12:00:00,BLD-1,62.26,4.6,94,0,Data Center,69880,Cooling,True
2024-01-21 13:00:00,BLD-4,6.51,17.3,64,0,Office,18430,Heating,True
2024-01-21 14:00:00,BLD-3,4.5,11.0,59,0,Warehouse,14407,Cooling,True
2024-01-21 15:00:00,BLD-3,9.05,9.1,84,0,Warehouse,14407,Off,True
2024-01-21 16:00:00,BLD-4,8.39,13.8,71,0,Office,18430,Cooling,True
2024-01-21 17:00:00,BLD-1,46.3,8.4,91,0,Data Center,69880,Cooling,True
2024-01-21 18:00:00,BLD-4,6.8,8.4,83,0,Office,18430,Cooling,True
2024-01-21 19:00:00,BLD-2,52.58,11.0,24,0,Retail,87908,Off,True
2024-01-21 20:00:00,BLD-1,45.77,15.2,45,0,Data Center,69880,Cooling,True
2024-01-21 21:00:00,BLD-3,2.64,11.7,60,0,Warehouse,14407,Cooling,True
2024-01-21 22:00:00,BLD-4,11.34,10.7,75,0,Office,18430,Heating,True
2024-01-21 23:00:00,BLD-3,8.77,14.1,51,0,Warehouse,14407,Off,True
2024-01-22 00:00:00,BLD-5,64.3,-0.4,77,1,School,79525,Off,False
2024-01-22 01:00:00,BLD-2,44.13,10.5,77,1,Retail,87908,Cooling,False
2024-01-22 02:00:00,BLD-3,7.11,10.4,40,1,Warehouse,14407,Cooling,False
2024-01-22 03:00:00,BLD-5,64.06,15.3,71,0,School,79525,Auto,False
2024-01-22 04:00:00,BLD-5,32.8,3.8,36,1,School,79525,Heating,False
2024-01-22 05:00:00,BLD-3,7.79,11.3,47,1,Warehouse,14407,Auto,False
2024-01-22 06:00:00,BLD-2,60.73,6.2,86,0,Retail,87908,Heating,False
2024-01-22 07:00:00,BLD-4,12.39,13.4,63,1,Office,18430,Auto,False
2024-01-22 08:00:00,BLD-3,42.71,7.8,83,1,Warehouse,14407,Heating,False
2024-01-22 09:00:00,BLD-5,203.81,13.5,33,0,School,79525,Auto,False
2024-01-22 10:00:00,BLD-4,51.7,5.5,66,0,Office,18430,Cooling,False
2024-01-22 11:00:00,BLD-1,186.62,14.0,20,0,Data Center,69880,Off,False
2024-01-22 12:00:00,BLD-1,129.73,6.9,39,0,Data Center,69880,Off,False
2024-01-22 13:00:00,BLD-1,163.67,6.1,56,1,Data Center,69880,Cooling,False
2024-01-22 14:00:00,BLD-5,141.48,14.8,86,0,School,79525,Off,False
2024-01-22 15:00:00,BLD-5,126.36,7.5,88,1,School,79525,Auto,False
2024-01-22 16:00:00,BLD-1,129.47,1.6,76,1,Data Center,69880,Off,False
2024-01-22 17:00:00,BLD-5,154.41,5.7,17,0,School,79525,Heating,False
2024-01-22 18:00:00,BLD-3,40.99,13.5,87,0,Warehouse,14407,Off,False
2024-01-22 19:00:00,BLD-1,54.47,-6.1,71,0,Data Center,69880,Off,False
2024-01-22 20:00:00,BLD-4,9.24,4.6,66,0,Office,18430,Off,False
2024-01-22 21:00:00,BLD-4,13.17,2.5,60,0,Office,18430,Cooling,False
2024-01-22 22:00:00,BLD-5,44.49,14.0,29,1,School,79525,Auto,False
2024-01-22 23:00:00,BLD-1,40.33,12.7,20,0,Data Center,69880,Heating,False
2024-01-23 00:00:00,BLD-5,59.71,11.2,45,0,School,79525,Cooling,False
2024-01-23 01:00:00,BLD-1,45.93,3.6,17,1,Data Center,69880,Off,False
2024-01-23 02:00:00,BLD-4,6.13,12.4,67,1,Office,18430,Off,False
2024-01-23 03:00:00,BLD-5,30.43,15.3,92,1,School,79525,Cooling,False
2024-01-23 04:00:00,BLD-4,16.77,13.7,55,1,Office,18430,Cooling,False
2024-01-23 05:00:00,BLD-5,48.58,12.0,83,0,School,79525,Auto,False
2024-01-23 06:00:00,BLD-2,32.07,15.7,34,1,Retail,87908,Cooling,False
2024-01-23 07:00:00,BLD-2,41.3,18.4,30,0,Retail,87908,Off,False
2024-01-23 08:00:00,BLD-2,210.57,15.8,15,0,Retail,87908,Heating,False
2024-01-23 09:00:00,BLD-3,24.32,6.6,34,1,Warehouse,14407,Heating,False
2024-01-23 10:00:00,BLD-2,247.49,9.9,45,0,Retail,87908,Heating,False
2024-01-23 11:00:00,BLD-3,30.74,19.5,72,0,Warehouse,14407,Cooling,False
2024-01-23 12:00:00,BLD-2,187.89,11.8,72,0,Retail,87908,Cooling,False
2024-01-23 13:00:00,BLD-3,33.62,14.0,47,1,Warehouse,14407,Cooling,False
2024-01-23 14:00:00,BLD-2,143.58,14.1,90,0,Retail,87908,Cooling,False
2024-01-23 15:00:00,BLD-1,160.12,11.5,85,0,Data Center,69880,Heating,False
2024-01-23 16:00:00,BLD-1,151.98,7.0,90,1,Data Center,69880,Auto,False
2024-01-23 17:00:00,BLD-2,172.4,14.0,90,1,Retail,87908,Heating,False
2024-01-23 18:00:00,BLD-1,119.36,11.2,23,0,Data Center,69880,Cooling,False
2024-01-23 19:00:00,BLD-3,7.3,19.1,27,0,Warehouse,14407,Heating,False
2024-01-23 20:00:00,BLD-5,19.87,19.5,85,1,School,79525,Heating,False
2024-01-23 21:00:00,BLD-1,37.75,8.8,16,1,Data Center,69880,Cooling,False
2024-01-23 22:00:00,BLD-2,44.19,9.4,64,1,Retail,87908,Auto,False
2024-01-23 23:00:00,BLD-2,41.07,10.6,63,1,Retail,87908,Cooling,False
2024-01-24 00:00:00,BLD-2,37.71,15.0,82,1,Retail,87908,Auto,False
2024-01-24 01:00:00,BLD-3,11.6,8.9,62,0,Warehouse,14407,Off,False
2024-01-24 02:00:00,BLD-3,5.23,6.4,82,0,Warehouse,14407,Cooling,False
2024-01-24 03:00:00,BLD-2,23.42,-0.8,89,1,Retail,87908,Cooling,False
2024-01-24 04:00:00,BLD-5,44.41,8.8,20,1,School,79525,Auto,False
2024-01-24 05:00:00,BLD-5,55.75,10.3,66,0,School,79525,Off,False
2024-01-24 06:00:00,BLD-3,7.81,9.3,95,0,Warehouse,14407,Off,False
2024-01-24 07:00:00,BLD-4,17.03,10.0,94,1,Office,18430,Off,False
2024-01-24 08:00:00,BLD-2,213.51,13.5,52,1,Retail,87908,Off,False
2024-01-24 09:00:00,BLD-5,190.5,9.6,17,0,School,79525,Cooling,False
2024-01-24 10:00:00,BLD-1,171.82,12.3,46,0,Data Center,69880,Off,False
2024-01-24 11:00:00,BLD-1,134.04,10.5,94,0,Data Center,69880,Auto,False
2024-01-24 12:00:00,BLD-4,32.67,11.6,50,0,Office,18430,Auto,False
2024-01-24 13:00:00,BLD-4,32.22,6.2,27,0,Office,18430,Off,False
2024-01-24 14:00:00,BLD-1,146.03,6.7,27,0,Data Center,69880,Heating,False
2024-01-24 15:00:00,BLD-2,183.67,6.4,71,1,Retail,87908,Auto,False
2024-01-24 16:00:00,BLD-2,218.18,24.4,56,1,Retail,87908,Auto,False
2024-01-24 17:00:00,BLD-5,230.96,7.1,77,1,School,79525,Cooling,False
2024-01-24 18:00:00,BLD-2,261.01,16.4,60,1,Retail,87908,Off,False
2024-01-24 19:00:00,BLD-1,51.55,17.9,79,0,Data Center,69880,Auto,False
2024-01-24 20:00:00,BLD-3,4.6,6.0,72,0,Warehouse,14407,Off,False
2024-01-24 21:00:00,BLD-1,23.35,9.3,39,0,Data Center,69880,Cooling,False
2024-01-24 22:00:00,BLD-1,35.96,0.8,34,0,Data Center,69880,Heating,False
2024-01-24 23:00:00,BLD-3,7.92,7.7,76,0,Warehouse,14407,Cooling,False
2024-01-25 00:00:00,BLD-4,9.22,15.6,60,0,Office,18430,Heating,False
2024-01-25 01:00:00,BLD-1,55.38,11.9,72,0,Data Center,69880,Cooling,False
2024-01-25 02:00:00,BLD-2,51.26,11.1,18,0,Retail,87908,Auto,False
2024-01-25 03:00:00,BLD-1,17.7,8.7,72,0,Data Center,69880,Heating,False
2024-01-25 04:00:00,BLD-3,10.38,4.9,15,1,Warehouse,14407,Cooling,False
2024-01-25 05:00:00,BLD-3,6.65,5.4,66,0,Warehouse,14407,Off,False
2024-01-25 06:00:00,BLD-2,31.41,11.0,40,1,Retail,87908,Auto,False
2024-01-25 07:00:00,BLD-5,41.24,12.7,52,0,School,79525,Cooling,False
2024-01-25 08:00:00,BLD-5,137.69,5.1,49,1,School,79525,Cooling,False
2024-01-25 09:00:00,BLD-4,38.57,7.5,55,0,Office,18430,Cooling,False
2024-01-25 10:00:00,BLD-4,33.15,2.8,15,0,Office,18430,Off,False
2024-01-25 11:00:00,BLD-4,43.46,8.3,43,0,Office,18430,Off,False
2024-01-25 12:00:00,BLD-4,32.15,8.9,79,0,Office,18430,Heating,False
2024-01-25 13:00:00,BLD-5,231.15,10.9,94,0,School,79525,Cooling,False
2024-01-25 14:00:00,BLD-1,159.51,9.3,23,1,Data Center,69880,Auto,False
2024-01-25 15:00:00,BLD-5,188.91,15.0,48,0,School,79525,Auto,False
2024-01-25 16:00:00,BLD-4,52.05,12.6,24,1,Office,18430,Cooling,False
2024-01-25 17:00:00,BLD-2,198.86,9.7,44,0,Retail,87908,Cooling,False
2024-01-25 18:00:00,BLD-1,122.1,11.1,67,1,Data Center,69880,Auto,False
2024-01-25 19:00:00,BLD-3,9.72,12.6,43,1,Warehouse,14407,Auto,False
2024-01-25 20:00:00,BLD-2,37.0,14.3,84,0,Retail,87908,Cooling,False
2024-01-25 21:00:00,BLD-2,27.11,6.3,38,0,Retail,87908,Off,False
2024-01-25 22:00:00,BLD-1,18.36,9.3,45,0,Data Center,69880,Heating,False
2024-01-25 23:00:00,BLD-5,55.66,14.0,28,0,School,79525,Auto,False
2024-01-26 00:00:00,BLD-2,63.33,-0.6,39,1,Retail,87908,Off,False
2024-01-26 01:00:00,BLD-3,4.41,20.5,24,1,Warehouse,14407,Off,False
2024-01-26 02:00:00,BLD-3,4.67,14.5,81,0,Warehouse,14407,Heating,False
2024-01-26 03:00:00,BLD-3,5.54,13.0,46,0,Warehouse,14407,Cooling,False
2024-01-26 04:00:00,BLD-5,36.2,8.0,24,0,School,79525,Heating,False
2024-01-26 05:00:00,BLD-3,10.82,14.1,69,0,Warehouse,14407,Auto,False
2024-01-26 06:00:00,BLD-1,44.51,15.9,81,0,Data Center,69880,Heating,False
2024-01-26 07:00:00,BLD-2,71.59,7.1,93,0,Retail,87908,Cooling,False
2024-01-26 08:00:00,BLD-5,229.22,1.1,41,0,School,79525,Auto,False
2024-01-26 09:00:00,BLD-2,222.5,11.1,64,1,Retail,87908,Off,False
2024-01-26 10:00:00,BLD-1,198.08,12.8,67,0,Data Center,69880,Heating,False
2024-01-26 11:00:00,BLD-5,239.68,12.0,72,0,School,79525,Heating,False
2024-01-26 12:00:00,BLD-3,31.8,12.9,47,0,Warehouse,14407,Heating,False
2024-01-26 13:00:00,BLD-3,37.79,2.6,77,0,Warehouse,14407,Heating,False
2024-01-26 14:00:00,BLD-4,47.76,2.7,37,0,Office,18430,Auto,False
2024-01-26 15:00:00,BLD-4,40.02,7.3,48,1,Office,18430,Auto,False
2024-01-26 16:00:00,BLD-4,27.81,6.1,70,1,Office,18430,Auto,False
2024-01-26 17:00:00,BLD-1,116.91,11.3,85,0,Data Center,69880,Cooling,False
2024-01-26 18:00:00,BLD-4,45.72,12.7,38,0,Office,18430,Auto,False
2024-01-26 19:00:00,BLD-3,10.89,12.5,16,0,Warehouse,14407,Cooling,False
2024-01-26 20:00:00,BLD-4,6.75,13.1,84,0,Office,18430,Auto,False
2024-01-26 21:00:00,BLD-4,5.71,6.9,77,0,Office,18430,Cooling,False
2024-01-26 22:00:00,BLD-3,10.92,11.4,20,0,Warehouse,14407,Heating,False
2024-01-26 23:00:00,BLD-3,6.61,8.2,29,0,Warehouse,14407,Auto,False
2024-01-27 00:00:00,BLD-5,47.52,5.2,17,0,School,79525,Off,True
2024-01-27 01:00:00,BLD-4,11.38,2.8,37,0,Office,18430,Off,True
2024-01-27 02:00:00,BLD-2,51.14,15.0,40,0,Retail,87908,Off,True
2024-01-27 03:00:00,BLD-2,60.34,11.2,38,0,Retail,87908,Heating,True
2024-01-27 04:00:00,BLD-5,32.75,11.3,37,0,School,79525,Heating,True
2024-01-27 05:00:00,BLD-2,70.95,16.7,92,0,Retail,87908,Off,True
2024-01-27 06:00:00,BLD-2,57.72,13.8,23,0,Retail,87908,Auto,True
