order_id,order_date,customer_id,product_name,num_items,order_value_usd,shipping_cost,is_returning_customer,product_tags,country,promo_code,payment_method,delivery_status
ECO-20209,2024-06-21,CUST-2273,Desk Pad,7,819.69,0.0,False,ergonomic|tech|electronics,NL,,PayPal,Delivered
ECO-20210,2023-05-23,CUST-1242,Smart Plug,7,817.75,0.0,True,accessories|productivity|home,DK,,Google Pay,Delivered
ECO-20211,2025-10-01,CUST-7859,Mouse Pad,2,177.32,0.0,True,ergonomic,CA,SUMMER25,Credit Card,Returned
ECO-20212,2024-09-22,CUST-5783,Desk Lamp,5,170.13,0.0,True,electronics,CA,,Debit Card,Shipped
ECO-20213,2023-02-09,CUST-7857,Bluetooth Adapter,2,99.04,0.0,True,accessories|tech,DK,WELCOME15,Google Pay,Cancelled
ECO-20214,2024-01-24,CUST-9691,Desk Lamp,1,61.5,7.36,False,home,BR,,PayPal,Delivered
ECO-20215,2025-08-12,CUST-9224,Wireless Mouse,2,136.0,0.0,False,productivity|gadgets|accessories,BR,,Debit Card,Delivered
ECO-20216,2023-07-30,CUST-5138,Ring Light,7,707.48,0.0,True,office|accessories|tech,JP,SUMMER25,Credit Card,Delivered
ECO-20217,2025-09-01,CUST-3557,Portable SSD,1,141.17,0.0,False,ergonomic,UK,,Credit Card,Delivered
ECO-20218,2025-11-26,CUST-7588,Webcam,2,147.19,0.0,True,productivity|home|office,MX,SAVE10,Google Pay,Processing
ECO-20219,2023-03-03,CUST-6552,Ring Light,1,74.07,5.66,True,ergonomic|gadgets|accessories,CA,,Apple Pay,Delivered
ECO-20220,2025-05-16,CUST-7305,USB Hub,2,221.39,0.0,True,productivity|electronics,FR,,Google Pay,Delivered
ECO-20221,2025-12-22,CUST-4933,Microphone,3,383.08,0.0,True,tech|gadgets,AU,FLASH20,PayPal,Shipped
ECO-20222,2024-07-28,CUST-7250,Desk Lamp,5,202.84,0.0,False,ergonomic|tech,CA,,Credit Card,Shipped
ECO-20223,2023-10-20,CUST-7126,Ergonomic Chair,5,163.61,0.0,False,tech|home|ergonomic,FR,,Apple Pay,Processing
ECO-20224,2024-05-24,CUST-8394,Screen Cleaner,1,35.57,3.98,True,productivity,KR,,PayPal,Shipped
ECO-20225,2024-05-11,CUST-6051,Mechanical Keyboard,7,381.88,0.0,False,electronics|gadgets,SE,SAVE10,Google Pay,Delivered
ECO-20226,2025-12-27,CUST-5561,Wireless Mouse,8,964.55,0.0,True,home|productivity,NZ,HOLIDAY30,PayPal,Delivered
ECO-20227,2024-12-22,CUST-5075,LED Strip,8,1197.85,0.0,False,productivity|electronics,FR,,PayPal,Delivered
ECO-20228,2025-05-26,CUST-9666,Portable SSD,1,63.36,6.5,False,office|ergonomic|accessories,NO,SAVE10,Google Pay,Cancelled
ECO-20229,2023-12-23,CUST-5203,Desk Lamp,3,344.37,0.0,False,accessories,SE,,Credit Card,Returned
ECO-20230,2025-05-03,CUST-8433,Ring Light,7,141.22,0.0,False,electronics,IT,FLASH20,Google Pay,Delivered
ECO-20231,2024-05-22,CUST-8822,Screen Cleaner,4,219.55,0.0,False,ergonomic|electronics|home,AU,WELCOME15,Apple Pay,Delivered
ECO-20232,2024-09-08,CUST-9604,Desk Lamp,2,89.18,0.0,True,home|ergonomic|office,DE,WELCOME15,PayPal,Delivered
ECO-20233,2023-06-23,CUST-7593,Wireless Mouse,3,446.24,0.0,True,office,MX,SAVE10,Credit Card,Cancelled
ECO-20234,2025-03-27,CUST-2103,Cable Organizer,3,382.83,0.0,True,home,NO,,PayPal,Shipped
ECO-20235,2023-08-31,CUST-9121,Mouse Pad,1,38.58,3.98,True,ergonomic|office|tech,NO,HOLIDAY30,Apple Pay,Processing
ECO-20236,2025-02-24,CUST-3218,Cable Organizer,5,161.84,0.0,True,accessories|tech,NZ,,PayPal,Processing
ECO-20237,2024-04-20,CUST-8937,Portable SSD,1,89.83,0.0,False,office|home|accessories,IE,FLASH20,PayPal,Delivered
ECO-20238,2025-01-27,CUST-1070,Monitor Stand,7,593.27,0.0,False,gadgets|office|ergonomic,US,SUMMER25,Google Pay,Returned
ECO-20239,2025-04-17,CUST-8055,Ring Light,2,282.21,0.0,False,accessories|productivity,MX,,Debit Card,Delivered
ECO-20240,2024-09-21,CUST-3676,Mouse Pad,8,368.54,0.0,True,electronics,SG,WELCOME15,Apple Pay,Delivered
ECO-20241,2023-01-27,CUST-9124,Ergonomic Chair,1,79.47,0.0,True,ergonomic,IT,,PayPal,Returned
ECO-20242,2023-06-26,CUST-3402,Mouse Pad,3,435.72,0.0,True,electronics|home|ergonomic,JP,,Apple Pay,Delivered
ECO-20243,2024-01-24,CUST-5815,Cable Organizer,5,562.23,0.0,False,home|ergonomic,DK,,Debit Card,Cancelled
ECO-20244,2025-06-02,CUST-7815,Webcam,1,72.15,8.39,True,office|tech,SG,FLASH20,Debit Card,Delivered
ECO-20245,2023-05-27,CUST-6853,Monitor Stand,8,785.46,0.0,False,electronics|gadgets|office,IE,WELCOME15,Credit Card,Shipped
ECO-20246,2024-12-21,CUST-5190,Mechanical Keyboard,7,258.73,0.0,True,gadgets|home|tech,IT,WELCOME15,Google Pay,Delivered
ECO-20247,2023-07-15,CUST-8403,Phone Stand,6,811.97,0.0,False,productivity|gadgets|accessories,BR,,Apple Pay,Delivered
ECO-20248,2025-10-04,CUST-5670,Wireless Mouse,8,83.02,0.0,True,home,ES,SAVE10,Credit Card,Shipped
ECO-20249,2023-02-07,CUST-9944,Webcam,4,378.36,0.0,True,tech,JP,FLASH20,Apple Pay,Delivered
ECO-20250,2023-03-23,CUST-9912,Desk Pad,4,327.7,0.0,False,home|gadgets|productivity,US,SUMMER25,Google Pay,Delivered
ECO-20251,2023-11-07,CUST-6536,Monitor Stand,7,385.26,0.0,False,productivity|gadgets,DK,,PayPal,Delivered
ECO-20252,2024-12-02,CUST-1909,Ergonomic Chair,7,199.51,0.0,False,home|productivity,US,HOLIDAY30,Google Pay,Delivered
ECO-20253,2025-06-03,CUST-8912,Mechanical Keyboard,8,127.68,0.0,True,office,DK,,Google Pay,Shipped
ECO-20254,2024-03-31,CUST-3379,Screen Cleaner,2,45.73,4.17,False,office,ES,HOLIDAY30,Debit Card,Processing
ECO-20255,2023-04-07,CUST-7542,Laptop Sleeve,6,196.93,0.0,True,office|tech|home,NL,,Debit Card,Cancelled
ECO-20256,2023-11-22,CUST-8706,Wireless Mouse,3,37.6,1.89,False,home|accessories,IN,SAVE10,Apple Pay,Delivered
ECO-20257,2025-12-25,CUST-4222,Monitor Stand,3,415.78,0.0,False,home,NL,,Google Pay,Processing
ECO-20258,2024-05-14,CUST-8961,Screen Cleaner,5,344.86,0.0,False,productivity,AU,,Debit Card,Returned
ECO-20259,2023-01-06,CUST-1222,Webcam,6,254.95,0.0,False,home,US,,Debit Card,Cancelled
ECO-20260,2025-07-07,CUST-7574,Mechanical Keyboard,1,40.25,2.61,False,productivity,BR,,Apple Pay,Returned
ECO-20261,2024-05-03,CUST-7077,Mechanical Keyboard,7,882.65,0.0,True,office|gadgets|productivity,SE,SAVE10,Credit Card,Delivered
ECO-20262,2023-01-23,CUST-2937,Desk Lamp,4,368.52,0.0,True,electronics|gadgets|tech,FR,WELCOME15,PayPal,Delivered
ECO-20263,2024-06-21,CUST-4277,Bluetooth Adapter,6,192.79,0.0,False,ergonomic|gadgets|home,IT,,Credit Card,Delivered
ECO-20264,2025-03-14,CUST-8051,Mechanical Keyboard,1,16.94,1.6,True,gadgets|productivity,SG,SAVE10,Debit Card,Shipped
ECO-20265,2024-07-13,CUST-5612,Cable Organizer,3,48.41,2.7,False,office,DE,HOLIDAY30,Credit Card,Delivered
ECO-20266,2025-03-08,CUST-9673,Ergonomic Chair,6,588.57,0.0,False,gadgets|electronics,NL,,PayPal,Processing
ECO-20267,2023-11-02,CUST-9110,Mechanical Keyboard,2,158.13,0.0,False,productivity|electronics|tech,BR,FLASH20,Credit Card,Returned
ECO-20268,2023-10-13,CUST-1499,Bluetooth Adapter,5,429.23,0.0,True,ergonomic|productivity,FR,FLASH20,Apple Pay,Delivered
ECO-20269,2023-09-26,CUST-2030,Headphone Hook,4,237.86,0.0,False,office,IT,,Credit Card,Delivered
ECO-20270,2025-06-22,CUST-2477,Portable SSD,4,420.46,0.0,False,gadgets,SE,,Debit Card,Cancelled
ECO-20271,2023-05-07,CUST-5188,Cable Organizer,6,168.32,0.0,True,electronics,NO,WELCOME15,Debit Card,Cancelled
ECO-20272,2024-06-27,CUST-5328,Headphone Hook,1,109.35,0.0,True,gadgets,KR,,Debit Card,Cancelled
ECO-20273,2023-09-10,CUST-9596,Ring Light,2,232.37,0.0,False,home|productivity,NL,,Apple Pay,Processing
ECO-20274,2025-03-06,CUST-4191,Mouse Pad,2,175.04,0.0,False,ergonomic|electronics,IE,,Debit Card,Cancelled
ECO-20275,2023-04-11,CUST-8835,Smart Plug,3,437.64,0.0,True,home|office|tech,DE,,PayPal,Delivered
ECO-20276,2025-01-07,CUST-4555,Ergonomic Chair,7,549.09,0.0,True,ergonomic|office|gadgets,FR,,Google Pay,Returned
ECO-20277,2024-08-15,CUST-3185,Mouse Pad,5,77.94,0.0,True,productivity,KR,FLASH20,Google Pay,Delivered
ECO-20278,2024-06-12,CUST-4879,Microphone,3,214.5,0.0,True,gadgets,FR,,PayPal,Delivered
ECO-20279,2024-01-09,CUST-5118,Wireless Mouse,1,90.53,0.0,True,electronics|office,AU,HOLIDAY30,Debit Card,Shipped
ECO-20280,2023-10-11,CUST-9104,Monitor Stand,4,578.46,0.0,True,tech|productivity|gadgets,SG,WELCOME15,Debit Card,Delivered
ECO-20281,2024-11-03,CUST-3078,Screen Cleaner,5,533.03,0.0,True,gadgets|electronics,NO,,PayPal,Delivered
ECO-20282,2023-09-12,CUST-5658,Laptop Sleeve,1,10.53,1.1,True,accessories|office|electronics,FR,,Apple Pay,Cancelled
ECO-20283,2025-08-15,CUST-2235,Portable SSD,8,324.55,0.0,True,productivity|accessories,SG,,Apple Pay,Delivered
ECO-20284,2024-02-29,CUST-7200,Mechanical Keyboard,6,103.98,0.0,False,gadgets|office|home,NZ,SAVE10,PayPal,Shipped
ECO-20285,2023-06-23,CUST-5874,Mechanical Keyboard,1,99.64,0.0,True,home|tech,SE,SUMMER25,Debit Card,Delivered
ECO-20286,2025-05-26,CUST-7082,Ring Light,8,550.68,0.0,True,accessories|tech,UK,,Apple Pay,Delivered
ECO-20287,2025-11-07,CUST-7611,Phone Stand,6,592.81,0.0,False,office|accessories|home,KR,SAVE10,Debit Card,Cancelled
ECO-20288,2024-03-03,CUST-4564,Ring Light,2,166.36,0.0,False,home|productivity|ergonomic,CA,SAVE10,Google Pay,Returned
ECO-20289,2023-03-12,CUST-1232,Cable Organizer,6,743.65,0.0,True,productivity,SE,SAVE10,PayPal,Delivered
ECO-20290,2023-09-27,CUST-5214,Screen Cleaner,4,586.2,0.0,True,office,AU,HOLIDAY30,Google Pay,Delivered
ECO-20291,2023-08-02,CUST-6561,Laptop Sleeve,6,577.37,0.0,False,tech,CA,,Apple Pay,Returned
ECO-20292,2023-12-01,CUST-9700,Cable Organizer,3,412.04,0.0,False,accessories|productivity,AU,WELCOME15,Apple Pay,Cancelled
ECO-20293,2025-10-29,CUST-9411,LED Strip,8,151.92,0.0,True,electronics,KR,HOLIDAY30,Google Pay,Cancelled
ECO-20294,2023-04-29,CUST-5753,Monitor Stand,6,612.1,0.0,False,tech|electronics|gadgets,CA,,Debit Card,Processing
ECO-20295,2025-03-31,CUST-9789,Phone Stand,5,377.28,0.0,False,gadgets,NZ,FLASH20,Apple Pay,Shipped
ECO-20296,2025-03-03,CUST-9873,Laptop Sleeve,4,534.81,0.0,True,ergonomic|office|productivity,NL,,Credit Card,Delivered
ECO-20297,2023-10-16,CUST-7566,Webcam,7,152.0,0.0,True,productivity,ES,WELCOME15,Debit Card,Cancelled
ECO-20298,2025-11-03,CUST-6415,Smart Plug,7,1002.06,0.0,False,gadgets|productivity,IT,SUMMER25,Debit Card,Delivered
ECO-20299,2023-12-19,CUST-5499,Wireless Mouse,5,379.18,0.0,True,productivity,NZ,SUMMER25,Debit Card,Returned
ECO-20300,2025-12-23,CUST-1941,Headphone Hook,3,152.29,0.0,True,productivity|accessories,IN,WELCOME15,Credit Card,Delivered
ECO-20301,2023-12-25,CUST-5260,Monitor Stand,5,653.1,0.0,False,tech|office,JP,,Google Pay,Returned
ECO-20302,2025-12-30,CUST-4823,Mouse Pad,7,86.65,0.0,False,office,KR,,PayPal,Returned
ECO-20303,2024-02-02,CUST-5887,Phone Stand,1,133.47,0.0,True,productivity,UK,,Credit Card,Processing
ECO-20304,2023-04-10,CUST-5554,Monitor Stand,4,57.02,4.83,True,tech|home,SE,,Google Pay,Cancelled
ECO-20305,2025-09-19,CUST-5468,Mouse Pad,8,231.12,0.0,True,home|tech|office,IT,FLASH20,Google Pay,Shipped
ECO-20306,2025-12-14,CUST-8602,Ergonomic Chair,1,51.84,5.82,False,ergonomic|accessories,NZ,,Google Pay,Processing
ECO-20307,2025-10-17,CUST-1308,Mouse Pad,4,360.9,0.0,True,productivity,US,,Google Pay,Shipped
ECO-20308,2024-07-07,CUST-1725,Laptop Sleeve,3,303.28,0.0,True,accessories|ergonomic,NZ,SAVE10,Google Pay,Delivered
ECO-20309,2025-08-17,CUST-3516,Mechanical Keyboard,4,512.86,0.0,True,ergonomic,KR,SUMMER25,Debit Card,Returned
ECO-20310,2025-07-31,CUST-2862,Cable Organizer,6,572.12,0.0,True,productivity|gadgets|accessories,NZ,,PayPal,Delivered
ECO-20311,2025-10-22,CUST-6242,LED Strip,3,382.42,0.0,False,home|tech|ergonomic,SE,,PayPal,Delivered
ECO-20312,2023-12-11,CUST-6907,Desk Pad,7,100.51,0.0,False,home|office|electronics,SE,SUMMER25,Debit Card,Delivered
ECO-20313,2023-07-22,CUST-1040,Screen Cleaner,8,295.57,0.0,False,electronics,CA,WELCOME15,Credit Card,Delivered
ECO-20314,2025-08-17,CUST-3403,Screen Cleaner,3,153.86,0.0,False,home|electronics,DK,HOLIDAY30,Google Pay,Delivered
ECO-20315,2025-05-10,CUST-8539,Webcam,3,128.94,0.0,True,ergonomic|tech|electronics,DK,HOLIDAY30,Google Pay,Delivered
ECO-20316,2023-11-07,CUST-1927,Mechanical Keyboard,3,125.76,0.0,False,home|productivity,IE,SUMMER25,Credit Card,Shipped
ECO-20317,2025-08-12,CUST-5251,Monitor Stand,8,730.64,0.0,False,ergonomic|accessories,ES,,Google Pay,Delivered
ECO-20318,2023-03-23,CUST-8582,LED Strip,8,918.82,0.0,True,office|accessories,SG,,Google Pay,Shipped
ECO-20319,2025-01-26,CUST-4442,LED Strip,7,234.3,0.0,False,ergonomic|electronics|office,NZ,,PayPal,Delivered
ECO-20320,2025-09-07,CUST-4896,Ring Light,7,147.69,0.0,False,office|ergonomic|tech,DK,,Debit Card,Delivered
ECO-20321,2023-07-24,CUST-9847,LED Strip,3,419.93,0.0,False,office|home|ergonomic,US,SUMMER25,Credit Card,Returned
ECO-20322,2025-03-05,CUST-1771,Bluetooth Adapter,1,132.23,0.0,True,ergonomic,FR,HOLIDAY30,PayPal,Returned
ECO-20323,2024-04-18,CUST-9378,Portable SSD,4,193.94,0.0,False,ergonomic|tech|office,ES,,Apple Pay,Cancelled
ECO-20324,2024-11-02,CUST-7779,LED Strip,8,652.36,0.0,True,gadgets,IT,SUMMER25,Credit Card,Cancelled
ECO-20325,2025-06-24,CUST-3798,Ergonomic Chair,4,454.25,0.0,True,gadgets|accessories,UK,WELCOME15,Apple Pay,Delivered
ECO-20326,2025-01-02,CUST-9598,Smart Plug,3,300.36,0.0,True,home|gadgets|accessories,IN,,Debit Card,Processing
ECO-20327,2025-11-08,CUST-2250,Cable Organizer,4,98.62,0.0,True,ergonomic|tech,DE,,PayPal,Processing
ECO-20328,2023-04-11,CUST-8273,USB Hub,4,264.33,0.0,False,productivity|ergonomic|home,DK,,Credit Card,Cancelled
ECO-20329,2025-07-11,CUST-3328,Laptop Sleeve,8,682.25,0.0,False,home|accessories|electronics,NZ,SAVE10,Debit Card,Returned
ECO-20330,2025-08-26,CUST-4799,Portable SSD,5,67.32,6.63,False,tech|ergonomic,SE,,PayPal,Processing
ECO-20331,2025-09-09,CUST-9290,Ergonomic Chair,4,464.69,0.0,True,ergonomic|accessories,KR,,Google Pay,Delivered
ECO-20332,2025-06-18,CUST-7447,Desk Pad,4,98.5,0.0,True,tech|office|home,CA,WELCOME15,Google Pay,Processing
ECO-20333,2024-09-15,CUST-4715,Laptop Sleeve,3,448.29,0.0,True,office|electronics,IT,,Google Pay,Processing
ECO-20334,2024-06-04,CUST-7374,Wireless Mouse,4,366.52,0.0,False,home,MX,FLASH20,Apple Pay,Shipped
ECO-20335,2025-03-07,CUST-6658,Ring Light,3,335.41,0.0,False,home|gadgets|tech,SG,SAVE10,Google Pay,Delivered
ECO-20336,2025-05-19,CUST-6516,Wireless Mouse,2,143.75,0.0,True,office,NZ,,Apple Pay,Delivered
ECO-20337,2024-08-10,CUST-5912,Phone Stand,2,83.82,0.0,False,tech|gadgets,NO,SAVE10,Google Pay,Delivered
ECO-20338,2025-09-24,CUST-3104,Ring Light,8,402.34,0.0,True,productivity|accessories|gadgets,BR,,Credit Card,Delivered
ECO-20339,2025-05-19,CUST-1484,Ring Light,6,874.17,0.0,False,accessories|tech|home,JP,FLASH20,Apple Pay,Cancelled
ECO-20340,2025-07-30,CUST-7185,Portable SSD,2,187.94,0.0,False,office|tech,FR,WELCOME15,Apple Pay,Delivered
ECO-20341,2024-07-23,CUST-1525,Webcam,3,370.75,0.0,True,electronics,IN,HOLIDAY30,Credit Card,Delivered
ECO-20342,2024-03-03,CUST-4616,Portable SSD,8,1168.58,0.0,False,tech|ergonomic,SG,SUMMER25,Google Pay,Delivered
ECO-20343,2024-11-01,CUST-5523,Screen Cleaner,3,296.98,0.0,True,home|tech,DK,,PayPal,Delivered
ECO-20344,2024-12-18,CUST-7479,Headphone Hook,2,148.22,0.0,False,accessories|productivity,NL,,Credit Card,Returned
ECO-20345,2024-05-19,CUST-7219,Ergonomic Chair,8,921.8,0.0,True,gadgets|ergonomic|productivity,NL,WELCOME15,Debit Card,Delivered
ECO-20346,2024-01-10,CUST-7154,Phone Stand,8,847.55,0.0,True,tech|ergonomic,JP,HOLIDAY30,Debit Card,Delivered
ECO-20347,2024-01-02,CUST-4412,Phone Stand,6,348.35,0.0,False,home|ergonomic|electronics,SG,,PayPal,Delivered
ECO-20348,2023-01-02,CUST-4951,Laptop Sleeve,5,378.18,0.0,True,gadgets|accessories,NL,,Debit Card,Cancelled
ECO-20349,2024-08-21,CUST-2520,USB Hub,4,123.34,0.0,False,ergonomic|home|productivity,KR,WELCOME15,PayPal,Delivered
ECO-20350,2023-10-02,CUST-5676,Laptop Sleeve,1,50.53,4.17,False,productivity|electronics,DE,HOLIDAY30,PayPal,Delivered
ECO-20351,2025-12-18,CUST-1979,USB Hub,6,481.72,0.0,False,office,MX,,Google Pay,Delivered
ECO-20352,2024-10-26,CUST-5098,Laptop Sleeve,2,282.73,0.0,False,productivity|office,DE,,Apple Pay,Delivered
ECO-20353,2025-07-23,CUST-9593,Mouse Pad,2,32.69,2.96,False,accessories|ergonomic,KR,,Apple Pay,Delivered
ECO-20354,2023-10-20,CUST-4242,Laptop Sleeve,7,875.53,0.0,True,home|office,JP,,Apple Pay,Delivered
ECO-20355,2023-04-19,CUST-4031,LED Strip,3,112.0,0.0,False,gadgets|ergonomic,US,WELCOME15,PayPal,Delivered
ECO-20356,2024-08-13,CUST-1447,Screen Cleaner,2,46.83,4.73,False,tech|ergonomic,ES,,Debit Card,Processing
ECO-20357,2023-10-18,CUST-7953,Laptop Sleeve,1,23.36,2.51,True,accessories|office|productivity,FR,SAVE10,Credit Card,Delivered
ECO-20358,2024-10-16,CUST-3137,Desk Lamp,4,526.67,0.0,True,gadgets,NL,,Credit Card,Delivered
ECO-20359,2023-04-05,CUST-9752,Cable Organizer,2,51.88,2.53,True,office,JP,,PayPal,Processing
ECO-20360,2024-01-07,CUST-2912,Ergonomic Chair,7,1006.25,0.0,True,home,ES,FLASH20,Debit Card,Processing
ECO-20361,2023-09-16,CUST-9201,Screen Cleaner,4,210.4,0.0,False,ergonomic|electronics,US,,Debit Card,Returned
ECO-20362,2025-05-29,CUST-1893,Ring Light,4,189.87,0.0,False,productivity,KR,SUMMER25,PayPal,Shipped
ECO-20363,2025-01-08,CUST-4801,Headphone Hook,3,291.17,0.0,False,gadgets,AU,FLASH20,Apple Pay,Processing
ECO-20364,2024-11-11,CUST-7391,Desk Lamp,2,94.9,0.0,False,tech,DK,FLASH20,Apple Pay,Shipped
ECO-20365,2023-08-04,CUST-7053,Laptop Sleeve,5,380.91,0.0,True,gadgets|office,MX,SUMMER25,Debit Card,Returned
ECO-20366,2025-06-08,CUST-6538,Ergonomic Chair,6,620.22,0.0,False,gadgets,BR,,Debit Card,Delivered
ECO-20367,2025-03-06,CUST-3469,Cable Organizer,8,1114.63,0.0,True,ergonomic|tech,AU,SUMMER25,Apple Pay,Delivered
ECO-20368,2024-04-04,CUST-5695,Portable SSD,6,288.02,0.0,False,productivity|office|gadgets,NO,,Apple Pay,Delivered
ECO-20369,2025-03-16,CUST-8706,Ring Light,3,154.33,0.0,True,office|electronics|tech,IT,,Google Pay,Delivered
ECO-20370,2023-07-27,CUST-9442,Ergonomic Chair,7,949.0,0.0,False,tech,BR,,Apple Pay,Delivered
ECO-20371,2025-08-28,CUST-8725,Desk Lamp,3,189.41,0.0,True,home,IE,FLASH20,Apple Pay,Delivered
ECO-20372,2023-10-14,CUST-4407,USB Hub,7,787.28,0.0,True,home,NL,,Google Pay,Shipped
ECO-20373,2025-06-24,CUST-5554,Webcam,7,250.26,0.0,True,home|accessories,NL,,PayPal,Delivered
ECO-20374,2025-07-31,CUST-5924,Wireless Mouse,3,344.18,0.0,True,home|ergonomic,CA,,PayPal,Returned
ECO-20375,2025-02-23,CUST-2448,Microphone,5,447.01,0.0,False,tech|electronics,IE,,PayPal,Processing
ECO-20376,2024-03-27,CUST-2760,Desk Lamp,2,29.2,3.39,False,tech|ergonomic|electronics,BR,SAVE10,Google Pay,Delivered
ECO-20377,2023-06-16,CUST-5459,Phone Stand,4,166.8,0.0,True,productivity|ergonomic,SG,,Debit Card,Delivered
ECO-20378,2024-07-30,CUST-9937,Phone Stand,1,125.57,0.0,True,tech|ergonomic|electronics,SG,,Credit Card,Delivered
ECO-20379,2024-05-29,CUST-5635,Ring Light,2,49.04,1.52,True,tech,MX,,Credit Card,Delivered
ECO-20380,2025-12-20,CUST-2950,Screen Cleaner,7,906.15,0.0,True,office|home|productivity,UK,,Debit Card,Delivered
ECO-20381,2023-09-07,CUST-6392,Cable Organizer,4,184.38,0.0,False,tech,JP,WELCOME15,PayPal,Delivered
ECO-20382,2025-05-21,CUST-2575,Smart Plug,1,107.35,0.0,True,productivity,UK,,Debit Card,Cancelled
ECO-20383,2023-07-22,CUST-2900,Ergonomic Chair,2,241.4,0.0,True,office|home|gadgets,MX,,PayPal,Shipped
ECO-20384,2025-08-08,CUST-2446,Cable Organizer,1,32.62,3.72,True,accessories,IE,SUMMER25,Debit Card,Processing
ECO-20385,2023-10-07,CUST-2230,Microphone,8,1125.95,0.0,True,ergonomic|productivity,NZ,WELCOME15,Apple Pay,Returned
ECO-20386,2024-08-26,CUST-2175,Laptop Sleeve,7,253.77,0.0,True,ergonomic,MX,,Apple Pay,Delivered
ECO-20387,2024-08-09,CUST-3486,USB Hub,3,134.79,0.0,False,tech|ergonomic,BR,,Debit Card,Delivered
ECO-20388,2024-11-09,CUST-4039,Screen Cleaner,1,67.54,6.06,True,home|productivity,IT,WELCOME15,PayPal,Processing
ECO-20389,2023-12-26,CUST-2229,Wireless Mouse,8,908.34,0.0,True,gadgets|accessories|electronics,CA,SUMMER25,Google Pay,Shipped
ECO-20390,2025-12-02,CUST-5625,LED Strip,6,417.77,0.0,True,tech,IT,,Google Pay,Processing
ECO-20391,2025-06-05,CUST-7584,Ergonomic Chair,8,469.61,0.0,False,home|office,AU,SUMMER25,Credit Card,Cancelled
ECO-20392,2023-11-16,CUST-6924,Screen Cleaner,7,466.12,0.0,False,home,NL,,Apple Pay,Delivered
ECO-20393,2023-03-29,CUST-5496,USB Hub,2,102.34,0.0,True,productivity,NZ,FLASH20,PayPal,Shipped
ECO-20394,2023-03-24,CUST-2681,Wireless Mouse,8,951.39,0.0,True,productivity|electronics|home,DK,,Debit Card,Delivered
ECO-20395,2025-09-22,CUST-1126,Smart Plug,3,255.25,0.0,False,electronics,NZ,,Credit Card,Processing
ECO-20396,2023-11-27,CUST-3426,Desk Lamp,3,126.33,0.0,True,accessories|ergonomic|tech,IE,SAVE10,Apple Pay,Processing
ECO-20397,2023-11-15,CUST-5868,Mechanical Keyboard,4,240.43,0.0,True,office|tech,IE,SAVE10,Apple Pay,Delivered
ECO-20398,2024-04-12,CUST-2667,USB Hub,6,807.52,0.0,True,tech|productivity,ES,,Debit Card,Cancelled
ECO-20399,2023-10-26,CUST-9693,Ring Light,3,351.78,0.0,True,productivity,MX,,Debit Card,Cancelled
ECO-20400,2023-03-25,CUST-1478,Webcam,8,667.09,0.0,True,tech,MX,,Google Pay,Shipped
ECO-20401,2024-11-05,CUST-6454,Webcam,4,208.72,0.0,True,home|accessories|electronics,IE,FLASH20,Apple Pay,Shipped
ECO-20402,2023-09-21,CUST-4658,Wireless Mouse,1,34.54,3.03,False,gadgets,SG,HOLIDAY30,Credit Card,Delivered
ECO-20403,2025-08-09,CUST-2594,Laptop Sleeve,2,206.94,0.0,False,electronics|productivity,NL,,Debit Card,Processing
ECO-20404,2024-10-23,CUST-7096,Ring Light,6,828.57,0.0,False,tech|home|accessories,AU,,Apple Pay,Returned
ECO-20405,2023-04-11,CUST-3510,LED Strip,5,301.5,0.0,False,productivity,CA,,Apple Pay,Processing
ECO-20406,2025-05-10,CUST-8411,Phone Stand,8,349.46,0.0,False,tech|ergonomic,NL,WELCOME15,PayPal,Cancelled
ECO-20407,2025-04-28,CUST-7852,Desk Pad,2,279.4,0.0,True,tech|office,IT,,Credit Card,Shipped
ECO-20408,2024-02-03,CUST-3633,Microphone,8,889.63,0.0,False,home|accessories,KR,SUMMER25,PayPal,Processing
ECO-20409,2023-01-19,CUST-4938,Webcam,5,522.72,0.0,False,electronics,MX,HOLIDAY30,Credit Card,Delivered
ECO-20410,2024-07-14,CUST-3064,Cable Organizer,2,147.22,0.0,True,gadgets|accessories|office,NL,,Debit Card,Processing
ECO-20411,2024-10-07,CUST-1471,Screen Cleaner,8,395.6,0.0,True,productivity|tech,AU,SAVE10,PayPal,Processing
ECO-20412,2025-07-15,CUST-4631,Webcam,1,43.48,4.29,False,home|accessories|office,BR,,Debit Card,Delivered
ECO-20413,2025-12-11,CUST-5579,Wireless Mouse,7,291.83,0.0,True,productivity|electronics|office,DK,,Apple Pay,Delivered
ECO-20414,2023-07-23,CUST-3571,Microphone,8,410.95,0.0,True,tech,MX,,Apple Pay,Cancelled
