person_id,age,workclass,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income_bracket,state,county_fips,household_size,housing_type,health_insurance,veteran_status,disability_status
CEN-70167,78,State-gov,Prof-school,15,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,172,34,United-States,<=50K,UT,12086,6,Other,Yes,No,No
CEN-70168,64,Self-emp-inc,Some-college,10,Never-married,Exec-managerial,Wife,White,Male,0,0,47,United-States,>50K,WA,47601,2,Own,Yes,No,Yes
CEN-70169,62,Self-emp-inc,Masters,14,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,21,United-States,>50K,SC,45927,5,Other,No,No,No
CEN-70170,82,Private,10th,6,Divorced,Craft-repair,Husband,White,Female,0,0,30,United-States,<=50K,MA,08820,1,Rent,Yes,Yes,No
CEN-70171,86,State-gov,HS-grad,9,Never-married,Exec-managerial,Husband,White,Female,0,0,37,United-States,<=50K,MD,08962,1,Rent,Yes,No,Yes
CEN-70172,59,State-gov,Assoc-voc,11,Divorced,Machine-op-inspct,Other-relative,White,Male,0,0,32,United-States,<=50K,MO,20191,3,Rent,Yes,No,No
CEN-70173,27,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,36,United-States,<=50K,CO,14314,2,With Family,Yes,Yes,Yes
CEN-70174,28,Private,Prof-school,15,Widowed,Transport-moving,Other-relative,Asian-Pac-Islander,Female,0,193,36,United-States,<=50K,KY,36613,6,Own,Yes,No,No
CEN-70175,33,Self-emp-not-inc,Prof-school,15,Never-married,Tech-support,Wife,White,Female,0,0,46,United-States,>50K,OK,25520,1,Own,Yes,No,Yes
CEN-70176,62,State-gov,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,32,Germany,<=50K,UT,43184,1,With Family,Yes,No,Yes
CEN-70177,79,Self-emp-inc,Masters,14,Widowed,Machine-op-inspct,Own-child,White,Male,0,0,26,United-States,<=50K,KY,05241,4,With Family,Yes,No,No
CEN-70178,49,Federal-gov,10th,6,Widowed,Farming-fishing,Husband,White,Female,0,0,39,United-States,>50K,UT,42006,4,Rent,Yes,Yes,No
CEN-70179,59,Self-emp-inc,Doctorate,16,Married-civ-spouse,Transport-moving,Other-relative,White,Female,0,0,38,United-States,<=50K,WI,34001,5,Own,Yes,No,Yes
CEN-70180,42,Federal-gov,10th,6,Divorced,Craft-repair,Unmarried,White,Male,0,0,27,Cuba,<=50K,CA,34974,5,Own,Yes,No,No
CEN-70181,52,Private,Masters,14,Never-married,Other-service,Other-relative,White,Female,0,0,48,England,>50K,TX,55632,2,Own,Yes,No,No
CEN-70182,26,Local-gov,Doctorate,16,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,31,United-States,<=50K,WA,17446,5,Other,Yes,No,No
CEN-70183,74,Private,11th,7,Never-married,Tech-support,Not-in-family,Black,Female,0,0,52,United-States,<=50K,AZ,15147,3,With Family,Yes,No,No
CEN-70184,44,Private,Prof-school,15,Divorced,Adm-clerical,Wife,White,Male,0,0,40,United-States,<=50K,MA,44650,1,Other,Yes,No,No
CEN-70185,71,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,Not-in-family,Black,Male,0,0,31,United-States,>50K,KY,39011,4,With Family,Yes,No,No
CEN-70186,78,Local-gov,11th,7,Widowed,Adm-clerical,Wife,White,Female,0,0,50,United-States,<=50K,AL,50195,6,Rent,Yes,No,No
CEN-70187,18,Local-gov,Doctorate,16,Married-civ-spouse,Adm-clerical,Husband,Black,Female,0,59,46,United-States,>50K,OK,25990,3,Other,No,No,No
CEN-70188,64,Federal-gov,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Male,0,0,33,United-States,<=50K,OR,25806,5,With Family,Yes,No,Yes
CEN-70189,30,Federal-gov,Assoc-voc,11,Never-married,Exec-managerial,Other-relative,Black,Male,0,0,35,South-Korea,<=50K,NJ,52396,7,Rent,Yes,No,No
CEN-70190,42,Self-emp-inc,Some-college,10,Never-married,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,1402,0,30,United-States,>50K,IN,39214,7,With Family,Yes,No,No
CEN-70191,35,Federal-gov,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Male,0,0,58,United-States,>50K,FL,24931,6,With Family,Yes,Yes,Yes
CEN-70192,25,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Male,0,0,20,United-States,<=50K,OK,04640,6,Own,Yes,No,No
CEN-70193,74,Self-emp-inc,11th,7,Divorced,Transport-moving,Own-child,White,Female,2781,0,20,United-States,<=50K,NC,36368,2,Rent,Yes,Yes,Yes
CEN-70194,39,Local-gov,Masters,14,Divorced,Prof-specialty,Husband,White,Female,0,0,20,United-States,>50K,MD,14085,7,Other,Yes,Yes,No
CEN-70195,70,Self-emp-not-inc,10th,6,Widowed,Machine-op-inspct,Husband,White,Male,0,0,62,United-States,<=50K,TN,56265,5,With Family,Yes,No,No
CEN-70196,47,Federal-gov,Doctorate,16,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,10,United-States,<=50K,IN,39690,2,Own,Yes,Yes,No
CEN-70197,56,State-gov,Bachelors,13,Widowed,Sales,Husband,White,Female,0,0,45,United-States,<=50K,SC,12762,2,Own,Yes,No,No
CEN-70198,20,State-gov,Some-college,10,Widowed,Tech-support,Other-relative,White,Male,0,0,34,United-States,<=50K,OK,38462,1,Own,Yes,No,No
CEN-70199,22,Self-emp-inc,10th,6,Never-married,Sales,Not-in-family,White,Female,0,0,31,United-States,<=50K,CA,45111,3,With Family,No,Yes,No
CEN-70200,70,Federal-gov,Assoc-voc,11,Divorced,Tech-support,Wife,Black,Female,0,0,37,England,<=50K,GA,20570,1,Other,Yes,No,No
CEN-70201,82,Self-emp-inc,Doctorate,16,Widowed,Exec-managerial,Other-relative,White,Male,0,0,24,United-States,<=50K,TX,14744,4,Own,Yes,No,No
CEN-70202,72,Federal-gov,Assoc-voc,11,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,0,0,33,United-States,>50K,LA,45283,6,Own,No,No,No
CEN-70203,21,Federal-gov,10th,6,Separated,Adm-clerical,Other-relative,White,Male,0,0,48,United-States,<=50K,CO,24249,7,Rent,No,No,No
CEN-70204,40,Self-emp-not-inc,10th,6,Separated,Tech-support,Own-child,White,Male,0,0,58,United-States,<=50K,OR,49980,2,Own,Yes,No,No
CEN-70205,80,Self-emp-not-inc,Prof-school,15,Divorced,Craft-repair,Unmarried,White,Male,0,0,43,United-States,<=50K,MA,27799,7,Rent,No,Yes,No
CEN-70206,68,Self-emp-inc,Masters,14,Divorced,Exec-managerial,Wife,Black,Male,0,0,74,United-States,<=50K,TN,47949,7,Own,Yes,No,No
CEN-70207,65,State-gov,Masters,14,Separated,Exec-managerial,Other-relative,White,Male,0,0,55,United-States,>50K,LA,18151,2,Rent,No,No,Yes
CEN-70208,82,Private,Some-college,10,Divorced,Craft-repair,Wife,White,Female,0,0,52,England,<=50K,TN,35103,3,Other,Yes,Yes,No
CEN-70209,33,Self-emp-inc,Assoc-acdm,12,Widowed,Craft-repair,Wife,White,Male,0,0,45,United-States,<=50K,MI,19632,2,Other,Yes,No,No
CEN-70210,83,Self-emp-inc,Bachelors,13,Separated,Farming-fishing,Own-child,White,Female,0,0,54,United-States,<=50K,OK,21375,6,Rent,Yes,No,No
CEN-70211,75,State-gov,Prof-school,15,Married-civ-spouse,Other-service,Own-child,White,Female,0,0,37,Mexico,<=50K,NY,22602,3,Other,No,No,No
CEN-70212,45,Self-emp-not-inc,Masters,14,Never-married,Farming-fishing,Not-in-family,Other,Male,0,0,55,United-States,<=50K,PA,40708,2,Rent,Yes,No,No
CEN-70213,80,Federal-gov,Assoc-acdm,12,Never-married,Other-service,Unmarried,Black,Male,0,0,32,China,<=50K,LA,01166,6,Rent,Yes,No,No
CEN-70214,31,Self-emp-inc,Doctorate,16,Married-civ-spouse,Sales,Husband,White,Female,0,0,25,United-States,<=50K,IN,09673,3,Own,Yes,Yes,No
CEN-70215,43,Local-gov,11th,7,Never-married,Tech-support,Own-child,White,Female,0,0,42,United-States,>50K,LA,19825,6,Own,No,No,No
CEN-70216,43,State-gov,Masters,14,Separated,Other-service,Wife,White,Male,0,0,29,United-States,<=50K,MN,48701,4,Other,Yes,No,No
CEN-70217,42,Self-emp-inc,11th,7,Divorced,Sales,Own-child,White,Female,0,0,21,United-States,>50K,FL,46204,2,With Family,No,No,No
CEN-70218,39,Private,Prof-school,15,Separated,Farming-fishing,Not-in-family,White,Female,0,0,31,United-States,<=50K,VA,34496,2,With Family,Yes,No,Yes
CEN-70219,75,Self-emp-not-inc,11th,7,Divorced,Other-service,Not-in-family,White,Male,0,0,13,United-States,<=50K,NY,22064,1,Other,Yes,No,No
CEN-70220,89,State-gov,Assoc-voc,11,Separated,Craft-repair,Husband,White,Female,0,0,49,United-States,<=50K,AZ,12269,3,Own,No,No,No
CEN-70221,44,Self-emp-inc,11th,7,Never-married,Transport-moving,Other-relative,White,Female,0,0,10,Vietnam,>50K,WI,05865,5,Own,No,No,No
CEN-70222,26,State-gov,HS-grad,9,Widowed,Transport-moving,Husband,Black,Male,0,0,64,United-States,<=50K,IL,54529,4,Rent,Yes,No,No
CEN-70223,44,Self-emp-not-inc,11th,7,Divorced,Exec-managerial,Own-child,White,Male,0,0,50,United-States,<=50K,OR,01645,5,Other,Yes,No,No
CEN-70224,37,Federal-gov,10th,6,Separated,Other-service,Unmarried,White,Female,0,102,38,United-States,>50K,MO,12577,6,Own,No,No,No
CEN-70225,31,Federal-gov,Assoc-voc,11,Separated,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,37,United-States,<=50K,MO,06866,1,Own,No,No,Yes
CEN-70226,68,Federal-gov,Some-college,10,Never-married,Sales,Husband,White,Male,0,0,37,United-States,<=50K,KY,17924,6,Rent,Yes,Yes,Yes
CEN-70227,69,Federal-gov,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,23,United-States,<=50K,GA,06218,3,Rent,Yes,No,Yes
CEN-70228,71,Private,Some-college,10,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,38,United-States,>50K,WA,26293,4,Own,Yes,No,No
CEN-70229,29,Private,Some-college,10,Divorced,Transport-moving,Unmarried,White,Male,0,0,52,United-States,<=50K,AZ,37711,4,With Family,No,Yes,No
CEN-70230,70,Federal-gov,Bachelors,13,Never-married,Tech-support,Unmarried,White,Female,0,0,39,Canada,<=50K,WA,16153,4,Own,Yes,No,No
CEN-70231,75,Self-emp-inc,Doctorate,16,Never-married,Tech-support,Not-in-family,White,Female,0,0,40,United-States,<=50K,KY,28574,1,Own,No,No,No
CEN-70232,61,Self-emp-inc,Assoc-acdm,12,Never-married,Machine-op-inspct,Other-relative,White,Male,1096,0,52,Italy,<=50K,UT,28725,3,Other,Yes,No,Yes
CEN-70233,65,Self-emp-inc,Masters,14,Separated,Farming-fishing,Not-in-family,White,Male,0,0,29,United-States,<=50K,NY,45809,3,Rent,Yes,No,Yes
CEN-70234,84,Self-emp-not-inc,11th,7,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,60,United-States,<=50K,GA,08467,3,With Family,No,No,No
CEN-70235,19,Local-gov,Assoc-acdm,12,Never-married,Prof-specialty,Wife,White,Male,0,0,66,United-States,<=50K,TN,50921,7,Rent,Yes,No,No
CEN-70236,88,Private,11th,7,Divorced,Farming-fishing,Other-relative,White,Male,3240,0,42,United-States,<=50K,WA,32277,5,Other,Yes,Yes,No
CEN-70237,86,State-gov,HS-grad,9,Never-married,Other-service,Husband,White,Female,0,411,41,United-States,>50K,WA,03758,4,Rent,No,No,No
CEN-70238,66,Private,Doctorate,16,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,34,United-States,<=50K,NJ,21390,3,Other,Yes,Yes,No
CEN-70239,30,Local-gov,Masters,14,Widowed,Farming-fishing,Not-in-family,Black,Male,0,0,30,United-States,<=50K,WI,12220,6,Other,Yes,Yes,No
CEN-70240,57,Federal-gov,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,64,United-States,<=50K,MA,39737,3,With Family,Yes,No,No
CEN-70241,30,Self-emp-not-inc,Assoc-voc,11,Divorced,Farming-fishing,Other-relative,Other,Male,0,0,33,United-States,>50K,NY,55417,1,Rent,Yes,No,No
CEN-70242,89,Self-emp-inc,Prof-school,15,Separated,Farming-fishing,Not-in-family,White,Male,0,0,48,United-States,<=50K,IN,20380,3,Rent,Yes,No,No
CEN-70243,31,Self-emp-not-inc,10th,6,Divorced,Sales,Wife,Asian-Pac-Islander,Male,0,0,42,England,<=50K,CO,46861,7,Rent,No,Yes,No
CEN-70244,74,Self-emp-inc,Doctorate,16,Widowed,Tech-support,Own-child,White,Female,0,0,61,Japan,<=50K,MI,40235,4,Other,Yes,No,Yes
CEN-70245,30,Self-emp-inc,11th,7,Married-civ-spouse,Exec-managerial,Unmarried,Black,Male,0,0,55,United-States,<=50K,OR,20890,5,With Family,Yes,No,No
CEN-70246,27,Private,Assoc-voc,11,Separated,Tech-support,Husband,Asian-Pac-Islander,Female,0,0,42,United-States,<=50K,IN,11104,5,Other,No,Yes,No
CEN-70247,21,Self-emp-not-inc,10th,6,Separated,Farming-fishing,Husband,White,Male,0,0,35,Philippines,<=50K,PA,22905,6,Rent,Yes,No,Yes
CEN-70248,20,State-gov,Doctorate,16,Separated,Exec-managerial,Wife,White,Male,0,0,52,United-States,<=50K,TN,35948,1,Rent,No,No,No
CEN-70249,68,Local-gov,Doctorate,16,Widowed,Machine-op-inspct,Husband,White,Female,0,0,46,United-States,<=50K,IL,52065,6,With Family,Yes,No,No
CEN-70250,70,State-gov,Masters,14,Never-married,Tech-support,Own-child,Black,Male,5119,0,47,United-States,<=50K,NC,08822,3,Own,Yes,No,No
CEN-70251,68,Federal-gov,10th,6,Never-married,Transport-moving,Not-in-family,White,Female,0,0,36,United-States,>50K,MA,56005,3,Rent,Yes,No,No
CEN-70252,48,Self-emp-inc,Assoc-acdm,12,Divorced,Adm-clerical,Wife,White,Male,0,0,42,United-States,<=50K,SC,52812,3,Other,Yes,Yes,No
CEN-70253,79,Self-emp-not-inc,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,36,United-States,<=50K,NC,12167,3,Rent,Yes,No,No
CEN-70254,51,Federal-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,0,0,52,Japan,<=50K,GA,05392,1,With Family,Yes,No,No
CEN-70255,32,Self-emp-not-inc,Some-college,10,Widowed,Machine-op-inspct,Husband,White,Male,0,0,51,United-States,>50K,WA,33914,7,Own,No,No,No
CEN-70256,90,Self-emp-inc,10th,6,Widowed,Adm-clerical,Wife,White,Female,0,0,44,United-States,<=50K,AL,30569,1,With Family,No,No,No
CEN-70257,22,Private,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,42,Canada,<=50K,IL,23089,1,Other,Yes,No,No
CEN-70258,27,Self-emp-inc,HS-grad,9,Separated,Sales,Unmarried,White,Female,0,0,36,United-States,<=50K,WI,31109,7,With Family,Yes,No,No
CEN-70259,78,State-gov,Bachelors,13,Separated,Tech-support,Own-child,White,Female,0,0,55,United-States,<=50K,IN,03837,3,With Family,No,No,No
CEN-70260,82,State-gov,11th,7,Never-married,Tech-support,Husband,White,Female,0,338,44,United-States,<=50K,GA,12161,6,Own,Yes,No,Yes
CEN-70261,56,State-gov,Doctorate,16,Divorced,Farming-fishing,Husband,White,Male,3805,449,41,United-States,<=50K,CA,53927,4,Own,Yes,No,No
CEN-70262,65,Private,Bachelors,13,Widowed,Machine-op-inspct,Husband,White,Male,0,0,33,Jamaica,<=50K,VA,05280,3,Own,Yes,No,No
CEN-70263,42,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,47,United-States,<=50K,MI,26712,1,With Family,Yes,No,No
CEN-70264,31,Local-gov,Masters,14,Widowed,Tech-support,Own-child,White,Male,0,0,49,United-States,<=50K,LA,32292,5,Own,Yes,Yes,No
CEN-70265,61,State-gov,Masters,14,Married-civ-spouse,Craft-repair,Other-relative,White,Female,0,0,36,Italy,<=50K,IN,13480,5,With Family,No,No,No
CEN-70266,19,Self-emp-inc,Some-college,10,Widowed,Exec-managerial,Own-child,White,Male,0,0,44,United-States,<=50K,IN,05499,6,Other,Yes,No,No
CEN-70267,72,Local-gov,11th,7,Separated,Farming-fishing,Husband,White,Female,0,0,29,Italy,<=50K,NJ,13804,4,With Family,No,No,No
CEN-70268,17,Federal-gov,10th,6,Widowed,Tech-support,Not-in-family,Black,Male,0,0,44,United-States,<=50K,TN,16818,2,Own,No,No,Yes
CEN-70269,78,Local-gov,11th,7,Never-married,Adm-clerical,Husband,Black,Female,0,0,53,Italy,<=50K,IN,39274,3,Other,Yes,No,No
CEN-70270,65,Self-emp-inc,Bachelors,13,Never-married,Exec-managerial,Unmarried,White,Male,0,78,33,United-States,<=50K,MI,54036,6,Own,Yes,No,Yes
CEN-70271,47,Self-emp-not-inc,Prof-school,15,Never-married,Craft-repair,Unmarried,White,Male,0,0,56,United-States,<=50K,UT,14154,3,Own,No,No,No
CEN-70272,78,Federal-gov,Some-college,10,Widowed,Sales,Wife,White,Female,0,0,36,United-States,<=50K,NJ,41830,3,With Family,Yes,No,No
CEN-70273,83,Private,Prof-school,15,Never-married,Adm-clerical,Own-child,White,Male,58,0,31,United-States,<=50K,NJ,31656,4,Own,Yes,Yes,No
CEN-70274,74,Local-gov,Masters,14,Separated,Exec-managerial,Husband,White,Male,0,0,46,United-States,<=50K,WI,21935,2,Other,No,No,No
CEN-70275,52,Self-emp-not-inc,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,57,United-States,>50K,PA,32278,2,With Family,No,No,No
CEN-70276,27,Local-gov,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Black,Female,0,0,25,United-States,<=50K,NJ,55159,6,Rent,Yes,Yes,No
CEN-70277,66,Self-emp-inc,Some-college,10,Divorced,Prof-specialty,Wife,Black,Male,0,166,28,England,<=50K,OH,27743,4,Rent,Yes,No,No
CEN-70278,36,Federal-gov,Bachelors,13,Widowed,Tech-support,Husband,White,Female,0,0,34,United-States,<=50K,CA,15496,3,Rent,Yes,No,No
CEN-70279,61,Private,Some-college,10,Never-married,Farming-fishing,Own-child,Other,Male,0,0,27,United-States,<=50K,MO,20238,5,With Family,No,No,No
CEN-70280,63,Self-emp-not-inc,Doctorate,16,Never-married,Tech-support,Other-relative,White,Female,0,0,30,United-States,<=50K,AL,03407,3,Rent,Yes,Yes,No
CEN-70281,82,Federal-gov,Assoc-acdm,12,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,42,United-States,<=50K,MO,37466,2,Own,Yes,No,No
CEN-70282,65,Self-emp-inc,11th,7,Never-married,Sales,Wife,White,Male,0,0,15,United-States,<=50K,PA,28869,7,Other,Yes,Yes,Yes
CEN-70283,29,State-gov,Prof-school,15,Never-married,Prof-specialty,Other-relative,White,Male,0,0,44,China,<=50K,PA,17226,6,Other,Yes,No,Yes
CEN-70284,63,Local-gov,10th,6,Married-civ-spouse,Sales,Wife,White,Female,0,0,37,United-States,<=50K,NJ,27380,6,With Family,Yes,No,No
CEN-70285,32,Private,Some-college,10,Divorced,Sales,Own-child,White,Female,0,0,19,United-States,<=50K,MI,34267,5,Own,Yes,Yes,No
CEN-70286,68,Self-emp-inc,Assoc-acdm,12,Separated,Other-service,Own-child,White,Male,0,0,52,United-States,<=50K,OK,46795,6,With Family,Yes,No,Yes
CEN-70287,56,State-gov,HS-grad,9,Separated,Transport-moving,Not-in-family,White,Female,0,0,38,United-States,>50K,AZ,54077,5,Other,No,No,Yes
CEN-70288,21,Private,Prof-school,15,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,35,United-States,<=50K,AZ,52230,5,Own,No,No,No
CEN-70289,68,Private,Doctorate,16,Married-civ-spouse,Sales,Other-relative,Black,Male,0,0,38,United-States,<=50K,OR,20078,6,With Family,Yes,No,Yes
CEN-70290,87,Federal-gov,Masters,14,Never-married,Farming-fishing,Other-relative,White,Female,0,0,29,United-States,<=50K,NJ,29075,2,Rent,Yes,No,Yes
CEN-70291,23,Federal-gov,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Male,0,0,31,United-States,>50K,MO,46572,2,With Family,No,No,Yes
CEN-70292,78,Federal-gov,HS-grad,9,Divorced,Adm-clerical,Husband,White,Female,0,0,19,El-Salvador,<=50K,WI,56138,5,Rent,Yes,No,No
CEN-70293,18,Private,10th,6,Separated,Farming-fishing,Unmarried,White,Male,0,0,71,United-States,<=50K,IL,25137,6,Other,Yes,Yes,No
CEN-70294,39,Self-emp-not-inc,Prof-school,15,Divorced,Machine-op-inspct,Own-child,White,Female,0,0,42,South-Korea,<=50K,OK,55260,5,Own,Yes,No,No
CEN-70295,79,Self-emp-inc,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,47,United-States,<=50K,CO,52814,2,Own,Yes,No,No
CEN-70296,89,Federal-gov,Assoc-acdm,12,Divorced,Sales,Not-in-family,White,Female,0,0,49,United-States,<=50K,IL,42083,2,With Family,Yes,No,No
CEN-70297,75,Federal-gov,Doctorate,16,Divorced,Farming-fishing,Not-in-family,Black,Female,0,0,28,United-States,<=50K,CA,29513,7,With Family,Yes,No,No
CEN-70298,29,Private,Some-college,10,Divorced,Adm-clerical,Husband,White,Female,0,0,42,Italy,>50K,CT,41720,5,Rent,No,No,No
CEN-70299,46,State-gov,10th,6,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,55,United-States,<=50K,CO,47005,4,Rent,No,No,Yes
CEN-70300,46,Federal-gov,Prof-school,15,Separated,Adm-clerical,Own-child,Black,Female,0,0,23,United-States,<=50K,OH,24893,3,With Family,No,Yes,No
CEN-70301,57,Self-emp-inc,Bachelors,13,Never-married,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,0,0,32,United-States,<=50K,WA,47806,4,With Family,Yes,No,No
CEN-70302,50,Private,Bachelors,13,Married-civ-spouse,Other-service,Unmarried,White,Male,0,0,19,United-States,<=50K,WA,13812,6,Rent,Yes,No,No
CEN-70303,60,Federal-gov,Assoc-acdm,12,Widowed,Farming-fishing,Husband,White,Male,0,0,31,Italy,>50K,NY,01750,5,Other,No,No,No
CEN-70304,42,Private,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Male,0,0,24,South-Korea,<=50K,OR,20243,5,Rent,Yes,Yes,No
CEN-70305,46,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,0,0,42,United-States,>50K,FL,16348,5,Rent,No,No,No
CEN-70306,89,Federal-gov,11th,7,Never-married,Craft-repair,Husband,White,Male,0,0,32,United-States,<=50K,OH,36357,2,Rent,Yes,No,No
CEN-70307,33,Federal-gov,11th,7,Widowed,Prof-specialty,Own-child,Black,Female,0,0,22,United-States,<=50K,MO,32730,6,Other,Yes,No,No
CEN-70308,21,Self-emp-not-inc,Masters,14,Married-civ-spouse,Transport-moving,Wife,White,Male,0,0,62,United-States,<=50K,NY,13079,4,Rent,Yes,No,No
CEN-70309,89,Private,11th,7,Married-civ-spouse,Exec-managerial,Not-in-family,White,Female,0,365,27,China,>50K,CA,41672,5,Own,No,No,No
CEN-70310,79,State-gov,11th,7,Married-civ-spouse,Exec-managerial,Wife,White,Male,0,0,45,United-States,<=50K,CT,56197,2,With Family,Yes,Yes,No
CEN-70311,40,Local-gov,Prof-school,15,Separated,Sales,Other-relative,Black,Female,0,0,34,United-States,<=50K,LA,36270,7,Other,Yes,No,No
CEN-70312,18,Self-emp-not-inc,HS-grad,9,Widowed,Other-service,Husband,Asian-Pac-Islander,Female,0,0,26,United-States,<=50K,MD,26520,6,With Family,Yes,No,No
CEN-70313,62,State-gov,Bachelors,13,Married-civ-spouse,Farming-fishing,Unmarried,White,Male,0,0,30,United-States,<=50K,MO,09770,4,With Family,Yes,No,Yes
CEN-70314,62,Private,Masters,14,Separated,Prof-specialty,Own-child,White,Male,0,0,31,United-States,<=50K,MD,06387,6,Own,Yes,No,No
CEN-70315,87,Local-gov,10th,6,Separated,Machine-op-inspct,Own-child,White,Female,0,0,38,United-States,<=50K,NC,44043,3,Own,Yes,No,No
CEN-70316,70,Local-gov,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Other-relative,Black,Male,0,0,36,United-States,<=50K,AZ,50297,5,Rent,Yes,No,No
