VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,total_amount
2,2023-11-04,2023-11-04 00:21:19,1,4.02,-73.818884,40.660479,1,N,-73.7692,40.63,1,23.21,0.5,0.5,6.15,0.0,30.36
2,2023-07-25,2023-07-25 00:07:12,6,3.53,-73.783963,40.763137,1,N,-73.830359,40.784596,1,14.93,0.5,0.5,1.72,0.0,17.65
2,2023-12-13,2023-12-13 00:11:55,1,1.98,-73.88591,40.824993,2,N,-73.899988,40.85,1,13.41,0.5,0.5,0.0,0.0,14.41
2,2023-08-17,2023-08-17 00:12:58,1,1.38,-73.768636,40.753436,1,N,-73.75,40.746073,1,12.44,0.5,0.5,2.92,0.0,16.36
2,2023-02-01,2023-02-01 00:10:08,3,2.87,-73.932909,40.724585,5,N,-73.97312,40.735285,2,14.74,0.5,0.5,2.51,0.0,18.25
2,2023-01-12,2023-01-12 00:03:37,1,3.17,-73.850352,40.777271,1,N,-73.844432,40.731735,1,12.24,0.5,0.5,0.0,0.0,13.24
1,2023-04-02,2023-04-02 00:05:32,1,2.34,-74.007903,40.807229,1,N,-74.02,40.775473,1,11.11,0.5,0.5,3.1,0.0,15.21
2,2023-05-22,2023-05-22 00:16:14,1,6.32,-73.871211,40.742932,1,N,-73.962187,40.753907,1,26.42,0.5,0.5,0.0,0.0,27.42
2,2023-12-17,2023-12-17 00:15:25,1,4.04,-73.806642,40.823422,1,N,-73.75,40.808508,1,20.3,0.5,0.5,0.0,0.0,21.3
2,2023-11-19,2023-11-19 00:11:44,1,1.88,-73.778406,40.705358,1,N,-73.768358,40.68003,1,13.07,0.5,0.5,2.85,0.0,16.92
2,2023-04-04,2023-04-04 00:13:46,1,1.61,-73.850797,40.811024,1,Y,-73.85318,40.787766,2,13.41,0.5,0.5,2.91,0.0,17.32
2,2023-03-17,2023-03-17 00:16:31,1,3.85,-73.977868,40.846714,1,N,-73.97814,40.790884,1,20.38,0.5,0.5,0.0,0.0,21.38
2,2023-04-09,2023-04-09 00:12:22,6,2.41,-73.943639,40.754328,1,N,-73.914546,40.734922,1,14.71,0.5,0.5,3.11,0.0,18.82
1,2023-01-21,2023-01-21 00:15:45,1,3.88,-73.986727,40.846658,1,N,-73.930566,40.85,2,20.07,0.5,0.5,2.22,0.0,23.29
2,2023-04-01,2023-04-01 00:08:58,1,1.51,-73.774105,40.648509,1,N,-73.76236,40.63,2,10.76,0.5,0.5,0.0,0.0,11.76
1,2023-02-20,2023-02-20 00:06:50,1,1.05,-74.005777,40.799155,1,N,-74.02,40.793757,2,8.54,0.5,0.5,0.0,0.0,9.54
1,2023-05-14,2023-05-14 00:05:19,1,4.41,-73.825541,40.717153,1,N,-73.870412,40.762582,2,16.18,0.5,0.5,2.0,0.0,19.18
1,2023-09-03,2023-09-03 00:08:39,1,1.73,-73.809074,40.821927,1,N,-73.791998,40.803558,1,11.15,0.5,0.5,1.45,0.0,13.6
2,2023-06-01,2023-06-01 00:07:27,2,3.57,-73.985827,40.663827,1,Y,-73.939851,40.687421,2,15.15,0.5,0.5,4.36,0.0,20.51
1,2023-12-26,2023-12-26 00:37:58,1,2.47,-73.926446,40.727308,1,N,-73.895492,40.709432,1,27.66,0.5,0.5,0.0,0.0,28.66
2,2023-06-29,2023-06-29 00:12:54,1,2.98,-73.795175,40.790103,1,N,-73.836161,40.803716,1,16.4,0.5,0.5,3.18,0.0,20.58
1,2023-06-10,2023-06-10 00:16:43,1,3.19,-73.780948,40.803775,1,N,-73.795522,40.759924,2,18.83,0.5,0.5,0.0,0.0,19.83
1,2023-11-25,2023-11-25 00:11:06,3,4.19,-73.76273,40.658588,1,N,-73.793047,40.711285,1,18.52,0.5,0.5,2.61,0.0,22.13
1,2023-09-24,2023-09-24 00:02:54,1,2.12,-73.939596,40.790897,1,N,-73.913569,40.807288,1,9.25,0.5,0.5,1.76,0.0,12.01
1,2023-04-06,2023-04-06 00:08:19,3,3.93,-73.909783,40.672265,1,N,-73.948031,40.63,2,16.49,0.5,0.5,2.62,0.0,20.11
1,2023-12-16,2023-12-16 00:14:42,5,0.83,-73.990929,40.675563,1,N,-74.001914,40.670706,1,11.93,0.5,0.5,0.0,0.0,12.93
2,2023-03-06,2023-03-06 00:20:25,4,1.04,-73.947423,40.631683,1,N,-73.962402,40.63,2,15.31,0.5,0.5,3.25,0.0,19.56
2,2023-12-18,2023-12-18 00:06:44,1,5.7,-73.96264,40.773102,1,N,-73.986177,40.693874,1,20.12,0.5,0.5,4.79,0.0,25.91
2,2023-09-20,2023-09-20 00:02:18,1,1.97,-73.962439,40.653357,1,N,-73.989944,40.661266,1,8.57,0.5,0.5,2.42,0.0,11.99
1,2023-06-12,2023-06-12 00:22:50,6,2.61,-73.876408,40.832338,1,N,-73.853508,40.802276,1,20.44,0.5,0.5,2.66,0.0,24.1
2,2023-06-15,2023-06-15 00:07:45,1,2.93,-74.00082,40.794391,1,N,-74.004589,40.752059,1,13.7,0.5,0.5,1.52,0.0,16.22
1,2023-12-13,2023-12-13 00:08:15,4,1.58,-73.806437,40.710464,1,N,-73.785502,40.701322,1,10.57,0.5,0.5,1.27,0.0,12.84
1,2023-04-10,2023-04-10 00:07:02,1,2.09,-73.94685,40.647056,1,N,-73.97373,40.660894,1,11.24,0.5,0.5,0.0,0.0,12.24
2,2023-02-16,2023-02-16 00:15:20,1,1.13,-73.830342,40.822624,1,N,-73.831688,40.838931,1,12.99,0.5,0.5,0.0,0.0,13.99
1,2023-05-30,2023-05-30 00:19:21,1,1.52,-73.824387,40.754439,1,N,-73.817653,40.73346,2,15.98,0.5,0.5,3.82,0.0,20.8
2,2023-03-11,2023-03-11 00:22:53,1,4.55,-73.997902,40.706186,1,N,-73.952886,40.754285,1,25.32,0.5,0.5,0.0,0.0,26.32
2,2023-02-08,2023-02-08 00:09:40,1,2.47,-73.799234,40.819129,1,N,-73.76808,40.836762,1,13.51,0.5,0.5,4.04,0.0,18.55
2,2023-02-22,2023-02-22 00:04:33,1,2.48,-73.782167,40.760171,1,N,-73.750251,40.743692,2,10.97,0.5,0.5,0.0,0.0,11.97
1,2023-05-21,2023-05-21 00:02:57,1,2.92,-73.764215,40.801371,1,N,-73.7543,40.760257,1,11.27,0.5,0.5,2.44,0.0,14.71
2,2023-04-16,2023-04-16 00:15:03,1,0.51,-73.775948,40.787556,1,N,-73.769533,40.783762,1,11.3,0.5,0.5,2.56,0.0,14.86
2,2023-05-04,2023-05-04 00:08:59,2,1.08,-73.895106,40.692484,5,N,-73.900346,40.677746,4,9.69,0.5,0.5,2.86,0.0,13.55
2,2023-08-13,2023-08-13 00:16:09,2,5.14,-73.755206,40.740497,1,N,-73.796261,40.802655,1,23.43,0.5,0.5,5.89,0.0,30.32
2,2023-03-08,2023-03-08 00:48:45,1,2.88,-73.895628,40.729674,1,N,-73.903431,40.688639,2,34.07,0.5,0.5,6.16,0.0,41.23
2,2023-01-04,2023-01-04 00:13:29,1,1.24,-74.005415,40.711309,1,N,-74.02,40.700779,1,12.34,0.5,0.5,2.48,0.0,15.82
1,2023-11-07,2023-11-07 00:45:51,1,1.06,-73.8926,40.787857,1,N,-73.907888,40.786126,1,28.08,0.5,0.5,8.15,0.0,37.23
1,2023-09-22,2023-09-22 00:15:56,1,3.03,-73.751218,40.783479,1,N,-73.781327,40.815443,2,18.04,0.5,0.5,5.11,0.0,24.15
1,2023-03-10,2023-03-10 00:08:29,1,2.96,-73.805264,40.733812,1,N,-73.77059,40.75898,2,14.14,0.5,0.5,0.0,0.0,15.14
1,2023-08-04,2023-08-04 00:16:02,5,2.66,-73.954197,40.746275,1,N,-73.918953,40.761871,1,17.16,0.5,0.5,2.67,0.0,20.83
1,2023-10-12,2023-10-12 00:25:42,1,3.03,-73.768099,40.70785,1,Y,-73.810575,40.696705,2,22.93,0.5,0.5,0.0,0.0,23.93
2,2023-10-26,2023-10-26 00:06:29,5,1.71,-73.816949,40.740006,1,N,-73.792315,40.737636,1,10.01,0.5,0.5,1.86,0.0,12.87
1,2023-11-01,2023-11-01 00:13:41,1,1.39,-73.882476,40.693146,1,N,-73.890104,40.711754,1,12.81,0.5,0.5,3.71,0.0,17.52
1,2023-02-19,2023-02-19 00:05:49,1,2.21,-73.964385,40.822529,1,N,-73.955832,40.791667,1,10.94,0.5,0.5,1.56,0.0,13.5
2,2023-12-03,2023-12-03 00:52:26,1,3.27,-73.934338,40.799001,1,N,-73.964988,40.762936,1,36.89,0.5,0.5,10.99,0.0,48.88
2,2023-11-02,2023-11-02 00:05:50,1,1.74,-73.780443,40.765436,1,N,-73.805592,40.763898,2,9.76,0.5,0.5,1.16,6.55,18.47
1,2023-06-13,2023-06-13 00:02:35,2,1.54,-73.89063,40.830426,1,N,-73.901292,40.85,1,7.64,0.5,0.5,0.81,0.0,9.45
2,2023-01-02,2023-01-02 00:01:29,1,1.01,-73.811028,40.836374,1,N,-73.805881,40.85,1,5.76,0.5,0.5,1.01,0.0,7.77
2,2023-04-05,2023-04-05 00:04:48,1,1.25,-73.892677,40.826982,1,N,-73.882516,40.811946,1,8.03,0.5,0.5,2.4,0.0,11.43
2,2023-10-23,2023-10-23 00:24:10,1,3.9,-73.922818,40.724646,1,N,-73.979122,40.728974,1,24.33,0.5,0.5,4.16,0.0,29.49
1,2023-01-26,2023-01-26 00:06:01,3,3.17,-73.857205,40.64785,1,N,-73.898965,40.666834,1,13.44,0.5,0.5,3.37,0.0,17.81
1,2023-10-06,2023-10-06 00:10:04,1,3.83,-73.844949,40.801519,1,N,-73.80896,40.759255,1,17.11,0.5,0.5,3.73,0.0,21.84
2,2023-03-01,2023-03-01 00:18:31,2,3.66,-73.770956,40.790577,1,N,-73.795868,40.743701,2,20.91,0.5,0.5,3.34,0.0,25.25
1,2023-02-01,2023-02-01 00:02:59,1,1.76,-73.806442,40.740085,5,N,-73.825138,40.757382,1,8.39,0.5,0.5,2.07,0.0,11.46
1,2023-04-27,2023-04-27 00:06:01,2,2.48,-73.931196,40.705477,1,N,-73.960032,40.684096,2,11.71,0.5,0.5,2.56,0.0,15.27
2,2023-07-12,2023-07-12 00:08:07,3,1.37,-73.802822,40.790438,1,N,-73.821223,40.783091,1,9.98,0.5,0.5,1.08,0.0,12.06
1,2023-09-03,2023-09-03 00:28:42,1,2.61,-73.827566,40.768856,5,N,-73.829103,40.806685,1,23.38,0.5,0.5,5.8,13.0,43.18
1,2023-09-22,2023-09-22 00:11:25,5,2.22,-73.983108,40.83659,1,N,-73.953873,40.85,2,13.76,0.5,0.5,1.42,0.0,16.18
2,2023-01-04,2023-01-04 00:34:40,1,3.09,-74.017484,40.808252,1,N,-73.972906,40.812885,1,27.55,0.5,0.5,5.84,0.0,34.39
1,2023-05-03,2023-05-03 00:05:59,1,0.94,-73.951008,40.633057,1,N,-73.941682,40.643025,1,7.84,0.5,0.5,0.93,0.0,9.77
2,2023-01-05,2023-01-05 00:26:30,2,1.52,-73.785105,40.829585,2,N,-73.80324,40.816962,1,19.55,0.5,0.5,0.0,0.0,20.55
2,2023-07-13,2023-07-13 00:07:28,1,0.4,-73.979688,40.644335,1,N,-73.97516,40.647838,2,7.23,0.5,0.5,1.44,0.0,9.67
1,2023-08-16,2023-08-16 00:47:49,1,0.38,-73.922489,40.819553,1,N,-73.926873,40.816117,1,27.36,0.5,0.5,3.14,0.0,31.5
1,2023-06-04,2023-06-04 00:17:22,1,1.19,-74.000746,40.641021,5,N,-74.014084,40.63,1,14.15,0.5,0.5,2.08,0.0,17.23
1,2023-05-02,2023-05-02 00:11:19,1,2.63,-73.84793,40.692354,1,N,-73.82082,40.665635,1,14.73,0.5,0.5,0.0,0.0,15.73
1,2023-01-21,2023-01-21 00:02:00,1,1.84,-73.765213,40.677575,1,N,-73.75446,40.653174,1,8.1,0.5,0.5,1.17,13.0,23.27
1,2023-01-11,2023-01-11 00:21:45,2,1.11,-73.904813,40.699913,1,N,-73.912778,40.713912,1,16.15,0.5,0.5,3.56,0.0,20.71
1,2023-03-29,2023-03-29 00:18:08,2,1.84,-73.837271,40.723488,1,N,-73.863075,40.729954,1,16.17,0.5,0.5,3.08,0.0,20.25
1,2023-09-23,2023-09-23 00:07:08,2,2.14,-73.950452,40.833148,1,N,-73.921281,40.822728,2,11.42,0.5,0.5,0.0,0.0,12.42
2,2023-09-05,2023-09-05 00:20:23,1,2.41,-73.775269,40.693412,1,N,-73.75,40.669245,2,18.72,0.5,0.5,0.0,0.0,19.72
2,2023-07-29,2023-07-29 00:11:47,1,3.28,-73.904256,40.750095,1,N,-73.857499,40.758566,1,16.59,0.5,0.5,0.0,0.0,17.59
1,2023-03-05,2023-03-05 00:03:41,1,1.36,-73.965976,40.845088,1,N,-73.978836,40.830235,2,7.74,0.5,0.5,0.86,13.0,22.6
2,2023-01-16,2023-01-16 00:05:13,4,1.14,-73.919127,40.764636,1,N,-73.906792,40.775635,4,7.96,0.5,0.5,0.91,0.0,9.87
1,2023-05-08,2023-05-08 00:08:13,1,4.12,-73.890976,40.815258,1,N,-73.877262,40.757158,2,16.91,0.5,0.5,2.44,0.0,20.35
1,2023-07-20,2023-07-20 00:20:48,1,1.87,-73.963446,40.640438,1,N,-73.962928,40.667561,2,17.57,0.5,0.5,1.96,0.0,20.53
1,2023-05-28,2023-05-28 00:04:08,1,5.29,-73.907717,40.698757,1,N,-73.977235,40.731176,1,17.79,0.5,0.5,4.21,0.0,23.0
1,2023-07-01,2023-07-01 00:07:43,1,2.01,-73.814848,40.647774,2,N,-73.798906,40.67213,1,11.38,0.5,0.5,1.15,0.0,13.53
2,2023-09-25,2023-09-25 00:18:53,1,0.43,-73.969214,40.845348,2,N,-73.965162,40.85,1,13.01,0.5,0.5,0.0,0.0,14.01
2,2023-05-05,2023-05-05 00:10:38,2,1.61,-73.845773,40.778009,1,N,-73.829638,40.761111,1,11.84,0.5,0.5,0.0,0.0,12.84
2,2023-05-29,2023-05-29 00:17:42,2,0.5,-73.843247,40.842828,1,N,-73.844085,40.85,1,12.6,0.5,0.5,2.91,9.0,25.51
1,2023-08-04,2023-08-04 00:10:16,1,1.67,-73.892578,40.827049,1,N,-73.900227,40.85,1,11.81,0.5,0.5,3.09,0.0,15.9
2,2023-07-10,2023-07-10 00:08:17,2,4.34,-73.927599,40.725728,1,N,-73.868206,40.705143,1,17.49,0.5,0.5,2.48,0.0,20.97
2,2023-06-01,2023-06-01 00:06:08,1,1.53,-73.829097,40.679611,5,N,-73.833816,40.657937,1,9.39,0.5,0.5,2.27,0.0,12.66
2,2023-10-03,2023-10-03 00:42:03,1,3.5,-73.81897,40.690239,1,N,-73.864925,40.711624,2,32.28,0.5,0.5,0.0,0.0,33.28
2,2023-07-22,2023-07-22 00:05:27,2,3.46,-73.973319,40.815271,1,N,-74.02,40.796798,1,13.87,0.5,0.5,2.08,0.0,16.95
1,2023-02-08,2023-02-08 00:14:50,1,3.85,-73.941925,40.754327,1,N,-73.96893,40.803218,1,19.54,0.5,0.5,5.86,0.0,26.4
1,2023-11-09,2023-11-09 00:08:10,1,2.81,-73.789936,40.829995,1,N,-73.82631,40.811739,4,13.61,0.5,0.5,0.0,0.0,14.61
1,2023-06-02,2023-06-02 00:13:33,5,1.0,-73.85807,40.748624,1,N,-73.871751,40.753408,2,11.77,0.5,0.5,2.2,9.0,23.97
2,2023-08-14,2023-08-14 00:16:06,1,0.53,-74.016964,40.849896,1,N,-74.009324,40.85,1,11.88,0.5,0.5,1.9,0.0,14.78
1,2023-01-16,2023-01-16 00:17:04,2,2.16,-73.956585,40.693412,4,N,-73.985477,40.705553,1,16.43,0.5,0.5,4.69,0.0,22.12
1,2023-06-07,2023-06-07 00:13:02,2,3.15,-73.884947,40.750403,1,N,-73.930599,40.750302,2,16.89,0.5,0.5,0.0,6.55,24.44
1,2023-01-22,2023-01-22 00:14:49,1,0.81,-74.012153,40.710951,1,N,-74.02,40.702296,4,11.93,0.5,0.5,2.7,0.0,15.63
2,2023-02-22,2023-02-22 00:03:38,1,3.38,-74.009855,40.777354,1,N,-74.018626,40.825527,1,12.77,0.5,0.5,0.0,13.0,26.77
2,2023-08-02,2023-08-02 00:36:19,5,2.97,-73.778392,40.680924,1,N,-73.789888,40.639505,1,28.09,0.5,0.5,3.64,0.0,32.73
2,2023-06-26,2023-06-26 00:20:18,5,4.72,-73.976713,40.716128,4,N,-73.99054,40.78306,2,24.45,0.5,0.5,3.27,0.0,28.72
2,2023-12-17,2023-12-17 00:14:00,3,3.52,-73.963506,40.713447,1,N,-73.984578,40.667059,1,18.3,0.5,0.5,3.52,0.0,22.82
2,2023-04-05,2023-04-05 00:08:28,1,0.75,-73.911446,40.805273,5,N,-73.900825,40.802902,1,8.61,0.5,0.5,1.3,0.0,10.91
1,2023-06-12,2023-06-12 00:14:37,1,3.3,-73.941823,40.813568,1,N,-73.988902,40.821758,1,18.06,0.5,0.5,3.56,0.0,22.62
1,2023-10-30,2023-10-30 00:12:09,6,1.12,-73.817153,40.78362,1,N,-73.833191,40.780871,1,11.38,0.5,0.5,2.61,0.0,14.99
2,2023-02-09,2023-02-09 00:07:58,1,2.75,-73.998626,40.713024,2,N,-73.963396,40.731641,2,13.36,0.5,0.5,3.13,0.0,17.49
1,2023-02-08,2023-02-08 00:35:50,1,2.85,-73.900826,40.782308,2,N,-73.861791,40.795795,2,27.54,0.5,0.5,7.35,0.0,35.89
2,2023-08-04,2023-08-04 00:20:11,1,2.3,-73.81192,40.749388,1,N,-73.843996,40.740276,1,18.34,0.5,0.5,4.95,0.0,24.29
2,2023-10-25,2023-10-25 00:16:51,3,2.03,-73.942774,40.775601,1,N,-73.972213,40.775088,1,16.0,0.5,0.5,0.0,0.0,17.0
1,2023-06-30,2023-06-30 00:05:32,1,0.59,-73.875079,40.697894,1,N,-73.867643,40.693621,1,6.74,0.5,0.5,0.0,0.0,7.74
2,2023-01-09,2023-01-09 00:14:02,1,0.88,-73.889542,40.840274,1,N,-73.880253,40.831528,1,11.72,0.5,0.5,3.15,0.0,15.87
2,2023-05-27,2023-05-27 00:05:35,1,0.37,-73.82417,40.811845,1,N,-73.819277,40.80948,1,6.21,0.5,0.5,0.0,0.0,7.21
1,2023-10-28,2023-10-28 00:13:49,1,2.33,-73.94147,40.823996,1,N,-73.907931,40.820536,1,15.23,0.5,0.5,2.8,0.0,19.03
2,2023-01-08,2023-01-08 00:08:30,1,1.78,-73.816779,40.662572,1,N,-73.792401,40.653953,2,11.2,0.5,0.5,0.0,0.0,12.2
2,2023-11-04,2023-11-04 00:10:47,1,2.1,-73.777904,40.736422,1,N,-73.772024,40.706593,1,13.14,0.5,0.5,2.11,0.0,16.25
2,2023-01-15,2023-01-15 00:12:51,1,4.93,-73.940212,40.638414,1,N,-73.868812,40.63519,1,21.25,0.5,0.5,3.91,0.0,26.16
2,2023-11-24,2023-11-24 00:24:26,1,1.06,-73.857741,40.642753,1,N,-73.872796,40.640031,1,17.36,0.5,0.5,4.56,0.0,22.92
1,2023-01-27,2023-01-27 00:12:13,1,1.11,-73.790149,40.833086,1,N,-73.775528,40.826349,1,11.39,0.5,0.5,2.1,0.0,14.49
1,2023-03-09,2023-03-09 00:03:14,1,2.57,-74.002828,40.765331,1,N,-73.965608,40.767726,2,10.54,0.5,0.5,2.8,6.55,20.89
1,2023-12-05,2023-12-05 00:07:47,1,0.96,-73.870253,40.678639,1,N,-73.8628,40.69045,1,8.79,0.5,0.5,1.34,0.0,11.13
2,2023-02-11,2023-02-11 00:32:59,1,0.8,-73.820307,40.639599,1,N,-73.829952,40.64606,1,20.99,0.5,0.5,0.0,0.0,21.99
2,2023-06-11,2023-06-11 00:29:40,2,1.37,-73.857098,40.631984,1,N,-73.83732,40.63,1,20.76,0.5,0.5,0.0,0.0,21.76
2,2023-06-22,2023-06-22 00:04:57,5,2.76,-73.954611,40.800489,2,N,-73.993092,40.811153,2,11.87,0.5,0.5,3.22,0.0,16.09
1,2023-03-02,2023-03-02 00:06:40,1,1.53,-73.936733,40.734499,4,N,-73.941665,40.712872,4,9.66,0.5,0.5,0.0,0.0,10.66
1,2023-08-08,2023-08-08 00:21:12,1,1.36,-73.885439,40.741215,1,N,-73.895294,40.724069,1,16.5,0.5,0.5,0.0,0.0,17.5
2,2023-07-09,2023-07-09 00:08:31,1,2.75,-73.943273,40.674217,1,N,-73.978967,40.656615,2,13.64,0.5,0.5,0.0,0.0,14.64
2,2023-11-15,2023-11-15 00:25:45,1,1.69,-73.952535,40.713606,1,N,-73.928369,40.717979,1,19.6,0.5,0.5,5.61,0.0,26.21
1,2023-07-12,2023-07-12 00:48:01,1,2.18,-73.82298,40.664151,1,N,-73.849718,40.680976,1,31.96,0.5,0.5,8.79,0.0,41.75
1,2023-11-12,2023-11-12 00:04:05,1,5.41,-73.798531,40.711733,1,N,-73.861212,40.66469,1,18.07,0.5,0.5,3.32,0.0,22.39
2,2023-12-20,2023-12-20 00:35:01,1,4.56,-73.919493,40.783975,1,N,-73.919586,40.85,1,31.4,0.5,0.5,6.8,0.0,39.2
2,2023-02-06,2023-02-06 00:05:51,1,3.53,-73.794979,40.793985,1,N,-73.838864,40.820317,4,14.25,0.5,0.5,0.0,0.0,15.25
2,2023-11-01,2023-11-01 00:06:40,1,3.05,-73.766784,40.704123,1,N,-73.810393,40.697303,1,13.46,0.5,0.5,2.79,6.55,23.8
1,2023-12-12,2023-12-12 00:15:29,1,1.27,-73.851149,40.808091,1,N,-73.863646,40.82152,2,13.42,0.5,0.5,2.33,0.0,16.75
1,2023-12-06,2023-12-06 00:19:04,1,1.39,-73.970374,40.842953,1,N,-73.979801,40.825077,1,15.51,0.5,0.5,2.7,9.0,28.21
2,2023-05-11,2023-05-11 00:10:33,1,4.45,-73.785118,40.816774,1,N,-73.845799,40.838696,1,18.9,0.5,0.5,3.82,0.0,23.72
2,2023-11-19,2023-11-19 00:21:36,3,1.74,-73.914266,40.748442,1,N,-73.924047,40.771628,1,17.65,0.5,0.5,4.05,0.0,22.7
1,2023-07-28,2023-07-28 00:06:14,1,1.7,-73.861606,40.809369,1,N,-73.866691,40.833534,2,9.87,0.5,0.5,1.81,0.0,12.68
2,2023-10-04,2023-10-04 00:13:38,1,1.78,-73.9322,40.691944,1,N,-73.943134,40.668516,1,13.76,0.5,0.5,1.95,0.0,16.71
1,2023-07-11,2023-07-11 00:13:38,1,2.2,-73.755737,40.787324,1,N,-73.786516,40.795885,1,14.81,0.5,0.5,1.53,0.0,17.34
2,2023-02-09,2023-02-09 00:18:44,1,1.56,-73.814415,40.760032,1,N,-73.791756,40.759228,2,15.76,0.5,0.5,0.0,0.0,16.76
1,2023-03-22,2023-03-22 00:05:17,1,7.53,-73.795835,40.720151,1,N,-73.844776,40.817651,3,23.97,0.5,0.5,4.88,0.0,29.85
2,2023-01-11,2023-01-11 00:13:07,1,2.39,-73.767798,40.764269,1,N,-73.780365,40.731961,4,15.04,0.5,0.5,0.0,0.0,16.04
2,2023-05-30,2023-05-30 00:10:15,1,1.54,-73.977755,40.705685,1,N,-74.000043,40.706127,2,11.47,0.5,0.5,2.78,0.0,15.25
2,2023-08-15,2023-08-15 00:33:02,1,1.62,-73.971975,40.793805,1,N,-73.98124,40.815415,2,23.07,0.5,0.5,6.52,0.0,30.59
1,2023-01-26,2023-01-26 00:08:22,1,2.02,-73.959694,40.831487,1,N,-73.937087,40.85,2,11.73,0.5,0.5,3.37,0.0,16.1
2,2023-11-18,2023-11-18 00:04:04,1,2.61,-74.004613,40.784567,2,N,-74.015254,40.820901,1,11.06,0.5,0.5,2.09,0.0,14.15
2,2023-03-01,2023-03-01 00:13:07,2,3.15,-73.775148,40.7895,1,N,-73.81062,40.818309,1,16.93,0.5,0.5,4.1,0.0,22.03
2,2023-02-05,2023-02-05 00:13:01,1,1.83,-73.752105,40.677407,1,N,-73.778088,40.682588,1,13.59,0.5,0.5,2.2,0.0,16.79
1,2023-03-19,2023-03-19 00:11:02,1,4.23,-73.856534,40.757952,1,N,-73.798602,40.737988,1,18.59,0.5,0.5,0.0,0.0,19.59
2,2023-06-13,2023-06-13 00:08:23,3,4.49,-73.857255,40.675727,1,N,-73.90347,40.63,1,17.91,0.5,0.5,2.36,0.0,21.27
2,2023-12-06,2023-12-06 00:05:19,1,3.51,-73.917408,40.801302,1,N,-73.932208,40.85,1,13.93,0.5,0.5,0.0,0.0,14.93
2,2023-03-10,2023-03-10 00:16:36,2,2.38,-73.939366,40.817142,1,N,-73.949951,40.85,1,16.75,0.5,0.5,4.41,0.0,22.16
2,2023-05-31,2023-05-31 00:18:16,1,3.01,-73.889685,40.675461,1,N,-73.846562,40.669307,1,19.16,0.5,0.5,3.05,0.0,23.21
2,2023-04-13,2023-04-13 00:17:13,1,3.67,-73.818574,40.75032,1,N,-73.796189,40.798517,1,20.28,0.5,0.5,0.0,0.0,21.28
1,2023-04-25,2023-04-25 00:07:25,2,3.74,-73.978771,40.755834,1,N,-74.02,40.720614,1,15.56,0.5,0.5,0.0,0.0,16.56
2,2023-04-07,2023-04-07 00:23:31,1,1.17,-73.810402,40.826661,1,N,-73.802095,40.811953,2,17.18,0.5,0.5,3.5,0.0,21.68
2,2023-05-07,2023-05-07 00:12:48,3,4.84,-73.845873,40.845818,1,N,-73.897508,40.798422,2,21.0,0.5,0.5,0.0,0.0,22.0
1,2023-12-25,2023-12-25 00:09:09,1,1.49,-73.824151,40.83133,1,N,-73.813387,40.85,3,10.8,0.5,0.5,2.82,0.0,14.62
1,2023-11-27,2023-11-27 00:05:56,1,1.7,-73.998382,40.767194,1,N,-73.9929,40.791261,1,9.72,0.5,0.5,1.86,0.0,12.58
1,2023-04-06,2023-04-06 00:09:56,1,4.69,-73.926668,40.646641,1,N,-73.858747,40.644639,2,19.19,0.5,0.5,2.44,6.55,29.18
2,2023-07-22,2023-07-22 00:08:48,1,1.1,-73.886628,40.692936,1,N,-73.895465,40.706175,2,9.65,0.5,0.5,1.44,0.0,12.09
2,2023-05-08,2023-05-08 00:12:50,1,2.97,-73.789914,40.646261,1,N,-73.75,40.63,2,16.34,0.5,0.5,3.57,0.0,20.91
1,2023-08-21,2023-08-21 00:17:38,1,2.97,-73.87341,40.783789,1,N,-73.914465,40.770826,1,18.75,0.5,0.5,0.0,0.0,19.75
2,2023-10-18,2023-10-18 00:11:26,1,1.15,-73.789954,40.739962,1,N,-73.797948,40.725387,1,11.09,0.5,0.5,1.35,0.0,13.44
2,2023-08-19,2023-08-19 00:22:56,1,1.4,-73.788881,40.668243,1,N,-73.786631,40.688348,1,17.47,0.5,0.5,0.0,0.0,18.47
2,2023-08-25,2023-08-25 00:28:11,1,3.33,-73.912883,40.695738,1,N,-73.887315,40.736622,1,24.92,0.5,0.5,0.0,0.0,25.92
1,2023-04-06,2023-04-06 00:37:33,2,4.31,-73.807583,40.802402,1,N,-73.767109,40.85,1,32.05,0.5,0.5,7.38,0.0,40.43
1,2023-02-08,2023-02-08 00:02:49,2,3.26,-73.935357,40.635535,1,N,-73.929453,40.682463,1,12.06,0.5,0.5,1.35,0.0,14.41
1,2023-04-12,2023-04-12 00:19:16,1,4.41,-73.994232,40.72786,1,N,-74.013073,40.788864,1,23.16,0.5,0.5,2.67,0.0,26.83
1,2023-12-01,2023-12-01 00:38:26,1,2.13,-73.972783,40.663435,1,N,-73.945848,40.678381,2,27.04,0.5,0.5,3.76,0.0,31.8
1,2023-05-17,2023-05-17 00:07:18,4,0.63,-73.976507,40.674253,1,N,-73.976813,40.683391,1,7.73,0.5,0.5,1.81,0.0,10.54
